a,b,c,d,f,e
0.4921720932700125,0.20260861823903228,0.6801291700421732,0.631184846438278,0.33645450868427607,0.29437287912124055
0.268430876176047,0.4287881354150005,0.08844086001133758,0.43054158539854204,0.25746035106013776,0.41751183489519944
0.4873814023958946,0.5730436849139026,0.31113828517017794,0.5059067655368205,0.18902942048826285,0.7519733529279812
0.8854360349041318,0.9712207503896049,0.977513065701093,0.07830620766075426,0.6213333095035943,0.0878257795166436
0.885584205727603,0.8665531582785378,0.9709720336245709,0.9960568041353475,0.7264093071599043,0.9846916880380931
0.9503689222524654,0.9586067749987516,0.9899486298044604,0.8338879927626545,0.8953120249626338,0.8851369575970213
0.9906722565329925,0.8461896471172919,0.9118669115108528,0.9253978915968637,0.7529495614243661,0.8471924443192141
0.9927997882986023,0.900404201739004,0.9352229232539793,0.9667733912218517,0.8598479740318165,0.88208859183106
0.9793219784656141,0.863542159118606,0.9823077525672105,0.8690558255749022,0.7471629927001081,0.9008584014263352
0.10346278276525687,0.032892260394887705,0.21965629886231194,0.9103220388857113,0.8111927524447315,0.9830043408657669
0.5626327108692653,0.15384158148871868,0.3316109692607834,0.21547311331375704,0.5022069233313654,0.44442532851498473
0.6403328101863931,0.4679511267647562,0.12883877818751455,0.3804752413355158,0.41003927387345956,0.7524894964595985
0.9331760338498356,0.44381416666908413,0.23412747221983524,0.6105473262290999,0.011907067384482781,0.6404064864127651
0.9808904274512593,0.8868986534263479,0.13666509473397326,0.737120545355093,0.6831874443915757,0.7145056411667229
0.9729361598409989,0.9007279889448572,0.971910806626287,0.8757445440006048,0.0639279599899015,0.2961934558192283
0.9453255387692895,0.8983862988911704,0.9341672400385574,0.9853042343277101,0.8668090217592286,0.843396186057117
0.9312770318639089,0.8246339052175682,0.9356482718233322,0.8404438201521587,0.8912987417201528,0.966549200519419
0.9231980205831225,0.9148600288789082,0.9424588896614748,0.8793476816944297,0.8769243927246168,0.8516623259209197
0.7666173875918748,0.8173679510706028,0.9772116790349595,0.963759764037907,0.7542311000492482,0.8781137645181408
0.4723082531828852,0.5458360991879875,0.9348510140979525,0.9282119136685427,0.7221022131874593,0.891942538354562
0.3707647338057974,0.06557082430162141,0.3031356479428898,0.5151327590414081,0.7825891556721362,0.8477117834106357
0.919130341645042,0.6882191445508413,0.8210034082103762,0.32162985952904577,0.6661617457799042,0.0394949181891623
0.883833957178728,0.8150557954856819,0.12907544497235005,0.05016087830553599,0.3456761246821447,0.7131794940638134
0.9003531715118984,0.9579522125302915,0.9769735906625497,0.9796642403648033,0.5118073544542394,0.5974525113729936
0.8834595076551827,0.8782063442768899,0.9704125941802383,0.9412019777321884,0.7284099878400555,0.9860893980997993
0.9108291750442232,0.9957197087451102,0.9519199545783172,0.9439843103866059,0.9029741654294302,0.9824970219891298
0.9141182421511185,0.9674464877690083,0.9001884391900102,0.8571534323932557,0.7923255069782038,0.9222283334245782
0.7240686815555778,0.9905463214497484,0.98845363807697,0.8478205372952883,0.7654614047212688,0.9042004925200113
0.08047234097370976,0.13398377774203976,0.9913754460704708,0.9851484052965991,0.8573442045998093,0.8339402021681696
0.9623645733286575,0.37286064883675585,0.5840041276690364,0.39430031987848985,0.8427519744626539,0.8359396656529544
0.9296484232216549,0.9285371989055025,0.559917475641895,0.5909874829675485,0.6054228100236367,0.5178626785650373
0.9975561344444444,0.8494177804141777,0.9802934066774724,0.843162317205878,0.17576008578176222,0.6613644509342476
0.9702173122205562,0.9203159190321603,0.9804638081691779,0.9652330644788429,0.8347506378341017,0.899069573987156
0.884554400545764,0.8287742504243989,0.9180409996925979,0.8207348524598763,0.9123949496071952,0.8825231847706693
0.9403933534446987,0.8073927294968734,0.9946393421205764,0.891614699026415,0.9036888600951397,0.8596808091120367
0.270294955366062,0.8705306039481757,0.9578557850343699,0.8574171003811493,0.8027014828162319,0.833436499184561
0.1283188618281241,0.49715314748861794,0.9214639575370566,0.9637592995298048,0.7496152053664028,0.8437232921444401
0.022019458752265863,0.571240685734549,0.09856445792649386,0.8008057571809534,0.7432828283258602,0.9959910131153272
0.6049881014233517,0.4422980929738633,0.23869945436549025,0.715769934763858,0.42749625874525693,0.2787899276308809
0.010496485685652085,0.702849439907724,0.7935949194258828,0.8456920591160781,0.06630198079980727,0.4181361126850752
0.096391276206943,0.158838772332496,0.8023035246563349,0.8452604839151422,0.4375076670995607,0.8358080381639039
0.6535233151865998,0.755678280654014,0.07026073457694441,0.9077828556096366,0.1257350638848074,0.8307859404193578
0.3246602028126714,0.9568301404177545,0.13801607942760682,0.9225699218460911,0.40063128272861537,0.8968829601008231
0.7003711543762616,0.9720186039359378,0.9740737888890194,0.8654197624408454,0.7497822170866686,0.8917171942120826
0.2823487744011807,0.8141223021400305,0.9969815178161203,0.903333232760238,0.9276776866717028,0.9963138440300362
0.7859033120108525,0.8428593480709441,0.9591504312768045,0.27388387011881715,0.8993181692472212,0.9592626455695823
0.6916027611551668,0.8612362707133513,0.966598545005791,0.21658888322771486,0.7606537025322401,0.29932879480045743
0.8992975422762803,0.952463365965184,0.892436653551862,0.9159982182486087,0.7864244422040955,0.43739056291338274
0.9665163901450738,0.1906528179150203,0.9643998290268991,0.9413847180657464,0.9284067363952739,0.8473510462135073
0.9795722600619686,0.6152567161387998,0.5919077308000931,0.9718400148103982,0.2089316179185317,0.9902086802553435
0.9741029521943623,0.8293936441201119,0.5293969538812853,0.9577569861443616,0.6269479610207253,0.8766304314284408
0.9947775256842848,0.9199161029075302,0.9460766400996622,0.9387534014570604,0.08150975171843151,0.8377651905898293
0.9102383862931064,0.8230675154944124,0.9367118442286477,0.9258927683183745,0.7234205606323456,0.8760187568577786
0.46581005027651046,0.8367636622173695,0.9417684728097339,0.7252210948084123,0.8927262990549435,0.9975302786840368
0.08472890271832653,0.881546651612352,0.9489589858597033,0.33081413827046163,0.9141951124752242,0.07333699168980673
0.8062390825693049,0.9977709568390013,0.915157885623108,0.9737944660129314,0.9749006501384662,0.2928173648572104
