a,b,c,f,d,e
0.3126403878165275,0.45543627607345843,0.2023891846450047,0.504544428997117,0.6953002648177202,0.31285948957317133
0.536800786897128,0.6994375779925635,0.28117855442039286,0.9056990034246092,0.8688636320836527,0.7535994053167037
0.2073930179649156,0.676431273320912,0.6743617131543824,0.9085423788518476,0.92163335884206,0.9056532642295116
0.13744346017769726,0.9691649304399934,0.6293983322694627,0.9940794562393354,0.8195964704258943,0.8830269092402852
0.4175257928923312,0.9305644715657388,0.8506126493553163,0.9231986085782599,0.9983813524232338,0.8807323958621069
0.1381658535936462,0.8824900144575207,0.9907130652968263,0.9402101949769421,0.945117248019267,0.9309544714006743
0.6457865210487701,0.973208759728516,0.9264297590335023,0.9068986131864215,0.985053595056512,0.8823767883055289
0.44194501926561625,0.9140020793166722,0.8752648193959957,0.8393447367379564,0.02965674468590987,0.8871125353932211
0.6830818971038709,0.9289317806662145,0.9399852589884633,0.32729965218619195,0.17242486720040154,0.46147704705062453
0.16473659677862412,0.5189326746546093,0.9344549099450288,0.965649080815857,0.8389711404212449,0.3398134855293594
0.5083453836333143,0.7661487865720749,0.04530085469608829,0.9183534775688623,0.8086917683262392,0.9205877408485141
0.5753078217910721,0.8420088739041384,0.29799075627956073,0.9610522273697478,0.9906646168119664,0.9177701674250294
0.9907224962938619,0.8582142469266679,0.9221994716337765,0.9788568203539382,0.8366720707012467,0.91417596756919
0.8337684378145461,0.9183040692411745,0.912434344822501,0.9490510847608389,0.8001098489065009,0.9337053327074541
0.7843778500746235,0.9302252082024768,0.8985584004619656,0.9522299856765526,0.9402070641539304,0.8997674606354116
0.9460455856526938,0.9466878976212095,0.9272681644425036,0.4661397380727338,0.0007494682939526731,0.9027423611097833
0.8459668447951745,0.8845112196112015,0.9736731448002862,0.6035042650407094,0.14179543057271882,0.45455595750339833
0.989863110382333,0.9831584751896019,0.9847679524004398,0.9251684843407793,0.8416372118063276,0.18954440162836253
0.43221410154188344,0.9490021812206787,0.04586269843799213,0.9013513348050763,0.8154480057151152,0.9015709700550706
0.633339043254995,0.3266849007547192,0.31655944508813816,0.9165303883610518,0.9203101708262837,0.9972563487364707
0.13369556160567134,0.10223135254923242,0.8744579574146133,0.9158389372992913,0.8335288742874922,0.9507238480159422
0.32310351257288605,0.4014647392799992,0.9355336086618531,0.921340942428631,0.7793257554725409,0.8967078440568735
0.904454819944709,0.9778676877008101,0.9654414110382814,0.9036603264113948,0.8974071517493807,0.9680375568036931
0.7682563639575848,0.9034588066952083,0.9288313446869848,0.03598285826644321,0.6404711785477456,0.9394839484534128
0.7527729261851646,0.9745014396654154,0.8671480124830876,0.3437791807273111,0.5551105554008471,0.6927498233623205
0.8971560952150797,0.9529107988289917,0.9991477268865211,0.9680916551371452,0.8657012670055375,0.8287065521907104
0.7852888295405047,0.9883418617130221,0.13862756159056266,0.9177997894050304,0.8373971797712298,0.886196931726064
0.8652503520916355,0.9569422156737112,0.3961012154554097,0.9934525702962177,0.8601890427258195,0.9136448656360522
0.458490274224376,0.49841988532037945,0.9165019327076429,0.933311389627752,0.8543011986507071,0.9561930848866522
0.035456651257082625,0.8268189737813791,0.9527382714518395,0.9877183771111278,0.9588269738809504,0.9319162974621515
0.43929702718602043,0.46163729101800266,0.9649178562445848,0.9834492645641226,0.7713119472994241,0.8734165468242467
0.277282017011199,0.18735977079747437,0.9745903363572833,0.24817223095271143,0.4442126710459393,0.8737754326806877
0.5303640637400266,0.010019731096078247,0.9297612944504464,0.6229275555154351,0.28837050605578174,0.8262760846289856
0.07105299781158315,0.8416654241861243,0.9328313931447972,0.0132965842839401,0.9338829676523,0.4753500887538854
0.8408168520649553,0.06395254739702474,0.2051968503340396,0.4524524220131507,0.7934332989243418,0.9396314861764873
0.8811978373791057,0.9574287983625857,0.15685612076694266,0.8481692051954982,0.8438467852716638,0.9302986702828072
0.7172192316712376,0.9159369427540298,0.9741104503574807,0.9259887611672918,0.8289192859281104,0.9567399244154922
0.8512878839335516,0.9212203881681109,0.9364891149881525,0.9697279777575105,0.9116011108063334,0.9918248572793291
0.8943474700557024,0.9460224481428694,0.9575175884185915,0.9623252254789507,0.8140570969690029,0.8997027191221719
0.8518108318836313,0.9063500227968604,0.9011864007557515,0.9291173784416779,0.4818216529088807,0.972203525686465
0.17677081902143954,0.9661106042868879,0.8428311548933741,0.9380899812264992,0.06187196154419673,0.6172104931841786
0.6745185893695113,0.2895717011729046,0.9110965130599082,0.9101526986630323,0.9544672819612916,0.8376443786088313
0.668086542465895,0.8638759165621763,0.31176400717211544,0.6425552771024168,0.9696290318628062,0.9198738665272765
0.19999913604792688,0.12457641593716069,0.600073628403369,0.3205118645454293,0.8845096371098684,0.9468728205586187
0.34547372943625587,0.645875798330286,0.5846103220717445,0.14543990524951664,0.9560188797462119,0.9121516185862037
0.29101650930982786,0.6598634899301717,0.9579450934513437,0.26042142813783875,0.8999287708108948,0.9996228352704202
0.1854287192802464,0.394598158995063,0.9696305603175243,0.7376231887517687,0.8654663056278488,0.9668772376514865
0.09518777963643742,0.1062557271714485,0.9423667019576054,0.8724370905084387,0.7027734614558535,0.9222073035094079
0.24103928816865772,0.5342209521690433,0.9523596771196292,0.4149502839520317,0.494199521817092,0.15559923119622715
0.6665202359103618,0.32523572950823937,0.9260541416315884,0.26376727459966703,0.9146576027633107,0.4168554763393432
0.46576938025288833,0.2873271123459085,0.976508584781391,0.02141291642228015,0.878885152670881,0.9571310879835618
0.6661785117274844,0.9013771359354896,0.29198163104449654,0.1989608996839825,0.7952060729142095,0.8866897185986362
0.2944720468881315,0.995165565392267,0.03263193518126116,0.9235476264549736,0.7428834082899011,0.9100011547489826
0.06827306416936159,0.8948680667989531,0.919405639736619,0.9565697228174213,0.8223956770054934,0.9923714202855103
0.549705514113283,0.907423531995295,0.9763861711007447,0.8971316290654419,0.867078854683587,0.9858120865918377
0.5012558329593045,0.9174451284955597,0.8987209205555232,0.8974464197893136,0.5218489539598697,0.9766938048456453
0.07208370768188001,0.9211327095699119,0.9178132413012616,0.9475658402315584,0.6523018735532158,0.8277357291539158
0.4513950061735473,0.35459482691489286,0.9009708528796174,0.9058897056896656,0.984999699376848,0.668182688477775
0.6004843250007265,0.37820467220698495,0.9242231869864967,0.8892773979942206,0.891355703152108,0.9022137240711758
0.2131566249279108,0.4739147223585588,0.6440114630903235,0.2970389313728566,0.8863917324199957,0.9791465327643469
0.013956963051486524,0.08296939722034115,0.388581613169308,0.11933818666844076,0.9611864892100149,0.9785970112709008
0.018872678311879297,0.31534118393282534,0.6428264454276952,0.8405494942537943,0.9447596782168928,0.9732387687392943
0.19351016101275964,0.4444677141769509,0.7514346609606483,0.9662527228143407,0.7560286748711514,0.9965485770831084
0.5582011432696314,0.7222445745067824,0.5324621260304349,0.9548334242698314,0.3934799529376509,0.9634064595991024
0.6426749283044847,0.7608539524585293,0.4690451680227157,0.9169387975540307,0.09370145339618546,0.5787942656072314
0.3666872994107066,0.14340162429346864,0.008653972397944592,0.9714498381752948,0.8779195310278318,0.6327114073247363
0.4572169136536937,0.8605539364995001,0.7408067212464605,0.930924455371097,0.9665655373943587,0.9726235814720041
0.4301807642058903,0.17384366920971853,0.5145429256046464,0.9941668678065635,0.7407733542876723,0.9019707223001249
0.08714121792742768,0.2049349069744314,0.5130551313871656,0.6629978784587417,0.8127503444806363,0.9018183482166243
0.5418380125788579,0.5359504245841599,0.32109263952364836,0.4980382019200293,0.9966506372287858,0.9608302898365483
0.9506733387443329,0.2636374196756461,0.03803853369522361,0.005051436303431184,0.8442698145317074,0.9524394056275723
0.8849106897115715,0.9325636261272164,0.22599130257820815,0.053981990164554655,0.07570671510825924,0.9957037096385484
0.7287942477438901,0.9084141041435074,0.9002278266072122,0.9763641850464505,0.6817584740524161,0.5995381081215608
0.9293858620320119,0.9371055957783294,0.9019191015242678,0.9204292425342739,0.7404148119191529,0.33201239198619
0.7520643052683438,0.894987239004454,0.8403655637121166,0.9798624723160603,0.9674179680739309,0.9634447880587274
0.7756593960198566,0.9033695596232321,0.9891451722989605,0.8917568210134541,0.9608350420706464,0.9954288349839946
0.6432471091348818,0.9683969854949968,0.874850296282316,0.9830993000815732,0.9114624105222622,0.9764201662719066
0.581148511838935,0.04734361336292402,0.8513591053878845,0.9709123566259771,0.762717688474933,0.9950240731284254
0.34877397944459654,0.18033453942377659,0.15320239568550859,0.3035305498141276,0.869226668888737,0.9380889636349933
0.3738357255295738,0.5801993418674738,0.0726118374636131,0.618387180974906,0.26405950414307916,0.995978691845398
0.4262022719579939,0.31252586226246365,0.025193577276948712,0.7816421455354855,0.17089576134570347,0.12472639478781772
0.8954014834049668,0.802397599345658,0.9526881928192793,0.37943510457904966,0.46523752734550505,0.0023425274322364307
0.9356476181000019,0.9813764476859502,0.94834200670939,0.2979572291650899,0.8658875510357874,0.6495390620141785
0.9407720879764655,0.9887972633683823,0.9627633850359395,0.922065932560145,0.9275953358747304,0.8821490101729293
0.9696280368775589,0.9316687671378497,0.9102824245842607,0.9772704417873962,0.8735326918288681,0.9284906988857302
0.8340993212384554,0.9011119194350171,0.8630834995508174,0.9170563104688126,0.8278457202026961,0.882296366264435
0.9833781034400697,0.999930269268228,0.9088544001671414,0.9427483532228645,0.758340632853738,0.9315362366139582
0.6894554489635053,0.9934552701618503,0.45352036410601815,0.917973939746189,0.9152931915331516,0.9938085089728433
0.42074739479246537,0.045453464763869904,0.4449063712374223,0.9195363102155578,0.4876536613598526,0.936560866801755
0.09805146954015116,0.8038678321991067,0.666191674203953,0.009017089981850567,0.23460493314858505,0.009796813257369974
0.2036037251657101,0.14870731973666435,0.7734968601824239,0.73557438098643,0.3674210574665109,0.7358121677341145
0.5531048340980523,0.8463437678446163,0.559651221497654,0.6817267036940207,0.1608315117595481,0.07255189971777971
0.7546840633643407,0.06912309052246642,0.142291114057273,0.8182025762696644,0.5845774128819781,0.6120955814453823
0.7331993561366926,0.9735874634110441,0.930447077753871,0.08878925321016355,0.41982647228908127,0.7811945567003888
0.9223418877082922,0.9304781664478838,0.9464724635670643,0.9679937945324617,0.8859921311335424,0.10171697377844856
0.7591270788977103,0.9721733764146829,0.9405922624236046,0.934826102654962,0.7995867164130859,0.9405476757285198
0.9939670687335098,0.9937345748665207,0.8879578024417748,0.9233132353877385,0.9567111070195599,0.960796526684077
0.7098219405910765,0.9002471330645639,0.9052167282638737,0.9962486428227668,0.9706303096453229,0.9712502923617211
0.5539647461177384,0.9770494065699207,0.8950469893327904,0.9631898269318789,0.8443617751627939,0.9611954255762806
0.44042351870987523,0.04826092245839942,0.7847746192465381,0.9759840691711006,0.9090020178315861,0.8725900307381536
0.19768584933871858,0.5124476269892307,0.7314447492750218,0.36272074564150136,0.36606240513153254,0.9739093989654412
0.3419880324708861,0.47126183818291484,0.4414731446607613,0.01970507324473967,0.4540761814900257,0.6873449016490475
0.5680186023484436,0.27456651133829035,0.10307098810999293,0.4563523238396072,0.5838401719253418,0.16772801547082805
0.5448074535217398,0.06846112245148886,0.9222738454408739,0.6456978269884601,0.3987408946046547,0.6588792118963273
0.26813157813345656,0.006019579639140389,0.9594659777718725,0.2554520812079274,0.9759519491060743,0.4914169790315006
0.07806316618857236,0.8673609486205259,0.8698804655515795,0.6913561924656179,0.9818909028233536,0.9376850767405529
0.9422848635297857,0.18969690738539052,0.9582990243404783,0.7564573291067785,0.7577879451378211,0.9487389022694865
0.8938318721134538,0.9881038237693238,0.8522744739795197,0.9995495567460694,0.9425633683280041,0.9477493249363507
0.9274357372873506,0.929565895562677,0.9528021788039022,0.9660252757395427,0.9228199864358939,0.9165231180518146
0.8926782921229309,0.9125691276459482,0.10795637459985115,0.894697310888012,0.7890118518230753,0.9372354233055555
0.8833119855722498,0.960908990252537,0.7680859797245584,0.990522281342838,0.2347814953364901,0.9281988550943354
0.7354475169500135,0.9633419696450641,0.9896895699640297,0.9926802922305483,0.020947870685033024,0.6882258038700568
0.2643246375539629,0.9104349043674289,0.9201001262416335,0.9235834293989451,0.9988633210036675,0.6679931145753772
0.2622571115560835,0.5071394625839387,0.9551130056109192,0.3589858479845381,0.8813118713020495,0.941918355275616
0.279503163257064,0.8402999680106119,0.9834190025769973,0.06503852578448831,0.9313552965393218,0.8839611093141133
0.4202902532021542,0.85921611768874,0.9132691800677571,0.46334390870327946,0.7897869016780639,0.9255883240733059
0.031107020741971223,0.19607593165600037,0.866739387330286,0.37084267235962154,0.804154235782773,0.9738859749399978
0.05651080985131184,0.5911396892644774,0.7468986942723261,0.11843657283322695,0.8763650214809904,0.9539523744324757
0.4801524887176303,0.8130477378893012,0.5790344693584795,0.46746912867921614,0.6631941012812181,0.9304053945963756
0.25708016144146595,0.4830362100492991,0.8089686754851935,0.6589634173180053,0.23903116754370124,0.02673666829378339
0.5043460654904196,0.910109341561729,0.1649614939872805,0.8406580275373641,0.037708506383841,0.2021050200017134
0.04707799170870153,0.8923226003285264,0.9095811364004545,0.9305287489311564,0.07157647051761712,0.7356344180814629
0.3013603943795132,0.9365354224185392,0.8409340908932494,0.9887388336332714,0.8724299536605205,0.1778465562061146
0.21431953340717783,0.9195716193209968,0.9368491023800349,0.9125837786002063,0.8460143579631815,0.9643938893893272
0.6350615505433199,0.984716312912145,0.8981512402165384,0.9813574853549255,0.7757225416262682,0.8788524986658341
0.1099939738945127,0.9498704039256387,0.924641047774144,0.9370397039658063,0.9828387943499639,0.9548507628949123
0.047014989874436336,0.3868722855519213,0.8784625145139859,0.9527915803143511,0.7701558511594874,0.9726232817419689
0.043616304932050515,0.7844424866174031,0.7699298429020611,0.15584756800585453,0.9019605031333684,0.9746548531094832
0.13759664477166597,0.3790508284031313,0.10340096445875976,0.04956969606113117,0.6537154702129804,0.9999584681581472
0.33948466107783287,0.3840517442755131,0.6775918631083542,0.9416792934673477,0.435159204682111,0.1549183252874353
0.6314816873354404,0.995619717183231,0.6037126651533931,0.9516192915082778,0.10607420834461849,0.282894339254218
0.6245904922116867,0.8876865902278482,0.912025920226666,0.9310093057216466,0.1457473616328122,0.7913096619596144
0.5683413273454869,0.9928912128599859,0.9947724165102474,0.8927005454415655,0.816941552477008,0.6544926493670827
0.410528432828518,0.9677167832533515,0.8620303431718649,0.9191075821309439,0.7428509084755937,0.9986437081448786
0.011009219993404838,0.9069905368108209,0.8683924014646098,0.948330310513439,0.8448664762380879,0.9912510934561372
0.26524710532795454,0.9563349371870078,0.9578284345943904,0.18699582437332096,0.9710699715587211,0.9764961020614661
0.8234701455421005,0.06679916737636359,0.8421995420862024,0.7381762824365502,0.8709020282543265,0.8770730139126088
0.9382665971659752,0.12948054467192105,0.01587840656437884,0.1235893287022397,0.7607557119871011,0.8721948175222172
0.8871785634772207,0.9650864851115266,0.03925035338813485,0.0600252310687916,0.2109601249782962,0.9525432117524235
0.726520160596636,0.9884059705532459,0.9264226481555282,0.9248456086691518,0.43499753122979423,0.47634245583125995
0.8385951834305214,0.9474106780254832,0.9828594861639064,0.9033579862205021,0.8962337124303102,0.7902385551256947
0.8107556731007624,0.902040903080968,0.8584350890478121,0.9769417076745658,0.8010723081798972,0.9263813603709948
0.46448954121615604,0.8929049962615783,0.9616392497782801,0.9843860050746159,0.8555576491597456,0.8887545976669454
0.05105211463835027,0.9584256936171045,0.9587100633754473,0.8979210929084235,0.9352631835674388,0.9963012991980901
0.12033981374388385,0.6337994903765698,0.8885468365479136,0.9282460193162925,0.8414017530316353,0.9522561675182236
0.5651631666228565,0.07161786146548658,0.14376532539836567,0.8536847807664667,0.9343260840178901,0.9998864970653765
0.5880260093111066,0.26266034932697707,0.158634993009303,0.8386229001441657,0.1905908728147658,0.9602286344026665
0.44722071737756786,0.7425115577811312,0.02123096084761219,0.701801840902585,0.7218870264394333,0.07275948287848459
0.586697453684368,0.1661792685335893,0.022722519040834967,0.06479070510768326,0.23098926664916403,0.3750620506850517
0.18480250374561777,0.7447915688891585,0.009775705226334499,0.19731494629458723,0.13845257691676333,0.26711925928508623
0.07208265800355962,0.6514180909278268,0.8617113924123168,0.860649325186412,0.8759667190683932,0.6173634713966188
0.5226143079429955,0.04291941573295929,0.8611421370724567,0.029831057921863406,0.7986921409610432,0.9046360192043781
0.2353973471250841,0.707379122031655,0.9509116050430961,0.5787278952166282,0.9259180636469666,0.9557756567321019
0.36765746851678166,0.40914512732878555,0.9291365921960995,0.8532722293346314,0.8854574742011999,0.9247048333375174
0.6332500019876062,0.7379612526054925,0.9858403327246043,0.7004606577554824,0.974585291997896,0.888644579011026
0.10279353876389574,0.5380884615408635,0.9974100722960318,0.8762201787098823,0.8880024168482283,0.9020481453062332
0.38537624956951977,0.5765177491013395,0.23001163318848572,0.08747986787326181,0.22835907954568974,0.925021768969427
0.6246751273854703,0.003756520129530401,0.7361458921134237,0.186913691765054,0.2977388746402697,0.30406975510551476
0.039484241256947925,0.8214102227415023,0.1227558409387142,0.20191921715133923,0.015411167997444094,0.13108057010257382
0.87047270363851,0.20603643549183065,0.577319848926213,0.8588867001338292,0.6197155660524617,0.36460096396128494
0.7610162504387402,0.9828219459748138,0.8096712229283912,0.7079133453138341,0.06182067984956733,0.15735361714834928
0.9615958912478209,0.9347257886789366,0.9052966589595038,0.9659285436502838,0.22581817183512418,0.8973059874284463
0.8455634247988868,0.9113066598472046,0.8811835056498473,0.8968840947909806,0.9884492312356573,0.9706613680711998
0.803326801475867,0.9445430257585783,0.8594058248972092,0.9549587450074264,0.7989184503514963,0.9075921727876155
0.8997851150257916,0.8806975282923989,0.9166196874977771,0.890199350548704,0.9019998058537579,0.9745892322787021
0.2644161278198778,0.9315918298464094,0.9792527600633423,0.9748572802817113,0.8218416406324638,0.9568901063663942
0.2973397846835507,0.7262976982643652,0.9457439863072814,0.9344569145356573,0.9203411011870253,0.9118358229823352
0.35217528880811994,0.31290392589210353,0.5000246706987682,0.4363683838557276,0.9684850340213663,0.6608335364241094
0.47099747099534917,0.23243146149972976,0.6887471508806005,0.6775360482319839,0.20434414038168774,0.4229530514201151
0.2261893360705584,0.4063577489537542,0.19855386732403957,0.1440209741078248,0.5157946438793023,0.5575764308521115
0.12211120692995601,0.019411866272361956,0.7902002134925001,0.9724396720418839,0.2809287670886628,0.12939561982913708
0.6014222415783282,0.08978088485283918,0.21641611682496548,0.9522490789877329,0.9187717135050819,0.737539334209726
0.53998960391338,0.367344957061095,0.18631465719262671,0.9568897882564575,0.7916924212184834,0.9390131637208416
0.12471085679442068,0.34753572967591045,0.24911376623357795,0.9255306133389828,0.9895576676631711,0.9134115401702159
0.36446059834898914,0.41912794323190067,0.7054595166968745,0.9205691747908467,0.920251244713657,0.9837814215727247
0.30981138013921733,0.9519144116273244,0.14487464758834243,0.9038981030504644,0.7695294525556282,0.8812146768133673
0.41270585824851536,0.9417382567676887,0.8476123061933151,0.16133769801631562,0.877669564751291,0.9270778474596316
0.7201201766595483,0.9992031746556729,0.9742646358040117,0.5662672119700403,0.5965923094668423,0.905220607915354
0.9607946288927032,0.9667090266467742,0.9079105944188581,0.9709185495131952,0.30512770458898214,0.00937267209934717
0.9755145133658365,0.922733196405158,0.9893947199239047,0.9612886256602206,0.9986264814736512,0.5615133245773668
0.7747142404837609,0.951972301680197,0.9530539012126338,0.9724158658331137,0.8149429344420197,0.9072599579301742
0.7388120372572471,0.753470140718212,0.8636198731342276,0.9799012911438046,0.9892516356592652,0.8804599857496339
0.9677021866344862,0.053631680833978214,0.7341798324319154,0.9641926190454784,0.9137037735997904,0.9064656114962497
0.12462457869231941,0.9530349520616385,0.33995731777069127,0.9893275204863557,0.9775491665510079,0.903333411287743
0.4919075366889636,0.9099096015656096,0.9484590043668302,0.4489018458016628,0.9020692712522433,0.9118108082213114
0.025727012494510492,0.9093254249756177,0.904988455890813,0.7615503673425328,0.6883035773253796,0.8959777516701855
0.18832624367502201,0.9668648090296365,0.8465770574445844,0.9413756347552378,0.6454438470644813,0.27525124386499583
0.3954400431994592,0.8976499641376416,0.847401945815945,0.9695979373404645,0.95152273706397,0.20896778846484587
0.44675553858474254,0.8832680358707485,0.9434913625828018,0.9337713693102827,0.8488549504257366,0.9283428142005395
0.05928628499841628,0.2119405721503941,0.9726897605317841,0.9824401381493628,0.7501983659860441,0.9530490419159929
0.6815158716308306,0.1308901269799042,0.22547157068190715,0.9339862145696969,0.8638774322398131,0.9608163485507705
0.4636656321364408,0.5578831570052113,0.8058238227546709,0.9615236766568971,0.9476567837554906,0.8947348583969649
0.37469859506201747,0.18298547580544286,0.9953210855165555,0.0532099161080807,0.9937660883527172,0.9669999845036507
0.15219794028095054,0.36673806679817905,0.8632281640145612,0.11719064966894184,0.6344331798339341,0.9199424196667534
0.34113197836907405,0.6503430106448287,0.8779250982368444,0.3576884675571084,0.13845678040183876,0.5919856988546418
0.6915751447958839,0.8262443581993951,0.9347295285399371,0.13608159467554914,0.8588962094705134,0.7758168931674272
0.42936557792907515,0.38229229771610856,0.9450050485448087,0.6995073395965358,0.7827599344300131,0.8876411883318746
0.5931401029972073,0.44252976861744747,0.9857389756806129,0.9845485588032844,0.79551353453035,0.9230869302333066
0.15784359369868062,0.2798052398090937,0.06820907762604692,0.9081437907770558,0.844980947321965,0.899227385945293
0.35850871453158845,0.019972936734924226,0.2026660188196244,0.9139865094591755,0.7662234540105998,0.9012080181072618
0.6518612946311741,0.48072037203016893,0.03136741196935398,0.9652947697014606,0.9567053726691177,0.8912632034203392
0.06006259600729938,0.2737000277483726,0.9081972093296582,0.9957890288227971,0.48548469476252215,0.8965339172078025
0.16117915971666896,0.8134025531129264,0.9401717233184111,0.9574454673450032,0.3091590595152613,0.21653571973156766
0.3803141180276781,0.7177255964568804,0.9500032113056771,0.40296814092586014,0.7597038509067733,0.4936634838831899
0.4555206186151503,0.29424156224066716,0.8725526496350683,0.7740455254653392,0.9171773111471457,0.932246042654484
0.6735191846151141,0.12909476189833174,0.852121126935881,0.18950692497050103,0.8211491737813404,0.959458654125478
0.027630122816063928,0.7466304839182043,0.9655254289779328,0.789532237444837,0.9638544323624747,0.9431722418724218
0.4282659515363517,0.5894227911846891,0.3231669467582255,0.12054493167244912,0.9747614834627615,0.8847392177886441
0.657032318589896,0.532529249508451,0.5104113414042954,0.9183095825556835,0.7438146754482511,0.9754693183406764
0.5491471638339589,0.931738695439806,0.4619723692427873,0.894398586912539,0.27349028808902015,0.9306545859422025
0.11675623525741131,0.9706808182061093,0.864445802662793,0.9087318013314296,0.2055892452583436,0.7193291582122914
0.07371442045116434,0.9061736360061652,0.903545925108046,0.9270479265291454,0.9065999017850429,0.5002528524618821
0.5189272415707336,0.9249309440230976,0.9443432063611343,0.941356760367544,0.9472399765690938,0.9583018069192676
0.9149395055314373,0.9735806513910791,0.8795543059839754,0.9856042521740619,0.8981618317225788,0.9056203470620804
0.9344720622592576,0.9915357098098441,0.9091230494698582,0.19563363654826896,0.786524506798139,0.9302288251618303
0.7575182308859434,0.17371616720331198,0.8430225337716043,0.3479852360332898,0.9776429287197731,0.8970942836415606
