a,b,e,c,d,f
0.7611009641169126,0.6026716444919277,0.1484022698886263,0.778576821888955,0.8513793965309912,0.6690390854384833
0.34352055685535665,0.3686008165507405,0.960822426800665,0.7013833777817637,0.8952607796513795,0.8316521851435585
0.014248247316443844,0.2449173463912992,0.9775495871328356,0.5186116238116908,0.8836094408500632,0.9770242427292832
0.13701659303617836,0.5202341251158229,0.9503229837586467,0.746367174696589,0.933133687297764,0.7839083058497286
0.2995018997794368,0.3598537650597775,0.9219292256711275,0.4988676966318674,0.8782330809472914,0.842140712376
0.3548007014019961,0.4325128734353534,0.9296241041794292,0.8432373487944934,0.938563441403443,0.9768973046578987
0.243766766892636,0.261165307628536,0.922460153430794,0.6048764749579649,0.4724218066786352,0.7948735071795984
0.8845101853398967,0.0837826653642931,0.356016120911785,0.41946639099594235,0.43265321628644754,0.374573474505917
0.9186300334086562,0.7755398022653898,0.6497176057988974,0.7370543761759816,0.09768828133654231,0.308669174339695
0.9702987992527494,0.8349378110966095,0.9897570706650783,0.9507476336779376,0.9121196724585584,0.3006606833975873
0.9986219798115255,0.9673290473246285,0.9900541260333966,0.9040083408154971,0.8183263981596411,0.8574128073485312
0.9345089382503923,0.9030020638603358,0.9107152748418699,0.9230542809104284,0.9842819201482533,0.8145006302307811
0.8564918451478845,0.8607090109757801,0.962913327435507,0.9592151677021923,0.7498369864909517,0.9646060553205327
0.7073304781320208,0.7816265887230434,0.9342680078743961,0.9240586695045026,0.9286769668407541,0.7927290166240082
0.2960128839269671,0.1765394988123904,0.9995697867699826,0.9996916439213289,0.9411969940280522,0.8096658461685206
0.27165193233575397,0.44605844033710534,0.8862312326961028,0.2505414387902366,0.5410735235540561,0.7322720550446191
0.1673630300984608,0.638432405241176,0.26001488532732187,0.7697545522435119,0.39331465304986507,0.43329879294110707
0.4303693130255876,0.5565208618530375,0.5137864938972542,0.24609820489872852,0.15173209889921882,0.5342648375956472
0.7620254527567598,0.3305985254273709,0.3904409413058124,0.6768282095071912,0.2508459441087456,0.06322812511806024
0.38216860421733395,0.5732858505774483,0.05532310624742478,0.5214781096688731,0.5442208159295128,0.6382882162036793
0.2265552438135331,0.6979191305313065,0.281808551512056,0.5141806836411605,0.16359977887881255,0.643608030234723
0.03226560468435128,0.09954879124671304,0.9005043495624401,0.5214304000859268,0.46050387414550803,0.46356439618515793
0.6316578429778915,0.583158458567298,0.9543143031352369,0.1799495495346651,0.6934517391755162,0.9793502098943646
0.35577411878779014,0.42266762120106866,0.9686990007447044,0.3807544020391127,0.2211276213795445,0.7808428331584402
0.2223253182895315,0.23723026294386987,0.9320169679236822,0.8219226805943071,0.05681153736190017,0.9167858134523508
0.02287180043939801,0.8169684341314764,0.9417618560785177,0.6314029426017373,0.4524733565022323,0.9587695328143644
0.7990689056500915,0.8676123588656662,0.9936665558485416,0.992365404450007,0.920559335725438,0.9484575880346169
0.9201010379735164,0.953637354746548,0.23367578257889274,0.9624101427972974,0.7222230971231074,0.984009706463906
0.979678680044143,0.8723366343776042,0.3553367196508242,0.9285685179509652,0.7961749720828462,0.6570336948127541
0.833485367302133,0.8348472972452532,0.9289474445577525,0.9847576753554622,0.8700554604578482,0.42686086497775966
0.7957237704764882,0.9870871951938494,0.9042856589495021,0.9123192226738023,0.9516015293710343,0.7299488005941962
0.8012486222084897,0.12370953896988263,0.8912199869364704,0.9291017100010558,0.9924478998704954,0.9448866627796875
0.7180071175335585,0.5865306750851198,0.9440324579597034,0.1506009148129667,0.2227548737262296,0.855834103157191
0.2784925733242795,0.6213831979738821,0.9183673227759575,0.6583241339859103,0.42639941059477837,0.8426551051041958
0.5855812062970362,0.3761490431717402,0.969973239687915,0.6621001913785441,0.5240168015874672,0.8931911540889411
0.38715583257532504,0.5349123294504537,0.4881504943003003,0.15796417739814356,0.5560066843899466,0.9711388020797547
0.009494388582575342,0.5492778462541764,0.02843919625244648,0.4508330399582257,0.06107197594928619,0.22485014297445466
0.011486508615952696,0.4120019812286918,0.7573207129192648,0.11822456882225803,0.6814287267081812,0.6982183724082124
