a,b,f,c,d,e
0.9448132609347687,0.7601257895466584,0.05817298852840156,0.17268592043420303,0.07698421380711022,0.9525880335899517
0.9946451133177964,0.9153618443333928,0.9225278522067151,0.7674337332500559,0.1919862364936043,0.9235396888087536
0.9732668208127802,0.9359587513388428,0.9608767483507108,0.9003873289717653,0.9476873006823512,0.9576261778783342
0.950647160731818,0.9170559716585956,0.9301245982064993,0.8206648990745786,0.9158498980079068,0.9594385583683599
0.9468254726128876,0.9561441859869267,0.9186213611924317,0.8989742603915378,0.9217213615626074,0.9678283994243604
0.8801651199147142,0.991238159100134,0.9704489399011438,0.9018159056548777,0.880458238420511,0.9789443129481722
0.024877765555073733,0.9645883592201501,0.925337531710014,0.8263136884848288,0.9096063446528159,0.3700439755315149
0.6023395482092007,0.5499947185795732,0.06599131914860328,0.8588354853840853,0.8952056158561615,0.21502198105424755
0.22766836842831467,0.7106215305444489,0.6767246017885042,0.43502481726026254,0.40116540135797607,0.3955351344955356
0.06440974424513148,0.39536659641132726,0.16956952491820448,0.15522027558156015,0.1578364378431226,0.16334784865053126
0.683783075384545,0.562395810430167,0.7395341755757306,0.3634219588878874,0.9459982041248204,0.7150041256195736
0.854623587728318,0.6094040100083432,0.6702081970598489,0.9003295869865967,0.9076673832648929,0.13628013573726994
0.10470619285585499,0.243944214754853,0.7740946221238915,0.9576755431127785,0.9120323981429842,0.7989245781024474
0.45982011723869365,0.164832799631434,0.4484316558745116,0.9532748760071683,0.8586564665932489,0.22584576990369168
0.6550579533396498,0.28510509802493506,0.4282281959788657,0.9628590165340092,0.9474996416195746,0.8603111603779712
0.09098126829878034,0.3472158095560381,0.4624806874169716,0.8331589172381988,0.9684136560065812,0.34500434640170036
0.04865851768317929,0.7470199744267945,0.76441719636591,0.9267051319522513,0.4316772913107926,0.5902572235581172
0.6616063334321076,0.7343481142972772,0.3737162015509343,0.37964746199943594,0.48773322765777916,0.28779362843923856
0.5111414455910154,0.22258611798301242,0.6956867631717136,0.030660620248564256,0.47798854585611744,0.25277962377205043
0.4065471624473533,0.002924671633034821,0.004100860012178781,0.6740584325456505,0.28585862816556895,0.43662156953913567
0.5786769114855953,0.45768061203487537,0.1384670712663378,0.30746216800489107,0.39969340689259225,0.26137958116720594
0.07796942357298665,0.7795099545011128,0.9003542591336606,0.737067186147428,0.058002264989158364,0.8802471561236149
0.4142438476918471,0.8687225593384708,0.965836579667538,0.8881515839761882,0.6241459770116843,0.9793206588714413
0.7006689140992385,0.7863175192116768,0.9779854353973465,0.9311197632219874,0.6723080837641501,0.8802502477807593
0.5454255126588238,0.0018253115296127476,0.9331943446677831,0.970914461487143,0.12678635258935117,0.9772414565909052
0.548625396150206,0.44052815799890754,0.8920380059684043,0.8394109215355079,0.705492294973049,0.8980377171975639
0.6662041663272568,0.7487198860973816,0.9534722718645112,0.8999933233551225,0.1738617176588837,0.9213238027198898
0.4566812454272624,0.535865731014595,0.5169026841181893,0.9109708906643431,0.9288022010076574,0.21969311738551903
0.20629131604503256,0.29909552898714437,0.6970379733087446,0.7146033877092589,0.8728485794624162,0.5327676903931262
0.6600808528650446,0.3527234313787134,0.6535011474329767,0.7096464973559643,0.9990910040111194,0.29445111982336414
0.9688640691365737,0.1713078866763178,0.7295543546256589,0.541701538593335,0.951544384594527,0.9022267504745058
0.8810672245354778,0.9993600762197878,0.9372366222772761,0.1159677448297422,0.9731421644834548,0.968408235826993
0.9469874808970872,0.9581941499153628,0.9863204172044481,0.9805286482765293,0.9505303874922943,0.9579212793912047
0.925666922617021,0.9614881708387182,0.9676758362494045,0.9822759699135719,0.8134193340102034,0.910266947177342
0.8916146575097428,0.9285832171988864,0.9057879877056731,0.9492775595048123,0.6015552308159456,0.8895434056469512
0.9103934698885108,0.9870474612490013,0.9815821720132328,0.8276282572021793,0.9653212351028475,0.8930435811532444
0.658481409325266,0.94145644617297,0.9474126150209324,0.9719301992235692,0.977589414095589,0.030439161978659337
0.05152940621543577,0.8203821087486721,0.09434862718291605,0.8400601150437149,0.9798609595561673,0.8035559462803973
0.8539530144938107,0.1836568532267713,0.3533443886322998,0.4657367085503778,0.9709237130521101,0.09803367156625718
0.296149493841039,0.047855154239238355,0.9729502639547876,0.17635392359401197,0.9252253786452205,0.15120241893809552
0.09069615477249576,0.12602233829687295,0.9804325634940961,0.5931676470762142,0.9618112125577397,0.07783117557318708
0.827645425701545,0.09268908550322175,0.8969950434202991,0.8102099444508638,0.6390477358042584,0.5785906370489107
0.960282494303502,0.18640420062883414,0.9517066164833894,0.7595919204740772,0.31572954018860194,0.6311572840778649
