a,b,c,e,f,d
0.13942711081202197,0.8334941690837683,0.48076275087108994,0.14037577311837524,0.5390059506369159,0.93289146722593
0.566853398016337,0.8452600409150669,0.8418387856419071,0.9632311835029206,0.8974308787659955,0.9628542590551683
0.13061370154368843,0.9712836815710282,0.899667414148274,0.845956329769786,0.9871273622490253,0.9612649116848356
0.01036914118898593,0.9387185157490577,0.05155067080475718,0.931231534463583,0.8939397141890298,0.9747972475046538
0.049877478556577,0.8951396667814744,0.9435858326514571,0.908296255441047,0.36612799435891885,0.9646678868633195
0.5956524908016044,0.9614607487552391,0.6472488271957527,0.8380316875101811,0.24360414865320665,0.9851987757041056
0.7026335936331953,0.9901724211904553,0.31928317759714997,0.904020449571135,0.9058569497619243,0.9839662608361437
0.15481435063485038,0.9190945863493755,0.010332808988240166,0.7211199160413191,0.992904255029728,0.9491335386791881
0.5216868000069604,0.9186347137621028,0.9971893235562513,0.7921290641263133,0.8906332508225834,0.9196375157668751
0.2100014233832665,0.8692409088504194,0.9584160663295811,0.030998181854825283,0.9729816716328652,0.8990655038233653
0.6528662429678593,0.8368436531147961,0.9662174097861362,0.923707205129849,0.9959621848337378,0.986474578962774
0.18077309009210454,0.9165663887665256,0.9965588488186239,0.8228022130621776,0.9962055170317847,0.9646654023288632
0.04194302999104861,0.9779177440803061,0.9375326780618002,0.9384433004004742,0.17247141731601626,0.9653850543251251
0.6496059459968433,0.841894310506322,0.9123381249429294,0.9314483166662154,0.6316296617181764,0.9410075237433081
0.23614789905364011,0.9704483675762079,0.5749832721219702,0.9147059320068293,0.9739148363116453,0.985473028132419
0.37600587944544994,0.8723540094169174,0.5148897721662189,0.9677144240969823,0.9083327555630678,0.9879252032338209
0.15614427901916741,0.8892272994177359,0.016592062246619854,0.32243360751200617,0.993073029724882,0.9439412118500331
0.38000108884629913,0.9018760286793563,0.8738229720599753,0.6333207229183024,0.9262710957843823,0.945404327707852
0.13367553924210807,0.8444321059225678,0.9046691560342579,0.675145857429449,0.8909965088815209,0.9570677451709608
0.6735065008668388,0.9413123472469389,0.8970474194696583,0.24967299801207452,0.9110358134070351,0.9663863107000579
0.724575182955884,0.9774065475725764,0.8872140185575543,0.3198276885620094,0.8299603328214697,0.9845651197670222
0.26128817952676964,0.9166529043464972,0.9362266540318898,0.8910048248871284,0.10435740246621722,0.8893027989273576
0.29608733945255905,0.8131986542868014,0.9689539422683083,0.87918549149067,0.18133543916095918,0.9875953731003663
0.22088292663703177,0.9130051697210276,0.2783147744787568,0.8374310640029629,0.7577384800014154,0.9420737446123539
0.16410069144996978,0.8890676178981229,0.4961304071854546,0.9652360151619682,0.9501746196477134,0.8875012016803309
