a,b,e,c,f,d
0.35555698391198337,0.7827232501847988,0.9567288817887504,0.17667014202959647,0.3302369663658199,0.49483262437960124
0.29681769941602865,0.7787904023175418,0.8511403524867489,0.8757719200312122,0.9831563775470247,0.14605349223726535
0.2829389113853217,0.8251663614449861,0.8008255714944792,0.9391937752859951,0.9627845428509829,0.9287439967456641
0.05089497642851508,0.9509545238470778,0.9030298972377352,0.8046290487652481,0.8706984709162837,0.9427682269255291
0.0620746287273284,0.8729242740656608,0.8397489193759808,0.9713445209877722,0.928045418268736,0.85726703476463
0.14662452075812493,0.9676521457341102,0.941920871004577,0.7916710083642261,0.9180632013102384,0.8923068027192949
0.549939372165172,0.9540268550320168,0.8634844844331011,0.7881173124625118,0.7901096293836952,0.8917562490080343
0.40339094742553117,0.9496275093204866,0.8104223355703516,0.4740871521105614,0.2538170830337671,0.9225026531502938
0.5045835899492594,0.8134171649621981,0.8187286724083211,0.041163990117286116,0.5403590702613612,0.4227751863596824
0.26360157628339165,0.9907444091200018,0.8535050115501688,0.8348417621819512,0.8176437555380018,0.1978424609630865
0.28185880282475795,0.9549544199915221,0.9655968511748211,0.873875906708068,0.9863069282910409,0.9027188983899261
0.6517609217346119,0.8660825636678917,0.9142239892679915,0.7828206185995399,0.8558748554828013,0.8337478350737061
0.3768946535177265,0.861579491988586,0.8465574331534297,0.9352325795448113,0.790942692835409,0.9229633646973723
0.26566129527702154,0.8499962321990945,0.9602741146962818,0.947567733475605,0.9374416172685116,0.10875232423853416
0.4757076551702359,0.9867725984860847,0.9711319967703851,0.9873126108669613,0.12095246590998969,0.9758371573290029
0.33383244581041216,0.9901236476243835,0.9779096373910507,0.3450052187556208,0.05437784005623398,0.9968184343649533
0.07496690608857003,0.8484139693208176,0.9064982505089243,0.47387218416417715,0.848782451956216,0.02546484302185357
0.30679225547497385,0.7967198683124593,0.9650193974353943,0.6374971150365127,0.8121914388848174,0.33823840891171697
0.17715021900274147,0.9339639036063878,0.9015320557280747,0.7700333839868474,0.8903786118840189,0.03925815507883423
0.3844634169756854,0.8762945490741958,0.9852098334255348,0.9112590279928217,0.6834382700261438,0.8961319487770335
0.37572392561756474,0.8469718593157984,0.795199587091418,0.8063714300511969,0.9697426384983598,0.9817065403919872
0.47148231912545274,0.8655730348710408,0.8916244937311402,0.9974932830377163,0.05725100505831572,0.8727912010518846
0.6685242733654779,0.966323414750621,0.9695044131341511,0.8058283994592801,0.8155807255769093,0.9418265405386035
0.6843869813203023,0.9093796482538445,0.8580023688493714,0.32768249039652264,0.9412019655272302,0.9339164775921589
0.4053503173690639,0.8705378904647031,0.8360706548215648,0.5899816341914966,0.9567750738072646,0.9532064254053598
0.49450538105748604,0.884486492061332,0.9742551830355807,0.21656676282768175,0.6842700403562075,0.2619401428969829
0.509422362812191,0.9587966351364586,0.9804674366659054,0.692769028196851,0.9604617913606337,0.33075221810152367
0.44207875433051724,0.9501724087671681,0.8057264493339678,0.7705295953399067,0.7642597145443124,0.1425832341271335
0.224638221244111,0.9890347416107639,0.9626551289572567,0.9813744012630989,0.9660251661487429,0.4112221247059723
0.05432319953693834,0.8476610036120695,0.903101591857764,0.8372558953765411,0.06492485104735589,0.21474464527704656
0.5292514800381019,0.9912061932876752,0.9610803713148091,0.9567748522210032,0.23607443538034706,0.8703914702491028
0.4498294191286217,0.992405128178992,0.8232856440188744,0.7855114424630535,0.6127571339812466,0.9506921588803446
0.3782644439344755,0.949741453463223,0.8426600460094232,0.8189199402018921,0.9632365517542649,0.9653475598052637
0.41982677271957425,0.8640323112917853,0.8302895798980531,0.49073277360457335,0.9015493901390009,0.6172064239041608
0.34510930478370905,0.9008531504458231,0.8827447992836579,0.08559584237972875,0.8270370804355371,0.228851800430276
0.2104714757343491,0.8443376922898449,0.8867311294074192,0.9178067917439944,0.8012173426773246,0.13977106458210078
0.018629434084018112,0.8455814642864656,0.9048703166669884,0.41547119956199036,0.8781430827553668,0.9150927392415652
0.029420996206536584,0.8619646963435981,0.8269904477895484,0.807544826402044,0.8375360719464936,0.8251627918703833
0.08706229412820313,0.8803623487453052,0.8179367205947364,0.9887492667468629,0.22548529903907052,0.9086957610970193
0.13562780413766387,0.8250428430759166,0.9684153464446195,0.7924882426336898,0.528822391566729,0.9558250246428741
0.6810849042320005,0.9779616463610664,0.9225916764611282,0.9641898820998743,0.7609844773550244,0.9259002927242204
0.10956449129874798,0.8080838471219751,0.839948143864398,0.9683219009022954,0.9569713641134512,0.9736865512915034
0.33569145049404797,0.8158226705692702,0.8930396235162741,0.8658974944399953,0.928539322924874,0.44695460084283917
0.3671407048714625,0.9992147665874835,0.9708254401059597,0.7073718227180931,0.9269328049316463,0.6253430843797891
0.08896243606857641,0.8358034738910423,0.942985448840587,0.4923538137885453,0.8581160066305178,0.44072977285203224
0.5614815162819077,0.994814941635073,0.9452015236049465,0.9575244248293229,0.8043200060780223,0.5353024284967373
0.6641016031755047,0.9460601707137546,0.8818621007871413,0.8624577999392417,0.14159705328238106,0.6814633732197288
0.5486982167483708,0.9005959345778295,0.8063177720773048,0.9364696204560145,0.20107809003072555,0.819659448203397
0.0363691675410463,0.890188780250777,0.9778376757469079,0.8172154611312168,0.473000503950437,0.9671498612523912
0.43221300814820285,0.9077392657437363,0.9467273601156108,0.9764183295463245,0.9182599427849036,0.8277649801108398
0.6372357546918176,0.7750397796011921,0.8654089588372524,0.2933764183431982,0.7791638174466028,0.8878366189596798
0.6540204597610794,0.9678836774644489,0.9893064490077076,0.4819642654429588,0.8946361079488268,0.8601306048147326
0.6391989760230464,0.8564553393972243,0.887733316594615,0.10680500344766987,0.9157823603624078,0.8218842105364721
0.03314001569496948,0.7860136437798484,0.9542953889598402,0.679563081818028,0.9826505979676274,0.5172139864302358
0.23233586613885335,0.9622392556489717,0.8775618432205021,0.3766953541111359,0.7372868689788272,0.5697683059179139
0.40489400556413313,0.7712479152640059,0.8095281871902164,0.9183145148178075,0.15972662435656726,0.6527050241801139
0.33872767971460427,0.9059632461274942,0.8667238160372871,0.9018001032379739,0.2615057440825275,0.1900258309718724
0.2632977572828966,0.7962503487462734,0.8741129244880135,0.7971675768453328,0.8981568339089502,0.7657206619619942
0.03233384054013949,0.9299478965464574,0.985393546664322,0.8253087180145352,0.22800705602896312,0.9017876707025659
0.31973997941989185,0.8196626819137416,0.7792558758996198,0.964195010482559,0.9486698002457319,0.95504009195174
0.6309464037205551,0.9157553211723246,0.9717267266333188,0.9021083490400288,0.7920803324277207,0.9867386357521646
0.34995721994019086,0.7989214074484978,0.8560128986285781,0.2537636830846774,0.8012095271279434,0.8782650923701587
0.20421241823958725,0.9867628307865709,0.9772962175583431,0.38626081791919675,0.7952840383137979,0.9669491623819144
0.641341075419768,0.9274426553020786,0.8254566542020102,0.5039090318865792,0.989771358338065,0.8731471437494002
0.2535727556581125,0.8929614015066687,0.9077656218373362,0.8281260307253743,0.810676878138323,0.26209599192840227
0.3062328166677621,0.8386350326606389,0.9152810628956662,0.7724221969039606,0.15496708428854758,0.19155592830004864
0.5246909797931659,0.9142207972948427,0.859300386159803,0.8507519327350161,0.6949146006141999,0.9306289064870934
0.40394474278227815,0.7859384660047496,0.8027269852175819,0.7768489426736936,0.9505911447958462,0.8208254942793799
0.37113539127658723,0.9582011234260461,0.9801190271823598,0.7988795338404334,0.8993545841403148,0.8251971454476555
0.3070034642660932,0.983449000545234,0.7961442228034201,0.9253290126617584,0.8861757117291447,0.9276143639269292
0.4321267832301802,0.9025179429160993,0.8038813473792306,0.4156731641686901,0.998615538999631,0.879040613961762
0.4811671983558129,0.8734292385390787,0.8104200779019006,0.569619935774131,0.9676711118746213,0.808298445960163
0.5750762032818397,0.9759957955861595,0.9889177807954732,0.9149487344586891,0.8129764463628205,0.45363142327234746
0.0530171259795796,0.929876936501424,0.9269033961572254,0.9337583544060953,0.3719123050001216,0.8139687846607457
0.29040442145768774,0.8073827786649843,0.979516675802534,0.77661880298827,0.5258057556318924,0.9773153036374662
0.5107123635571454,0.9435467694921247,0.968287426973946,0.8753346931632084,0.6239621196584013,0.9208576761600309
0.3258369910274412,0.9702540458567648,0.9516296123439874,0.8463495096823208,0.6602787604842076,0.29041096725182847
