a,b,d,c,e,f
0.8151760221160504,0.22463486081944478,0.3649116035579905,0.9140987207785081,0.31538530065748555,0.7738739126018614
0.8624153145235629,0.6465943179923832,0.8588041466701407,0.9430233191561607,0.8171268501483364,0.895593901533167
0.8872580061060416,0.9162451248823548,0.933690382808068,0.9390074294056264,0.8783357223483028,0.9418826315414969
0.9778556369934965,0.8847182433971902,0.24621996279309966,0.8900988887866857,0.9196216343034154,0.9389456540208246
0.7881895656676275,0.913592782299191,0.9088193600900383,0.8797952797511986,0.8933286963430035,0.9752167883525313
0.9301808796175743,0.9782672512091599,0.9981072952191967,0.9542825547742706,0.9747272609067904,0.908915943143399
0.8704357905299681,0.5367040897464956,0.9042235233144418,0.8775621356199642,0.9382344750603773,0.9923928338307885
0.8918260841771399,0.8855357823355278,0.9300607365029596,0.795535500192208,0.9576978217376667,0.05380800921267034
0.7771438629684189,0.9910459948741545,0.8685332848768278,0.9635147474032999,0.2215126609834457,0.3348665827686155
0.792355266167241,0.918436897394506,0.974818444895296,0.9429375267306339,0.6747491530482969,0.9008709884296522
0.8739632050800277,0.90016809479211,0.24547828905183738,0.807354912883471,0.8982375102670731,0.9831541445253967
0.985606500107171,0.7519273998079083,0.042362414351187434,0.9814197339866982,0.9663052275586307,0.9553010347321726
0.8605470088892173,0.8924140844187655,0.9824034753362448,0.9238569507450052,0.9302702804474929,0.9300230829270256
0.9817044269543111,0.9525538794236471,0.8566334074930445,0.8745330788024566,0.9284855032635236,0.9873566268870804
0.9619398885049681,0.9689937007136834,0.9439136362038693,0.883930692520929,0.8899462339039672,0.916857335455697
0.8956151632459871,0.9784353420298625,0.9491298078428003,0.8016532696200294,0.9948004790052134,0.09379592437033955
0.8826521786459363,0.9876765462754714,0.8625766696586411,0.9925591842927571,0.20413773124518794,0.8204619937359963
0.9807872305877077,0.8708314973346314,0.9810341293903266,0.9819706561821462,0.4378631161554816,0.899833129066173
0.8522024424233661,0.11554042445903107,0.17691493222654014,0.8641629708175239,0.06478805914333587,0.9047686568141406
0.8238043716696594,0.7271505740867117,0.7053085890628412,0.8643430065681796,0.5345371162102351,0.8847647331602227
0.9743626583616587,0.9822630606820658,0.9242091761692648,0.8335382486324479,0.1334462612920463,0.9546533095131013
0.881319078837068,0.967860303324148,0.9330372752404309,0.9127952378831337,0.890299194310651,0.9275645757654704
0.7816134996963889,0.9076114707105618,0.8654224804722351,0.8832256966354068,0.9248643249717197,0.987345513334742
0.9286418458096917,0.9771797235728009,0.9974785669473643,0.814541228296226,0.9650488166367801,0.6278458091198039
0.9518818972581774,0.943232415976099,0.9705015285341638,0.9303284118519762,0.8739384932967124,0.5719411847899983
0.9070732980663023,0.16846869877854964,0.9582216938246448,0.7942438144005144,0.9800251158597357,0.13308534856521712
0.890508468916153,0.029338799225201898,0.6209082565243743,0.8846874663682713,0.9115323100478746,0.9466742119283352
0.9518333138814477,0.962859248417837,0.2234470401086584,0.8801769423442732,0.6909634567707061,0.8980562484711618
0.9352279190123632,0.9393785112008998,0.9350208853398956,0.9088434869914813,0.3238100727261877,0.8849871798768049
0.769542756172478,0.8806526378127032,0.8425261531966691,0.9868126313858565,0.8831071975403016,0.9792297244954674
0.970803451573871,0.23343193989451896,0.8444396724723567,0.9016660630539715,0.974475084589269,0.950563467302532
0.9041476988263113,0.8997959884091311,0.8775763457418033,0.9894293686677249,0.8902489796581021,0.9674442184578623
0.8844577879578329,0.887617767654241,0.09384003030473809,0.847757177592154,0.9792549639199264,0.7010096105973387
0.787243060647099,0.9700743460852904,0.9891182661056535,0.823661777093795,0.8721104003967061,0.5446176275921981
0.9355789788871697,0.8986886227138964,0.8725657630357175,0.8781960170581491,0.9207546904295786,0.9939327524668087
0.7651627609139846,0.8763618523817489,0.9349887238555985,0.7926682923713579,0.1736513834688358,0.969483282786013
0.846832456995718,0.9121609682474772,0.8492762618555412,0.9472001175212373,0.2305730622344541,0.9012223493727669
0.950783644573754,0.037979735134562084,0.9868892463608175,0.8015120337160389,0.40169272716406024,0.9337224005010899
0.9460245785984828,0.016796065787844035,0.9575752056040653,0.9019037996362592,0.9272080109042043,0.9869427755280238
0.9309636561409275,0.9167779530972465,0.07670336679216737,0.853615593825998,0.9671570037518247,0.9855071907831779
0.8695734752045218,0.9943106602732573,0.2773230660348399,0.8294275468014548,0.8823917429795688,0.3771714518328134
0.9507792164217096,0.8753718112664577,0.9172193057773059,0.8221551011557973,0.5604602870894808,0.7808757645438091
0.8333718123279423,0.8818756204593733,0.8705968862562985,0.8392884493545898,0.9379298087061015,0.9929724799131094
0.9374696789662995,0.989296139571446,0.8937645268194764,0.837214605912887,0.8023482469833347,0.9087521512380711
0.7678650024176279,0.9056656457596742,0.9551608145660241,0.883138872615022,0.881035622915076,0.8987728504500813
0.9338169805561275,0.6046034031358627,0.8496005499233851,0.9221128865488094,0.9864774112308513,0.906302915884631
0.8846168348768249,0.13433876174354475,0.9634516434769353,0.7926447596498506,0.07095190179635547,0.9470147906655795
0.8371963044956175,0.8969265162141815,0.7152031765171246,0.9629359991712889,0.06930526624324891,0.9090654248650405
0.9148778800008072,0.9814979294055958,0.709839819760059,0.7986571150556977,0.38080046537692075,0.1141961834133313
0.987391145516185,0.9418121519891398,0.8737266528922768,0.8140329361395927,0.019864241041374787,0.7215065897691023
0.9837405813351013,0.910573502281646,0.8611918966396508,0.8221638088180607,0.31993466464412434,0.8800240347010232
0.7639212218108808,0.33940204788396267,0.8597720824389115,0.8559526666595609,0.935439336368171,0.8824267243909468
0.8969408224587792,0.9806320880575631,0.9540279619414456,0.9990783882047968,0.9108116942623903,0.9344525989412656
0.7642634422138096,0.8990871769117349,0.8642952858632937,0.929995505959545,0.9584808124054689,0.935682708728299
0.8442677695894119,0.9243866420224254,0.9375717964325471,0.9204243771339062,0.9185431831701044,0.999693674606156
0.805956250359561,0.8264435821713016,0.6331631077139968,0.8939172329280212,0.9191255095763204,0.9420891024606509
0.9041214172271783,0.8901011474895537,0.06175222971200589,0.8012045044040856,0.8820956860515481,0.5396549354444244
0.8676228881632742,0.924443616019286,0.8587519052045332,0.8889730579902632,0.6200601283861066,0.055007723167127334
0.9632033796626296,0.9719333909938002,0.8930092724311064,0.8304699334581566,0.7526806548346815,0.9009613001193679
0.9596783579857205,0.91447725131573,0.8478949803038283,0.9623188954939753,0.4376605521090071,0.9740564120500014
0.8504930473537011,0.8706706204646234,0.8402875812938355,0.7987281229671275,0.5223795435660312,0.9727154018086843
0.9291829397112077,0.9083265769873368,0.88042409961205,0.8614124383061251,0.5012330267725917,0.8812020291248847
0.7642663844303704,0.20326583006006754,0.8565375339295287,0.9171882068098975,0.7340212233760482,0.9650439704787861
0.9787242758796505,0.2745308937402203,0.10174558165770915,0.956302787560147,0.9612260623417108,0.8752057287804788
0.802887377651735,0.9644688832364982,0.3950070661554934,0.9048442637294073,0.8118776392716194,0.16904090858215465
0.8456402630221126,0.8801548968133264,0.9108714947220928,0.8552990541154821,0.09726651869509044,0.3466386163895454
0.9840642148242438,0.8798030825092676,0.8895186336307064,0.96207218055706,0.9185488743229194,0.9491267468440318
0.8010118077750122,0.3067130999625557,0.9246266770634526,0.7963984087708216,0.90706565561879,0.9196950616109236
0.8573252483475664,0.8807952148707965,0.9468074543502083,0.834844314603114,0.9346636377566062,0.9263324244385499
0.9152826919548639,0.9838302009962137,0.9027453155752123,0.9178052889804775,0.9296810261306757,0.878721922081983
0.960660052796015,0.9507826123566416,0.9485986475986165,0.8251105472386052,0.9398257113983445,0.8812600016398359
0.9177265349109214,0.8840617715928984,0.4642652731270842,0.9439017713068113,0.9705540913943234,0.9578744993273414
0.8245595747279874,0.9628624687648719,0.5992817828427465,0.8495873762627802,0.8196118851193528,0.6564045160783655
0.8740980728459526,0.8938297675232258,0.9256898033837899,0.8775072768627487,0.1360764465722718,0.17451972373469998
0.9825812715720481,0.31909854741217775,0.993134849143378,0.8309209149888377,0.9580333992502361,0.9478106443858322
0.9642448462342875,0.09496398418477557,0.9486493040972668,0.8946677794144084,0.9329210802284256,0.8760419040084437
0.7734558129268461,0.9065193702125076,0.9988530123157923,0.9724371447655739,0.9446911767133551,0.8709308879249873
0.8588621568561442,0.9594336633076408,0.9683703670388311,0.8017842454156682,0.8944618885897967,0.8757179163910247
0.8724251267504345,0.8864942257031505,0.8813610549169013,0.9034241503018559,0.9530956593189301,0.9199259549848956
0.9956782005110555,0.9158918528299919,0.716753757959649,0.8038862050760485,0.9849720638470228,0.9358597229057428
0.7817766929863719,0.9031764509520704,0.3144973125365428,0.9362242254473898,0.26766926416529035,0.8399992574520322
0.9583603749595682,0.9038660023163673,0.9590503961348082,0.8098025989342077,0.33820147749617563,0.7635182626528678
0.8779528562148611,0.8285202643318405,0.9681805391243787,0.8656778999803574,0.12059142668013288,0.9162716516432576
0.7809608239297965,0.542408597053599,0.8997756330589767,0.9832102509020123,0.9744832534081747,0.9567539404848967
0.9318555542994884,0.9278821021219478,0.8888094967361563,0.8759199294662545,0.919239337323801,0.9465843398305469
0.9810777014408741,0.39732932727582865,0.8843254528871476,0.9856480258281279,0.5070464527249902,0.9260169746446324
0.7734487067939797,0.6459251375224466,0.9708756867397794,0.9492242349522715,0.994617787169559,0.9940056026738247
0.9250396083388523,0.5078446010720326,0.5573604158785684,0.9775384630215681,0.983124115055984,0.9917969618153675
0.9746752399341403,0.9875369332837507,0.25556729279774604,0.8172669354722224,0.23847541642492767,0.4652207842999365
0.9364567146249015,0.04347556485977832,0.876911184170573,0.8454791056752273,0.585070930379263,0.09422840222351243
0.8314668184653664,0.9759642275030126,0.9744918625342878,0.9542652647606786,0.2538022575710897,0.6269770978721532
0.8132319476660683,0.016297040913495767,0.9560106354228368,0.9699851275261379,0.9559835392425484,0.9033676804465578
0.7557179517921735,0.9714620484934423,0.9426460190853126,0.9914066690153875,0.9665333462867522,0.9104562422304479
0.7529475658558029,0.9412938134636476,0.8922376706252954,0.8309675888659592,0.870939151340206,0.8865552038375584
0.9897262725849998,0.9899995399398149,0.8554850413117672,0.8689164292837758,0.9402003643152181,0.9864141027260998
0.9271291132257504,0.8922413497148213,0.16697976876463813,0.929799100332016,0.9321385289112034,0.7751104535412382
0.9256637887494021,0.8130308361154621,0.3296162588413786,0.8821109880444604,0.9809835313094628,0.4256164445101968
0.8294510822343226,0.5339562005011744,0.9937255567455772,0.8155466666529922,0.6245728503902442,0.3087435252272674
0.8014055105467786,0.4137618180508312,0.988928741980231,0.8833138651181218,0.2286650644059654,0.4395951487510222
0.9156683540729434,0.9548614908950324,0.9952109475876281,0.9293227885186977,0.9886845144256586,0.9470934883684692
0.925286264264544,0.5644667718423336,0.9366988451080075,0.9641461954241773,0.9744814309433486,0.7412470710207107
0.8216315016845241,0.9392380055330504,0.8828221061090039,0.964926364371032,0.9658299056944636,0.9730539085140915
0.8177255589038372,0.48335941058584386,0.9087813153702695,0.8473112813355168,0.976637231931532,0.901553128147408
0.9636473541287757,0.9529812418209174,0.708324810879791,0.9865911609610337,0.9384935429754747,0.9823153900948242
0.8067900923219575,0.9099800414230556,0.08797144209528826,0.8434148836346408,0.7556786488486262,0.8904666367822336
0.887543799177136,0.9761828530145573,0.9195220315524637,0.963321860084622,0.6320347330655421,0.8751283495373806
0.8640803445328706,0.9134107101081844,0.9006864450553828,0.9915354966870271,0.9608327582763109,0.9903618281610732
0.9496763590360175,0.9988054963037978,0.9318183742865802,0.9395243126117707,0.9140890050348851,0.2667875480683406
0.8132675083115029,0.8970123787295093,0.9109271629083596,0.875038369262467,0.9884081758457304,0.12627828794392104
0.9134239647824993,0.2861869275905153,0.9874707601041671,0.87305294537979,0.8734036124114188,0.9466253125915673
0.8782213440045259,0.12514284844668389,0.8820260888398643,0.837245761576334,0.9407204616554824,0.895546839056689
0.8670597696126707,0.9933496585360478,0.04306808119894782,0.854863538926738,0.3683724974808371,0.9203095287774063
0.809704448191247,0.9134428705002737,0.6227029105450455,0.8017472664053796,0.39865940375599074,0.9066776160472327
0.9699072674490514,0.871186132926505,0.9144889990488877,0.9525546163591543,0.7793589493693268,0.9757231360734696
0.8827118961707265,0.9944295389279262,0.9312330095578598,0.8238275439817558,0.9530657330957454,0.9045578339998679
0.8580983780153137,0.9318959403607349,0.9350833486384013,0.8124200766066185,0.8714633595435701,0.4879705650643321
0.966979904940881,0.8871331406028828,0.061179119473387486,0.9576748663357526,0.8899825677707173,0.06626818784679174
0.9978071399204949,0.4974997607917958,0.9750821430120882,0.8776252241805872,0.8822447585814696,0.9747097206343863
0.8780001585962467,0.2824371474266111,0.9113605955055122,0.9773409491725505,0.9987326057359327,0.9169545836458022
0.9170311261612063,0.8747968480251914,0.9144559401495357,0.8648044629534724,0.8908272713094365,0.9135561102679914
0.9583113459894614,0.9605041267988736,0.8707690853891816,0.8480009647879657,0.5942755224110021,0.8923275334609836
0.8011556089074968,0.9214865596148927,0.9872465828277176,0.8435014518597572,0.4896331375524503,0.9992512993055911
0.9276164541771221,0.9016050173197474,0.8992373017847902,0.8976342024260296,0.9264487648351051,0.989062345082746
0.8454111171897909,0.9857658722255478,0.10734144214029408,0.9708350673888291,0.8727218025360662,0.5471892510894791
0.8676502296350759,0.8836998792238488,0.30843776207202406,0.9139882397589866,0.9159557910318064,0.23803360303631163
0.8608240015213416,0.8510455200580243,0.85276726551978,0.8254245633707411,0.9755805048184951,0.9867387135758154
0.7505509465440927,0.13548799617275709,0.9440915928502596,0.856563585873893,0.8886178567800418,0.943912536668819
0.9340311908571678,0.9983217952730489,0.9405779709209973,0.8332570416966659,0.9963765369857718,0.9491563384965558
0.8686696510455714,0.9867718538157584,0.9715727036069525,0.8647880179336109,0.4939983485912615,0.9130909950579701
0.9920261053351156,0.8961106283919799,0.9484886504643545,0.8393539095681334,0.4759588562627969,0.8775184090624416
0.9532038977788827,0.9121747584969623,0.9680046349951601,0.8790987113367177,0.9347757179710503,0.8945472851322253
0.8248444647365084,0.9836400488523219,0.8349584510256843,0.9105715612037445,0.9396469264675807,0.26605296581242244
0.8091047129129701,0.93038040993927,0.49403815785976957,0.7959862717232582,0.9068120948023982,0.1766218900361218
0.8704287068066874,0.2518709838955114,0.41170799881499737,0.8405598439673357,0.3555995696212339,0.8847926007765531
