a,b,c,d,e,f
0.6019218586573641,0.8505407832417973,0.6612841370918777,0.8653161657562806,0.44057259603822085,0.5040518674537482
0.14207445567227542,0.9954051381689987,0.06404427807086159,0.8363380101115488,0.9545155064337695,0.8190982831862716
0.416237541684696,0.9594478577441894,0.2814989152579368,0.9633918362772894,0.9495802944253932,0.7635447434189534
0.00815825091332326,0.8539888715439689,0.1698438418113981,0.848977041487954,0.9930980761331761,0.9290594211865469
0.6079476708786132,0.7542290440513751,0.2155251310571785,0.9054039729575026,0.9253195502245187,0.8180657398823271
0.5205116565086555,0.7483750594363497,0.01752542050350839,0.8440929563309257,0.9867038260490654,0.7957003771740903
0.5081033667726712,0.8768314274406588,0.5800938885373308,0.9045282994505941,0.9311890426237381,0.7805526826895635
0.15855903882575845,0.9738594290605087,0.35722191415377386,0.9868805578093265,0.6300318059935358,0.15473856482572992
0.5334173481437562,0.9769523805284479,0.5777415798544405,0.8950801445446074,0.8401781376474111,0.12219251229779333
0.5833290032615883,0.9429556484937321,0.7540333493446323,0.9434165701105008,0.9359227409140962,0.22807457584303736
0.5234893926785674,0.8994142519168113,0.5796201962174202,0.9266300592776878,0.9294410944105159,0.9662732023108638
0.6405293107571153,0.9725796771960263,0.7299602404064146,0.9681711049480799,0.9645741809653222,0.9408339989725728
0.08090786145634433,0.9960941831387875,0.25398920008458487,0.8918616869145216,0.9720594392683811,0.8442987891222254
0.7158074820237852,0.8085937138847448,0.3456712360790494,0.9252402541757726,0.9811341240757954,0.9760946955088703
0.3062337680457166,0.88754759269538,0.7590204672913017,0.9564459419032507,0.9160735687174989,0.8600214099813869
0.36627324678117684,0.8953097078548949,0.010272593573607654,0.9921868246014809,0.49137777221287154,0.26167212176026994
0.47624527187834287,0.9756033565326419,0.1486132759696588,0.9325500390830594,0.14155993645469422,0.641349177235087
0.42188951705462735,0.852614589846871,0.13839945095935496,0.8397484743167781,0.9126293873493921,0.9767703084833549
0.579826257095019,0.8475466012708861,0.405218199005255,0.8735797575520827,0.9706591418226584,0.9338669222209582
0.5552730837656238,0.9051723876547334,0.3918664712241626,0.9249908227294696,0.9443333998748753,0.7912401175723583
0.14152800135308785,0.9711203421257004,0.07602239729596189,0.8460430491996227,0.8355821446158563,0.851786457922425
0.504271552820935,0.9835624617708454,0.1020131668812434,0.9227899052540389,0.7071142953170315,0.8402670464347689
0.26864992213815675,0.8732892935031141,0.06207499677648287,0.824801527169406,0.5205411525251504,0.7538723882895705
0.03129210421211243,0.9240632660515355,0.3231355995707563,0.8108123174571814,0.8469606790637384,0.1757914544849758
0.40875612528427047,0.9765629606721046,0.5148961698116981,0.9090632939224447,0.9727350272140768,0.030258807055650982
0.6617080011650748,0.8733901274884968,0.1841793440197274,0.8172369923644276,0.9625882930966488,0.4336107907370827
0.3001363852905906,0.7774263043250037,0.7817941747947703,0.8290805139824571,0.9922254931968485,0.7111871568484479
0.7926501261854301,0.7498266102965743,0.6537180822611781,0.8988555138354272,0.9514158507834239,0.9657797441387427
0.4665309320850802,0.9495718247862066,0.06126577809481125,0.8353748685145751,0.9693852042200185,0.8280170683972181
0.7374788077233113,0.7466563499574619,0.2481394733389927,0.9314763746477022,0.9724528886331325,0.9287045407346728
0.03211037880267366,0.9841457838918459,0.3381668427773223,0.9389061605262156,0.6320445980658727,0.8134480340681767
0.6449092814069396,0.7721368185303739,0.3069826676882393,0.8260161493705727,0.28984660758613756,0.9455767140717095
0.23060996490044708,0.8325166432528535,0.40980673468039497,0.845534720475247,0.49910830193681804,0.9892647391128033
0.8013409763964938,0.7271124756442459,0.19035190750773667,0.8573343080808317,0.9516245080455721,0.7078034067723815
0.7592550428109842,0.9108606623595462,0.7095830566847109,0.9143763679894188,0.919997366948518,0.014003184551137795
0.35753601354440967,0.8623243547758312,0.09292887187668958,0.9166660733516623,0.9410928506341613,0.8271086202671686
0.14415098663611575,0.8172723229235356,0.5139682122325072,0.9300436740945852,0.992567161308463,0.9901986058796072
0.6323497420725157,0.9286599124715514,0.1354534809397662,0.8053623777814528,0.9869500478188499,0.7453490624202005
0.3163649717914521,0.8289151988904174,0.8032043603683018,0.8088234527738452,0.9771502363079916,0.8760797116880426
0.30689862397246015,0.7997885001926985,0.2438378995936321,0.8426237709784865,0.4496560852820792,0.8977586814022874
0.5876179983743329,0.7573150033472366,0.06690747964791009,0.9966018170281136,0.21809097272224057,0.9817954924943022
0.5372107238137694,0.8652994471544196,0.6971330465785526,0.9617676822480743,0.9506282038463485,0.7264505739416269
0.5357941405402368,0.8455157687235253,0.3225412038876027,0.9846233421451075,0.9830036134924218,0.49733647761617267
0.5323997993494941,0.9424076506605215,0.4992666416736759,0.9800446270734033,0.9359453114137752,0.9428243374591009
0.5680294179855222,0.8892105460802728,0.3335020431952178,0.9383849033369127,0.9350347317391988,0.8112477338907402
0.7960794562116781,0.8352622394717377,0.518628341537922,0.9097560557903115,0.9752410633022105,0.9291543300839762
0.1772235255067181,0.8555644625609733,0.589988908860328,0.8897273787690748,0.4749287387126525,0.8451371957987565
0.31528448251735847,0.9571110018723619,0.8070726501440831,0.8627081739146729,0.8810544069089816,0.9323736463640668
0.450355811692381,0.9061896503448563,0.7288050865674763,0.8309140573792598,0.9173486787547163,0.8849746651311807
0.011056014087661525,0.7996784970079817,0.06633869107689641,0.8243872004576508,0.9283168001205574,0.5562916649173641
0.4156420387871424,0.8489012624387063,0.7195781220753905,0.9206065985609378,0.9124755754636229,0.18274624115759625
0.1621992963044545,0.7928001829289353,0.7690959120728424,0.8258384685895825,0.9162036694952359,0.9686928672595089
0.39731155108709393,0.8553258613368316,0.24266550503598258,0.9413725410077226,0.951204192925057,0.8878906665826887
0.5366659347587295,0.9905906688037067,0.7968027525994281,0.9155409016557862,0.7262587343147621,0.7461230330327365
0.755954952448821,0.9408840119179952,0.0003782282891581512,0.8335850774160373,0.5849663189008953,0.7875780336941183
0.4670467187387419,0.9913214913174995,0.2929260542409558,0.9594127405270243,0.9484396360212248,0.6999088215177828
0.5702500440384979,0.7482643202382511,0.630221430370567,0.9708942598304231,0.9812236437798494,0.9240197112863779
0.5956368182156071,0.9218513478002532,0.05435464700304842,0.950752875243851,0.9131672273166656,0.8051777469089698
0.6075141583928322,0.8187201865141484,0.156471443676236,0.9390251523531611,0.36881778799990506,0.7452217758428095
