a,b,f,c,e,d
0.8791687324894084,0.8327322012310109,0.4411303215156986,0.5854182609543689,0.46649061024350663,0.15702692473513294
0.8583595055786829,0.7939617527110123,0.9500399631590013,0.8526392944207142,0.8197586821212163,0.5269203947118221
0.9756811332847175,0.9151048349434234,0.9969058428328118,0.9000632565753546,0.9927321030832985,0.862168618555324
0.8424682292040343,0.7820731559838532,0.7873581599961259,0.8344337797929137,0.935390974032966,0.7476475360926855
0.9982018872459953,0.7413259515041688,0.9872318486243774,0.8954726539425618,0.6054006579274092,0.3344148635774307
0.9807601992600611,0.9252337832781391,0.8404783020104484,0.9879173652617349,0.9785375126341062,0.7256077477111152
0.8405723379093342,0.7766508960053263,0.8234464493142347,0.8500680223816999,0.902211291527854,0.8714493975555371
0.8945002723251099,0.9230968637651858,0.6966528884346139,0.1462843627768797,0.8249414111946761,0.9396808373020896
0.9121883491958285,0.8483709543310918,0.7472141791310306,0.6490396426493159,0.8779405019131994,0.7648952813202847
0.8436536885333563,0.7848864299004679,0.8779450923321462,0.9122067781421418,0.7926098507329767,0.7116723424378988
0.9116828845525914,0.814905728453076,0.8396391282442339,0.9971059694228194,0.9117680214836359,0.862679220482047
0.933407751777809,0.9976194072757156,0.8816951986418808,0.9367954519160242,0.029682694165913542,0.5750203679996179
0.8937884677638843,0.85213261099191,0.4569055620529683,0.9863534827101669,0.11212520667076177,0.46111508390604256
0.939554735318764,0.9595724180528704,0.924213019012866,0.29133873209338423,0.9874247101596584,0.7941091644653595
0.8810919427561809,0.7787759154857644,0.898147126562842,0.9427829217029418,0.8382858580238144,0.9338202690410484
0.9479315840709165,0.7814890924242015,0.8402809591207734,0.3292935498422174,0.990259437118862,0.9651515684718017
0.9295486101555978,0.8787679161033816,0.9690573529925578,0.9960213205574975,0.7704978257590107,0.908076427682533
0.9289698969661255,0.9200372356276394,0.8951831692227674,0.935462228721664,0.8385191786818061,0.9720615643192954
0.8654435263696687,0.8832169803792466,0.8167576246495929,0.9890759597598839,0.9394342336984126,0.7371036286938649
0.9581981668130464,0.8312720058652476,0.4443214670609778,0.9418927618995285,0.43031268333929,0.5910504542358241
