a,b,e,f,c,d
0.22843650777765062,0.9314247217063084,0.24439421522213114,0.8166594816299656,0.3968164839615837,0.04350697457549532
0.21493154233755885,0.8593650496734715,0.6672470141439445,0.8163719529302425,0.9081208033071694,0.9682758424778426
0.014178590810300873,0.8672217768734156,0.8935940895413783,0.7501357323069086,0.9838039969511009,0.9214644007229331
0.5161962260662306,0.8806800799866132,0.9326579950811588,0.8002111270087798,0.6790420046624985,0.9151025718232129
0.7055508759440563,0.8543546591878374,0.5567620716400525,0.9922720986466516,0.8080377137999378,0.7887112649379654
0.22534404841215644,0.9029319325906471,0.9015570692695316,0.8073810471787519,0.3064985976925905,0.7988450189667395
0.5662725914940919,0.9898060188020845,0.35751677632659284,0.9659431822317543,0.5063372241345012,0.8083443061306285
0.6505706199570062,0.9294899545530706,0.5151155680982573,0.7576230074727215,0.2862122385488855,0.5379647278529135
0.6998420664387104,0.8813622373414245,0.6788685814725975,0.9075197634268517,0.9217465840333126,0.04882506012286322
0.3275684067900604,0.9070200760352938,0.9769207599032284,0.9285518665488421,0.32190776548883193,0.9124033519471751
0.6890991526939657,0.9271247200876576,0.7535665818562773,0.8683899756737403,0.9101770512307308,0.9001118430886332
0.29514693455999286,0.726586649571262,0.9413959893429785,0.847627095485315,0.8329674116108066,0.8628526842624449
0.2837544473506803,0.749799803018709,0.9785504021545445,0.9835524683000155,0.7755375036318627,0.984553830837427
0.050677798942093594,0.9841690513927499,0.8841213677920344,0.9675794033935913,0.8407874247167546,0.8671542277229312
0.5112227203022579,0.947208275661495,0.25858310946935303,0.9040495769554462,0.9479529439065764,0.9416107615827675
0.6360031318587351,0.7548116377148328,0.17488881775175893,0.9696210486646755,0.6879195770726504,0.49317169101084724
0.38538577986350164,0.7642080361907473,0.40302758388402815,0.8258363632587247,0.004185014065718781,0.061202534590080675
0.12436991133192488,0.9709256412570193,0.5258636756917245,0.7543783488772706,0.8487178687784901,0.6556532113045274
0.3886163800503596,0.7702500080041637,0.872463480687182,0.9753497384261484,0.11484499803345649,0.00661732681312087
