a,b,c,e,d,f
0.6191858404650632,0.5774577457676185,0.9845175288615984,0.3458640133759285,0.15247787781079997,0.9741371403869259
0.24289343862164336,0.3568033948650475,0.9679064963065732,0.2397285300722843,0.7679461989709191,0.8930631537697991
0.18775414521806824,0.5131364074374662,0.8248467067400403,0.4576862394710231,0.8947788490663433,0.9041494370754403
0.06035102074981578,0.0016231029203916149,0.8755257767911314,0.6703533347318531,0.8883026996866665,0.7560794924264386
0.38701067938367717,0.06933301573698843,0.8779645218933634,0.13752744543190615,0.7872651128757437,0.7230201097100496
0.7298669630203825,0.24030850083637853,0.8100066798170221,0.6013147985470445,0.8791832755653459,0.9966147110085635
0.0024953029866489093,0.7352451513318206,0.8501587708136045,0.7381338159938677,0.9488817354321478,0.7467331025874511
0.6930624636466419,0.31594495708509546,0.8100126988877335,0.5234953816707502,0.3228834168180431,0.9327250946526358
0.3738258644582788,0.2853794809782468,0.8330375183789411,0.593745960733066,0.3440558995281295,0.8639357014111363
0.0781830386417014,0.26601345159950335,0.9210962973047715,0.5467909015087812,0.8310044404867313,0.7830757367406606
0.6550444170070084,0.08040441211357,0.8157494906822574,0.5179747426112123,0.5050442456408283,0.7337771095630885
0.35159779459497786,0.19034414301527466,0.8172020121182986,0.506599919457097,0.12226630482381128,0.7966959112563898
0.629923540776648,0.707879707749222,0.898476075224814,0.5803059556191617,0.4098424567581706,0.8855244860443497
0.44003228443937653,0.3550364039058092,0.8330147682541678,0.5032897140802238,0.7559555650350829,0.9712503000039747
0.761021790915641,0.026771501249315308,0.8774234421657268,0.7100373770655894,0.5220302437607881,0.7893956882069268
0.1651536093541515,0.44911311220258426,0.9461500691930224,0.15171202104427609,0.7906905177515363,0.7210753369695525
0.4039705514797343,0.30649263336254773,0.8387858606161439,0.25317908663562755,0.9673910663830898,0.8665855245549863
0.6083280177971069,0.4422580635050221,0.8631180068767003,0.04888117636492166,0.6588719926488241,0.8617053505880146
0.5723727080176285,0.19744363115702748,0.9580048155197792,0.597510863108478,0.25010786815288216,0.8184269108191566
0.17503866438549434,0.7001030120774735,0.8337797870341513,0.6024900610303706,0.9748834222546305,0.9014695499390125
0.6496121215390264,0.758351285350034,0.8325310716258145,0.21517937994935055,0.2956165176236598,0.9756927100766688
0.4047563051291014,0.040207611745223915,0.8256099352299395,0.6504486899631239,0.8177168418410149,0.7421296997503878
0.16061534549058398,0.6830227546947271,0.8248635877822625,0.5272913484020996,0.8021686065311168,0.8622521533006534
0.5410031452879956,0.4043422379373175,0.848816165405949,0.12398191834430783,0.02070758191208905,0.9553945362671417
0.6683143570266354,0.5824442914425818,0.8844454701447748,0.14303160568469753,0.8590200438010678,0.9463373759513951
0.4022410419511806,0.4986825191333554,0.8876263947217343,0.5257731020979963,0.8974402571373116,0.8587716538725273
0.00948234482132059,0.7121006011203713,0.9800844271270289,0.49475334815844574,0.9209954837523482,0.9604079104273379
0.6455030919345547,0.034132847944629514,0.8639732109038682,0.3268377369744872,0.26869639628330216,0.7866894433909506
0.5241665703954648,0.15084592769462296,0.8200512123037673,0.3180279215452713,0.9755184264995622,0.9056649077853205
0.33270406752937154,0.3650629101470091,0.874345531694483,0.638599844395776,0.8783819859795998,0.850200172849304
0.0332814603823946,0.005770286973236821,0.8626423897990945,0.6493688721231893,0.9852361796770353,0.726568981516483
0.37684617212222543,0.08517022950230572,0.9315819012829974,0.29812023890347056,0.7706378053662215,0.869495247500095
