a,b,f,c,d,e
0.9699552855751693,0.5793434703343379,0.8931186791222117,0.16770222828356546,0.0693520901640183,0.48815459455830656
0.9222084040982185,0.9423303962444463,0.9767650628935214,0.6062983185685029,0.0643715532978448,0.2792794859171437
0.9514045514803045,0.09641610152920765,0.9454905028187073,0.26962000299097555,0.11476627373768569,0.5845737052598351
0.9078800163550171,0.9449656496081006,0.9770109740532417,0.23893196866528604,0.3311924236430903,0.5078101323334628
0.8526442368992554,0.9401996066148779,0.9898118865619595,0.8964156971684143,0.2605214594876957,0.5922525098852162
0.8592783450729828,0.9397860754807469,0.8958706915600875,0.8056376922731059,0.021216692065273574,0.28261214159953146
0.984708850725138,0.9920869009228904,0.8684432123770957,0.8729012230862908,0.3394624112043014,0.5205419243012368
0.9401425909956331,0.9870860157501247,0.9612522090337291,0.9311130299310896,0.18780568919968774,0.1777557987854234
0.8501671635047128,0.9833465773785404,0.8729565536022564,0.9562576388353324,0.8487609201884583,0.5153584899863246
0.8594532413432272,0.08465557461225379,0.9571354504040196,0.640814472254459,0.9314613614559415,0.9994939767796147
0.9847459904099756,0.8353629915125017,0.8764198255112061,0.23156940705769602,0.11310016110812945,0.9651300496478519
0.952177053541688,0.9066189149655208,0.967705181235629,0.2901180157183815,0.5916871352003008,0.21927385343294037
0.9411067575149951,0.046947234978393725,0.98358122611281,0.41813162747966315,0.6005826413210091,0.20798342861265848
0.9474161586922082,0.8816558943755619,0.8814061513059338,0.30313536079932113,0.6144299159185971,0.720608619792839
0.8721864121038114,0.029355833359376242,0.8741015575547796,0.9653325682855977,0.6083910614053305,0.7976866753374138
0.913914187081347,0.41675445565146274,0.983048674575778,0.30876508719179757,0.8028699615677835,0.10113827272324466
0.8787670270361707,0.9820218024952091,0.9102353591403719,0.4589510622790391,0.3240871904900986,0.9591416281984005
0.8449479478194872,0.11503442046710802,0.9789054898081094,0.3261071634458227,0.2386522866985826,0.625244239234921
0.8703434281909587,0.021956504468547834,0.9671850467365661,0.5619048976891747,0.4237050213475443,0.77412858757322
0.9066324759347613,0.9731061580119745,0.9893981310103429,0.38909971035051955,0.44914123052611943,0.42138432082521543
0.9278664163565185,0.6869210132282779,0.9549165643970172,0.9105068256069799,0.5774913350531958,0.20699758364614268
0.8509698382564773,0.7042609789767491,0.9785075869016078,0.5853890188329562,0.1875295456912171,0.19655777338905667
0.9689942008244208,0.9865629793579077,0.9664400847889492,0.31025709702035165,0.22629091883705227,0.1699008861145661
0.9008011637365113,0.9741454552874502,0.9615420475256707,0.9914807266855659,0.03426967701392997,0.8159630139793218
0.9302423449621463,0.005948291041117441,0.9735424357571839,0.7461494660215867,0.7718664156011605,0.5939106699601231
0.911964460336066,0.9559041036519728,0.864814146409389,0.5021378749065131,0.8305293071621785,0.6701373371732946
0.8723723890110505,0.943782847731129,0.9135436514102484,0.8759011648809011,0.4382372061935659,0.8984953750014858
