a,b,d,c,e,f
0.7701870405091431,0.18929003325691957,0.6511884234836144,0.8866871233381799,0.9202463771209505,0.6232083471333874
0.5200912501531573,0.35822283154778556,0.6872780195841152,0.9893975798179633,0.8575825113859017,0.8725751305374181
0.14703292361553907,0.40492919627004376,0.06593295626107,0.9587714195747586,0.9435380552560482,0.8723236634861536
0.6615016452761813,0.16320961621426483,0.4554103830944356,0.9771567467570421,0.9778494160103182,0.5823504839706732
0.19658829468487724,0.3975583007593424,0.5780105981399681,0.9846203484238873,0.7446212853786112,0.9852732128978818
0.562797951249878,0.10106743650656139,0.6610588700217908,0.9046613969993796,0.8146497386930223,0.039540317093066685
0.7167911733704802,0.4264689991073276,0.7339195596692722,0.8907240252703571,0.8923966846177107,0.9469429891997936
0.49302000577958477,0.07809559157810797,0.21632467709114192,0.8814376473302559,0.910514166689448,0.04546649226261784
0.8236989984128018,0.6992367096626095,0.1915213813102954,0.958688813685562,0.7836160791342571,0.1724286660616808
0.47592892691161504,0.4542892586798102,0.5740573912001719,0.9929112686427796,0.7676898590379337,0.9853922741023922
0.04068334419143749,0.38401963623043517,0.7165012973051246,0.9655022219314461,0.9689740498604587,0.8676534761839796
0.197726657853445,0.8520957627390466,0.10244751472797353,0.897987367704874,0.8067629346534382,0.9364327955760867
0.5825928060958073,0.10272830123002231,0.492575263136407,0.937022408821247,0.8686326834665775,0.8401410772693529
0.1915731758951223,0.23315778162783457,0.08788637762157768,0.9666507027300288,0.9836860528724052,0.9140620400339288
0.5584805997730347,0.7582948392253,0.14966673079578624,0.9999134553749208,0.9355776964316711,0.1613210067651761
0.4475761739938475,0.7233348801235795,0.681530793181159,0.8897544348303749,0.8636418785692429,0.6615140639359828
0.2526762228251169,0.4728699562033917,0.315522209662002,0.9028480534611304,0.8394529364936654,0.9319543063540567
0.2952145284522087,0.6708939456467373,0.4812540048299661,0.9401352560389974,0.9128459680893815,0.9946844102882253
0.1569343892182568,0.8199022786313531,0.34947176732065693,0.882016609914482,0.9098375663771119,0.9628783503526862
0.5317642503072859,0.5955923348324846,0.01262695889475521,0.9341728925542286,0.9197289029143919,0.49116006909476984
0.41889410707932434,0.49183931317977037,0.36614551842957604,0.9713549525312051,0.7638698140135387,0.9145867323970067
0.47986124723333307,0.587622097505772,0.12295892809158944,0.9485635993576351,0.9549250698754947,0.8944478169980696
0.21154310633930812,0.28124561984111024,0.3556020495114612,0.9347525363582869,0.9818583161201482,0.899208294715074
0.05303055383192907,0.18572747055164776,0.126146917516442,0.9963346111482557,0.8710092208471866,0.35583191433549954
0.018939627886595884,0.2594252668867329,0.5252289201289047,0.9263331504180737,0.8383695857752387,0.9674328891095145
0.39057052588144453,0.4529219224788776,0.11725643170003533,0.9110322814821771,0.8903997095766467,0.9882950168317834
0.8273414609729195,0.7511637796913275,0.7462941200335057,0.986458840005498,0.8004774578572619,0.8959298984330343
0.22618451369170242,0.2768455855587639,0.1774786195011146,0.8965128682830754,0.9015351564216203,0.8967312906690156
0.20337086159801818,0.007879483757888299,0.647654117028581,0.9957193328598288,0.7541053694193522,0.949271496169508
0.1247045913895731,0.8165155372801881,0.6756899834102482,0.931176975514922,0.899057702388108,0.389447472723576
0.5534491571738862,0.14886912204179878,0.7799998834280869,0.8862919272318566,0.7363311092398068,0.7255451426818247
0.2616030445587521,0.6938868672269505,0.6884669580730707,0.9061659854390067,0.8350443627772228,0.8561212577330732
0.8140668197771146,0.16266585098977593,0.0574766977453028,0.9423783230311926,0.912003079415813,0.5595315776333634
0.382735160485775,0.06237097308417215,0.12868520813501133,0.8864698617890907,0.9743547473794174,0.17478736836773173
0.697716969931947,0.47193136010673287,0.6436434001207182,0.9828414395537531,0.8625533426895544,0.4631209227249341
0.46449478280707135,0.6704363945093542,0.3348226392668993,0.9219405480489046,0.8326970823190356,0.8832057851127546
0.16815154252418332,0.3382728103817699,0.533858904578624,0.9865840395171273,0.884225628770239,0.5519847076093874
0.1433558620018768,0.5497988118945544,0.46125028357643216,0.9438458685168724,0.7228562244428965,0.9224091680073552
0.6611362441936478,0.18265545914671893,0.09720696821437902,0.9024127922041736,0.7490327931224159,0.9732303502180593
0.6722421674377224,0.37912012734234196,0.5887051510177759,0.9740505573857581,0.8421424239756267,0.9851262796334658
0.6121703786537677,0.046232890221140396,0.24487754128577793,0.9868595513929208,0.8102825211466638,0.9078760279963486
0.6200471649737275,0.4662400742562259,0.3515657421403939,0.9039268882793735,0.8230551777687064,0.540446308188282
0.10582734341368642,0.048537643931329706,0.28006144380951004,0.9617400147737298,0.9618791567675057,0.9753912614642792
0.787786016165171,0.28759699495904595,0.33872025638842,0.9053271303914647,0.8429630917700583,0.964391239847964
0.006037921066122665,0.4262943631011645,0.6458130128042643,0.9051409014062242,0.9935586125282079,0.9353028429334339
0.29513402348677714,0.636413239958342,0.2623269761950377,0.9561556138399515,0.7693332728190065,0.8876729289935839
0.4714847062448408,0.5394987069254908,0.11828902829935951,0.9286466903936857,0.8061034670416193,0.8936780141490611
0.5408577436339617,0.4250409842478531,0.14118064874873165,0.9471227382619624,0.7957065921139257,0.8356103366111655
0.6752943089251202,0.6220023573223606,0.029153578640679075,0.9539141882793561,0.8112803043808003,0.18409649976423365
0.3116161952218778,0.6697313684500165,0.0854110450426595,0.8987807101253596,0.9862619055300781,0.8490524347688899
0.004891703772468166,0.7212624994297906,0.07282639523020057,0.9713923732936139,0.7967945950238137,0.9349521811829948
0.5236284154138116,0.2324095489415027,0.503751323390833,0.889519892759103,0.719846125174777,0.9052457247525565
0.09457047032759447,0.8265222815955119,0.5155102647573447,0.9428134882039063,0.9734190813094117,0.9294012078589856
0.03336220401919439,0.35369300750825594,0.37123640731562635,0.8872708866974565,0.9299140253387642,0.27220344622424686
0.35882599351034417,0.5649470524200619,0.11867319944627563,0.913398967869008,0.9363681717924922,0.9105895015927582
0.37988718393916715,0.6290636011092872,0.0389898542342521,0.8874878837438419,0.975295300666866,0.9737932513105041
0.12816867938836207,0.1584783589753087,0.574868558075325,0.9659211274542363,0.7332081646989363,0.661566642331017
0.7583490550558155,0.7537736522021576,0.07377315086984614,0.9209456889330558,0.8034929704773952,0.5492104689679649
0.3379274313949148,0.8182528266571598,0.7560123842809016,0.9823998001377938,0.8840996496587005,0.915320780279069
