a,b,f,c,e,d
0.2008098478512488,0.7103044539252007,0.21278338501659638,0.9238438913697428,0.029688011341005016,0.8575788525962676
0.4319039350716403,0.5233750229779014,0.8906434711313456,0.9803615894737987,0.6295558532654424,0.9063967537052607
0.061747879855885264,0.40590219348322454,0.5253910705992232,0.9458716655334326,0.07270822604681237,0.893298132490679
0.14689668815039256,0.6502865538516049,0.22197555925347004,0.9847051814014598,0.6787466328396885,0.9129383686737594
0.594988991900758,0.20830159395810646,0.7560806018384278,0.9195557750239619,0.1610733958847735,0.8960242708211074
0.42027858832340365,0.4669666654719368,0.739878656229427,0.9376181194808574,0.27956045192175827,0.9395703103428321
0.2674957845281884,0.37836038749138023,0.9148017552971239,0.8954443195079219,0.3555749705105983,0.9321789924367415
0.46379855729686637,0.24763147437336563,0.6194252620187078,0.8911357603236473,0.4521592372246531,0.9535701310012621
0.8370558219479359,0.47057811058099996,0.7610139080544202,0.9958507714344653,0.14250624299508818,0.854028300760706
0.7193751894058409,0.6180988054863934,0.06861645727786446,0.9664522753262778,0.6529624471969361,0.9341026282902346
0.8188550416049369,0.32825033666170983,0.8500485915622569,0.8943630593750156,0.043315802571484596,0.8672152208681799
0.2809385218284298,0.7122538767450352,0.6476649247520478,0.926993063337804,0.07402365362049321,0.9357534029178188
0.054359935088501184,0.588329042981944,0.23964694419762117,0.98880757847079,0.623830600070578,0.8584429202144703
0.3082242526930687,0.3827133037361675,0.0003323295838841367,0.8933693168839406,0.12286099860205749,0.863653408125483
0.7799837831870747,0.2820919034832697,0.81210453075042,0.9654456145841891,0.6137483066273587,0.932066557080076
0.7176798528604874,0.11943459970992867,0.7468802400257921,0.8990525890680436,0.6034721509634995,0.9797917367608842
0.7311988150148367,0.34670151493340595,0.82572350797656,0.9501755374492624,0.03239282844955502,0.9955278174365039
0.637658656630325,0.20925505941564274,0.9338620227408702,0.9471130201361286,0.15102073620831322,0.8678608133956076
0.1974135922595211,0.7276209261279634,0.9982797324588382,0.9630384370587993,0.6768892445318708,0.9543177629898875
0.6228351473640087,0.35762163011389086,0.7172830165861174,0.8938055598264703,0.08688208103475606,0.955736159567683
0.6840974058455852,0.4334171408648862,0.04743802793505386,0.9424222340049051,0.6502706327827907,0.8903496966094422
0.777959710652155,0.19392593205724504,0.3611454742007235,0.9545967133342189,0.09198429498412267,0.8953507708070833
0.09379282821820827,0.07047695374499971,0.9701066789169583,0.9492421251665508,0.16424628771847405,0.9253008612775633
0.10820090895809552,0.1390282704678385,0.5437058199701656,0.911312115476762,0.6348731300425078,0.9535586214282539
0.3017122803876075,0.4860962750991095,0.8807705678160963,0.8911914346486752,0.4918965917259134,0.989796002289178
0.8241008759683189,0.30217969345298307,0.8687713783185324,0.9895523887724856,0.42745734156654175,0.9154291275703638
0.8494968679118445,0.2733919317818105,0.6081290259419455,0.9591818040625023,0.24341097992419428,0.8863116674682237
0.4358933260622847,0.45780599464537386,0.4116753923401141,0.9491684368254483,0.3912533622820189,0.9882112137358062
0.35663071222986814,0.5486911123995524,0.7836257110306506,0.9287728012687043,0.12976600796874085,0.9111204831487416
0.4293921791959004,0.2838503804466757,0.9290844478189486,0.9556130210087903,0.5505916059978735,0.9227432606207141
0.1534763702491438,0.48402089819143274,0.9464522833312616,0.8907685700587764,0.6884016583466204,0.9592457459112987
0.3859418693421224,0.02968362402734838,0.9029026821217693,0.9540511043541839,0.3708875004453187,0.9070811157918076
0.36056529948646937,0.018886896271775658,0.6193862052176382,0.9446680348655904,0.6917972193506159,0.9994753752526039
0.08835070344259548,0.0875538752029395,0.06330772705687611,0.9340875209782471,0.704318066685428,0.8749533296385953
