a,b,d,c,f,e
0.22490077751541462,0.004384436072944416,0.39007414622561276,0.8615266783200951,0.6075281128296935,0.7529333920243535
0.6300707438656515,0.5367122206155283,0.4511120833726552,0.927611078099069,0.9803724787159798,0.7566690132552831
0.020246251044720283,0.3946065330485524,0.6761688113303297,0.970507059063401,0.9835931342984892,0.972247843126957
0.12118590074741767,0.4579453709426948,0.6913727046298985,0.8840637109394973,0.20611578199543856,0.7595075884603855
0.2138481858295535,0.5595999044410921,0.29851897676355266,0.9514046991851968,0.804720256615649,0.7636242774664322
0.024676425569009584,0.6380646450996493,0.6562032849120861,0.8698998014471511,0.8539603004645996,0.8608256512960759
0.5198847300403308,0.3695433849276936,0.32503262846849834,0.9010121804534917,0.7673280826549438,0.9753217162726401
0.021903672284323807,0.2413240918199383,0.7347872969489178,0.8993928730729494,0.14942847003869844,0.9042147400088261
0.2616743277713233,0.21671903822271052,0.5268431514892402,0.9955620969304475,0.9320681114293996,0.8705706777881184
0.7953708331426426,0.2127855692908018,0.3053406465495958,0.9776996086956301,0.7842059667755955,0.9941427770913374
0.569759834120752,0.30987716285010886,0.3392986277570467,0.9422463317659976,0.8638977264349735,0.7803819110330221
0.8547999292346592,0.6119508089354457,0.27047516833683205,0.9201032008488849,0.42882037561569897,0.8140996593905391
0.6432154771647342,0.1866119110289275,0.5834556241246399,0.9583550338044896,0.857140102258501,0.8881281430991921
0.20542981265576268,0.7019198151498978,0.2571226187018463,0.9204639492044038,0.9811187836278615,0.9420808403729453
0.29000366873479605,0.6336363212378281,0.0259355154381496,0.910307832155672,0.903428071556762,0.7758114700536484
0.36714374327015187,0.49429825964899243,0.3378319036808163,0.8920479155331024,0.9279543515488804,0.9763899966187958
0.212471481029565,0.5316640416938633,0.011022161507958293,0.9182665264069478,0.8046528994117357,0.8945037284003742
0.12878729181249643,0.44057293427147703,0.13351741188584848,0.9437772474594692,0.9339507218284545,0.8091327485466597
0.6432961322363988,0.6945542389703493,0.7252738664349551,0.8847394986125242,0.15518253824164183,0.9674744358887064
0.5490845615008744,0.6223448048694822,0.10256367414726364,0.9878704211278688,0.023993181174623724,0.8504822349336296
0.13041940024614518,0.6504889502781901,0.6303082805348932,0.860136360061182,0.9373043807267343,0.7723488305286254
0.41203922645269014,0.24865620238505412,0.11481036066244345,0.92366317504201,0.7588589541945567,0.9498364726112911
0.22008641994808048,0.34069981081093137,0.026377357105836958,0.8788270745923468,0.23909635881406982,0.8718692712069384
0.556033356747211,0.038124018342534295,0.41517816985212974,0.9267581768851308,0.9534940216430652,0.785512060808174
0.7805086854964894,0.33833639184061187,0.7099334893055929,0.9864908482805327,0.9728019662538108,0.9460996812799949
0.12928484481982366,0.6939215796573106,0.41352008305444676,0.9133205521703932,0.899249201091527,0.9179797838793966
0.7451216023120509,0.7229247653045688,0.29880820272217584,0.9073901111192645,0.8729803169502612,0.8622959187809143
0.25337731660326973,0.2510318046277427,0.2948854320671549,0.9576637084143618,0.9667549903949009,0.8707681213719386
0.12490129980170353,0.6352313678907288,0.7006475407222481,0.9119278473742922,0.19074560039194383,0.9090569592570452
0.31574360339811086,0.12373635293009537,0.06393996926734208,0.9692219240290477,0.4023087543692612,0.8827501211207733
0.6377792664217166,0.07295284656881526,0.7007361956936349,0.8925969275011252,0.4750435722965845,0.8160307539677649
0.5695985467406578,0.03842379836731391,0.2690546030198689,0.9659217793725776,0.7439607934205256,0.837380351860206
0.46380354742629293,0.2002359977764239,0.37641538713490535,0.9392978702696824,0.5794634200227128,0.9166606282702708
0.17690112935913122,0.46463808317600314,0.3982403228725076,0.8702102533053208,0.7610617818191275,0.9533432587021092
0.7455359060683604,0.4134539742649087,0.17661579334796068,0.8982329083954153,0.3736500617703769,0.9055461397862089
0.15848768025753046,0.5288026041505007,0.4511112001497409,0.9706918069592739,0.7599015945967451,0.7544472853536799
0.7277786259138949,0.42985572963334207,0.5502870478736668,0.961012275710206,0.11773456019105406,0.8666119036126667
0.8405395539675141,0.4705420312053794,0.40357395605400537,0.9260811985534803,0.9972252822233307,0.7693172768808808
0.23871061987472536,0.16682074696085053,0.6602233280555514,0.8987563869463507,0.3530974624421092,0.8474485955228882
0.05622820347023379,0.6556936063317104,0.30406676991355047,0.9388503015704339,0.7324589041980961,0.9706675645891638
0.6500928984612377,0.008726692762319908,0.09011418372800623,0.9727832061811215,0.8214155956693645,0.930949076696244
0.34059187005741703,0.2380334889569946,0.11586383817928066,0.9777442628364754,0.8521468528838805,0.7846586910046067
0.45133814519842,0.6771772483480448,0.6635482501871112,0.8947010514187006,0.6745217869414256,0.9170322580357588
0.36623862835095106,0.6287969962231075,0.029262349499768192,0.9274790000500881,0.9089796353308736,0.821524669319249
0.39660954068235305,0.028499867504221028,0.16472951138527853,0.9983310274934927,0.1365878736509214,0.8694773991594784
0.7585752864177482,0.313208518191059,0.3159021103953695,0.8953020401437219,0.7533948312900592,0.9506184573722618
0.3688432556068108,0.4922058092623554,0.36442734231729285,0.952905802169669,0.8611603410330817,0.9166522566049735
0.7598102922534334,0.7298592977706311,0.4468232343825542,0.903503107901115,0.8028071008013877,0.9191792709597246
0.39736349206278976,0.41855897594489944,0.18212259687399085,0.9730837405757065,0.9461442712949883,0.823206158861808
0.7872340988887065,0.5316444124911872,0.34860226648581183,0.9232779178746506,0.9481751635033846,0.8786733887582123
0.48228970435891094,0.476179856458843,0.5063238800940723,0.9997940186005083,0.8153679926334095,0.9270140089060612
0.12648812577868687,0.2953552757421874,0.6622101969233238,0.9136727853146311,0.08659632940001337,0.7670715907035118
0.6140377315551155,0.1878957317192749,0.4742618413686064,0.9151057533157402,0.21840250541824213,0.8717227053904659
0.015317954128115345,0.6419292378128949,0.5647180332125034,0.9080439289844131,0.753853640968961,0.8776406524818898
0.31512076267425543,0.5972477713989555,0.13562508657673294,0.9018703830011726,0.9196512194236264,0.8435427815760853
0.7168651037743832,0.5446715266956278,0.1637676512712524,0.9455109727544385,0.9612456330998912,0.7667685878914696
0.532994557396855,0.22644346713980218,0.5129326942778546,0.9834629626370264,0.9417279286740148,0.989673023078851
0.571573851758893,0.6444701851004909,0.47989768249634757,0.901813946235119,0.11372943506579655,0.9607404490002239
0.31937307392367975,0.1459772841417654,0.32804202933721555,0.9966229484626199,0.03836362672722569,0.7639553956801846
0.10313541815809203,0.606183458173161,0.16963323194419855,0.989331936738914,0.8341323329427128,0.8641925078459022
0.7347687997405126,0.10510656835302863,0.44393234650533997,0.9932722890220249,0.872823575983688,0.8839794614001113
0.2909898710843588,0.5397626852034234,0.11289433660999584,0.9519500454109767,0.854739418444327,0.8479053466591755
0.2919824232470836,0.09375863603240989,0.6425321806209705,0.9032436519805499,0.8244088618680344,0.7633731910235713
0.44494861514500145,0.08107514591102861,0.597421595747824,0.9836735835104133,0.9844709420266022,0.8327629403026122
0.6199189162531926,0.5523493072024694,0.2379379118665449,0.9685603337492918,0.7487342984211177,0.8449579677776877
0.020318347446901464,0.3267815024736243,0.4701918402016761,0.8700233160384405,0.6285937036416765,0.7758000131833528
0.3120937330151646,0.158682104255282,0.0683789833237078,0.9095852847105551,0.10677989711453414,0.8330398967915558
0.4736917320657801,0.0903731778287499,0.44441340011898534,0.9310384941136661,0.9157466164934769,0.794492242560009
