a,b,c,d,e,f
0.1232472215709307,0.384618305842584,0.24053229767182,0.9787843087726744,0.19715743247685885,0.957260553225818
0.7127018062811267,0.18860271062300596,0.3927176827505166,0.9755345454226891,0.04552710690259122,0.8606933062531791
0.5737250727184483,0.712184387422322,0.4347490233241979,0.9738717335669691,0.4044293037112077,0.9412287010363343
0.4027472517043412,0.0525446342666302,0.7418138046648752,0.8591492354821271,0.1955759710919245,0.9057576993126292
0.5349225111916,0.45752362631915483,0.7095142208839943,0.9794899514747033,0.1715618177594224,0.9468014910769758
0.08456276020841873,0.2796807164387604,0.3660907048056997,0.9048961485762018,0.6092820334438808,0.8391867583615663
0.7475024910638369,0.4676965010871253,0.03738069070780645,0.8659903687882454,0.16102068189287216,0.9898618651123192
0.7580292643421283,0.03527758460285166,0.7843096759896253,0.9335937661097317,0.1348578656714969,0.9416348937285667
0.7234200935396097,0.2645793116203409,0.09724059987988032,0.8661330776841139,0.4384511700572736,0.8441147900209861
0.1516993707084584,0.15860913906573404,0.6166921520388619,0.9004644266506078,0.43600883713428756,0.9209861970638494
0.5721382090413615,0.29897181452789057,0.80842939400882,0.9790524991682047,0.19149068294266958,0.9717910467266552
0.7428010802610919,0.10668896417081636,0.5337685654721447,0.8608723539187888,0.03745524344330295,0.9542529841982228
0.5248140898411244,0.6857643663361866,0.04174187879660757,0.9913360432850601,0.6333357073344847,0.9351489238491635
0.12909298739022337,0.6972695589009521,0.25467267462792015,0.9373375622522667,0.020989193790846742,0.9413108442166567
0.6578628379705479,0.42345421134594957,0.4726454587007758,0.8691066088702469,0.09794542134150261,0.8570468254074176
0.5899191457441489,0.6788874330307366,0.673452578628544,0.9925576339700014,0.11448177654722604,0.9157355224706272
0.3398771160242608,0.3348649678362463,0.659370992411262,0.9200262006502211,0.16803918660546452,0.8799282074248544
0.11905414701883432,0.597223747666827,0.6391597520496011,0.8628118379210968,0.1584557758093189,0.8755433899714224
