a,b,e,c,f,d
0.47773254769359,0.8687128409566232,0.6103122156038148,0.822749357449231,0.6583956210230028,0.4597202541238575
0.30685182389264865,0.7828479527931658,0.4756105472336498,0.8072402917759257,0.16043382846787077,0.006491619748669954
0.007219145348942769,0.8125413626595017,0.9344183202379557,0.9508185578842593,0.03675152429686922,0.9609996692441899
0.44561906102724474,0.9873573213696609,0.8128637381602064,0.8653477409927499,0.9176399278421051,0.878332931396194
0.5022494630484748,0.7592112912897252,0.8453392568240916,0.9927582916970431,0.748045252018315,0.9353589764105086
0.5131464734512231,0.817079062811132,0.8501040319515554,0.924408290139133,0.8919965758996368,0.9036596394876591
0.07203078071011769,0.8587449695060162,0.8963473846683131,0.9572540114168849,0.4797787366606974,0.9567367242260231
0.28359114305497224,0.9892673557467575,0.892296918323561,0.8967582290352397,0.21494415697072905,0.8485009059612602
0.5527301559232387,0.8988022448777556,0.49147182149368185,0.8806954750675221,0.8557746458265147,0.25393605138295283
0.07624999725883158,0.9335647700136125,0.15705113681105645,0.8910849439005154,0.2121996637934074,0.29052372619371314
0.3960668080831513,0.7644439094436302,0.8170561184623255,0.949908899360771,0.28345012587931123,0.9646345326154679
0.7151898465464651,0.7808503120161719,0.5709649112015049,0.8775501430757281,0.9256376361793154,0.8921523359476572
0.1896961022375364,0.8953595192027896,0.9282743184197552,0.9773650373411781,0.8648790496297312,0.9135134832327327
0.3774458746187609,0.7513173110561797,0.8300420990578324,0.9635657166350128,0.962635458442497,0.9617893640359692
0.3701501123752261,0.7622063163436588,0.8413111180504419,0.8656083663125413,0.9671258615626419,0.943581541408812
0.15935653264101218,0.8717795606907837,0.8123032751945712,0.9328859696123613,0.8515162896014233,0.8581608357436389
0.48746903217706866,0.9324184318124675,0.8506947113041177,0.8507792915911792,0.9353627124875369,0.1372342611775375
0.10610944883925202,0.8318919524089952,0.8745676477522782,0.8242814874932033,0.7996401557637459,0.0036157059389288946
0.48637320279782476,0.8497861088503982,0.5440702546729717,0.9931310073288494,0.31267501841899364,0.9018744528290378
0.4805985289244921,0.7744627347935372,0.002158166559620535,0.8311538496852022,0.9658578548919655,0.9932857275852882
0.44897994060231317,0.9492264235044753,0.43888370253974457,0.9798187194455381,0.8938860268110915,0.9834361796046986
0.19199432197833619,0.9429428201555241,0.9603472208136461,0.9902007639316674,0.9699831823348475,0.8559095615002921
0.06133561974763442,0.7906822663607099,0.9718868356114428,0.8529989653258239,0.5151281343596549,0.6519498760969702
0.28203107293768037,0.9939205297537529,0.7977644646177119,0.9654403739209168,0.9820931966906543,0.8950708028858223
0.35315819970321366,0.834019268942317,0.825275175250857,0.9636087727338226,0.7992350672617655,0.8667419881080092
0.22166945071180802,0.9509327553461973,0.8601964623824537,0.8355572801132413,0.9324533722114661,0.9306395620289877
0.3755141768537402,0.8679587348199523,0.561495244629746,0.9528699177347595,0.8493700038157775,0.9951180376967987
0.40355524093993106,0.8513133220418774,0.5515579927157787,0.9889345040432362,0.9373529415114884,0.19550594742074137
0.6162407757210281,0.9343183420162522,0.9284065577503584,0.9579002313490719,0.8119618685996202,0.8615389392439775
0.30683247885786036,0.9009964002687999,0.8009860952632375,0.8231888942253953,0.9991814710160737,0.566175755792713
0.42079514740332236,0.8004301311244589,0.9711588068490478,0.8664841866377082,0.5385835410109563,0.8605450903467485
0.19750636811649827,0.8283723833924533,0.49318419347415476,0.9123206241943479,0.5338332247932449,0.44809217183527883
0.39429203769307275,0.9890255819338127,0.9531625615183782,0.9049794496191542,0.8226767098910341,0.32119594543827545
0.22889134557076377,0.9076686074531553,0.8467045745538223,0.9530936002541108,0.8706338331735618,0.8864858109931847
0.7308196068481037,0.8741302132849089,0.8529214065589528,0.8098245862545694,0.896007954061121,0.019787620169380328
0.25950592468801015,0.8816141870108659,0.9119828314467014,0.9348997051594221,0.999592448433676,0.9723149238448522
0.10055658662054771,0.7948869861971394,0.9725820733312648,0.9732906222116626,0.9345135937772088,0.8478901533360057
0.5279813732226024,0.7630004259667093,0.9363922684181643,0.8649792041927561,0.31824069008980527,0.8776400667819402
0.5040347756444183,0.94522980159669,0.11313568050849679,0.9127525446232458,0.16209320979933745,0.6761642397119534
0.6990582132199621,0.8706232369009168,0.48888028486738805,0.8153771259144778,0.9449502891926971,0.9676158302384037
0.32278945289994837,0.9946205797584441,0.1713732441155352,0.9043448447923884,0.894373842790025,0.9437213985997053
0.02169692735576052,0.943228697190299,0.5484857063679672,0.8959019685602478,0.6342636510682812,0.9940560691442731
0.8040342828386363,0.8133969662958036,0.8743493949554042,0.9791392646474864,0.44181377061968796,0.8665954992918609
0.36889837800435704,0.7966200935424276,0.27946113719143945,0.8867884584117723,0.9138083445119094,0.9968643834505785
0.14408899954779059,0.835442294643335,0.8141857839290907,0.9193688313600278,0.3254936445736342,0.9986210092100406
0.34801622064063825,0.7603225286889219,0.2663738614707479,0.9557643457513536,0.7779352299819137,0.40982608335288995
0.04312301616910809,0.8479199659648946,0.9994853529499172,0.8237376969731504,0.32287239018953096,0.45858771912773366
0.7715323623934948,0.7578590265137745,0.8220412123941118,0.9848681058146891,0.6188086501055485,0.8737926350234128
0.69349005694011,0.9000813486366823,0.9668431247284546,0.9364495691143435,0.9245450207013651,0.8892356337055349
0.5557664716444327,0.9312181122465655,0.0779141783480333,0.897743222083329,0.6170128684891881,0.5628989538886062
0.19308486773673042,0.7740164958652892,0.9460290258536288,0.922467926258276,0.3306862906544275,0.9417777538572734
0.5104702948931107,0.9293840137048903,0.8991515762839779,0.8023527532773648,0.8865085662229527,0.9569862429061182
0.6176212832507412,0.8388668430243359,0.7973508129006742,0.9306729207323967,0.7808350699035713,0.8956262048885882
0.07774373744145455,0.9930255841306324,0.424782095522873,0.8550443717393525,0.8206706024551034,0.9260391718490755
0.07981547353194561,0.8067903773086116,0.994111978946472,0.8625526652551,0.9482573768208216,0.8974350967038425
0.7852864315001594,0.9383614843753967,0.7626166521521133,0.9689215583833396,0.22661361390694537,0.5196877309584886
0.708318236722999,0.9683036669055569,0.32410756993779255,0.8538468477154755,0.9330610053577331,0.4377776364214556
0.4328725606054625,0.7866241565940472,0.13241434902788932,0.9035064709237769,0.8327887904838894,0.9915232481229082
0.058902192193865006,0.9713336251899914,0.8911175812552065,0.8745592251421782,0.8837173554659072,0.3441438036565924
0.0634550373653694,0.9789802338351763,0.9609820664945403,0.9618848077124699,0.6999782046375047,0.9913207095350907
0.06711488909539404,0.7604038780445176,0.8274623168885225,0.8396497575731333,0.8970300226365133,0.5731929067560465
