a,b,c,d,f,e
-0.1281082543903697,0.19146416651536155,0.0542024630826257,0.013635222759446506,0.15015724068395075,-0.21635580541562682
-0.06830085682441929,0.030843885388075098,0.007607934713508027,0.0843384654310525,0.12475376129218861,-0.19940048853564354
-0.040746506336213795,-0.10659028233177195,-0.032165256706075514,0.20357484306576212,0.10361783823528757,-0.009909345563484342
0.030953901268006328,-0.022202392905556867,-0.18653373459258643,-0.22013476537230642,-0.06483424447346654,0.041648670814448396
0.022863370711317214,0.09275088661468976,0.024002786033555757,-0.05141864691788235,-0.1333068541956947,-0.1984199705112379
0.11761940854421908,-0.0019553654826618026,0.10519540432106547,-0.2102736454842194,-0.03905964912853943,-0.15859347515148642
0.14117291618528593,0.17753482267229956,-0.00561692229817988,-0.13695547602295427,0.022400663851966787,-0.3272010284880306
0.13320842727080215,0.09094956192373053,0.16143310434311686,0.07809194736281953,-0.03451881523980717,-0.46334042549839316
0.057408860241463765,0.024513239177146512,0.11189829926969147,0.14685626654423808,0.12321393196194369,-0.17455875728949324
-0.07311235744635969,0.08338186757092239,0.12050634588393061,-0.08368163876053378,0.08873173280144844,-0.024994792027816987
0.028918349177988086,0.01686556882966471,-0.0633566096950218,0.10300475122467789,-0.058657690685870345,0.02376792532072544
-0.1000280153290125,-0.11046181181089268,-0.049991986074732875,0.21040345224011286,-0.07214735461524828,0.20964946361148107
-0.21263518401306244,0.08664113534421461,-0.1868324777226962,-0.0335526609636182,0.06503321270645952,0.2793853358561098
0.009938242745987567,0.09241740787631499,-0.2893239074622848,-0.008762584846000537,-0.06494435786813663,0.2465237271654365
0.10080632449109986,-0.1281689151470521,-0.015042794297698184,0.10248156832233363,-0.1775588988955133,0.1654361631175907
-0.14898905048853034,-0.1202165705865086,-0.0016458190898419461,0.031030613483348318,-0.07044582599786141,0.27549473269369396
0.012149068362219361,0.0621669048656181,0.08599573306840128,-0.092368787612358,-0.11229909449627079,0.21872387537120389
0.007636156127589325,0.037489699680199405,0.04511594679869777,-0.2543801119234683,0.1642083807785323,-0.038056400296052645
-0.07096938070665708,0.009087712475738294,0.042804330850035543,-0.1681320611969848,0.1168680796299453,-0.13696440051424552
0.07644976548251614,-0.019237112261260063,0.0065465695037479135,-0.116305060016192,0.06380772736031666,-0.27374377094781216
-0.22043768764191107,0.06205739472522523,0.19529104851829512,-0.11339190067871283,0.11252598157694835,-0.20199005249215676
0.13801246476132517,-0.05546442106564628,0.007601130698626377,0.08300444673611865,0.2898653284001544,-0.17757590775352422
-0.031490635269060686,-0.016188453052284522,-0.07858336236019722,0.07646487160081977,0.28792981288148983,0.01712552842053948
0.08225304936103955,0.03064925666035086,0.05703951854310693,0.1511471906217922,0.0708400300817026,-0.06714477993148783
-0.07515223623478356,0.14402518933652803,0.18677741864724862,0.18402978220275876,0.12614275978863274,0.01809235782785082
0.1254801391250577,-0.020604092380672498,0.02229118082591631,0.04182233262932741,0.02775873118156661,0.31773233672705037
-0.05480377674152876,0.014185139801554376,0.0945344518993799,-0.046806688366513256,0.033911805464690616,0.2653802508778415
0.08023224105167681,0.09353442637283847,-0.024741223714558086,0.0470188503143328,0.051173852576466415,0.16812231479052606
-0.20004379590608806,0.3361243910265123,0.12111782875665698,0.09335894047854501,0.0968830156241715,0.14900926948808804
-0.007785836862023707,0.10604894745404679,-0.02201081521176504,0.3486831423077448,0.008105970480456075,0.15348122222342353
0.05669653766108693,0.1825490719890373,0.09811504894397113,0.44489489647689484,-0.08671950434234364,0.47141258526586716
0.12660265328218231,0.09594416260266876,0.19818692422356038,0.22909723796155101,0.011802218063461028,0.7622814840362533
-0.01786152304371639,0.09878918534171864,-0.047086320026625814,0.22824024362758566,0.019264127266965275,0.7536598275664248
-0.06924362687541116,0.23013931732985618,0.07535180587640831,0.13225103334837357,-0.030218689633670272,0.9551193480195941
0.08014401570136864,0.11762575567439613,-0.009136038154243215,0.22581339294096675,0.015634719236396966,0.8090217671763588
-0.04823598128927821,0.03301349989620279,0.05483077722955629,0.2392552291767775,0.0844965535601393,0.88988245410511
0.0034302746847903478,-0.0028053780931865035,0.08497413360710503,0.10312703419516352,0.15512112755274052,0.9270342940116064
-0.17517011260766358,0.1502931221306909,0.22019682114153336,-0.07626945547989583,0.0058523252588865565,0.7374759628269819
0.004612708703730942,0.2901278523456888,-0.07379672057635625,0.06599511127945171,0.06445812522630089,0.5775928071733223
-0.17147847026476143,0.007542064395511383,0.030180599992464134,0.2277764479622954,-0.004194766856413089,0.5713743641458549
0.110976853322066,0.19206746502315025,-0.0903553469312265,0.27268848878500873,0.08269195494882783,0.8072593600602083
0.13156443696564876,0.22785901936268227,0.034542989601304946,0.3093235193921159,0.002379202744468921,0.8166602374577725
-0.0850550041696479,0.22767967659527616,0.2718051973955189,0.5073812799841367,0.1408253722017503,0.862626799589856
-0.22335960870388674,0.19518989979034393,-0.2456514287001975,0.4575844144236635,0.187252679364188,1.035838828971573
-0.01815939442723554,0.12305623886155775,-0.0940404673185235,0.2878616134254477,0.0665227176124287,1.1903705421632171
-0.019057308876088183,0.09253142630796064,0.06660780599949746,0.24653683369677443,0.15582757925504673,1.3065949567870823
-0.0176808598877328,0.07910356833355245,-0.07314880789779211,0.3528624152639673,0.18434009769364892,1.0968003076894055
0.022849941813737843,0.11994615136924719,-0.13293603127391804,0.35789105925545556,0.22110072622436758,1.1644599100246895
-0.11003657060051811,0.1646498072683857,0.04022741948946207,0.36410666860567725,0.16327375611560813,1.2325611295108199
-0.1466610620841146,0.19189959147809577,-0.11424683150876266,0.554260689745181,0.12078182212616279,1.3116567166931603
0.0724683728206201,0.13778902709520782,-0.09248773487559969,0.488957407364522,0.011987913063989525,1.4281687570837631
0.045856983971753834,0.08684363510077603,0.012468944394673442,0.5614475354134504,-0.043985020812456796,1.7530645252867925
-0.08317492354608896,0.040671365029655356,-0.00742091319724859,0.4447801058603907,-0.02050628665017284,1.858276953144346
0.058443800729125084,-0.016647311514628782,-0.0031249629178210156,0.23214320496146776,0.08750056756113023,1.8581255892964967
-0.10212586810014687,0.04872498481576887,0.01130587819094864,0.21462181019087095,0.03665157462216566,1.6717009936082103
0.16212188598270033,0.16935761835619403,0.002395763976553361,0.15559691969854195,-0.07021265031271541,1.2677875475618374
-0.08250754659963672,0.25575816262153483,0.16105847667967477,0.21741133665647033,-0.014123128083622915,1.1630011598391414
0.07180053799203714,0.14310777646189154,-0.08076907224721819,0.37205394484225673,0.06701270608534765,1.0701526987832664
-0.041923656551811184,0.08252351637773189,-0.006599951045373538,0.4269316980491935,0.07955113728661461,1.1464279963538981
0.13313542562037964,-0.17639617146801112,0.2780409429851006,0.33204280447543144,0.01639936235578608,1.1526758100734236
-0.06649381654849383,-0.05402300090023787,-0.08374606119348918,0.19152883442509128,0.27577019385349516,1.086313987435207
-0.02626353563697861,0.15206881658092025,-0.1006146512055417,0.07927216226490737,0.07419000042751764,0.608806914583671
0.0725909168842152,0.11816324179573612,-0.10410260057650003,0.3081253743632769,0.19802149577203343,0.4425990999585285
-0.08914085543548222,0.07013933535901366,0.0301932264478807,0.30749290652298933,0.050034442499796494,0.6817583831701487
0.06753942617611981,0.2125387612828554,-0.035922225058559,0.3198728966628105,0.02854353476691967,0.7204936883477466
0.10623678216447413,0.13610215869435388,-0.036392348105540935,0.3861059135932865,0.04439635270455357,0.8956361738308863
0.08792163933974487,-0.07170998993458971,0.010026548511680444,0.367755194201278,0.14600304442125564,1.0696719600206555
0.019911191505664654,-0.024223564810553058,0.10166895696371135,0.22623168891105339,0.2205807624119948,1.2957193855959626
-0.19235010535692318,-0.18689473367360326,0.05281797195375473,-0.06565045390308717,0.25790630000063836,1.065795122524068
0.060386284595643006,0.03301051527835297,-0.06875707229142453,-0.3912153007099818,0.02756532122866919,0.6900578039637334
-0.09320306500955941,0.015701627810691177,0.07780837387891915,-0.3384866562007104,-0.023943817302501152,0.11125984977238967
-0.027831221236602578,0.043824312456556366,-0.11090252576936047,-0.29582151936890616,0.008864402980763766,-0.30257535805810537
-0.04122690949115683,0.006096346946240576,-0.11976000064159606,-0.06938685314657364,0.027742033234045668,-0.3905228728662414
-0.07417939392693106,0.20531238722435313,-0.027246658955706955,0.23985940323332428,-0.11619021425296336,-0.32244102200765307
0.15522550062516913,0.052015033573934465,0.11387057238671133,0.35908863616614506,-0.019595540245034022,0.011522473210377443
0.117283867958035,0.12228283298148927,0.1628067402472964,0.445124813978796,0.0658450117728859,0.13065672734735784
-0.019768904348861943,0.13171055882563015,0.2589121144321937,0.48093261172224205,0.08574722106509497,0.46152383039922434
-0.09753567561385573,0.11518374939960019,-0.08034698774534758,0.46115438258657226,0.07604982384669902,0.6975468809629672
-0.10902571859078238,0.0036422240348253,-0.2907315121332407,0.3665974783696593,0.10592803864235006,0.6996608034686731
-0.012478544711085851,-0.00332257132402378,-0.18008985429845684,0.3182947841757947,-0.027119741751387302,0.737745125431236
