a,b,e,c,d,f
-0.031553413433930255,0.0048824460384222345,0.020547721915180533,-0.11444766886307525,-0.06290164790488513,-0.12135556013247516
-0.03191510471378719,0.014160799994716013,-0.1960058663207615,-0.16502300311653828,-0.13503099581352984,-0.06562404033504841
0.022102420478079487,-0.19901986572331531,-0.005189403010654136,-0.003435109486857121,-0.16110903725629894,-0.03804622912464771
0.0608374499708426,-0.15595518101179603,0.1648771145080716,-0.2670147097690053,-0.05515536474532208,-0.04618535469432457
0.07381057521777258,-0.2731480798621831,0.0005518987229245001,-0.25782809909713844,-0.13081342115296846,0.03774607049522789
0.08250837270056449,-0.21372103013829866,0.11074005355339069,-0.2775545000869788,-0.13559158715090622,-0.04610042954837894
0.02726215534930052,-0.17848223765894028,0.15644182555647157,-0.3191677851988095,-0.08725190740706518,-0.10912710426046764
-0.0711296972134256,-0.2062787331185541,0.06309953528508244,-0.2925559253223262,-0.15659401238328377,-0.08309848736754402
-0.045419416715768705,-0.1843471129846262,-0.14537748644390286,-0.3189639287497285,-0.22680204879206586,-0.09205274700689854
0.03708177311137745,-0.1409451306899267,0.12708679223026054,-0.2507494757883531,-0.3638459232365041,-0.23293599069528592
-0.03825685333472611,-0.13276878303213738,-0.06442224765246203,-0.0971277286526147,-0.4300196543071506,-0.2173018230949677
0.10711656720066551,-0.2721041565558842,-0.077829597720739,-0.1090377792641514,-0.1740934281626179,-0.2247034568593302
0.2502287132510149,-0.08280103143347778,0.05278222197728969,-0.3675378463423784,-0.15476813665073427,-0.040677275163012484
0.11449236534979615,0.008187301522343066,0.18795528530313513,-0.2082137887945225,-0.20600891639712204,-0.013539907600330567
-0.11752736146562147,0.15982473385207321,0.3026371090916241,-0.1537485714268438,-0.10109241846759082,-0.09111250320485585
-0.00800438913523524,0.24037316188515512,-0.13302967299380833,0.028690657061270983,-0.03299907689832971,-0.07981260433759428
-0.04234573678479048,0.0567835227163173,0.09379619709419582,0.3137898683716521,0.019627047966079145,0.03061849931064564
-0.05301593454342269,0.07572854503919974,-0.10824445447822678,0.2308236082246526,0.1489145141744615,-0.18505696264399255
0.0392513469873804,0.25924366276797783,-0.14958320655483354,0.06939055320650916,0.3342422110721519,0.13460826225481629
0.07860977136153127,0.18968187658851862,0.27888619527143554,0.14681265372085817,0.2513497166040388,0.028353748293909502
0.0969017475131197,0.4094922358144372,0.11366259248547744,0.21796942484247672,0.23200240416286094,-0.03033121714649191
-0.06093649889442716,0.4724795679290757,0.1879368755235385,0.5013062815775572,0.3010286174142518,-0.03651293274211608
-0.16806155345681814,0.424653878187197,-0.178097272409927,0.4581226632765839,0.3066122858351077,0.09295726549382764
-0.21997876874191066,0.6066480605712226,-0.013643884137891665,0.5593686764516144,0.22185242794992815,0.04062674834145981
0.12825052108503912,0.41725917528758044,-0.23004311382189818,0.5356432563830428,0.3808078112040896,-0.0700766869188401
-0.061496502280588144,0.33545314961597095,0.22109019854392803,0.537207712452286,0.5129310280242206,-0.06168324420898502
0.010068044521718111,0.2396699477608836,-0.13238262797676115,0.35484057758871773,0.4938283465042027,0.04576028153788045
-0.13807120898664552,0.2249890090548299,-0.08083480479739298,0.415360200483169,0.26346397712208824,-0.08653584782371018
0.005916947719260629,-0.03975347547395948,-0.17149040285228284,0.2059829882560708,0.2554729265599699,-0.07703422308925757
-0.04642790061290184,-0.12563263826467305,0.003924468569814348,-0.04080479869560992,0.0646087681262524,0.16552085854687174
-0.10059072949298548,-0.0742713546848611,0.020877538967720564,0.03265615831708982,0.07339694892694365,0.108688292259206
0.09993489911943455,-0.032752882682710524,0.07305925800338176,-0.09764043393191929,0.17637267434124063,0.035440619708387244
-0.08445220439979936,-0.15584401128899816,-0.05637550563756055,-0.10522423623489466,0.03395962275884875,0.15800963746201954
