a,b,e,c,d,f
0.47145478257209816,0.5468126201818121,0.8381262317331287,0.5907121757155015,0.7928657129809326,0.4134550246014269
0.5930416869098999,0.02121914091894864,0.9904808766214797,0.36850368886565965,0.7512529256559676,0.8992581176449284
0.6192458313955559,0.10240041711990029,0.972166011438154,0.29071925639776963,0.8058100907052967,0.8392162085812895
0.38105758741384077,0.086558501169892,0.8767295646565885,0.3058800325772299,0.7897283778989886,0.879375606366193
0.07232539130255666,0.2735366065549641,0.84116486002628,0.5177032128516369,0.9992502206493503,0.7591711940366381
0.12495495724878215,0.5895861985969018,0.8313916533890182,0.607078399204341,0.9236593040864696,0.9447350928516847
0.1358515006333697,0.47400805970158405,0.8002763778431228,0.13247719963645657,0.9310034028671792,0.7677442629408665
0.30232332155611913,0.6550096123920202,0.8570381888989871,0.31482540133704534,0.9186772240923227,0.5948718886409508
0.45230437877408824,0.48374234325631355,0.8139593123203879,0.01239986193588078,0.9810786804334127,0.26968142956783314
0.6523270922125873,0.037304498491070544,0.8101345185199751,0.4494409138705241,0.7421900291555205,0.9736272346825405
0.43766584780265666,0.14864247485266893,0.7699244529137751,0.41618447889413956,0.9357646158709114,0.7770591847069566
0.49748385515260224,0.7041415564429856,0.9507670938176072,0.48621545695351387,0.7671007826912859,0.8778356740663797
0.6835604608351215,0.4300000327518146,0.8990279393417049,0.43647833609603665,0.9662011933064913,0.8082047845881873
0.6472134330760713,0.6995709864572467,0.8000599186415882,0.7099148647958989,0.819238421735091,0.7583168904432672
0.6999778779639872,0.12801973286440615,0.8569143754783576,0.28172467800440404,0.9509038393667529,0.9165617097207196
0.5159654959004316,0.0933683346195781,0.9239015323868147,0.4760118346471766,0.8267549727605262,0.039723612247765744
0.5800439477737738,0.05107027892445133,0.9039030364958346,0.1657539096781631,0.8043960435975748,0.0996494554912207
0.02936259375310516,0.17431603846039057,0.8914355121357423,0.211119201806761,0.870809721621886,0.8882659273204849
0.3159254379715602,0.682741854792988,0.7795551289989014,0.21377157539347588,0.7896624115778141,0.9790899985189552
0.30807395558342937,0.6212307349258174,0.8570344071034827,0.40726513555418525,0.8603223423444673,0.8856889585753777
0.17606989327390515,0.3987246365309116,0.9957752071715854,0.39796886398017595,0.9261288701335814,0.8564534195394482
0.3557849741856851,0.37319796465422433,0.8846724607084873,0.4180024037039366,0.8744786720343041,0.7959491373281655
0.5692818275706257,0.719284444152828,0.8830840437645067,0.39086543671769614,0.9061999118527577,0.8447450267647382
0.33978587835343993,0.11192369553380536,0.823982634284469,0.05528823009105252,0.9470101707264381,0.374277758675163
0.0564804039233194,0.16613863295692854,0.8777744338859601,0.27500244656609507,0.8229466332040732,0.5289542833023954
0.2565322204191861,0.3314234065795676,0.8422718469139534,0.45822313741307646,0.8097419553332352,0.769459509312647
0.09439705053479228,0.7062642006368482,0.8871943595552944,0.6078516072060547,0.8904861596834447,0.7925887934023651
0.4727102592310387,0.35416147898379685,0.8571095750666555,0.5368637475301219,0.7943656657768661,0.9909060835001455
0.2081391121480269,0.407323335568498,0.9933329483439834,0.3368987551945087,0.8676901920343165,0.8711909405682225
0.1530514343393554,0.6428806819718176,0.9843423428480421,0.6190523464856759,0.8575034349506789,0.9014345892564479
0.29271693313935276,0.6046255275308259,0.9758140226920875,0.6379440553980392,0.8685455885434157,0.7532606525587304
0.5680287245936683,0.05061521018890624,0.8824283684859662,0.25284556902106436,0.8634811655264949,0.3527308244824757
0.6564856495889925,0.4420587957893539,0.9431593035356403,0.5175878906753087,0.9055428183293195,0.08734721998038494
0.4910512735150535,0.25769394576704635,0.8833191828258197,0.6268216256749511,0.8707758935528802,0.8459535784592378
0.0960730903286485,0.38017850362729433,0.8294078951520479,0.07050616801236285,0.8970924123503718,0.961585858111119
0.688899277023263,0.548038425708062,0.9362720146058829,0.4829361173378313,0.8363769623097478,0.7911566103495566
0.5400017033473885,0.41699113977844326,0.8732766259931884,0.5838048689770815,0.8699700373834854,0.929139812504754
0.5149237121695804,0.5117813678880845,0.9852886931675877,0.6052588446749699,0.988284585643293,0.8782281006222653
0.08489689234492885,0.12463567549682558,0.9559493370045353,0.10200532817335918,0.7949202081367043,0.8523032463104359
0.355847032293656,0.30097506223187753,0.857891373844895,0.00923981561307973,0.9501700280947658,0.6331651520407842
0.21507709302823652,0.1387445343608648,0.8795013469077699,0.44159187626102536,0.7643889548272613,0.2312005104488503
0.5992012676581097,0.6082826468321297,0.7907589880303315,0.171960188122273,0.9390325042701456,0.7644811675418999
0.3948197206385342,0.1832707935032954,0.9550949861990498,0.5482589094998478,0.8280013009256595,0.8840787747243994
0.12245051676156153,0.6520016932496613,0.7708408854573945,0.05633601243873859,0.7685817532267087,0.8877216352305739
0.03550317744275576,0.0022939259987667816,0.9463674372584325,0.6482556364706288,0.8770323453434024,0.9146390260089815
0.03548422964159175,0.18976505276167827,0.7620150885055125,0.2118569003336451,0.8108627016190276,0.8111988943456601
