a,b,c,e,d,f
0.3580145765860041,0.35196835027452145,0.9880184914499074,0.9656698382510718,0.5280990504132826,0.24980715693793792
0.8280136402871576,0.060151451180399794,0.8944563211371386,0.9492158998172326,0.8597989817655358,0.952567715295864
0.761059483591482,0.7421412839372074,0.9972719387518529,0.8421529132417576,0.858136466379545,0.8107247172380159
0.7696401767125336,0.6923957204952234,0.8669480503972107,0.7437184900355298,0.8915773995927457,0.7680176899883816
0.3943654495648524,0.402923421283032,0.8639698978538386,0.9188732486837841,0.8911046666613618,0.819797593037979
0.5984664002906445,0.5304452142183173,0.8548165196870791,0.943824769728144,0.9624840765470528,0.9053419640157362
0.7123846840990715,0.610013746461954,0.8853315065909821,0.8702166416393199,0.970611904415193,0.7657388185350742
0.6931940393722859,0.717980774874258,0.9144966556130149,0.8091659555227154,0.16558846707415792,0.06074885578125871
0.848604885246289,0.0669402389407815,0.8877920288631084,0.851608036733802,0.5652376372125822,0.0960497089514214
0.5646879260017333,0.3474234989054743,0.918318405318879,0.761830542947355,0.8874062769034544,0.9274277965607641
0.5949954845469843,0.20137006511283614,0.855850931857468,0.9082589885983983,0.9047096439145628,0.9041762432523817
0.5677744359625826,0.5929618400598836,0.8778374906715266,0.870171452156684,0.9595843717271227,0.7581275239881652
0.16094661119020198,0.19488839525979637,0.9804751089563193,0.8923850271580092,0.848992211665454,0.9769453076761873
0.0349581702269409,0.5401733832801401,0.8948397476104706,0.844895239986356,0.8492459811997511,0.7626827327821659
0.8498589843908596,0.22210291876354463,0.9764848446638883,0.8939421905053022,0.9563334161369711,0.9868770754018553
0.45909383843563256,0.3696174056005195,0.9194882983518792,0.8541201805794114,0.5514398293584138,0.08561200067434276
0.8733263842901268,0.2676351403759659,0.9715358143042069,0.9018970867914942,0.17805280107906316,0.55936945113142
0.20584056343650037,0.3131642573874773,0.9116511528626314,0.9138746574576441,0.9022739561972593,0.9162317214945922
0.8895310374266102,0.3898406402070616,0.9311364211721475,0.8492318598692241,0.8823870716655217,0.986289717707141
0.8019781261685822,0.7568851418818462,0.9655030735725609,0.7336085450225299,0.8841467608830994,0.9537512408900954
0.758414071620287,0.38529383055831384,0.8598879711800214,0.9150660238640482,0.9403096584479301,0.747131491056035
0.3676397819591799,0.09839193347766721,0.8569078238514465,0.8222280967213595,0.9403107817635822,0.8651694471429867
0.09695003615415278,0.5932915726443525,0.9239717623226891,0.7882459296421325,0.8692517384774293,0.7351224292825262
0.3082304544868365,0.7201767251927401,0.900094235331266,0.8976896348192701,0.3528381356435681,0.2610137718447889
0.6994006435968565,0.7486769739768317,0.9017430079757409,0.7921671064265708,0.44652482744223443,0.0162111138406617
0.06049229236908161,0.11126452427135607,0.9681811476307812,0.7586051989486036,0.9747263147902154,0.7988113181626681
0.4464778132829339,0.191447643650776,0.9069104116879241,0.8266279158135573,0.9320192681176709,0.9947630891094648
0.8166217246975517,0.11108476806499029,0.9278005261954156,0.957383670011853,0.9822517694594248,0.8070942065855182
0.41390265128890263,0.3002454688087888,0.9834084382785176,0.7685876824957385,0.8403860519186714,0.873031773351317
0.4136594235814966,0.44070829328490513,0.9973614097755853,0.7392438118811955,0.9983589782402926,0.8863004656198
0.09699740174821553,0.5953219609362403,0.9481686086829407,0.9653237280637514,0.9588326277007233,0.9774227927871739
0.25257343471502325,0.6075383380315516,0.8860446499155871,0.8721993356533103,0.6981118987547685,0.030531254126089962
0.25089733852106183,0.7655353978954057,0.8937279017764204,0.9626614870664278,0.6215331377259077,0.08186668414484626
0.7607959583839116,0.24046085685079768,0.9125017885411661,0.9368935956682095,0.8837808071653005,0.8012019247477231
0.021943133765402918,0.3312018991111613,0.8744401168671563,0.8096070039606145,0.9778592232650835,0.8104949493758423
0.8438162512895939,0.504435595117212,0.9420155718544606,0.8241638268082454,0.9174736748055736,0.836700896443918
0.8735266974837775,0.4932153364412987,0.9442191541067063,0.9385933254040993,0.9455060976044678,0.8487828034646976
0.3722880859829529,0.6708980946315485,0.9179762893295572,0.9073609184306773,0.8736956287151966,0.8882387888511116
0.6548565874398209,0.5633424605588458,0.9303246164626553,0.9133386413906512,0.9221159222914134,0.7455041529960085
0.1486856099343046,0.34553414844662145,0.8546471428721714,0.9483131420624142,0.812118332670367,0.4241870588335297
0.2984860003992347,0.07405973776014242,0.852091144830515,0.8115160193032488,0.6604738569688148,0.28029484703218677
0.20546485739598067,0.32250117008072815,0.8821089409343064,0.8097278845345054,0.9920817927832613,0.7387695190195622
0.1789898180547246,0.6505377079073098,0.9304215906683523,0.8590798674352085,0.9037635172580814,0.7987118603517626
0.5697237885181564,0.311583035083683,0.9921778432412655,0.8766348009670715,0.925641400321717,0.9797887024467806
0.8198799352564403,0.022450895918578365,0.9389477873251308,0.7655554712823897,0.8537038946008528,0.9793183577156014
0.7655510484657265,0.2696801550192942,0.8922866951259438,0.7520534665513019,0.9559941807271298,0.7767970254740671
0.36357294200802526,0.43235131975457625,0.9966299829003836,0.9413532473855998,0.9897220843223551,0.7610060354060103
0.049523561466139544,0.27965466328124944,0.9859033214736623,0.7593669676250637,0.4156031048872344,0.5090673206263304
0.4270963492086923,0.43656184563237516,0.8982694154813708,0.8670513859721818,0.3504019272389143,0.6420267383980498
0.5961863253315219,0.2146227248933058,0.9641269999205031,0.958457147369067,0.9354267116564764,0.7253546545599165
0.5756811145880474,0.3812293915002679,0.938310199246254,0.7908668408693507,0.8894965053859871,0.7757172523838121
0.7174222277149787,0.6142667660419955,0.9625816519338908,0.9189144182336051,0.8483316155611955,0.8774934995106387
0.2982580386964213,0.10518659976519508,0.9526563048189811,0.9606198494549476,0.9596682930128643,0.9372927365818513
0.21873414193397825,0.1403347137729313,0.964243971402615,0.95210269960687,0.8634489845943125,0.8121636263742477
0.03198945030600475,0.24196860848104185,0.8759068267233672,0.9727771277469861,0.9110873508779499,0.85659913621395
0.6886806517381632,0.7241330414929624,0.8462902444571584,0.8213420914384337,0.6665029225910684,0.23951049145746178
