a,b,c,e,f,d
0.7226926008730793,0.30881228311583186,0.026668882520951495,0.9755325459316604,0.011322213000203925,0.914451988463028
0.05595805689268346,0.25806714962611765,0.44880875968782924,0.9664928180035512,0.251680191848798,0.737757304556392
0.1030392242019344,0.24267019693151853,0.4079312544732969,0.934028361686737,0.2738135033128984,0.9101409745199405
0.3191518464359887,0.2267625478100125,0.7875046641689178,0.8321901256271823,0.6330397475875545,0.9783383719182541
0.6806742326427837,0.11875251781261781,0.6420686625080357,0.9775284845180711,0.7077182428653769,0.9270747152768715
0.06304416764891321,0.396133507415558,0.580724954931196,0.8508067661342251,0.49447959842621336,0.8334654875668188
0.050826023033731384,0.4371132177553383,0.005180549915233696,0.947488561217351,0.1039089440166569,0.81615627085038
0.7118085311963025,0.6283266240432587,0.2075080456997883,0.8983508892555239,0.4696908560779627,0.788949854137417
0.40447552405401166,0.02854932856071623,0.5543620011886874,0.8889903991451135,0.04981524881284497,0.8491295169052562
0.6256081838184159,0.36016314393078,0.15585803014511804,0.9392411869407526,0.4782600628877298,0.7517199789858956
0.2118095693344554,0.548538358149603,0.09755549792430994,0.9803490851627379,0.21940128283397228,0.83344948527869
0.20077169447211354,0.4938273081733769,0.03905986276411403,0.8411581715544214,0.27677260952895893,0.8643376173670126
0.19500924355958812,0.6115666416164316,0.6155707467125296,0.9168450498854976,0.4021793492978057,0.9090398901232694
0.038325260016849105,0.03066224140616883,0.6884182348828761,0.9161320131644078,0.3993312058429915,0.9724033342326881
0.4479309283213833,0.38623732942387906,0.08155484893999351,0.9842956808398456,0.7348511272914223,0.817433466311656
0.5209017894371689,0.5684187843891492,0.6854366137136143,0.9272787684718248,0.47062008089351615,0.9705899556635796
0.23867090507007807,0.24824342797955468,0.7754783363904365,0.8958519772329665,0.41447442799802264,0.9410234908432882
0.2378173704730638,0.32938513440877365,0.20808831435481573,0.9118708305971696,0.30190371556334905,0.7477105161744889
0.32018778648143753,0.5292532752947093,0.48922042090975193,0.9528913299893433,0.6727501892382494,0.9567482139596739
0.5732640376843487,0.6038838125059119,0.4337907812653372,0.8537240930756231,0.6209206089405898,0.8239546552097684
0.6270542178466633,0.16580623449941384,0.6101013837159176,0.8796850753522083,0.013636607120106196,0.9537931435623381
0.7266373992533138,0.11177055865474449,0.5344612187876893,0.8594219146488609,0.23008084603869017,0.9118092612899226
0.41634324976937936,0.40895128165333783,0.42815916411683924,0.9721241593150275,0.15934521257354842,0.9729512956373803
0.05717150223622161,0.01601172397839298,0.7723527092101753,0.94767671424941,0.14001491953775919,0.946459710623786
0.5641973607368005,0.7174787578418949,0.3445894559186091,0.8975857834225669,0.2123958598017035,0.9184749470854766
0.517063486486913,0.02139369859740652,0.718493381060491,0.9951626571091001,0.7232745172500533,0.8780038733327455
0.3897937770504214,0.4187916355958299,0.3239217528571451,0.851174027555579,0.1251416735812539,0.9898242100362078
0.12757716827926052,0.1717120465131344,0.08347840494602225,0.9176449130834783,0.36849473080394884,0.7543018211142477
0.038489093867781383,0.5101644267886042,0.2110037282025398,0.876447877321573,0.4337206159963722,0.7762224452121651
0.28239017669808675,0.43445924470399255,0.4386408820316833,0.9822420184155592,0.3423351157200451,0.9410727254789996
0.4223548816904658,0.2652255448955935,0.1689013729932149,0.9966751486184289,0.06662809958661865,0.9196191922703992
0.3909863258433674,0.019593167002343048,0.39337534632369164,0.9448947746578945,0.432353756598913,0.7808837059348046
0.42357973105452923,0.6067346298514914,0.4710214993996987,0.9219806442639227,0.5808192910892778,0.780733969875692
0.1362142642083703,0.47641219185785155,0.5395691198560107,0.9177982964214271,0.2997675297502764,0.926990445676497
0.25592849559118935,0.15805654351814627,0.6267553595037562,0.8977195744896973,0.4804762340064663,0.9376636557505825
0.5033528362194362,0.38001441746155873,0.74401904612907,0.9497444228926386,0.30604546282185546,0.8596189057393793
0.16142309364911575,0.4708987296289282,0.39564085474809196,0.9094309398101225,0.5734703206383948,0.8177908246865673
0.6948790954192794,0.7105939520950452,0.4977124288770424,0.9779518575237445,0.7334733685629324,0.9833678139168411
0.4213387156463307,0.6119924426748423,0.45556892931987925,0.8930456909577981,0.46123490736615763,0.888123166943592
0.38032877819626904,0.2947866674613637,0.6015347510544565,0.8426412938168122,0.20986913016226313,0.7677275483358024
0.7163717957012032,0.6652109835736212,0.6958206404129865,0.8755042373766738,0.647788473012685,0.8939036362754348
0.01460395999263456,0.13039358392749129,0.2900043571978567,0.9543352005337766,0.5452730842176443,0.7581799898911427
0.23742353609990233,0.6169671448279354,0.41380380453620347,0.830131075914334,0.6465493727438414,0.865068150312577
0.6489800720674116,0.04005848933781624,0.4016326368333122,0.973642782033041,0.6011318990638288,0.94511087813959
0.37687365162866826,0.1986983890667536,0.07562918977599468,0.9801577732895773,0.7034665379133538,0.8391011429314152
0.5898773892349083,0.6503529113099115,0.7724918307330587,0.9547576538152658,0.3303819434175768,0.9224285613551743
0.4354798093726427,0.6032483483903565,0.002364404355946208,0.9013104615105175,0.3118468510087291,0.8626868406053004
0.4955185782390693,0.2426460361039926,0.24008940757852235,0.9486324224379976,0.3557898527103837,0.9300361301727328
0.3289861734588411,0.44958708519560636,0.4113342570010529,0.9463301652267875,0.14512475019424545,0.7759505389668871
0.3258342086189935,0.5369777879857716,0.3908644050823748,0.9956410573025914,0.20267256157716848,0.8867880825492053
0.42113104443067756,0.11766718235652879,0.638732962766073,0.855740614726995,0.08692435516522995,0.9342842243316747
0.16995948203056466,0.41222300006365736,0.6756123912041725,0.834504172663483,0.0631918670772393,0.8123378651291623
0.7035664298949107,0.09197979855009836,0.6383621835416099,0.8310661577973101,0.67911022363416,0.767608612364499
0.024685242278175267,0.04427204172963291,0.6029759112988688,0.966488042715799,0.4197505829263435,0.8016449884291211
0.5706145080856182,0.13279824285091443,0.25881012117065655,0.8339095357374202,0.7527254966400804,0.8276959394525973
0.013563874990649007,0.058147792681260725,0.32857610999533504,0.8350147309640913,0.4415796334843087,0.9951423042907603
0.6807144450382681,0.329901245316952,0.16156542675932245,0.8570798108061418,0.10957845932463668,0.9490128544328273
0.13776277178046903,0.1760866120938523,0.31346790272490965,0.8861259206524417,0.7106271885720061,0.9893505281847246
0.12031478290319918,0.6940833701219585,0.16238890859299554,0.983829855009304,0.41244809510742875,0.9001400567367588
0.09331505639677908,0.586509741758851,0.30052775056236636,0.974945923495423,0.298816087492199,0.772085378240798
0.6958299554952118,0.3796844811183973,0.3537183509719575,0.8671121680369482,0.15861880998989059,0.736510761543268
0.1152016435997331,0.5986436333171852,0.42938004204756924,0.9535276475948349,0.2341770236577001,0.7476044116156045
0.5742942014232308,0.42698246174370436,0.6153421697521005,0.9690286483630631,0.2327171725397073,0.9098158677284274
0.2856986340063266,0.28257230401866174,0.6492155401349698,0.9242694439618068,0.7181069269230195,0.786788383365005
0.5019632817898084,0.6531051658367991,0.31624147311733475,0.9739768312843182,0.4458193575082734,0.897984102500516
0.662575932727078,0.08927385603571593,0.7060037142909332,0.9082355260698554,0.08870132897134309,0.7579642429878815
0.6800322734289183,0.5729995239686342,0.39026138175874864,0.8484200297848937,0.7365518558308729,0.9398522446788999
0.26777980841748,0.18936241686239141,0.555787776968703,0.9006644749758925,0.6815951990553605,0.827079581192772
0.3130946237967788,0.027958865517900656,0.4475857204498828,0.8955238131697689,0.41083787232838725,0.7619453540399804
0.2967047962377768,0.5073938009237708,0.451531780095739,0.8926837675732353,0.0824112809505731,0.9175287595739514
0.07767287998547985,0.6881010203689599,0.6881571449871943,0.9080314278681961,0.6146461146712106,0.7729465505429283
0.7189600728056827,0.6815898001092434,0.529816878464601,0.9684118574467352,0.27795987559685603,0.9933837480318077
0.5600252751078761,0.4067187314949814,0.22494713661970936,0.8684115670644146,0.429998694716039,0.902027607981347
0.6142289939100459,0.7628938547199665,0.19129620445805373,0.8479779096701325,0.11132974158065666,0.7442632219604711
0.5845614065361455,0.40166231544887104,0.119772114471301,0.9990762537091831,0.19932033334332325,0.7632194172562604
0.44248198314888143,0.24508443824932605,0.10230031198244512,0.9043508929156062,0.08305776352527042,0.863473870634468
0.5963551032745665,0.01815349791453308,0.7882217850894414,0.8525292133045811,0.04209179702085389,0.7959876684730934
0.24810912961628104,0.446797554592448,0.6491288327430205,0.962192427468144,0.5941389431692287,0.7831655070305634
0.22335419722682806,0.44962172778631254,0.5353386104865424,0.8435582954754084,0.3145834853826157,0.757812752817023
0.6246994424529942,0.43845281430720373,0.046073737334898404,0.8617321098313683,0.7452615225539282,0.9883447395479154
