a,b,f,c,e,d
0.5991649717844694,0.5537535621057761,0.6014534417907189,0.4981533974802259,0.9402617480126876,0.8557921263654575
0.6315448765633105,0.33843063160024345,0.996682655718058,0.6027036917459326,0.9947074457423576,0.9137865345686007
0.5661923020673888,0.7629653580667624,0.873188597904859,0.255581802732698,0.98048075263345,0.9251163738359025
0.07414006328622487,0.7452662187584722,0.7528013863051001,0.1810867417864579,0.9145657923003808,0.9747793407553947
0.7021044030600533,0.6655803796776054,0.8010603800364302,0.5491166424049443,0.9017368394930659,0.9358537774488981
0.1820752504216816,0.48856415309311185,0.8379893652440288,0.6802627433825541,0.9738218592827824,0.9240810384995197
0.00499998394113166,0.009724727373851069,0.7713031773076953,0.18869329489913267,0.9978094543114466,0.7895440253462391
0.26360547485431485,0.2665865779994155,0.006041001169378959,0.26801894900623774,0.9648906183506457,0.8392014974043591
0.4754795632858083,0.1572419382510276,0.5383674295444333,0.498868583575038,0.9634615499034963,0.8978132002521882
0.8267388140735453,0.08766245532976696,0.8019014693552934,0.6284464232289064,0.9708741424825617,0.9942256624681609
0.5721925838259677,0.10834718021876959,0.8642618874772232,0.013621470067760147,0.9428871028897523,0.85590332923018
0.01011935859077143,0.16753149165390713,0.9000291045817091,0.5806471527537995,0.9963834547792692,0.9470431327141974
0.6275433964758139,0.4328081444514761,0.9540713320722549,0.7914445292477043,0.9989361169790332,0.8584203883314756
0.05585066670612711,0.7337241989951114,0.7597511903708863,0.013120147585190664,0.9450584025135507,0.9128757889551651
0.5884560519440736,0.22035933635040858,0.9073156202786334,0.4696169179207814,0.9184318037777697,0.8568598616275988
0.24975772973140925,0.7163687833856227,0.05592119969339767,0.5075925746590332,0.9560252778012499,0.8742531914821239
0.6463098249324482,0.47465343844971647,0.18075691244650266,0.4524357547459001,0.9003094876211026,0.8688333079942681
0.6290548487702295,0.7109550116123643,0.902877937647665,0.17095849644371705,0.9264461965853583,0.9838870524463939
0.4466274983947247,0.08468310516785668,0.9765437466782262,0.7429361975444954,0.9954913363314832,0.9008218034716261
0.607454584212733,0.04662942182484858,0.9299697732101809,0.04575060930109636,0.947239248402614,0.7520882816816963
0.19025878898247253,0.4332962687496367,0.7843459878481762,0.27638469171108704,0.9380861279474366,0.9602259252634742
0.47871282065466375,0.21493828105390578,0.8506515489197504,0.6660529281305023,0.9574477053089123,0.9373523491884683
0.3572577950489945,0.35645564853652245,0.8782552250524296,0.006727794136801686,0.9779503458181498,0.773606419297593
0.08703512671330121,0.6890819147493814,0.2830868292901468,0.0939818744759986,0.9367814212621873,0.8002281593442954
