a,b,e,c,f,d
0.44081775084004915,0.39442512983664024,0.3504301741223504,0.22911839010497712,0.8390856499383075,0.956978960336284
0.4402592734629762,0.7624583616615754,0.11714862850939682,0.7103308015226373,0.9977885498883544,0.9512371780491389
0.11249872554978982,0.06458855987630041,0.4519813471956516,0.3854251358729266,0.9967189024682241,0.9306658577396772
0.10969707118702268,0.000591041193645696,0.518319914862362,0.7410552682122105,0.9109740877968977,0.9050545679045818
0.04991474440546739,0.7428018391085075,0.3533373627167507,0.08618933274108553,0.85774918902321,0.9683073741224808
0.08396004178038946,0.5563042362290126,0.5305763619937116,0.6147700000370436,0.9090899717076285,0.9317794820130059
0.6127586010123283,0.1586816015944985,0.32286418592547617,0.3927855227610141,0.9342181483060338,0.941821707887487
0.21680626711763012,0.6118594445978172,0.40259051730340945,0.3348011433707049,0.8796251910327775,0.9527399957025274
0.47743437284615586,0.10352169891585182,0.4216909769656606,0.06732669938180416,0.966860938392877,0.9704270010088892
0.42699729967077116,0.15630432488747945,0.7265630045808901,0.7126132183639065,0.9109530404514476,0.9725355778331413
0.25943159632386686,0.477358956565695,0.0789828997573972,0.5159290255621531,0.8363366804785446,0.9938640255061144
0.0038326073851916997,0.7074351648723815,0.642451063258331,0.6332516924426248,0.9990111407544073,0.927673425606869
0.4669899903912894,0.6741467128870705,0.33782198797803686,0.5666828593530678,0.9711320033180787,0.9139235873680149
0.2076063178703764,0.7381947417587342,0.36104957674567045,0.7641323820223141,0.9383662977946066,0.9369130528715783
0.08651608456749613,0.7561736351288488,0.14527606196033307,0.25170509737877234,0.842459548657667,0.919952734473834
0.0014291484609944838,0.3751931475460895,0.6964728011266291,0.2951734927123123,0.8688060300609306,0.9783033113404807
0.3908499064458746,0.6356491623084612,0.25036264766352284,0.672872348361516,0.9058166156096581,0.9544835581631241
0.15469723122145085,0.21923635194046198,0.49649302885696533,0.18003664205616576,0.8558380873499681,0.9361377164582396
0.2758119655430662,0.2896930060360976,0.3145127862785621,0.8492669493840755,0.9920447143654456,0.9829594429048615
0.11462773398709883,0.05334190225849941,0.3022404220398965,0.4526500656413346,0.8668009074233084,0.9875317717610996
0.35140419130179046,0.5133995847602626,0.6835580083225116,0.4381236009479308,0.8788651349758522,0.9051318265228193
0.0661709622685541,0.01736077340395529,0.6324778874283885,0.2932489118095154,0.8517753782420256,0.9242786191728622
0.5766383349341153,0.1452230575714384,0.503390523463028,0.2586598698831203,0.9824620808616187,0.9922988263563742
0.6250674714520894,0.7182505170847828,0.7384446574743252,0.8007111840376285,0.8844211029149079,0.9465427583816283
0.24119001033650384,0.7420067706319294,0.0701938376627137,0.8446262507318998,0.9748171682552346,0.995253313644075
0.1068126279499661,0.03894039730493642,0.7059835137850007,0.2342822738422259,0.8852984932680774,0.9075633706854503
0.15188124493007632,0.7116948799943595,0.28824965457927865,0.39512747920515917,0.8752421632098678,0.9584996272042836
0.5444905374953899,0.20665676566117291,0.2192983821638408,0.5855846453859934,0.9832544102912805,0.9879678075101601
0.716551181126166,0.011104998195007975,0.6722035938758358,0.1768071100561452,0.9252362911325074,0.9789740739810232
0.56122645222072,0.23414679072209868,0.056021851860097005,0.20664432820401543,0.947408111348546,0.9025994845792145
0.12362205929651482,0.8150104255798366,0.5404540564695496,0.8098548959560662,0.8363500625066457,0.9294737230784871
0.14294855207964638,0.7408201036261611,0.569856145898769,0.14174555472476974,0.8899118905703033,0.965793763358485
0.053069538870502614,0.8121689450436109,0.7635106750700043,0.765974463038279,0.83547957021215,0.9980672643041106
0.47906561328043307,0.3254995297010434,0.4808705271355339,0.7683759817958467,0.8481377384303943,0.917404371420257
0.3807060512794784,0.5778875258709483,0.03009955638908887,0.34224369478082733,0.9695996519416813,0.9483344405377124
0.1475091363855615,0.5027549146406356,0.28235678194952124,0.4683423546851795,0.9976141949000046,0.9089535945996926
0.16512847723601767,0.03290138762640247,0.2676603581060257,0.5787801629063873,0.8373364534931415,0.9486527434806882
