a,b,f,c,d,e
0.9736461709539257,0.4898531024912034,0.8593539646549944,0.008392211774381113,0.7423940145847507,0.9721206774863388
0.11029396205625966,0.8812892307262818,0.8839265532770855,0.7377254175930767,0.5630949940945698,0.9896453337454217
0.500966585709772,0.34580492009884084,0.7070130703019408,0.8962038354343531,0.992985035358251,0.003951179999893592
0.23435167070099813,0.899126488953064,0.9340412880073962,0.6143789864075785,0.9261158106706517,0.9981851864461728
0.418342616928954,0.4821597301684696,0.9916770048144143,0.9360130064207529,0.9198722866927843,0.8708097186072847
0.18571590727405382,0.437737136165913,0.9436874835534952,0.07043049299632334,0.9803009999774246,0.9444448376448178
0.602887750360071,0.09766254256792488,0.7121096976710664,0.35947406539674465,0.9695067866723387,0.9045315219468434
0.5997245400315161,0.5256423899807976,0.9048535095290946,0.3092420287716611,0.21660552494017876,0.9036908248209884
0.5755956246708702,0.6475362411430966,0.37955138574286484,0.13493190252399118,0.6095091708034164,0.6481636895971402
0.9491497656277584,0.014258088100779808,0.9064699579555533,0.1981849051630007,0.4231010304329853,0.5106530215896372
0.2781036059827844,0.7758550288535938,0.9407172821450365,0.917361396169654,0.5948968167013775,0.6189775824779432
0.5670651455786223,0.06281732036657277,0.871505579762411,0.03274531042949223,0.890231194802079,0.42639103024241687
0.801292466544498,0.596762768615995,0.3878909270370545,0.9920139142989759,0.9416160272826972,0.8355236850479016
0.9349266323371674,0.1407831118936312,0.8657257509363991,0.16584430701944716,0.7391882222475786,0.9182696728354568
0.11621483010697108,0.8188755174993947,0.16110259517115,0.9528763253398174,0.02513167347813155,0.6019622557390152
0.11394478817668754,0.37957417571029634,0.39385949400069,0.5654457392414954,0.9257246448666587,0.19449885718635135
0.7637839021150835,0.32244359350596713,0.6818150837436828,0.14503413707156443,0.15509768543181365,0.8644154132066617
0.10447209816629226,0.5845555158027187,0.6323525172676854,0.9853288781732107,0.03212499120124385,0.13759862108969423
0.657579299138445,0.5242164691153083,0.6483344741986062,0.6471010762251193,0.5662095359460176,0.5114823487849061
0.45838726361348775,0.5613616880903146,0.9910643353201366,0.9852323464145054,0.732557947878237,0.4184537999339925
0.839427721545857,0.6924830441446599,0.8118443223825292,0.006853700450756479,0.9064979596681362,0.6087825229218949
0.5238667191867202,0.602380551284403,0.13237992610272548,0.7372831586409294,0.018898676796930875,0.9484472458181292
0.34024602933021925,0.14608732631376636,0.956919130851812,0.5018665744568452,0.5814572276265395,0.7869673551389981
0.6955139719733576,0.9890726320706533,0.4239492275297745,0.13354866445368307,0.47444322442683534,0.08029095699752954
0.2968847590294278,0.11296421785516533,0.2534367146529491,0.5595675833940246,0.02128659977089511,0.9699902930678836
0.16266368899308484,0.30447586728430537,0.6828283395038934,0.7215573360495966,0.3110387869815169,0.5968973106708866
0.9766158156253602,0.2528773532000735,0.42415817402304984,0.7970103268783411,0.2725616210932831,0.5062255285117865
0.5957845563767185,0.8826488493140418,0.9334604584587122,0.6287837723002548,0.9527424562313586,0.4327868577013614
0.592849050879002,0.3203558769085753,0.9792688561334368,0.976412626274744,0.8395750752807125,0.9692551371862401
0.5942311481683317,0.5152638007331577,0.9621892925485216,0.9878634831570049,0.9057087431176934,0.8648423756823655
0.77754143932444,0.12456094534107953,0.9053264294321223,0.5433370734620413,0.9723628791096812,0.7405482193162689
0.7634218716177671,0.16264501141569382,0.08457666540697792,0.5314317810213509,0.45415048104605044,0.9517995625078679
0.5464800792434421,0.1619968667216434,0.8318681358110982,0.06529576464733029,0.6259586334406009,0.6446823126129375
0.7172802067684004,0.4482037953747277,0.45478494544544923,0.62707294697431,0.2558327777080929,0.3534438059896308
0.4012446189316235,0.15107049322395896,0.008119608008019452,0.6136503551514737,0.6375179585439632,0.07494308355934158
0.5086742787259897,0.5829019106805653,0.02699824056686872,0.10535646672522796,0.35372103904151303,0.6074218062837834
0.37896074575485156,0.9678497681789808,0.3259831481161838,0.6844518417534441,0.901141966296771,0.1635669216586423
0.045474694766173995,0.4026146230280801,0.5849229785922863,0.9281634988520613,0.8116718076643302,0.5485656920501222
0.9790909365713233,0.2567250826905607,0.988538109998382,0.9072344944195754,0.9825385744030682,0.9743987088364537
0.06692895153019965,0.19453881757114516,0.9581239997214595,0.02206054662113258,0.9152057742723245,0.017432502128264697
0.16632441863124062,0.11939578269972737,0.957893214020829,0.06873642350237526,0.6926897283277802,0.9800891605875314
0.6621772220192271,0.4083613229219013,0.7976576907948311,0.439793013686405,0.0754849729143084,0.4387395277912564
0.8275666347252691,0.36074861219103715,0.9159206406122463,0.6905391399761862,0.5684602162612237,0.4248790863384915
0.7896994287940408,0.05000225830570558,0.06386615893376239,0.9442468691649677,0.5368783648849449,0.6886497107156139
0.7019298162323097,0.7099726645003752,0.9329901463199224,0.3182250966777191,0.05904497802558285,0.3023618417633604
0.5928203424582233,0.6166570665256043,0.11067232312268586,0.8995751244002711,0.5460186531011593,0.870841076396631
0.6715411448582247,0.36611953656065016,0.9321691221996999,0.5841152047112419,0.9191417629806744,0.5797364896682955
0.44592961528127495,0.41178335403903865,0.5867010389848004,0.6532271400762851,0.5720545589439603,0.3348589722239395
0.8704269802155167,0.2823073069917999,0.2879868575078805,0.9040782033131806,0.8385230381093592,0.705988643770708
