a,b,c,e,f,d
0.21457840849622772,0.7986819194120427,0.3585423939235047,0.41295319392676755,0.155158666523715,0.3446874976267728
0.8818237576728594,0.629066359579908,0.28993223177170235,0.38773295198452723,0.5289983198757297,0.519936478294086
0.0997739306297854,0.4414980063891369,0.8594214710375808,0.7865041034920572,0.346580842292113,0.8110028383224562
0.6536221331702552,0.8946860215948066,0.6324292791872675,0.5264979752128877,0.47179532932386736,0.8976958266709432
0.7718967740052685,0.5010465658348113,0.11887467191666241,0.18630441653983654,0.9976253391011909,0.5460545267415874
0.2344422325594133,0.6849636339877043,0.2365490399956983,0.6190455596340381,0.053731424832816246,0.6783885420256671
0.25926238650453554,0.6695827504814242,0.7612567487490297,0.19787532252319887,0.4535122791928025,0.20694024767520397
0.9781276970705316,0.7984661815002956,0.3028339253578572,0.5721987724849621,0.9206122165867603,0.19685240293774808
0.7970823018742739,0.41193010596265084,0.8503970195784271,0.9088335265969889,0.6323724257254592,0.7083917538245074
0.7143892122168092,0.744884030495471,0.2312966863002738,0.3059493473617896,0.8069327342420336,0.94161508236077
0.17927892804243772,0.6801471381940196,0.33613097088690824,0.04715887805915547,0.8398029416345923,0.1309385500456042
0.4716598372318365,0.9707875345588902,0.029315082970957584,0.2473110151971223,0.48481767859004077,0.5168792453028739
0.6445678072492182,0.2760678004763286,0.8597398327561008,0.8185905675390883,0.8987794294088823,0.5195676074124256
0.4206088698719098,0.13562235018524094,0.019842517605660404,0.8255032871776086,0.09951481536529742,0.959422454225874
0.5352145850238543,0.872214273109313,0.34996691676548336,0.35734453946441685,0.6871245634139075,0.025006363745957855
0.393562629175202,0.055977156200116784,0.9766351182921101,0.9911864818002134,0.1408206711223045,0.6338483717831791
0.04581633010373727,0.8252715255404622,0.4966265893182064,0.30530571376515936,0.19543689192145144,0.4096900209390448
0.1081496658856369,0.207002826192804,0.42255184409617297,0.6827812898985898,0.9610412380453235,0.6803964563620638
0.7163621446396524,0.038733974503217895,0.2450024993204895,0.8282472369759459,0.9628568671513249,0.31688597166435173
0.003907248534613661,0.772341900793708,0.9970931271842041,0.036669386361896726,0.8961370532958991,0.6480070513798448
0.8267384802294734,0.9365988134037162,0.2538449724534361,0.1295323116119382,0.6532707002300348,0.9650403853323273
0.22286239739768388,0.820487151133902,0.9784826030692442,0.8961350821779417,0.8465858703850545,0.602410268332063
0.6378612844085714,0.7062809955126435,0.9182991924862641,0.7526111757116498,0.9733378525514947,0.8305371148210148
0.17240084425882696,0.6800319692356066,0.2795157399321603,0.06315376580507392,0.7597985262903241,0.8311765996179712
0.6001987137869987,0.48225258140747496,0.29862006693067905,0.5119213411976231,0.3577563276270831,0.2605814168083516
0.3380818101609857,0.48493630822100836,0.21281284928946065,0.05459859281692731,0.057712423608692116,0.3794871067589348
0.5926407908027933,0.6125070672061327,0.8221170435525934,0.5324515955200215,0.4557981539121553,0.014723888930755602
0.11315647335374718,0.6501590593172362,0.5956218716801883,0.41752104533498485,0.3322919042761993,0.06803380890325675
0.7805435773756739,0.6152369743773054,0.30364873764037464,0.12518445262346356,0.6930057280898536,0.13260362995331348
0.3339308707015467,0.6424373438195118,0.29111941409273817,0.8713461053697258,0.603668829748955,0.3464093484808248
0.15315595861699274,0.10525415859450266,0.8112361060887869,0.5023166679909471,0.9539139562868202,0.14345025215835439
0.7669282051491021,0.3703611060713895,0.9718551960495976,0.20602141701332688,0.3327218601489317,0.5708511813399653
0.01571597981189825,0.06344648988300046,0.443512449945129,0.3036116495325281,0.514909881757749,0.7922237207499869
0.3896507732748955,0.20221261733570037,0.28033340115461486,0.40740847265736224,0.03265975255572342,0.1447153813879398
0.8125458245822407,0.4040649989385761,0.7336996714776112,0.24592249361645657,0.2611068589657897,0.049816649485577985
0.43933085586957843,0.8637113214764035,0.5227283032252297,0.811981920867788,0.5156554925003954,0.00040162426117709704
0.799853664934171,0.7321324529103639,0.9950738480714518,0.9769101386512402,0.8639217031668399,0.23718841558307222
0.5281595126489312,0.524064341405437,0.2980496968598352,0.20639586181512926,0.46209263877879486,0.8136100204079393
0.12131778581149764,0.41620777951432447,0.7268693129845296,0.0679093512023329,0.08777140168610531,0.24952215073512854
