a,b,e,c,f,d
0.08086760116473761,0.9024151067348554,0.26423732636509045,0.43103246344053225,0.47407188440390313,0.3007708342529553
0.5272004226226742,0.14429744532322053,0.17842413541298668,0.7287896571174123,0.8356902774135802,0.1440245853318607
0.7239248677421244,0.024539659593481228,0.2303911504988555,0.401070273483196,0.6949056954706304,0.9301433001859598
0.8705813006759741,0.2307519552265776,0.3449761382946376,0.05090509383337665,0.2262057615218838,0.44552890353627206
0.39172998591200925,0.02948932947735536,0.674227027852695,0.41034053703703854,0.4821376970467257,0.812548630705789
0.8092538178314559,0.5786619490235717,0.7883649704914807,0.18316316203045968,0.14243187049393383,0.36194325285676476
0.8150242864465448,0.04333196514985091,0.7726688199864206,0.35696080438963707,0.5321597210498881,0.918949241838446
0.6464512028002283,0.6761250034185695,0.4930657838321414,0.858330459049015,0.5147669090535357,0.6039588039044059
0.7403514317343318,0.030699612679476924,0.8583468425262925,0.9607183446923525,0.6132196776775285,0.12815788691805508
0.49074216098119083,0.9723242726439123,0.9181607656242934,0.7181340889076976,0.48173499365247724,0.9423367612176665
0.11298269865558652,0.4377428997291122,0.326105936696523,0.8613471476658392,0.8398465377429523,0.07759074068697218
0.6202039990214293,0.16881017984219748,0.8381234425303435,0.6187295630843415,0.6982131449113171,0.8541976660315989
0.7909887463196363,0.422705248108196,0.48170373951046747,0.590521315838187,0.6901075113650647,0.3989013036527476
0.3278032530589372,0.6154155684352339,0.06622543628647715,0.7034944075460977,0.6520460691870186,0.7959171533026613
0.2823523324969055,0.4371844109624087,0.8075769421765131,0.09325926584982752,0.7453210785721625,0.2773669337047699
0.12774779630372549,0.2783987098530132,0.22050411994218133,0.09401295074792033,0.23511989036430833,0.6937033858756176
0.24635469704318855,0.5357106268088198,0.4937822046630241,0.6847455040739482,0.05249939375471824,0.6639214709929216
0.7029320598841641,0.4481859978650548,0.7971787049211063,0.6880853702945945,0.12329977501501667,0.930291835080486
0.17819679043327546,0.4873340330310663,0.6813058118784792,0.4555840246659437,0.6800830567836764,0.7377290467317592
0.16162461837788725,0.7642144864403552,0.15035131220335635,0.011954412230794987,0.8475148515524323,0.6707692565867628
0.7006805817969195,0.6202124598614623,0.039144639885188945,0.8443230859919618,0.13246641895195843,0.9726755139410964
0.2929292328132188,0.06233005648168511,0.3005144111244317,0.9497879617445819,0.15792235045799038,0.9324797741555073
0.3102724362308471,0.7285094293936182,0.9686982302488626,0.655892160607261,0.3172883758698415,0.9371601016360647
0.7312269025534041,0.21989034848735386,0.09512598594026414,0.47278477133596486,0.5612622766525911,0.40836483332068607
0.6763161719253483,0.4142561491766533,0.608822080290954,0.12567281537100125,0.27605726384974977,0.37978605624183637
0.5254222430260755,0.1021396452059691,0.10677707506456043,0.031652795193542985,0.674876872430146,0.7394069785959934
0.741744243320849,0.35749148502249833,0.6062832585440106,0.6997363630055565,0.199333441473689,0.02405524402446832
0.5984313084845972,0.3421403724743917,0.036761879497592936,0.1061320269163904,0.1528714121215561,0.166604122767686
0.31459006588792543,0.17543891529293926,0.40090364542819734,0.6018118460100639,0.06341364284500846,0.7882357727671131
0.7864159475063295,0.38030069723191645,0.2569232735411761,0.10145146729898454,0.0355102442749488,0.6731758809915885
0.2831412121976724,0.548267658889125,0.08165854967744099,0.19543981872016236,0.8016712252181014,0.29874471869485475
0.8416604429494958,0.04221796241418012,0.225397756592183,0.48704100888933743,0.35392854897680215,0.7699600244207032
0.1097479028160178,0.6233088247583867,0.5454601455204136,0.3744085844150795,0.053061501320539814,0.5790508338075535
0.9693969737075999,0.1382597959462386,0.12679225621879292,0.6790842933878604,0.6296273429193446,0.09440022344905327
0.2634196272366259,0.7936208237253429,0.8023682221611671,0.7365591424016752,0.5048627661869413,0.6865610505492065
0.5035986768320778,0.66741529331686,0.2795603479814725,0.3253345319453145,0.9727903864900498,0.9087990330049929
0.5812386473534796,0.09565938189700744,0.6158198153246913,0.4878687631590654,0.4442310149244861,0.5615449965783629
0.45905952570334263,0.8647468518180184,0.002880786059476881,0.5195824706784797,0.7246084866219136,0.30739491992464996
0.7008783250658084,0.15080905153544147,0.5679521688478093,0.9186035338256286,0.9654386358421922,0.7613103088430396
0.10061491491813424,0.10516926342959657,0.3287179692146861,0.5200020707542912,0.6637010344712161,0.959156739647588
0.24605457290942626,0.7130503963066189,0.04628330764604758,0.12240285369601854,0.5265572441745251,0.5375832631516941
0.6556955739738208,0.2183609154645973,0.638058064056726,0.11171798681287415,0.9217790269264354,0.4135833964798594
0.5237533321859864,0.17316563908166147,0.13683935470119382,0.17317344527660616,0.45529508226984305,0.5310670942423087
0.7392441960059691,0.42151130583972646,0.6455155238307848,0.4628699951067445,0.49816640576148646,0.9992602118223017
0.11054051139170025,0.5935744628901316,0.7906346904961515,0.15611632111854468,0.5223357134431424,0.055358591123575024
0.463307671934026,0.8346656795556545,0.2829790375897128,0.1017012772122655,0.7916840192807197,0.054816296260171794
