a,b,d,c,e,f
0.603650184961984,0.2766228636454882,0.4024892945587928,0.7978853185010629,0.4663949951301502,0.27116425541848654
0.7219991987928608,0.13027425390975075,0.2324108459127457,0.36505957732370553,0.002724194137893503,0.7609681459135764
0.2720864359623842,0.3886520804187744,0.5369796574410327,0.39498435120642206,0.6684132130095121,0.6512315697871751
0.08293487996651205,0.1933844580249396,0.22253695068287574,0.4403191914024602,0.13289558079288205,0.1335098737572287
0.2765296625648426,0.5291343092059856,0.5304366274718016,0.4908272674937477,0.790238451893584,0.038838973434648
0.20859613433860488,0.9174522837888219,0.8533765345922044,0.5415035417439029,0.34651682724210997,0.7545047347160276
0.37807820929588865,0.8707440971240676,0.5448122455261225,0.8608234081447953,0.9087999643620096,0.9067879356873385
0.8997528897941399,0.5796752828587773,0.20629537657453278,0.3028567736906372,0.5839995760362741,0.23842025243589707
0.20176803675290642,0.8842567068344556,0.8593664988487131,0.09798074282479761,0.5686110073637561,0.23292744476757216
0.5885116005873913,0.2251677471175829,0.517073351189567,0.39084499640035625,0.8964232197854713,0.7765234155810119
0.5612787950431783,0.859216077724612,0.3296995025292783,0.5651730885658464,0.4243103524231607,0.38816856658781623
0.5820976069694868,0.8529059106190069,0.2184839523988397,0.5009260696373917,0.6476968437492953,0.7795484632777089
0.5976973789899525,0.3726625716706854,0.9427201141280166,0.9409335015161042,0.016953402922295083,0.530700579981203
0.9484593985311673,0.29804201847103035,0.16959003051773014,0.2097204945317245,0.7309425610842983,0.9676891991831685
0.6817227974334419,0.21556705281200997,0.8844731295134571,0.09722605826901344,0.6662800281818468,0.09755514291394891
0.5997596542593578,0.41168658131039143,0.03997029683295131,0.6439580642918642,0.9829259373897072,0.9878741816829232
0.8638381480642284,0.7855779117741022,0.4130334502524905,0.2061523417475078,0.5029081389545246,0.310559537523534
0.832404130403702,0.937766397471159,0.9436929139818151,0.8417706542238763,0.34864326788908007,0.28619019488543
0.6143653693614277,0.8594979730339062,0.8449455177162744,0.9525691640925018,0.027488317807530162,0.9249206122751786
0.6776724665692917,0.5295365342351113,0.9790105449135256,0.3526442316811562,0.9070113007907576,0.9848322185559104
0.8099543143186446,0.9298628323293892,0.5424381663895687,0.848716906154533,0.8152477147198834,0.8063557295861847
0.2580921641938819,0.947417533592925,0.9909876876838467,0.6121143077463187,0.11593931849539552,0.9813749706408584
0.39188473562557335,0.02537638670071632,0.576436437479117,0.870787799132386,0.6889485239314923,0.9389718400397392
0.12139358008061601,0.9547155212341636,0.9661413729716017,0.7487766335434223,0.08143230684205725,0.9462682196706411
0.27490762048855505,0.33029031134337,0.3536489102063919,0.9118986506208914,0.47463736785415717,0.9861484481680927
0.06211878687644718,0.8245525112317751,0.9833855084668678,0.674250884695822,0.23143114203553508,0.9509858753331288
0.4447048657802976,0.6352853628373082,0.5437213981443115,0.871388956496673,0.8314768643903534,0.9482745314757925
0.09037124821118007,0.5489871503123205,0.9907084466604587,0.07683949079018337,0.0349164838434085,0.4214215176590965
0.59091505994145,0.4189232932026481,0.28625941158562807,0.554366956091557,0.2381551805262408,0.38581319948583037
0.08685940547480289,0.04561620477379401,0.24474698534697925,0.22109708391153537,0.2749108728335374,0.9882292668752349
0.36288725998110627,0.027075444484472952,0.4421507844256227,0.7240971121503145,0.15475806360108615,0.7648580194436779
0.6326942202027782,0.043207435170644154,0.6558817735939116,0.6034034736794803,0.6999694624504609,0.08003008823164559
0.4671411816550959,0.7057837415680346,0.6645842867292199,0.07105153233707698,0.33253364770028615,0.03291430124088932
0.1654799432562385,0.013319616792129889,0.8054231268149062,0.5220398416272647,0.9492455398427339,0.5146805161332291
0.39231198380105703,0.6940419324710138,0.5251880277205249,0.5337163834520804,0.8958770584271338,0.8971304174065515
0.760394797061891,0.15062215341672422,0.4248417794072995,0.7101093794808743,0.6246209339528535,0.1670536108907489
0.5261312603878228,0.6958133643986851,0.48524062811801727,0.280938889168679,0.3962017123070712,0.5271551211233618
0.9212315384953936,0.3177690397988744,0.08578759638782901,0.5325165135265485,0.13042634607525627,0.5109695350546629
0.01140890311724293,0.882764408096226,0.7983335313077334,0.7466823376036115,0.21029483541867236,0.62341640928545
0.6734173798063376,0.44887388835578645,0.13797111499886894,0.29864300079599265,0.663977454329771,0.395565154165475
0.7681994321367489,0.11224103122745054,0.5003137903023074,0.1713347765257233,0.2453645785794298,0.21654887942792117
0.3591030450643861,0.8517846231647102,0.9606869075550227,0.25709341106901773,0.7629648271137213,0.44149269405666136
0.058517055021256856,0.8346752497686702,0.875119048013287,0.7813176191078733,0.40422219170849544,0.11556915485195363
0.9905235749540378,0.34271874461318347,0.8906915614261467,0.9262091077495214,0.4776545350498248,0.9987791172800469
0.22510626187076446,0.79812241549023,0.8534794664870858,0.014529200916752787,0.8201511289257328,0.8826042230163256
0.052982932225694696,0.7025127330679969,0.1150010482651342,0.9156460258753196,0.851340510212064,0.9174860802936255
0.6477335828646219,0.5796151540054436,0.9073763689942563,0.7278431426592603,0.40248576151286547,0.6273155221979718
0.11944574233390906,0.2833644362643979,0.3864125274721003,0.6928950858694994,0.8394024759762111,0.92629244706562
0.15557388305372616,0.08380268911924989,0.2253533802147586,0.7390141643840309,0.4204784337847397,0.14651907948889636
0.8556754851354279,0.719016481668989,0.35115011642469085,0.2063214302118438,0.43059779453297975,0.25435630410109367
0.6692353653994721,0.04922106534773261,0.8522684360703017,0.20383812439576626,0.17286560876017906,0.6634089680392293
0.6412173378300661,0.06503476363161229,0.0060755167232461995,0.21716297645444657,0.8558990962428829,0.03022551450059301
0.38160511510382206,0.7132664857352369,0.819901623250558,0.31931263304577906,0.9764802670627484,0.088172870743718
0.18543599239740677,0.5465209624031804,0.08482244800917452,0.01896762417706934,0.9118974061011933,0.9564651114131945
0.35253094901176985,0.5277309896376494,0.19630985025476227,0.27918733731221196,0.7006410867460333,0.06062348344730185
0.07558471564791022,0.36521270069813805,0.80415693596454,0.2756115581377304,0.14588778109151204,0.8484415614700698
0.16147167133040413,0.38366133687957543,0.520822299381215,0.6868551237857093,0.9145619604164532,0.8874465102628626
0.288617625975311,0.28828982673413284,0.04884359429606669,0.1929544011959133,0.8455639593771858,0.7081468051888348
0.5533701822666599,0.6747525578106089,0.03204366636389935,0.20079554959185822,0.14314012900765666,0.7677987583940644
0.4053836275020545,0.718941633224741,0.2586407121944584,0.6429428979308788,0.7035714747498745,0.0484767237241046
0.015615848168982137,0.34370397330845975,0.03426502271006591,0.3075204165656018,0.07897576055812358,0.6927441299767862
0.5809318062697905,0.537913157628431,0.2337279116869076,0.7395254673744035,0.4991167660266743,0.7814072997866182
0.5615233792683362,0.11538446065235085,0.13084440830020558,0.487030091180158,0.3134865830512681,0.07010583864284177
0.684285758903818,0.49983819801951374,0.240398143021711,0.5767810123696819,0.5088208639652496,0.0850274523852076
0.6017644588087726,0.04357464795195402,0.2808089713292282,0.21158046153804205,0.3208091889827254,0.685941315550937
0.04187682328384739,0.31979408632679257,0.7554185230380444,0.13235201721146425,0.47338571615431335,0.6130051888249187
0.13660208695010773,0.7298520300634502,0.6597897290146704,0.3497076747664694,0.7140658968640968,0.7503682009266062
0.009112197121752652,0.06541157848982816,0.8718257363987054,0.4859593354428398,0.5888690969509219,0.0017097948960498144
0.48806121322390367,0.2090732657341735,0.7533234803467552,0.7027911622568459,0.9394713654415727,0.9863497139727848
0.5731164218296187,0.6626950655098003,0.10131429878195615,0.07190123039927046,0.33838569325545315,0.13313815264743903
0.1599680700693972,0.0673778596422826,0.748426142244709,0.057550348502061865,0.29801581919630965,0.6879111084525286
0.9790222032401399,0.6937416999847899,0.18019413346401186,0.3928881298189777,0.4054684712296926,0.4748904688880075
0.6432433539460523,0.8874091539881146,0.5024127157792665,0.7141776916214986,0.5712295428801453,0.630381159331206
0.30377376410366,0.7285441108588702,0.3938631994774599,0.8404254567655202,0.11535786621325349,0.8109647332519022
0.5626831546046009,0.6048860453363651,0.5529211282100592,0.48231037777973496,0.25939295679725094,0.3425013011259448
0.33814361293631956,0.1872749443407924,0.38025934978745746,0.14796507694306402,0.6243768098238132,0.03139330100584531
0.009941499186609346,0.5811364192447097,0.8745944838716585,0.13988223564474028,0.7568293461565925,0.1839513654022401
0.9734457663073521,0.15661526158116829,0.004472440565215319,0.6736067094666757,0.8877742501613678,0.9670951498474258
0.08471661431989158,0.23318499481286703,0.862012694754233,0.5152668590414375,0.3869921788245907,0.5552816299965979
