a,b,e,c,d,f
0.5691747955076609,0.7251143221760273,0.5599575395384985,0.36980643550211234,0.9412933287120154,0.04730279387653838
0.7294838997913061,0.5743664429612574,0.593295774196535,0.10734529917429678,0.7951583567180572,0.9641511939925653
0.9876730243044757,0.036686396436841795,0.0548154581051253,0.677073268483553,0.13381740227775332,0.07688142421313447
0.5648182386790023,0.775020069168048,0.9318629944009439,0.3376819495491269,0.8354631656809052,0.6545377738462058
0.9551403253540335,0.06305057312796629,0.9196870434979495,0.5454037938768979,0.4362215745207929,0.8237126793952733
0.7685147767375705,0.0506283178429674,0.9125567445833909,0.6219751050420099,0.30138716082969447,0.045911819453137784
0.6894099667737251,0.3900615777956516,0.9080716987325538,0.2622072257843551,0.9793956924360043,0.7499209100722157
0.8784301821861354,0.5124054726412066,0.18739958220442549,0.03008774416363127,0.6098535230866816,0.9154640816517732
0.21359881217130552,0.05311792925570938,0.8418662207524941,0.1055966398328693,0.07670992362148113,0.5132935705540242
0.10989556690028834,0.7389460286387859,0.24976068256874615,0.007382304292730213,0.2833184749895314,0.467450922832661
0.34054415037033964,0.617768632037921,0.9442926598139655,0.3953464468015929,0.8904630088938327,0.43926136820910605
0.06692717517039927,0.8803614572806918,0.008155964987371563,0.5774226971452405,0.14725435995175823,0.10017065420041696
0.053872698375498664,0.6214460138780055,0.8411597463420505,0.39211523841474605,0.5130558085400602,0.2539734900456061
0.8477506078709639,0.05722223618112447,0.46154257641688184,0.4765120210123555,0.13468984143421478,0.9902220066886775
0.10926549671399075,0.6624138342598372,0.16629650196650736,0.2929452851290381,0.754941552862226,0.7538630722377561
0.7992587318563615,0.15121615765859533,0.20303619936926778,0.60963956573387,0.40534372490293374,0.445428061974218
0.5407046032721392,0.0008953325770358777,0.7594229521127379,0.14131535360618871,0.7516246415033566,0.9873069089965045
0.15145430435121343,0.4022704695745307,0.057029477858269215,0.980388087194945,0.5572592220577913,0.03801516824465823
0.4533544449862015,0.4493856809808425,0.3822982150623594,0.4408838728848092,0.8135360837236727,0.19262884424177995
0.5795143079189634,0.5665133114917698,0.8203055353403831,0.5947461794005315,0.24345591120701773,0.2522015102029422
0.219632426296644,0.6332285181514702,0.14880748324328713,0.83660421242846,0.30622001626698125,0.3616064479330293
0.25555210919810023,0.3602589535707801,0.2441589453443826,0.2969950560814527,0.5253916417874369,0.38714506989033437
0.5556754549054989,0.04209534806901979,0.8342628085659959,0.5478838653618088,0.2594729525927068,0.6165158383764351
0.32177707893956536,0.04498641183980721,0.8464368927865932,0.04569240360475319,0.1340583270078616,0.1179272016388828
0.048437658439886885,0.6475698704856158,0.05153971892738463,0.9763162849871307,0.04873545964090891,0.13356536287937681
0.4200565272033076,0.26909955724674034,0.06398615100800321,0.9436457704288235,0.932144882310491,0.9436127699491534
0.283254557742045,0.7162187688259556,0.7647647683659308,0.7575691138948885,0.9062674786537906,0.8221135947188517
0.8109452737162829,0.37185180821609537,0.46150607814465305,0.3732322161670541,0.6495286187958134,0.004168031756307531
0.4302886605705932,0.22464565770654052,0.5999422093817296,0.5924634959901667,0.16423717902793566,0.7331754706020848
0.7721111968418714,0.19828439945937323,0.4617648888417124,0.8005663545799684,0.7777221043174959,0.9465179537377879
0.6082916218392833,0.4046190250651864,0.43063817570525276,0.008577688876476376,0.16242974274918406,0.2517667107525459
0.8610633738873175,0.6843604463457733,0.4855195713627573,0.09974459464080959,0.7483284485370669,0.7368417652885465
0.5469019238136712,0.9088590767847731,0.9748475551203407,0.5510761359924473,0.7998555934197201,0.4777056866258602
0.09642493493220242,0.47421566859960035,0.7734635790414224,0.8731791188979214,0.6516376210445988,0.0215242648431407
0.2826526604440064,0.41957437846420814,0.15465641749402134,0.3066772828218533,0.9397745654264809,0.7844209426779117
0.4605989540292603,0.1046678929378086,0.7392785278770527,0.14438403575398187,0.026788431594051334,0.8007991782299227
0.08442645211381848,0.5244442818077355,0.5702770660542689,0.7267745931657063,0.6171550801171038,0.987776686815087
0.5010050877859232,0.4983582545167299,0.9095959122881665,0.2610682269867526,0.39989556207742716,0.44154271322457606
0.7807796521662357,0.2631332803964226,0.17430210087626227,0.5495914312395899,0.8028838045245611,0.774341761669021
0.2571309628156744,0.32767426415487255,0.2834974661700762,0.016314364019747733,0.6626286946544309,0.9912724486262501
0.45360466664031657,0.8874042354183551,0.49018346120343476,0.3758404893101122,0.3323440475792332,0.65188052362388
0.5851405718240156,0.6376715152289382,0.9972705017320922,0.9389627468515813,0.28199114654882884,0.19353684012445915
0.004456644145048389,0.11440455337618986,0.25573290871965637,0.8065781541194779,0.95857613472265,0.9068252369439794
0.4952068669080446,0.6085671266200805,0.9074255480759877,0.3258762697677537,0.24090051923631073,0.8879701571852627
0.8730691036867892,0.5700011072495932,0.6015063686914657,0.33932264873621615,0.12753048591669058,0.04470560860629742
0.05382058296813443,0.896100572507696,0.7756051181256294,0.5072984562427847,0.08040458208657686,0.6590686732430003
0.6017025273332716,0.3938188390045611,0.9130980759884711,0.8746212395582276,0.11098733974798343,0.879402091264805
0.6449330933848402,0.8111055503289475,0.27864357738213297,0.1926118688836449,0.9664487820404526,0.8400612096184511
0.4776874491342889,0.27387427957833094,0.8915243504041966,0.9211391092872478,0.4383525164492353,0.9480645662168893
0.3275921050524537,0.13802121999896713,0.09440023804109926,0.2723365519925629,0.15346837183980686,0.7933282585388082
0.19003547286598096,0.009649552198092812,0.5795994068555531,0.8174908071687286,0.2635591614370899,0.6524324365200265
0.5067408905204287,0.7885393277154708,0.47169769330137234,0.33312749096199157,0.6157920238453434,0.20672349797778738
0.5381020312209779,0.38484656057570565,0.7499222625569184,0.86051240118214,0.46191313218621055,0.4713459879683992
0.7886892635750875,0.43133768908098186,0.9740396933190718,0.11694211578032543,0.9308725939504335,0.5833037770980359
0.29666765178965854,0.7191009665512633,0.209346715423675,0.7578399847955695,0.3161343384884708,0.8080587797523292
0.8503868697392165,0.7171524513772747,0.972071442050445,0.3020011183039786,0.43517980932854167,0.9304136623251568
0.8900417858414624,0.27098111549566833,0.7683232039979976,0.7985258671465901,0.09893442418122272,0.01398239138296104
0.5123022691847845,0.4901131326259262,0.9244539919716044,0.034969629522265865,0.5018304243182726,0.12836943841162737
0.8602079555966872,0.26973264816624304,0.5048031614563042,0.237791382872054,0.3653039824452585,0.2586600308163003
0.003704535391561952,0.9731192997815905,0.9821313571111696,0.6059988031015621,0.41993228997617793,0.7438882916044072
0.2166654537848218,0.6394862177040677,0.9640050438961623,0.4236993504359287,0.12342742191184355,0.18890707468479503
0.3567555730090453,0.6713305521773788,0.5169449080547104,0.9162294919515713,0.014457940745049047,0.40242915642026494
0.9043051136755328,0.9255566181058339,0.7908257668513999,0.3752967408787249,0.8227396920742774,0.34660594213408014
0.9316330173457797,0.736660349076592,0.9850904450620137,0.9290295671168762,0.10854478420167046,0.8872590342112621
0.23531935217016736,0.9669250499525703,0.9051614514866808,0.8983085010543267,0.9828968186932245,0.19626639978525875
0.6510180170553052,0.7116304955557279,0.6048653641740066,0.9503736816192783,0.8746502466359575,0.8595467179992663
0.5553021882876672,0.621856718452741,0.47406886580924357,0.2632961717696906,0.8202616403066194,0.8095914895816687
