a,b,c,d,e,f
0.1307859796549269,0.5650474469242568,0.8913497115970899,0.09289839218755785,0.23698441504618314,0.8453361527338509
0.1082915749647235,0.2351344240973723,0.9770052348641267,0.08908575048948492,0.9326848820013918,0.8593500392753891
0.018447468216888512,0.24096604649430434,0.4614344656591961,0.10367302559821938,0.9859297534926491,0.15737717935579001
0.760141118948965,0.04152134126807258,0.013594554279074307,0.21297410416073703,0.39426043406367584,0.88175074077268
0.48757816364682627,0.4189135971208806,0.798696388171524,0.7149498872707634,0.47213892771178617,0.9087390748175365
0.6429589930400794,0.6141105351189724,0.6660682516783445,0.08128793521070808,0.7302049518191939,0.6451275472256988
0.9313954204565825,0.03370191005420867,0.9280607268665744,0.14160188753716932,0.6274593885778627,0.35738795181060184
0.3353176262057332,0.5612567592871676,0.6682647785019952,0.6467472633735806,0.9500186261647694,0.5387585957722847
0.3837532925173957,0.5819522014928012,0.7561849423194771,0.5531935305234084,0.5120286251986907,0.8048394695478035
0.2635890441034074,0.47171304014508464,0.7959227960196547,0.22783557644049993,0.8120190151795781,0.011835085187485285
0.001807069998157035,0.5068965931643002,0.18889485823568333,0.46393579466836593,0.4079956279306694,0.42372777130642786
0.313780972346922,0.11318975303272333,0.2502772850098534,0.5660525017954493,0.9975195940701381,0.32460778180980276
0.5705658489634591,0.9357581540531117,0.06189443734170327,0.43015522842995857,0.5672683413141849,0.36684520121811615
0.24938199390290045,0.7169977951203738,0.5515869829483175,0.7899598294713958,0.8786994038182712,0.21370913640241238
0.20926082391961026,0.01653987728478412,0.24655678859930721,0.07423323684502729,0.21494182618258834,0.8190596114464129
0.4236932976328457,0.2073282459188337,0.04629818950988797,0.3855209710626111,0.08920362781092513,0.02305324382742562
0.5627180047229716,0.23324486691757826,0.5034100464375109,0.401856587853071,0.037621812146491296,0.6736780456629726
0.8655303714924553,0.46827529128984496,0.7364006370848832,0.617713029966488,0.17119918527111125,0.7647345711738389
0.2335262530986123,0.9281626755228279,0.9811184940441562,0.27197651864673605,0.6504857719748943,0.12449519929453255
0.07865917087448812,0.30626655383436535,0.05672756346676799,0.8217007670842744,0.8904570947075368,0.7841768896698605
0.5094504839628127,0.621840990708903,0.7024286160603745,0.33429724961969576,0.05257627704090627,0.9564285828204678
0.3748025494448503,0.06706606427715778,0.6276272954207712,0.3889698120514182,0.25611083197772555,0.06520225497616021
0.3744529819104148,0.1787318093297537,0.2686866481227703,0.2887101225267271,0.7815158091889862,0.570970398016705
0.07646750186722504,0.8557817675619327,0.1280850104888722,0.7075437293142331,0.31995492020185234,0.8909553527582139
0.9097985460673467,0.24162223694921645,0.16441042297550543,0.8011296321437051,0.5683613415388151,0.5433634375486094
0.9389222703449568,0.6605284436709215,0.9145374822944959,0.13142674624192183,0.5083145859289812,0.8117339693178484
0.03150584911737636,0.8718284489848844,0.9917183277921175,0.19911056994066811,0.9018237950976766,0.46116988354570376
0.45749624833875524,0.47179148511051733,0.4267320487365816,0.8746523168708702,0.9079539067838531,0.8445536910151726
0.7018213341855657,0.0544485248275991,0.2897989265496127,0.6828978574925018,0.4300866425474195,0.8253299669075246
0.6669641753200668,0.16984116353970571,0.9592121054056644,0.6056646805026865,0.8241973711879789,0.2189088954066227
0.2885622103752509,0.1490537334022083,0.8260678301726925,0.14272738420425254,0.14992842609769266,0.20536959657549742
0.10933021916462914,0.40997254861031707,0.306788976486176,0.6673200998123473,0.9525903252136283,0.1004705954665818
0.7545170911886082,0.1232736154095238,0.13592152289284262,0.5819791898007981,0.04142567879357159,0.8073862719489373
0.8544547370872178,0.8310005713564278,0.6160479823928273,0.1365724449699609,0.1365562107197232,0.22909721147566586
0.39967284933755026,0.766682352664615,0.68351639585107,0.9659373507215498,0.7573770797810888,0.1346269285568895
0.5383720929175186,0.22478388985449252,0.5213847927464413,0.9839570073608723,0.6785643785220979,0.8833635599968065
0.4003257445726476,0.6715740930680615,0.5481630716874256,0.30816216896519305,0.7606465867647609,0.4457296050864126
0.26471607017518084,0.7403359965397809,0.4050326791205794,0.14963409352692994,0.5894036769394255,0.08273925059259693
0.1308210268723083,0.10275361584520534,0.4737538030673056,0.7223002260314357,0.22752705879887963,0.49522373017602617
0.33369167750999695,0.11668413522030943,0.757380696555603,0.6482425919507252,0.7315112278413253,0.7602672249926425
0.4842609301001435,0.6085062899987055,0.3976022756464786,0.08507024500324889,0.29707418678909797,0.7757647779127599
0.8408658330180716,0.3451442914979669,0.7767385343803545,0.3703861316422704,0.1298804074830529,0.3544383065332509
0.8575148082057633,0.9835654406477254,0.6322028415530231,0.6639230415997094,0.8322528979473162,0.10592653200211136
0.8028965441621457,0.9392585490150454,0.9006806187585111,0.8564389434861639,0.20727235479204356,0.3400818988420392
0.36174798171236244,0.7801600151869106,0.8724263634748045,0.3147941316514479,0.9591450724325297,0.9763920421493046
0.967316974654322,0.6559360338192399,0.08991178396133771,0.7432077846980455,0.9138108659766206,0.9944546109717038
0.6084096226393422,0.9592982811248796,0.8381332176687754,0.5319807307134083,0.5228429227755155,0.9393939959117215
0.7593708350213384,0.5915986406749608,0.940352155436477,0.9814432228623822,0.9973985409519468,0.09221706012128338
0.6422384947984187,0.5963266948871205,0.6554339153011587,0.4725245618545537,0.07481557997805496,0.9261095748218503
