a,b,c,d,f,e
0.5634475644607283,0.7051512581706358,0.8686007644825596,0.42928306417818857,0.4081352590128591,0.8364672876687334
0.06599241310837045,0.03486361725901108,0.654043963605641,0.14192267378994514,0.9953274563174415,0.4708231936149559
0.33762292990023635,0.5136206580257531,0.4903341669602006,0.6983765805826928,0.3344761241174346,0.9242037727642962
0.6364833407706001,0.7240712197552183,0.9542910012036829,0.2000507395154535,0.574263120587432,0.3883293997180862
0.07877121721695618,0.3306913033132298,0.7783853285262351,0.9298432818838972,0.8840913539444311,0.21383306264965127
0.2163746021337467,0.4665750118733211,0.8609921508321303,0.3281040882495123,0.7301145368315543,0.9631572063831594
0.6817442027639475,0.5386043573502879,0.6784156259572,0.6452535529879323,0.9149341571067872,0.38197890259336803
0.2972084328429424,0.23510762904119412,0.12377263065907639,0.6672573072743233,0.5767486468704791,0.37363962738168816
0.7385943338367866,0.09736531902945082,0.12469760293137498,0.3639353568973765,0.07017430452241101,0.36017892646218314
0.5938390139985592,0.6625384637257508,0.28147883342903546,0.5390491053729031,0.7280277757076895,0.6213401098852143
0.33839560965226556,0.5843706756421683,0.6498175243001865,0.6778605857948385,0.7904835664040377,0.8521944343627323
0.09225519136645846,0.569429994419425,0.7508397920867984,0.8032957175148051,0.04285602227484843,0.3094408332510017
0.8642797834661589,0.41511210175369884,0.3862972943808385,0.7475780723219762,0.32401142142293515,0.19741056494140471
0.5600705910647198,0.9705940745758135,0.6624839456479665,0.5310134053321904,0.4279798833295587,0.6593009109220915
0.3635472181347712,0.5003959406969407,0.0723491175481911,0.9668930253120335,0.5285280546507246,0.048750973564413276
0.1381553565196566,0.6760959555648871,0.787775490747406,0.8755203896018625,0.6915733565174106,0.9078035737361008
0.43553777943684524,0.5331310432733167,0.5410377076328775,0.6192860194532128,0.5647928619638047,0.7764333084554181
0.5001635414479145,0.8344421807720727,0.2667891696761621,0.3195859634747927,0.6378285367201753,0.1599928475266187
0.10299082827729109,0.017158762571977293,0.9051398621280573,0.9327649903917175,0.6312534772326056,0.36158316143266
0.33611249667732856,0.5433548698819451,0.30341301348341443,0.27663982894870554,0.3073237981601008,0.8714327708166032
0.5887909792444409,0.27421253141485036,0.6200743411688233,0.6763500946782743,0.6713071222596207,0.6614453733286729
0.35604557522555835,0.37951471864305386,0.9036251170697176,0.015019543777010591,0.39469149310102003,0.38452106098149363
0.03417480988891311,0.09825425767797097,0.7531542504482038,0.3642863919598589,0.8453025204978318,0.31844198883045266
0.15471306555112846,0.7512046896332615,0.7749392027308213,0.12653871852100404,0.23106847327414629,0.002013055032986899
0.6959421273491335,0.12961310714664853,0.40570873153596754,0.8343873753288874,0.5453713056009565,0.620744424617388
0.10979003739951257,0.29412535214560903,0.15051541491587211,0.6355936772254206,0.27151169331067404,0.4600860892002264
0.0835360633118899,0.7165570346748891,0.5510159884647797,0.16314024909266742,0.35514800176099653,0.0389296964756793
0.3886402104683157,0.11987832080568345,0.6290792557345862,0.5534709202308623,0.8803775367541373,0.3699115620003264
0.2737737293685381,0.28717936760498775,0.8571546191482371,0.4372188662472654,0.026849540612909836,0.325950787563796
