a,b,f,c,e,d
0.46333640155729366,0.3557730075314236,0.15174464507958565,0.2374866606231242,0.13369260954396378,0.5669851109768853
0.3589341891824954,0.6622706632293286,0.27764075088074336,0.355818231516304,0.03429288506742928,0.18744180259042112
0.472301684407775,0.4591178447620242,0.63624401022866,0.2550745252692023,0.8691730015064221,0.4908747314529436
0.7681741694033353,0.533279978415586,0.37167102697136817,0.9768895377641417,0.48172357956974987,0.10988969971882477
0.6045597770162415,0.08672467823783901,0.4833232105161183,0.2318846067199934,0.537025548975636,0.8540199577322037
0.5333159669484981,0.16118195837945057,0.04941062219092757,0.941357629543239,0.46405892911754176,0.8888450719363903
0.3115432746314432,0.27654013032798397,0.7477681760781247,0.9225867897379068,0.6669670155527069,0.40567681990882426
0.9861347735470266,0.03749881257477364,0.3465917114613468,0.35936225781435827,0.26153568943381167,0.9431000707619387
0.4182370552873816,0.1348117810159259,0.960606214206883,0.5181716656033162,0.47293663882922726,0.15401998253017474
0.8484650396787445,0.41642836825379975,0.10058812369659591,0.8854289386963055,0.6076939867146396,0.3899805137471082
0.5768618186559407,0.07615944317372995,0.8367508197244748,0.8177643251259961,0.38155990156810726,0.4665112873970742
0.8990792351459365,0.24827912760391832,0.4669355611915044,0.19412764340114924,0.5226678458270054,0.16302058109098633
0.4466089585055026,0.7919489440177035,0.9510909301226586,0.884432159359069,0.005756274064634442,0.7045462978306842
0.231411939171812,0.32228470946969046,0.380786098644109,0.9282322806207002,0.6597741101221015,0.5172553584179864
0.10923793428003029,0.09737912978253968,0.4743035204888326,0.2237646263846564,0.36358273744583036,0.9365308939658705
0.16383406944665185,0.17119720026886634,0.8561971404499799,0.41973415675038384,0.6580285419857576,0.7190945186978067
0.21417846062653723,0.8865633863188064,0.36876286169859346,0.629693841154858,0.259376958057751,0.7047109099309385
0.14952870865371537,0.5173165126255702,0.6828828106169254,0.906606840467386,0.4256423967795866,0.4565376688078285
0.6852567368284296,0.4707447313612488,0.48690841345187197,0.7121148532142799,0.6796866014233774,0.9737713854429499
0.6786182613252318,0.37222213788373215,0.7767921485392417,0.5951720226479152,0.18538218889099764,0.5191920826663368
0.8423474101457783,0.3113893612444783,0.4365184729508258,0.2195800855159537,0.1058160037343559,0.861695058382718
0.8003374856792779,0.17223589959721863,0.7520603038309276,0.4340323337672714,0.6612585484266825,0.2194130364745858
0.09662834919576539,0.08059500107016501,0.4247727212432005,0.40856638268697526,0.22855387929909984,0.025823518496230363
0.27352657671124286,0.1467972271378177,0.9559663839213048,0.2072458821329701,0.24450436606529394,0.9698496473982574
0.3931748999720792,0.6343608205562107,0.8053092702032946,0.7689594654604226,0.24031149971193497,0.4892708000009042
0.0037388649225784773,0.5826456130470996,0.02988072028671636,0.8076854975776219,0.8289608582720162,0.713915115236261
0.3477471069033238,0.4192522009449582,0.7152723694608523,0.1504453877795745,0.3831307058183867,0.04331961509282715
0.6726089943756166,0.5093829667977565,0.529797756951941,0.6292267610039829,0.5530098828950526,0.7279478798459125
0.8194608050087173,0.6286215842207035,0.3931416412304122,0.6299424011921358,0.81048219571016,0.039081453806208984
0.1529274615617905,0.6527902309017604,0.5869392341570249,0.8560219390922066,0.3353539668295421,0.5539236993470216
0.9266788956203652,0.03181931298830236,0.47406830304363196,0.09542559922605783,0.6894623486124545,0.9964164543050245
0.476650403248274,0.9045114147226619,0.8920641942946075,0.5202268995321693,0.5986412613308518,0.40934962527625024
0.39199535131177154,0.992755969463104,0.10682862030085391,0.9707933569340407,0.8951478297627308,0.22901156048526786
0.5186938693271251,0.17847421200032507,0.8071491140841541,0.9105765133333128,0.8068111136915341,0.9466261832047099
0.03142403112252735,0.9353000208593955,0.7598504620170372,0.8460703743148309,0.46372315709377493,0.11959503886757801
0.48716978315618686,0.7622944013980718,0.2431991240799413,0.9276189477325204,0.9043917860499487,0.9199273008598008
0.706615868052129,0.10851284721676974,0.7707310968400553,0.02564615015260496,0.6549964417745491,0.684701317945989
0.6114567369064003,0.4459285936234216,0.23449881820153848,0.2943075881108307,0.5651541400359233,0.8485506514386781
0.8347543004087499,0.5749278683117948,0.22969338442322845,0.04162973766490767,0.6537436463115461,0.015632340405097193
0.029623968719089115,0.07222364499920354,0.8477391676311898,0.6073303823754803,0.2532846274168621,0.02674303833063174
0.039972405427168296,0.5859299677028795,0.35282584330913,0.13670436668034433,0.09750116575195023,0.6816189793441638
0.24027382552243332,0.002499073750430185,0.10618422084311689,0.9012744901768049,0.5585450371119712,0.2396899908879815
0.7089275110609004,0.3226278872861177,0.347271930902535,0.7949868459447683,0.02025724174809221,0.9827446409769107
0.024257472516391803,0.16285599981228444,0.8436819941302212,0.1596122980252799,0.6355611094955652,0.5755606149639072
0.536730624531162,0.05940847259383239,0.6366863980699123,0.7356781919419999,0.5161993271190746,0.02665854787952531
0.4444400700190856,0.6084586086907557,0.6917428489017167,0.15349554705491578,0.5731814766947928,0.5459802359408221
0.4359361874806573,0.0302351383443632,0.22309568387407416,0.5717150952831487,0.22028035816286212,0.8136081709706895
0.15894904810883495,0.2408723377657169,0.20697512498931922,0.053729383271800345,0.8457889723130884,0.5689181109017384
0.4868349312582116,0.08762879857939686,0.878360607561023,0.9764193620110853,0.5463092622856843,0.15770626316125783
0.44741806745821855,0.20250957628330832,0.29279683075866403,0.09621917311301777,0.349044032215179,0.9138429056141474
0.052876747521867946,0.20619618107853427,0.7484730502874798,0.7649546819098216,0.5745551025242874,0.2973152830720291
0.5799447759667986,0.24533518038609875,0.03766681034789014,0.563075383483608,0.12720706171923252,0.960751698549618
0.07946122970822081,0.33593390817873053,0.7540060966884294,0.11279541801417936,0.6714295413936519,0.318767981349438
0.23232210116734273,0.8439747858757037,0.7191215036982422,0.9624242220123189,0.09720167414400063,0.3984220798179738
0.7565290884470597,0.39203656489878014,0.04974370191312983,0.5963728511253727,0.7356558187098032,0.9841351346118874
0.276239913241795,0.4949023577452134,0.8451506284402608,0.1588700970181129,0.940565954288836,0.667737134679591
0.20903332166132507,0.10488350021612117,0.9466251633949243,0.4910256069749777,0.24834758966293294,0.9984417950341896
0.3569774981497451,0.1567198886308259,0.7401871134638779,0.12041478597818961,0.01764570835055973,0.15081099659222671
0.4177196543794287,0.36167777060669926,0.32018450702823725,0.4975372999178646,0.3227857231395589,0.9274274162752778
0.8385576748341836,0.8537023237227153,0.2533004779659378,0.9093178632315544,0.9401874647578341,0.11354599232890815
0.47025412798106747,0.6153806171447576,0.4817900180043881,0.8988493322479477,0.8905979915972794,0.6553887525156847
0.5057373234344051,0.8736761128686614,0.03575124117250382,0.8513693666058622,0.25856368561201404,0.013642914625372676
0.40880678803710885,0.7650669088210562,0.2046715607413602,0.9265123925337061,0.8658178236891452,0.19303703786473667
0.8117422352410498,0.03119904424769844,0.4754135868064379,0.9881297680334697,0.5152222869723907,0.8865614731872603
0.01631582867561815,0.4211091789183201,0.8966001542109607,0.16982188055591949,0.45954164082804155,0.9762194913287203
0.5487133635285872,0.05559504152590504,0.7293380916040866,0.42839579054133897,0.7458105561594031,0.028659710317082008
0.6496362880336022,0.5760845770146947,0.2857485550613686,0.6677419619139828,0.4434879655531291,0.17449248469745002
0.4009947846593309,0.3157631508762379,0.638738790920161,0.1723560066216922,0.6055819973096982,0.588282473268007
0.807652682137783,0.39488590590899847,0.6811134830502835,0.42541980576998384,0.4476123462767233,0.961416483621696
0.43875013757415304,0.30128540254972797,0.09517758916088993,0.2773010897860731,0.37000470773378985,0.03504852234822136
0.43169709183414323,0.5693546290464824,0.4018503860331517,0.9227288890896829,0.033969776673500596,0.8315049771789574
0.28536325481189795,0.6713786859203934,0.46946517312152714,0.25069618444543085,0.6977280773251149,0.9591774786845241
0.014237259399967322,0.7997974184485334,0.8871947589728275,0.9877267873280153,0.49933166304988164,0.7966363219201937
0.4269712492747924,0.30627943631617843,0.48379727686790636,0.05967067135517863,0.8878869065798789,0.9537038440895905
0.15063510606623756,0.6744927425300148,0.8534497202908611,0.5863512279319314,0.540339907336182,0.5090340367240938
0.5877979489878019,0.3589387145474388,0.6144009074327954,0.7736208652405467,0.040517071353035145,0.9498401173321345
0.24546190983210944,0.6756249306310048,0.8083808444033395,0.8870158262458469,0.28978838603466295,0.33531939023030627
0.7022578643606582,0.6870658123761153,0.05493134297164946,0.4261701019214516,0.2730539186075195,0.6216998263786626
0.12706286312978463,0.5658046111008573,0.21033389071973835,0.812296616133675,0.9382175769643419,0.756257663964444
0.9763774614537986,0.5084254427635744,0.9804252798698736,0.2556422796132259,0.28771157008335513,0.10079141678003502
0.6214429077257178,0.2769357278628354,0.08435471091328903,0.5865976819643755,0.03735549927089854,0.2679303505487478
0.927582750570529,0.59903233503399,0.28834844151301087,0.8547127667378321,0.07823819601616033,0.693075967321926
0.8345841624371285,0.1426064135360283,0.17136377491079838,0.7671421138268997,0.5840137461018893,0.6488447949563222
