a,b,f,c,d,e
0.14652472745915573,0.04048806954109118,0.8491583080884845,0.35032345235148976,0.05811490496470553,0.7112979082276585
0.6695558396185223,0.8518368198077564,0.23934320520588104,0.7765642978134457,0.5794884784723116,0.3888658682919865
0.689514023687937,0.5585308061634633,0.6833614339703306,0.0933932443030834,0.41725100590678266,0.9117613931814698
0.38666351577941327,0.5280268283135277,0.20415563444004792,0.8883248552025119,0.7109878066246559,0.4059665658986122
0.551416138927538,0.21820017402299355,0.41490906296507396,0.6693484130511799,0.2603615026701693,0.6532751626264082
0.12433682756000303,0.9661180379496175,0.4899491030036805,0.724371069981866,0.7356754442040242,0.2366691695111085
0.1014968726802762,0.13909369349527298,0.8031047796585108,0.019692341732442175,0.8060484062036034,0.7285897034675077
0.690276397225249,0.2627641373888262,0.7958370778923141,0.692729861559971,0.9563521312312455,0.029624433158311817
0.030979825712316566,0.6063930667715589,0.1483095226879047,0.6002730321208107,0.01351025971867334,0.08806701011175427
0.5875913658653696,0.9036676389273308,0.41843814617631186,0.5750924813207378,0.030780692268117926,0.7275163588530069
0.6263255873106239,0.30497182979062387,0.37217972100687224,0.8186366677784858,0.9054575638271042,0.8787564147608365
0.33670111806668085,0.7681841319546476,0.6019186177971234,0.8451588437629269,0.38729612254951196,0.35398885895297033
0.41785245361034684,0.4322040238076027,0.023677121670630342,0.16002644308466749,0.268966249223358,0.702794655259267
0.3844070825698738,0.3785342450299484,0.54284163399894,0.21673841491345874,0.456038479180861,0.22064662600442922
0.43274816279630146,0.47055335327171516,0.5268869056596424,0.767713028625772,0.501047251484772,0.8159021663494701
0.9479126139906271,0.8083352906045791,0.2882220209587551,0.5273078339915619,0.08611815190663386,0.6184438500421489
0.6804932190599517,0.6200435823744203,0.680658575276356,0.8850647266752698,0.9472582789096969,0.8890704286064709
0.40464414489065154,0.38626236910208567,0.34462307608872106,0.752055921122814,0.7828243806462098,0.2931986441306673
0.42387952890422753,0.986187910512441,0.3531202607704827,0.1144299564716315,0.5733675668647236,0.8864167877908031
0.6109750774461262,0.5952416867752692,0.26725561408634674,0.5465841952664509,0.6642765677123059,0.8814960803738127
0.0352496964886235,0.05763764088316537,0.500942595246535,0.7180512309770669,0.5420965211655426,0.11717966535916734
0.47617221677665666,0.7028946691192606,0.34501270067079925,0.801207800873085,0.9369659402772167,0.9347673466254972
0.6685520777223053,0.036025714481013035,0.7609524330078676,0.6438206661411444,0.7410926569488154,0.7868121513191669
0.41985112344577746,0.4625089487997469,0.7925893152629006,0.6322119534662197,0.44959249638812715,0.7070892550474518
0.46743386942276566,0.7245009328225778,0.4026691218722861,0.7576140696237226,0.12918969691087875,0.4172017938363173
0.41314591788640387,0.7844405178518722,0.27028912910402253,0.16004116262909043,0.7564074505538978,0.4102594196852995
0.7821872633694082,0.09712287757255592,0.04367869632210159,0.9548376410176787,0.8357698675467791,0.7457358943618583
0.6930919670096484,0.991339818482661,0.8334239896373472,0.2025074208575883,0.986592524968495,0.5965839159049651
0.6137388569600275,0.009018543147605357,0.6491564625297676,0.5418334150098384,0.5549447567479178,0.9483451338974322
0.19888782823090764,0.013395985153273124,0.8417366068814138,0.04324106888536533,0.19986262801473773,0.5917384273407851
0.514236562534105,0.9123136448163098,0.5460977575368814,0.721044386492139,0.06177983696400181,0.33995335199001797
0.12350149911761302,0.959489025600466,0.40832735018742883,0.8828856380824558,0.8101915454470742,0.9941427608526635
0.434427984141417,0.20741273209947717,0.7689555484787729,0.9179587203827397,0.991983687110854,0.9819649594863982
