a,b,f,c,d,e
0.5231829346693385,0.04385290263001502,0.8834596959556877,0.7370562052009335,0.5833287376924073,0.8655959853585955
0.34227499788700216,0.3346428697345045,0.8249140195459038,0.7149194424753824,0.6966656816717081,0.8729832092000169
0.7000203209483884,0.05565990871420982,0.8292094565832462,0.4623920007557502,0.2131430363940064,0.8918496662707994
0.49250816575841805,0.7436067839946143,0.9462097042767653,0.6104559611506847,0.3576259500797285,0.8979597067736961
0.6353258604348941,0.14587595622032412,0.823210612256502,0.251482113359265,0.014987944541102234,0.949005007160609
0.02968235268790553,0.6647179066366936,0.8959946728790833,0.5591357374832395,0.5309403259351265,0.8215699477445062
0.01934397904109267,0.15180076938530151,0.7939329972808108,0.2134689383670311,0.16717875225667303,0.7928777751795819
0.6613875113539069,0.3843499174325072,0.8189635310174985,0.5214974036151184,0.08856300036047263,0.9982596521261614
0.004005517006890503,0.648418395060276,0.8586745207228507,0.7347517800017194,0.02073039013443603,0.8963218604514207
0.32907512131883754,0.4927837412459527,0.7970442180268625,0.45128519124438016,0.41957659164859384,0.9636001878175755
0.3147962021454062,0.5627444033626969,0.9050401442707023,0.07515404607794347,0.22221905681636345,0.8726932761413
0.028102503438951817,0.33000047478046995,0.9781122818665589,0.36081393227766223,0.3791507992268038,0.947946718878348
0.2963657545310449,0.038958305460217,0.8457314171886333,0.6205575840331371,0.19437038713103888,0.9993944104732484
0.6437473743836182,0.02671504961634949,0.9028842928641139,0.5680523911146513,0.2977336366744996,0.836512405378651
0.4323379628526295,0.7415857176548446,0.9186237854190932,0.17949312923394112,0.4611447174601705,0.7936146164609896
0.5315231887325901,0.2987514537080029,0.8408882236266818,0.45697302583290644,0.16481605382243694,0.9430390032867355
0.2971419489257262,0.22308178243688573,0.8244358734109893,0.391538861743501,0.09957386233598746,0.9874372181741614
0.6271842719061984,0.5201862546960276,0.9751684083882655,0.18843296295092019,0.27789729464237684,0.9003299457096887
0.1462330824692166,0.7638659913673405,0.883761386282207,0.037459793611273905,0.49217730525788445,0.7930250387047731
0.49869452584826196,0.12261982680446966,0.8430397141681455,0.720471981352573,0.6169895010271781,0.7921833777578127
0.34473780859311987,0.05280813587592616,0.966417183383278,0.6284535553634849,0.7189226537529573,0.825351364301272
0.721485465019989,0.871635777130915,0.893817194347394,0.02372881881606981,0.34934680641793003,0.8463759301826301
0.6131743895602096,0.5906568400071843,0.9474451769598959,0.29033395836153353,0.5821134915876528,0.896145326962979
0.14360664110946103,0.7144221086632442,0.8245677086775159,0.5086359071021864,0.09364316364185826,0.9349636441187903
0.11339127941641544,0.018550731224241127,0.958777254675359,0.22059989525521892,0.46236017750863895,0.8589012512547741
0.00593740779048593,0.1968114605616571,0.8381561853102938,0.7442378696745545,0.025926163192109247,0.8070881860463316
0.5191007297876608,0.7966289051235153,0.8846930874506347,0.6690948516525116,0.390600430726847,0.9961855450632543
0.42942482762037276,0.08540348498618601,0.7819026127641815,0.15055738194648968,0.06326375924758638,0.8725773077616895
0.15926153741692478,0.1030261091615529,0.9527367871510277,0.5865490130791602,0.6959488957355163,0.9117876606966085
0.5439187192956477,0.2927198442811287,0.8252902859466705,0.0018647586054282605,0.43290481030687894,0.9653315558693746
0.38228706285077085,0.6109016775938623,0.9141627899605158,0.5174564486194936,0.5016767587645408,0.8521565301825982
0.4447077465749798,0.19004420396599914,0.9528956844278306,0.4292220115695573,0.040469022316367766,0.8971244591908025
0.06481132091335105,0.36770230045994806,0.8960186339083689,0.6942647574050808,0.2698653203614516,0.9071005300701603
