a,b,f,c,e,d
0.6456397336762443,0.5873733973115574,0.2529010890805633,0.9095255719565747,0.8701683629802175,0.12540671156439623
0.3547201145566364,0.6028391075235039,0.9808250223657908,0.9844770824255119,0.7670565193650929,0.7998816519536971
0.689499091066645,0.23046410147555108,0.7674910173732746,0.9309004499198497,0.9701626162551296,0.8367225907655212
0.47022102294920315,0.37235605864932525,0.9908694695341141,0.996591544125667,0.8310490390906853,0.7123617204670043
0.42049664482541216,0.40734818413634916,0.9178355324754242,0.8273726614430994,0.8489145197736314,0.8538619667593579
0.46428203764737996,0.18845284366753456,0.8795320511406561,0.9636225682342837,0.9215801276805464,0.7988116865907562
0.13831488257054045,0.43136515946657905,0.9475529809581815,0.8220600124556097,0.9220335335565111,0.9929453945784557
0.39095448992357695,0.18524416881156183,0.22907257725969954,0.9849578930091655,0.9579610208397208,0.3169755980879119
0.4231781253864783,0.16194952324703085,0.17930021423955628,0.8528467868110379,0.74060607059956,0.3458669552287291
0.21291200882148,0.20370947076867416,0.7635398809720088,0.9411581132467327,0.9283071651961592,0.7953349685180753
0.17460548274890714,0.23020614188529515,0.9306994657092664,0.9749973115475828,0.9247951900031691,0.8873145483919913
0.659234471226491,0.06151225942819519,0.8824282882139025,0.8733992872598128,0.8363255271123076,0.7231576372688624
0.034866941878600344,0.24654075920347682,0.7878466073980958,0.8660030768191779,0.8444756729688614,0.8794450625458823
0.568272407107906,0.09890025388579864,0.9445059152166981,0.8760074468593995,0.8716387608762179,0.9901729310907639
0.4784890802833187,0.6196844996896619,0.8016410833177696,0.9352361540152349,0.9155725979319204,0.8915766066904256
0.11347937372678149,0.44403062043671393,0.6228834666505849,0.82494101113333,0.7755074866745159,0.17534331310630316
0.6989855180637642,0.49308766184207975,0.5174544890894491,0.9019727278194417,0.8875994018774092,0.41661776914981663
0.604385804879572,0.5082422402045479,0.8303669427908333,0.9837721590832628,0.965995618939625,0.9015891585010537
0.4370587729317914,0.005669058131131595,0.7977660816889185,0.9701878610872228,0.7594234991553375,0.7268710117449894
0.1890551144607291,0.6996128966062094,0.809193967610314,0.9306245268848953,0.8232165441596723,0.855797470560698
0.6987657203150697,0.1885801189692811,0.9909110276686719,0.9159455560881993,0.8670620303109975,0.822114845209093
0.12563754793514167,0.2614781782954553,0.9426164255312307,0.8986504705120547,0.8852762372047099,0.8023867033890775
0.1590798247009733,0.18537140363016505,0.8815190179524032,0.9188319949715341,0.8096476975743722,0.7130674333545469
0.04319789191762266,0.7064156053102231,0.36340402772117825,0.9258883732956846,0.7465727002611373,0.014995794069209003
0.5759802468842639,0.1276116367733375,0.21371060035938172,0.8522981278792916,0.9741820621584478,0.5444735420646509
0.33530284839233815,0.468272163179299,0.8974019455320792,0.8996599248708291,0.9445438713128262,0.9222877468061035
