a,b,e,c,f,d
0.5477876952035201,0.520034567291658,0.9363320847984865,0.8079759655249621,0.9424114830495488,0.06619157774577725
0.280813544272225,0.5658402360013458,0.9983973656998839,0.11994363172932795,0.8234341179281949,0.47197549508078
0.022886286129493782,0.4349708221902372,0.9929501744995619,0.06106679878572089,0.9162066961563571,0.36766567781030873
0.0015193899325521565,0.07672286392024305,0.8502565484667919,0.023739383128612304,0.7841310107645256,0.609439740099448
0.38017417887535554,0.6234003799122215,0.8400523669728567,0.32672953749345907,0.989314939441428,0.08700135112246507
0.17326957392544365,0.6849201635587773,0.8504614256501214,0.00440580435369172,0.9026533785077356,0.0404897019107591
0.23849118599824776,0.6808697859337058,0.8708208861582587,0.15246382434568648,0.8685056745902646,0.36279370436818764
0.6164295098964334,0.5712651893751222,0.9704976610413495,0.48965228431358154,0.7812444610373482,0.21899957693715055
0.6634012822649575,0.15228676203538175,0.9704126977207478,0.7765545758430136,0.9335929531484148,0.823908095929782
0.2795856248311335,0.7289222334552297,0.9356467450839496,0.699775583631531,0.8755060269914637,0.3094518762166961
0.23550923411351538,0.08676735413835836,0.953481592607944,0.19944201368270134,0.8591378562039218,0.5352374170126957
0.1544440150074525,0.2181882891748605,0.9503871860972248,0.6070692008774684,0.9138788182262352,0.27700763707839765
0.35740856069055016,0.5094823974269351,0.9508318607973951,0.08495507828357143,0.9308962845011378,0.7102267044579816
0.5972589377113979,0.4931298881945264,0.9028791079570363,0.7790004395711111,0.9594501442868556,0.6444447669256693
0.2286463464301344,0.8394998896350127,0.9356003562891257,0.6022989582467929,0.9984783898999349,0.353722973377041
0.48135527419622487,0.6954826050820665,0.8984016040197573,0.3083581263015544,0.9923264207442846,0.059191552079647464
0.5009888125700732,0.5456797144453273,0.8229678318041783,0.7090483626446253,0.7899556944480197,0.3248431701334706
0.4835293967451285,0.25533442072904,0.9458049896561032,0.5440417932663165,0.9580039301057746,0.12654044724407554
0.5783171810254346,0.5705720302030125,0.9603483647477382,0.7361706699236702,0.8335841098096997,0.6084835456538007
0.7090285717864052,0.6285399914992505,0.8979524394927312,0.29326249115470465,0.8571998704280175,0.02538936153987039
0.35285433655123977,0.5662962578749335,0.9843223225192341,0.7204707018617948,0.8232015191735887,0.5521835607127926
0.7147772986885556,0.36926036528439743,0.8948273702753675,0.5323235220544714,0.7662354036682897,0.37310834091675243
0.11311909252883529,0.3887943299138898,0.8564628423915704,0.26180232964713807,0.7839516180850505,0.1987206236626626
0.713109402259681,0.006978123084120464,0.8231799193239461,0.46970516416894054,0.7821511852308058,0.101427191528963
0.6738008179844919,0.6010709412962535,0.908615906619233,0.3346462797535912,0.8684679802241554,0.4915925819145583
0.010494867541908481,0.4481462260373396,0.9577119845566991,0.6720717726345565,0.8796586037335342,0.538128485332237
0.5529035228479621,0.6224823722713372,0.8960139602251475,0.04161559323884184,0.7875959524306334,0.5460365692005812
0.30630061334799596,0.07173790390754595,0.8562127202498567,0.6167177787039249,0.9410321127945358,0.808817527874872
0.6830951693353454,0.7910169723089548,0.8404012099651156,0.5918040305261105,0.9696655128606977,0.16700602169419698
0.527904588231886,0.10265901994277181,0.8965462006582489,0.12347278261403531,0.9567978970435527,0.677642914265557
0.703938894398058,0.11958427375914585,0.9321470141857775,0.680104763820106,0.9966593220691917,0.3979159614321594
0.130655931066555,0.31418980068277663,0.9170660022579149,0.136531305616172,0.9631324964488279,0.2906586132371557
0.6855325570457551,0.5164161641016454,0.9218944854161881,0.43884790115191824,0.946425236188555,0.012645347650397406
0.3751289478311036,0.1122886768011765,0.9739231685448544,0.44808152747074154,0.956012163581772,0.7207372404485051
0.2219298533980922,0.625999713697886,0.9488084182390074,0.7396806514286406,0.8024161737922032,0.8058465240363668
0.5437696699098078,0.024689908014269263,0.9578579366668847,0.4954067510723511,0.8119984630926322,0.5383777483739115
0.42397490781329483,0.004417430851788258,0.8760975985404871,0.09879441908056265,0.8549031740493018,0.019851250686656
0.5794685146854405,0.6681344236243837,0.8274000702317892,0.2685018360785653,0.8506377069589346,0.29546093341157736
0.0002133694736534686,0.45465322014552917,0.8295398057013347,0.694675745383782,0.7674047902479395,0.6056223299509951
0.2592412442133534,0.6542217847643944,0.8408959399202368,0.36016672032814195,0.9048375560300741,0.16334394494664572
