a,b,c,e,d,f
0.18428069664261815,0.5892785860363943,0.9636762542641741,0.37650768995344425,0.4248214734253329,0.9500720538159056
0.6528948819343985,0.3410665529794426,0.905505186951845,0.32737275985726094,0.36321794022714615,0.9048312384186056
0.2541799065179868,0.6667731472879072,0.8991147902391461,0.6590979857979244,0.6534370479756286,0.9985943705394654
0.4509921949605401,0.2660240760536062,0.9339188183850013,0.3819156245445735,0.6810635824416711,0.95014403900521
0.445285082194085,0.3220055263773787,0.9656476587365023,0.5791311599363886,0.7379015172678614,0.9017278235587078
0.10994798466984781,0.1924365497418284,0.9980605468188629,0.4184511330539719,0.09508366808962501,0.9986340978744422
0.24258901879028452,0.24408844825848455,0.8846049594004584,0.43798826287058285,0.3408651663033264,0.8630986628799683
0.0049341152022252645,0.2635511868563159,0.855440419162617,0.23680183109660818,0.5236700565409875,0.8989176979847497
0.7990353790620248,0.23185461055465353,0.9811660435782821,0.6133351435337352,0.7555202056963691,0.9404362433947904
0.058164415324412924,0.7179625505853126,0.9748819698873759,0.135937680327366,0.31476701193588547,0.8498023500046483
0.569505842785157,0.11195226009449569,0.8965177978232745,0.8049723014490031,0.21629366852626816,0.990669926337298
0.7002093306925706,0.7140635529121276,0.8603448140684643,0.8047034677523609,0.41255928554244947,0.8885796138133035
0.6202691538199248,0.601706054066713,0.8398675941807434,0.11520694355487617,0.7374214065291,0.8662846302138756
0.16365078748579745,0.6456833326386383,0.9185692203182314,0.26145907427328197,0.043526443395404874,0.8321762050399797
0.4256242135149597,0.11059311169548575,0.9667721480693778,0.02316490105626469,0.1469667587013218,0.9462928842195409
0.050266594514623814,0.13275208576633166,0.9528362438036995,0.758212463730918,0.2540810489404224,0.8700909837488194
0.7365962131434838,0.551941840804492,0.9093629864528162,0.42270527140719566,0.23841444599528663,0.9495054815710087
0.21567540448087608,0.41089350654848145,0.8841796815219262,0.42108228127377423,0.6623796433937299,0.9359090304490174
0.6260113736046141,0.4560034637452408,0.8557884323078444,0.721251918652924,0.17621262668543414,0.804584153544521
0.3037238373416773,0.12798810756080511,0.9331943112101081,0.6213162204682053,0.4258846136522044,0.8965238636963285
0.22695992485336616,0.4975723976602136,0.8834600060151077,0.555335096052858,0.7114525726685612,0.971791367291603
0.11710510566611419,0.24016038095154355,0.9581975759196164,0.26988699178535563,0.6047562104775622,0.8765449451977572
0.6622352695932111,0.5143898993477272,0.9223282802274422,0.7714714530617623,0.6779377029047751,0.9980867085645192
0.43168682024279437,0.3146956741933691,0.9252752830440717,0.08103381343700033,0.2615946597390644,0.8878815922765071
0.013252093856258453,0.6195065420001651,0.9795382348376869,0.624839988513454,0.18983687435042992,0.9541351482579996
0.0944634571212645,0.6660677454318692,0.9594990736293272,0.5012355832770281,0.33414090458020784,0.9224299778740996
0.6044230813776483,0.3974025101320799,0.8611108908642449,0.5217198032404957,0.304840955052171,0.9662724596420899
0.4486307510200015,0.23676184003544776,0.864452760542772,0.3392271444985162,0.2483158604227448,0.839718507107485
0.053593615960101815,0.1656772698406185,0.8581092594930915,0.4645159078155728,0.10057740609864518,0.9901629955386868
0.48748978617183863,0.7192992589980873,0.8732246990722358,0.6884196231798358,0.43730452010898424,0.9664487671461858
0.4650952737110052,0.3406952129943685,0.8826792556589703,0.7212383008403689,0.29233048246035614,0.803463515246613
0.6442442273615782,0.6717016327719584,0.8718220710537141,0.7763388564560566,0.6744479521355023,0.9183005451007823
0.21654295474664212,0.803252737812414,0.9071958892114633,0.08575436324006745,0.662718731789968,0.9452659874534628
0.6045724843054754,0.7257347335576083,0.8805610560319873,0.4463851652679828,0.5121611143961133,0.8511133330250202
0.549102725599646,0.6824689763498832,0.8656242016358445,0.37660100865281804,0.45954628895502797,0.9294584671214658
0.7633286702804534,0.3444308861347518,0.9273977792279926,0.07690437738393872,0.16772268565982476,0.9897499833599176
0.23367381597565542,0.02391573129371682,0.8639126233638678,0.4888597987483816,0.7008751695918753,0.897978781789734
0.6980969010311453,0.5051838742797887,0.9729121848998022,0.3923439738389426,0.18096812150056413,0.7907702041107271
0.5842729870968713,0.43494389569348335,0.9927484918722903,0.09400613557544522,0.1604639020183974,0.9942192934092089
0.30749862405219375,0.8027711487751513,0.866362007450706,0.521009361833626,0.36267053929124804,0.954396528838996
0.7471742130208976,0.10956909251298527,0.9091932563918308,0.8718577200822215,0.48606613480648453,0.8246776849010253
0.5461817947314799,0.1697837999554024,0.8375097542937597,0.47577229848658764,0.10818532872416833,0.8046476882776293
0.4466695526788968,0.2475793414431018,0.900163094415073,0.6417532908906207,0.5735735901001302,0.8023599600010416
0.563469514021605,0.6726221621038313,0.9999041488499054,0.05565124750130396,0.27303575865498747,0.9453620172812041
0.13944079198599538,0.3859995519516362,0.9111006355837998,0.743009019435069,0.17818612831476363,0.9274744472251366
0.4070201965674552,0.7480520067438033,0.8728957307051012,0.5883045076969691,0.10703129999863138,0.8458847447643671
0.731653373932966,0.6232057896839297,0.8578411752903758,0.7761287922019806,0.11656194548760687,0.817446243607669
0.7656400492974754,0.4273062574362849,0.9373535326513772,0.16441214856899916,0.4995155764967311,0.8866511086202555
0.4150804903512353,0.1220419318100473,0.9823981254549219,0.4996936898734925,0.1614112377216548,0.9413397862745835
