a,b,e,f,c,d
0.23129485000393946,0.12428422585481602,0.12370004301618749,0.9674650256733904,0.2802447663452426,0.7631288229187406
0.7282737150255549,0.20805511869534793,0.4723884877907594,0.850427081750479,0.4264405110112414,0.7476149711416818
0.207337680331164,0.6553146456099399,0.5748911399924561,0.8508158170487365,0.04182998680693061,0.7925263400086408
0.7957806918956997,0.5077972018774913,0.541716869812692,0.8569214277839049,0.20669574756782738,0.789345712188711
0.2949804199089369,0.0586190861809504,0.2735932405775474,0.982042774989115,0.023358039914884884,0.8659580650272279
0.05753839823642873,0.7313370990842526,0.8208963053912617,0.8559999530433912,0.5962824346563644,0.9372129300781934
0.6233653752994374,0.7584296235552148,0.7095278467925682,0.8932385363469175,0.4917586637065415,0.9027049439920076
0.4718012567061073,0.03688635201802342,0.792691174603996,0.9370312471793325,0.6688407170355113,0.9753115328413259
0.0013749608685821536,0.09547194992384656,0.8895509966809627,0.9607102852152112,0.037286143078492116,0.7613295204331254
0.5645407566459938,0.46941983584516217,0.245246278086827,0.891098283513412,0.6091321091527583,0.8092552320960018
0.317507464771132,0.0858796655994599,0.2247929099315055,0.9909715535135561,0.07793544543075555,0.7809151728930959
0.23203059345946164,0.342226497022353,0.45223070498062407,0.8729364878424682,0.6119342164788975,0.93595134730221
0.6537587807770829,0.43419137965219057,0.7286087364134473,0.8687483766752012,0.5390731933374675,0.7972024759188708
0.7683568086601691,0.17750066587493096,0.33534208200090426,0.8821459867516275,0.7473218675725533,0.989543491516905
0.4359487184797526,0.045821603279366845,0.3198159304581685,0.8605701509680074,0.7463748081081998,0.9987896080188976
0.20798381149827413,0.761490321413687,0.5400286315413568,0.9516344663058587,0.24964939722793686,0.8428918114797678
0.7979979064631455,0.7584514796353795,0.15731834477663073,0.9235935292062928,0.07691406416670772,0.9235127091959136
0.07801782248269432,0.08859962831575761,0.4426340285712991,0.8914495595892011,0.7011116836078385,0.9762627409174974
0.7478861239774358,0.7061369047825865,0.6554989431344131,0.9586887693906397,0.7013066384303698,0.9028776459491021
0.29699527495463185,0.5423633122829854,0.73044264172309,0.9188294604845848,0.3819583625152459,0.7603216568725175
0.24508170416279276,0.39404248094655286,0.8346131429310969,0.8413394913012194,0.34141373628390487,0.9398818814266525
0.6207147412188525,0.5521734762442949,0.08936653248711403,0.985524671821171,0.5048530275649175,0.8166311974055067
0.559699827842861,0.48843229849447384,0.4054581970094106,0.9695743642414837,0.044545348378315634,0.9610912380247321
0.05913928411232945,0.5654804938630769,0.2088479733525781,0.8697545319648293,0.5868768602689464,0.8391544152888109
0.66508048576778,0.12145757619553743,0.8775397403436055,0.8985760232128404,0.10811751387663494,0.8825660176077579
0.12067154822345119,0.43583144333200585,0.3401131662307257,0.8845579612260129,0.5834251265128565,0.8332229137681476
0.49569144190544323,0.49449889475677616,0.08896100191580918,0.90323371761754,0.5239846487678844,0.9418325854586646
0.7682849440695514,0.6821537233637572,0.13474303049359948,0.8532008406184965,0.5958775826321469,0.8471805019012408
0.37493927452766684,0.41044645718318495,0.7398217212943606,0.9634083991017434,0.645680722450071,0.9679715014329828
0.3932327141352569,0.3569745645155795,0.38148947963440605,0.9001250688946358,0.016335448365212463,0.8471942231136385
0.0607499454400684,0.5612713332475077,0.5311558739384621,0.8413696223211785,0.29221286825857673,0.8281434524966167
0.24994837351402488,0.7165319571284724,0.5163059828933535,0.8553653237756256,0.6203140211636217,0.8394977184356557
0.5737544037289868,0.5220840784247036,0.7576413981137899,0.954120317406093,0.04015854957728442,0.8736317527365692
0.7491941109441637,0.3580679604710058,0.09778047760582258,0.9592680758698786,0.7072436419257478,0.907231723495464
0.23221580538828085,0.15616463286823645,0.20780290834123336,0.9264708431508205,0.656905604385167,0.8422695124800795
0.09180881106438364,0.47218338777515484,0.6841896738250528,0.9739084032978106,0.41246391043454206,0.9928839688210671
0.3144253108509092,0.35979771026639407,0.49606035164352147,0.8954063453754965,0.4088233446529682,0.8198488259542189
0.26988685649594507,0.28740286057453934,0.22301833409518343,0.953060681876384,0.03021313834863763,0.7929801697645852
0.2755163239509734,0.32078045815158074,0.21503382207544824,0.9774824645413251,0.15753824655581491,0.8157279116155278
0.2822996844531813,0.7804822652676807,0.5757798182369206,0.9674890359198499,0.3130564977853064,0.7417931224376977
0.07863374964669677,0.1714465993764379,0.15201414091436025,0.9890086446350039,0.09007188069254768,0.7561801698847069
0.6714057905398914,0.20891579261226223,0.3651234259208059,0.872271464638794,0.519256250657103,0.8152216979277986
0.5358919053064874,0.6464452448790464,0.5947250734734838,0.8642094617633594,0.043652450801498426,0.8057956701098686
0.7791740810162849,0.6053401464329573,0.6124869198715185,0.8897846060519174,0.46831370207008666,0.8478619781225627
0.35702105218173863,0.6022646152465078,0.291313553797525,0.9677575166930124,0.07855845062742549,0.8552815123541737
0.36829581751163637,0.4830991368833886,0.8180117775403721,0.8450403858098543,0.28479335628659164,0.9481213954069543
0.05464743038979858,0.1893623307260997,0.7319691671742707,0.9165493744096295,0.26800888832679365,0.8279793549987295
0.3049040368733462,0.5006092355837228,0.23170946792790229,0.9617110708110623,0.6036273781057222,0.82179432543418
0.14478494755225366,0.22531971280010066,0.2854125873621746,0.935529101975452,0.6969232840354417,0.9551744743510898
0.24386587572032,0.7146064736309956,0.4062824486569769,0.8713187019893734,0.39908289520772156,0.9835720825222555
0.6391883690631363,0.03242370846700258,0.7112996586416784,0.9813402207651984,0.07565078440356941,0.9599239995988957
0.43289080366617533,0.6685873249370154,0.3981160666904021,0.8998158849739424,0.4366654549569982,0.939953678850143
0.21445768754737415,0.39359718701947816,0.8468699420992235,0.994932560216639,0.29936698473711587,0.8735604861556174
0.6282585114845838,0.6400229741586632,0.8233100407156758,0.8553258606887049,0.06500967346507756,0.829686866733877
0.2792717134339756,0.6211965402285246,0.2670122637121725,0.8995354125877776,0.531319818959512,0.9567070682003596
0.7507344554527481,0.06068201570362852,0.6876123017238145,0.8596737019725507,0.5427572267559198,0.7946341778185884
0.5940780312220951,0.04622846362816305,0.4027935518893547,0.9084017231619558,0.16903067341242817,0.9815004363621047
0.1395978397001425,0.23283245857316645,0.0985258940675433,0.9945847638734958,0.15823697887546923,0.933488850930134
0.3561497432932312,0.28323664284729694,0.2099848627310231,0.9233270469904518,0.6985820883912012,0.8751082136808803
0.0039790382789089305,0.7650759744504221,0.5606714935957521,0.9565774149469757,0.10292474348968159,0.9400954145936123
0.26228927103980004,0.18750018833623577,0.8440400738585163,0.8781949109783782,0.7625576887922706,0.9619636935757827
0.2294008723469884,0.36365327356462446,0.6084589329626499,0.9104001927904042,0.2949571392098008,0.9815939057802547
