a,b,c,e,f,d
0.18643968177983036,0.11205541233312973,0.36574755914829743,0.741106549475605,0.3721764506435374,0.839657813406416
0.5154397276526628,0.03788887358569045,0.37584210041605914,0.77386970876271,0.8308859039599029,0.7846297304727821
0.43680343481623335,0.6518846895815094,0.1916113104773488,0.7526180861797906,0.41596563757543425,0.8650157210995602
0.27775112310376376,0.6463281108426788,0.7674435048801973,0.8860595028828495,0.4526607716725041,0.9810550671599179
0.34328839158033914,0.18646934958747735,0.6044178392445109,0.7439116343510965,0.2383973787761739,0.8587562568316376
0.7291426877651918,0.4591716531227229,0.414963700021837,0.9856166319216978,0.16377647914398316,0.9414240477772551
0.5468279068951374,0.03733046981533914,0.1206051402389205,0.7799430103988979,0.5205566418702083,0.8398397363542924
0.6014564404170978,0.5526366628267889,0.49057770742520823,0.8440732912589943,0.07512774222117533,0.7858307522070426
0.7239344335044484,0.5008221421173206,0.7762957974344595,0.9539740969710004,0.32756464481363545,0.9063435914294601
0.10095290342729306,0.17226944348500528,0.7513006727788513,0.933696374514444,0.4319152740630363,0.827906359728971
0.44866335144650593,0.012918952132938482,0.6476450561391798,0.9249855585727762,0.7420784812873903,0.8051033871165686
0.14947930017422706,0.3947905199912589,0.18984647798087598,0.9263423295261753,0.4546805391706229,0.9237559584311128
0.18774102305612694,0.5541814658285362,0.31499149173754304,0.862899809983426,0.41763636133527043,0.869304657151157
0.051833524314701125,0.22746805089263544,0.585366263951369,0.8074908032690303,0.4530896967345201,0.8624527725737905
0.19182138653715267,0.4379886757912221,0.4875613057366594,0.9572562988256389,0.39806402932563545,0.9385703002200669
0.3787362958449898,0.060366659967082535,0.29480998444996287,0.7644261118190265,0.40360009866776414,0.9101232826488872
0.6008649099077025,0.5043334330663842,0.04349463241412869,0.9574245330471384,0.19513108275758156,0.9746608746464545
0.22978642916367364,0.42388867320445694,0.796236435583754,0.9708823794507037,0.8475939761776536,0.8658912609307352
0.5945905680973949,0.3213700992461138,0.16029219607172857,0.8851737994315231,0.3138346658595407,0.8846065056926827
0.4013587918199744,0.15547095905470626,0.379910205307233,0.9937191421662117,0.18019791929969395,0.970976784901862
0.07877339704895839,0.3542949882412069,0.5358092343628454,0.8086776830664986,0.5775326248313742,0.85739909264213
0.4446042135030118,0.09519954021202928,0.6655857735610724,0.7759500445214859,0.7668441203364882,0.8582566751336934
0.5677606010391618,0.013958076452225942,0.6589900612029749,0.801725555162113,0.4312619135033993,0.9995690246876952
0.3665440039577939,0.2661401244402198,0.38782706326494953,0.7522480249148567,0.023855484250177462,0.8725881350166559
0.09911222150676055,0.026960838117508608,0.7916872725549899,0.8934254512179891,0.5968929746776673,0.9726707866039527
0.013096073051514908,0.3521254346250823,0.3099787410461682,0.9753417975789479,0.06622190188007161,0.94199205321726
0.5787282657320909,0.5852584789746312,0.2774728118530469,0.8981446286978585,0.48085546171850146,0.7855218321764922
0.028803330105336027,0.07406710122860989,0.41029588477865975,0.8895900429435315,0.705351554547274,0.88707618774538
0.015005681994777795,0.0390485429762444,0.16138476901160959,0.8793506435482277,0.12166580994782153,0.9950772735611284
0.6268179803371653,0.17543238241267206,0.08248599567661617,0.7720827220300001,0.8035705515617532,0.8524315787572411
0.24689433108594977,0.6347668850370716,0.8223018596317128,0.8384429136592535,0.1509888711277814,0.8093840720207862
0.16260803889416478,0.6624116421137756,0.20456882210057076,0.8304262321567366,0.409597664686767,0.8017668032183368
0.5405110736596049,0.07369259576502044,0.4044429752125137,0.926860434125462,0.36089402544737176,0.8373107512295584
