a,b,d,c,e,f
-0.08220053705446204,0.05023568501582287,0.14272704100116215,-0.04739008004067222,-0.030552390708063794,0.22368559993217563
0.0965572368077012,-0.1792899289645631,-0.10258766257677664,0.02986001746143927,0.08674363573064188,0.045115971192524196
-0.043508676357029465,0.024103123718822957,-0.004135199963833505,-0.12425092024262982,-0.02921474039162382,0.18226016817093182
-0.10690306102064867,-0.021155034505358966,-0.1614339091595154,-0.0510171121646318,0.059800120120244334,0.2557235829929705
0.06063253219776432,-0.19888593758475198,-0.18480185146797684,-0.14884273595136585,-0.10136136949926083,0.2108601495160198
0.10487615947886532,-0.2327146679818769,-0.06177710854444105,-0.12855717523526308,-0.0733621699321021,0.16641401608656833
-0.048094017013408916,-0.12289304417264517,0.07842344886199455,-0.20232631117419328,-0.18556957190691312,-0.12481789497127693
-0.2201763595421785,-0.22470170898674152,-0.19315418705361942,-0.3116503171668291,-0.2655500046260213,-0.15083350593848222
-0.05995053097920067,0.02113288993511747,-0.13544274965641512,-0.21636687650789194,-0.2834554894406208,-0.24385846091967506
-0.08703331155555634,-0.1523880014794561,0.05261912234969906,-0.007236145788659869,-0.10569445547960116,-0.25538397717128336
-0.042431876322502865,-0.09907196969242002,-0.049685496555661665,-0.2062849413702017,0.10152162948259631,-0.0687095212627854
-0.006224932997311694,-0.07431082978488915,0.05730479939093702,-0.249738982534642,-0.08190642166425727,-0.07849656219394686
0.1828274347353515,-0.0617839711817054,0.0033461131010778626,-0.16962821125413807,0.05451074707355527,-0.027101749772211754
-0.10689052427422069,0.21688858004623063,0.24645622330976327,-0.11957081259288171,-0.12187224016391843,0.14248929977349767
0.1659660416232879,0.17194595387175976,-0.017695312041945688,-0.05921851592501726,-0.010090987295062005,-0.0008951497079097703
0.1855732140539758,0.16706352959364065,0.31366332993192236,0.15449870578275388,0.020671717101707718,0.1173031280824873
0.1155566240492144,0.38470015213923947,0.24824502911173366,0.2683999764632017,0.16583837729685613,0.17226063987861195
0.07436259072727747,0.24294636506548456,0.057098629726152234,0.5164378727925749,0.09217138636725784,0.06985617739357665
-0.007054405685623752,0.2918760795382441,0.20034740574116536,0.6616375920939815,0.40713806946496206,0.1416015423636742
-0.20317576842049373,0.32200272826047144,0.019114498748841233,0.5928160515283376,0.3489271432258465,0.3187714113822725
0.11622655969100412,0.0463471486522255,-0.25666095602179084,0.53701148594263,0.2547132367763053,0.1979307759786269
0.0717518989667252,0.16559117519909577,0.14432298680920672,0.2916466809263591,0.40622458812646045,0.055242557083361704
0.038830276655195464,0.1310293716349555,-0.002662667633291961,0.08703028075715173,0.20310593049059592,-0.05869381332642595
-0.05194684477916686,-0.0784859112957847,0.11660931607337179,0.037242008324784734,0.027241890530527817,0.34537114472479113
-0.07086273255928674,-0.10675354308393017,0.02708295886285378,-0.1513811663763552,-0.03509318487586355,0.04665720208463769
0.16663486962750385,-0.004528864118594975,0.06235450508341295,-0.0935586321523788,-0.056879383419083135,-0.05080905814686379
0.021555973621956423,0.24377871113378002,0.014955550539868828,-0.0054911131490639475,0.10128998912914913,-0.08835891227077099
0.042095889092658635,0.15749209743171103,-0.0059224666485298595,0.2915577171093373,0.005931769948631822,0.036725479403472566
-0.07555834019064023,-0.06108641151755517,-0.11556474648431138,0.2779817843145637,0.14471151317186068,0.0005992294955567538
-0.013248402277056807,-0.1338027588855108,-0.0028752307480298667,0.09475806807497386,0.1703442370697818,0.1429832752019427
-0.04764353203084113,-0.1510988754388249,0.09399458354985936,0.07615658655924548,0.07134596378758642,0.08256106581073683
-0.06269038261372473,-0.25092937341601834,0.010730955890586355,-0.24703369255038254,0.07932617786062135,-0.039510101579567615
0.08740150882038981,-0.2630679797965769,-0.2072051313037343,-0.2773863098253883,-0.15704377753896842,-0.14511058562423934
0.11570499430319824,-0.19561135143661473,-0.01453252247509107,-0.2772900933259742,-0.03218059735907282,-0.15941250997170933
0.12770862303662434,-0.005194859192607079,0.19047898292809384,-0.36739544116367906,-0.11889395341127741,0.03879183195428275
0.2783800204060993,-0.025157972615877988,0.1332494608202668,-0.16585779245552157,-0.15792739711668904,-0.0885468636767753
-0.03253134133614338,-0.11085317143328996,0.19198600129153745,0.09616500418521262,-0.020668760983670112,-0.2416736313876338
0.0052049814132563085,0.023785093826181426,-0.001395484499338056,0.10250091390099124,-0.18140921814272315,-0.07970731145910581
0.09051047828229845,-0.08680961932712443,-0.02695169001181841,0.02278529150907597,-0.04034334540409147,-0.12369938281679417
-0.0023216393321504047,-0.04589852176506692,0.009032192392032422,-0.2980545004548488,-0.09880086329161518,-0.08072015091423168
-0.03854063383683532,0.03464816286802175,0.11538584437780669,-0.11510626681302152,-0.060644315380912195,0.12215325563998783
-0.046234317000388485,0.12265319477527253,0.04234053403980492,0.1439067194374059,0.04482331893995127,-0.145208183023047
-0.09058169319750377,0.06829867995185,-0.1266713354733416,-0.061248265178968905,0.09249166076329221,0.14030399241967903
0.019113795068985504,0.01773308655139627,-0.24247425429606467,-0.008108550994559531,0.06758391266590873,0.09050614981267313
0.028669556889334084,-0.007725201051058958,-0.24531495122015035,-0.06737261011258111,0.006657980653856286,0.03651460530950299
