a,b,c,d,e,f
-0.0611460229670093,0.011761898534864326,0.03992230718298978,0.05603280509255404,-0.07676955809313853,0.04509095818313559
-0.1027179023649276,-0.006472881993047713,0.08241691182341263,-0.09959581477237216,0.14159525821382163,0.016663977791699064
-0.1367489005904545,-0.2000775329692089,0.13860095732077207,-0.18683954996160732,-0.0002587896519844618,0.051117375266845747
-0.11470001484420997,-0.09440759724235481,0.014899911421060966,-0.11948534753603128,-0.15185242160716753,-0.04342107269224759
0.005833020732367841,-0.21246726216390227,-0.03823929215807009,-0.022113046716695235,-0.30508676106463817,-0.24941577058190062
-0.0761616517721479,-0.14379411296083805,-0.09286674753721504,-0.07720365058602202,-0.16495399192840593,-0.5901611046733948
-0.11996201260496195,-0.12966524212267283,-0.2289660071621289,-0.11000535521316274,-0.2944101975508532,-0.4095268410841353
-0.13019957179833785,-0.17881311241212744,-0.18743812994329198,-0.017038795130674307,-0.3714054165364281,-0.7471903306713988
0.02792962490593643,-0.1715980615853307,-0.14760244967533337,-0.12541911989195081,-0.305781254745927,-0.8494306460233885
-0.17712861731046892,-0.1508748411100628,-0.13092218669943412,0.03339484861447927,-0.2818216269462071,-0.8910126794481581
0.11373487658835123,-0.42461944097062637,-0.0392431794147267,-0.05752982854544081,-0.15654671767907263,-0.8215187060871163
-0.06720895864279924,-0.2696130188265034,-0.10756366525989731,-0.14225996996602375,-0.17048165202918236,-0.7958768901243226
-0.019904877421864683,-0.14706211285257428,-0.09764353695671908,-0.19493670044428643,-0.16939194560565318,-0.6518614855958852
-0.1240397753004539,-0.1256308935672125,-0.04850222734718819,-0.0647540530819673,-0.18490528953880525,-0.561029283184874
-0.04802692777142908,-0.3088952392311744,-0.13748242172198133,-0.1278964166884572,-0.1307238667476726,-0.5103960322421549
0.002449712584135992,-0.17586630457769323,-0.2389732825652392,-0.03504932445490147,-0.07033192425643493,-0.4249099790546105
-0.06822536391462419,-0.1917202991908025,-0.4189467131457274,-0.2876276110022339,-0.1616500146433788,-0.22972849375246177
0.10423165929197326,-0.23982635935897664,-0.11192824322600552,0.03317216471267677,-0.3964530808965867,-0.2798997239463364
0.0884487625228446,-0.022429088680484807,-0.04088740527202503,-0.11374366282370468,-0.40340878572240507,-0.535076002460781
