a,b,c,e,d,f
-0.0676411154820688,0.0064721342684090025,-0.033185379083448804,0.030338830341445217,-0.03387235410758772,0.1291550573366291
0.029475476381111525,-0.06792273981550886,0.01102913556640074,0.05062170477019949,-0.08080899431023494,-0.1806968895501197
-0.011027782706697964,0.02009602423841983,-0.12512803415192425,0.061864990172862094,-0.11010375067149125,-0.0803803384604837
0.027329548715914496,0.08720685446028018,0.11842634324623746,0.18701415670775262,0.0032505228422847476,0.09930443921031075
-0.05059899184281465,0.1617431050702095,0.0926841907631269,0.2022394415824355,0.027392673974200636,0.039070763946103496
0.19607765928780113,0.15780452116661142,0.212775556072213,0.23818162445723645,0.03533297204632954,0.05125601632169928
0.05696714792894072,0.3075149523665541,0.35263728308474257,0.29496489009477284,-0.012473176534848557,-0.05288004241838125
0.02486947545616694,0.47881910498340263,0.3526660083153368,0.3911752069459028,0.05237252967744846,0.023919750290215192
0.10380416160074245,0.6565699885810051,0.39199331795770986,0.5775456740422812,0.36267793208828014,0.09668431056509587
0.044574148300084125,0.6153471875870824,0.49211707142054606,1.1011316534879099,0.6697657212365056,0.15109251965647294
0.0014447955344618,0.697489142917242,0.45968881332821715,1.230757510685401,0.9507871428800623,0.14845853539355947
-0.03426094550415909,0.7285777085428667,0.6633730415322239,1.5615783234562521,1.0902187679527628,0.2122681721430766
-0.022887413603206005,0.6149082837003816,0.7368877577990006,1.743837406928856,1.574203663928326,0.1239754276616442
-0.10307417564740579,0.5862849931515963,0.8593550509790974,1.5607191111174896,1.722255354292464,0.09398970036950735
-0.05089665898968433,0.5610149893642151,0.848325741739903,1.551321982184565,2.340751811175626,0.09982780125623107
0.006972610460015724,0.5967016872771693,0.8827704587135458,1.6403324042862666,2.712681984656261,0.11048695477113006
0.0727699344859425,0.5456323563624358,1.036640907812023,1.7080298095034088,3.1516520130494645,0.2272842039204192
-0.19419041756137995,0.5201687118402557,1.2580300003989004,1.436353913013242,3.6437326784734534,0.24592987439262223
-0.008267635444738849,0.3457286653868255,1.2527700451858508,1.401576606902674,4.25971998491068,0.28067849729163963
0.13575872679308354,0.362420665660895,1.2334383906351576,1.3029266051373547,4.744363952956615,0.3964900724740159
0.17766098284803516,0.5272578414688469,1.3912053023988533,1.193333326158002,5.222231277739362,0.330506136670233
0.13086349653500576,0.797245646963572,1.4149916692897486,1.2229768625075381,5.668354330549816,0.3436103194882345
-0.11946815705959743,1.0567672829344934,1.366470001408287,1.6604627701437065,6.02626410076215,0.34048361002939753
-0.0781201133952497,0.9531231779585387,1.4755930089994365,2.112791701966153,6.242934577259545,0.18969101567475294
-0.09962454464562408,0.9590785151003591,1.710350468465395,2.232557635848415,6.779661863909817,0.22855627967269743
0.03210028918282148,0.7650884548158179,1.8048102847174268,2.3763203144918292,7.347238735961299,0.4547932055113982
-0.08408288845112719,0.6908414748911602,1.606793472565705,2.2135382369065146,7.887372724526653,0.3574784819205225
-0.0793375329196741,0.654235172402821,1.5787625027601861,2.1513199556352722,8.006443667640433,0.4585178541669208
0.18281552657413483,0.49419170200557794,1.6516486979858662,2.044710195483314,8.153824917673909,0.43501791809027546
-0.027083501131100356,0.6379502307639895,1.7245457607194783,1.8304840922716645,8.503684015952066,0.2907949770496992
0.09656800017492193,0.5266159069141186,1.5860812890020108,1.818269256648079,8.777232029030712,0.304378167311937
-0.05250503186677122,0.8982734127413408,1.6347740124747816,1.76210472291862,8.837961607720537,0.2523180208279093
-0.127739748266746,0.7935813417917067,1.5876575885548245,2.0451539979475237,9.066513199589584,0.20146261219814623
