a,b,d,c,e,f
-0.12543463121201712,0.06459755156342296,-0.007091078249003068,0.22151559262568826,0.06816928053697414,-0.1505976476758345
0.08859312449844207,-0.16242054165610476,-0.2134925207587392,0.06755789053767863,0.13257753263329564,0.1823330578027983
-0.13818931479464497,0.04593837359598664,0.27076837812863486,-0.006807236842967274,0.22689907839609058,0.12942234883679588
-0.020735297726901837,-0.04007658969218528,-0.01546631105610724,0.11451138673426835,0.26850870963045353,-0.06712667724137708
-0.05755910200731731,-0.12877679763311434,-0.11401142065307501,0.02396084894091393,0.29311553244965816,0.11729774561617887
-0.08380725488245325,-0.0944136055296722,0.09406362243638983,0.047737845978356674,0.21331060176978062,0.23820955947614236
-0.06887079113978183,-0.17862240444950667,-0.11398649810184705,-0.1468321227855467,0.07334344313653393,0.032531477429982705
0.1585454024379614,-0.03985571674870177,0.07830471978613798,-0.38304944688693876,0.0792631837810836,-0.04619322131630492
-0.12589009892396014,0.1959723034270544,0.15667217966356,-0.4499476381892725,-0.10717780067853323,-0.30344388572335057
-0.1728598598546529,0.04289952237422036,-0.0012517366491831133,-0.23874614300894084,-0.25352251656587965,-0.46947591879830486
-0.18674574311529535,-0.12339805590730168,-0.10223116132959528,-0.15823724386798668,-0.286080331484587,-0.3161085195170802
-0.16435919201379479,-0.24854402469199985,-0.08255437813410621,-0.27031833299917013,-0.3118909482196771,-0.2361924291486347
-0.046172374566792115,-0.4093227536166928,-0.19940521577941928,-0.3996339405345971,-0.2472276540908257,-0.1223070724239565
-0.11441486991576012,-0.14966202161167558,0.12530695987936186,-0.7257527576383536,-0.3097000604014698,-0.4217784709818755
0.2516869269043739,-0.1460366906523456,-0.2158955996544534,-0.6508560633056567,-0.5116740802814298,-0.7154338442395709
0.04770181580573643,0.3443674175666511,0.1318507545754323,-0.4749300483700791,-0.5046475952446556,-0.6709997381733771
-0.002035044282427987,0.11808405582417256,0.0019823585194680797,-0.11592886044436418,-0.5719076661922791,-0.5001880569486383
0.032662387543998625,0.11816608800643298,0.16158122295324984,-0.05682405237435076,-0.6389702426131498,-0.08814407196286472
-0.08799676451626195,0.09886448592704976,0.18258803303501978,0.09764063038875287,-0.8967480444990406,0.10440462605779013
-0.07517072772597623,-0.028372959967415255,-0.016767384818991517,0.11736592424625236,-1.0000467751741355,0.03850673477383823
-0.08032061569685578,-0.04983078375285711,-0.10644502219296148,0.041151353957536774,-0.854674601730124,0.22058502716876058
-0.029815218147057912,-0.15860687802824658,-0.06122818080150561,-0.06708064770130684,-0.7061475448391865,0.1966783203105369
-0.09796378198281454,-0.02712541613688202,-0.2969828403396123,-0.08391736842798617,-0.8475438180665378,-0.06801536675989571
-0.2442814943271338,-0.0622355111938469,-0.05966602294655641,-0.17194810082084006,-0.9503647614254951,-0.21492739151387613
-0.12706351039325317,-0.24777288711218554,-0.015179725432672847,-0.3546184553232429,-0.9609325964385662,-0.07069860987757985
-0.2686352662907812,-0.21457261885584542,-0.14413289242385308,-0.4246971739800779,-0.9948051271388411,-0.5165694227656636
0.1514688400531359,-0.3286056314813959,-0.313823407359424,-0.3885176032683281,-1.177832169033332,-0.4844378117343943
0.1956710184067982,0.18072791413853184,0.08702379724329626,-0.41385190751668244,-1.239921938174024,-0.44000457507382257
0.038681051496294,0.33301922448788557,0.12710247391393453,-0.16746886737193217,-1.2729807505014916,-0.5367470284673972
0.0673663394116218,0.090766319250076,0.0666638971777404,-0.10421432708566963,-1.3674094984496021,-0.19011955070344846
-0.10593795823954086,0.14039921131512778,0.056870996263346706,-0.08269994998474792,-1.3838314993205028,-0.09893628344283667
0.21620622562388186,-0.16273722911134708,0.056356094797345685,0.06266617571130359,-1.4633367530699395,-0.07281892967864298
0.06589041427365411,0.031402339912602495,0.12925154530882174,0.07620987266856542,-1.4011649414299374,0.12277257442315365
-0.041559090561525264,0.22413902056850316,0.14237371157034304,-0.02578309537809278,-1.366099859419264,-0.04842571312885004
0.041742161687173915,0.0328726060546085,-0.09183737380096559,0.06916983211605902,-1.0489436332173183,-0.050784355669396083
-0.12479252368187149,0.018768419931599802,0.038589191047862265,0.03238140246714405,-0.934008951507643,0.07817729526554103
-0.08549682662148997,-0.02429482531278579,-0.0698166667477311,-0.020647252568497254,-0.8967789984930542,0.238056514376909
-0.18150981389429827,-0.034597873967416724,-0.1412428262765204,0.0007662784755872471,-0.7398726817137339,0.08870519763232089
0.31928168576089366,-0.12762338014116759,0.02358305766093889,0.046968609354337054,-0.6682103456813436,-0.06250620256103236
0.14742841518046482,0.06727571721449993,0.18988987455247794,-0.06529480377273264,-0.7430279701127784,-0.06879668118002463
0.10353892287852041,0.17295693317589697,-0.02768527875230642,0.03812110337123965,-0.6923306490858541,-0.10853214513378978
-0.060186278415207115,0.14995376648410386,0.0017546315339571905,0.07836499707041408,-0.6039991431044469,0.09282875148800329
-0.1769878907581045,-0.017174170353877027,-0.21078323786922812,0.1864220972381026,-0.6168214829933206,-0.03808970638038166
-0.03809501827685753,-0.24591670732170917,-0.040158627287667864,0.22953478438055333,-0.628582865063454,0.3349148944544892
-0.10091113374052942,-0.037713450578587555,-0.028687073570739876,-0.022153711675793497,-0.5675997918140806,0.3456889100474111
