a,b,f,c,d,e
0.22311410040161897,0.4297947296781815,0.37601439010367665,0.9087242252224265,0.5129999540999299,0.37199824299642403
0.5205657848428555,0.24714048762956703,0.12834761900295888,0.9555362455260832,0.8635176974303969,0.8134082008833322
0.5486236248222166,0.6643432448288333,0.8744983560740004,0.9178895665253499,0.8454998098755523,0.7594280265680939
0.6117243980396655,0.9388546603552774,0.8271305829758951,0.9323752809834716,0.9450180736566614,0.7210031053796563
0.5837816372015475,0.8890525602631949,0.9088490411390008,0.6982424865064227,0.918979411206652,0.871635135306219
0.6515924722510889,0.8481177119071707,0.8361306952891737,0.5249569412169152,0.9079338638333703,0.8962992835547205
0.9313239146818607,0.8446934815104774,0.8416613730802683,0.9278361462460031,0.8835782961702493,0.79909591589713
0.7284452970202621,0.9596079642989277,0.8024331335990991,0.9635421061844684,0.903821434258322,0.3049811067041407
0.06856276673643066,0.8994575179808741,0.28519212000545496,0.9158193979583182,0.8929500539153917,0.20158998200879677
0.5149564964167217,0.3101476857084597,0.39560585082564004,0.8696914421664036,0.5897466125297485,0.7860247530644529
0.26139310494027046,0.4236589643168244,0.8540553537713638,0.8953572727502536,0.42238212510436274,0.7330234819284778
0.3459781150956544,0.5132094920610814,0.9102948707529247,0.8335310001619431,0.1329023556504665,0.9794613600818012
0.14669779723567591,0.8400049253076745,0.8198209867405292,0.1788659370462072,0.8813850365946285,0.23721650163536226
0.7106318254966716,0.8620870015287747,0.8754171039665453,0.5261176172498966,0.6902595546072049,0.22760447351569976
0.4296961083065854,0.9825139160622012,0.883669074481713,0.991879662318693,0.9694999280405249,0.5854547052801937
0.6627423751210374,0.9949917065380328,0.8218553585796721,0.9953348748215706,0.8827291472319949,0.7490258552629503
0.9222615260649085,0.29616640218635015,0.07155224259433837,0.863279902401932,0.8809374154543513,0.9626691138508519
0.9860290936593776,0.07349352185899254,0.2813681562947907,0.5672881115100742,0.9415805248803037,0.8350873351313216
0.9935993597771487,0.9216400310125633,0.877369887495318,0.2600902949733027,0.940625293295512,0.4173136494714609
0.7355424875987788,0.965796823257921,0.8763661771790278,0.20053908188135083,0.9072595824271266,0.48460879746441293
0.8942939863811171,0.46232191708190906,0.8972860951156212,0.9516564179195685,0.8287840908244493,0.46204285985935656
0.8285866745441338,0.8682656454271526,0.911811564808817,0.8529300238514175,0.296845730336464,0.9249081125891871
0.6965046575039483,0.994634552982668,0.8003044095913061,0.8566910068514341,0.27456909604422103,0.9602512350879154
0.06311951293061478,0.3525119490131169,0.8895523586075416,0.8928057818692684,0.9177231029828716,0.8833930785739113
0.36031744851972486,0.7781814766617332,0.7265814936022923,0.8494448260547495,0.9526526050931048,0.9444416760419296
0.8080160184076343,0.7579328077896899,0.47003913689585786,0.9961072164928653,0.003665592378790865,0.8259115455858475
0.9212143201235355,0.9496499357781739,0.8261195943226983,0.1407002993845941,0.9212419969750945,0.8765626373404096
0.9797469704191972,0.8971677809238846,0.8573704371948909,0.7108759672650028,0.9238410710481784,0.634065524230632
0.2059633191208235,0.9089201906193151,0.8090721270394061,0.2323785794852156,0.8625156289089384,0.23104376372844784
0.9113963442964454,0.6227972783322525,0.8191345894520032,0.9070890508933613,0.8694838795004544,0.23468163608842088
0.2562869337983851,0.8224483711443216,0.9086431192114468,0.2426275721158522,0.5799616024054738,0.5925260733519954
0.6639913555111625,0.20084821875834435,0.8377300875344315,0.12079669011361609,0.20705670253379008,0.13334345069114203
0.23800903843337665,0.8413437371911515,0.5796115903902875,0.18972045257751982,0.5869110966187464,0.2019759992136382
0.6113038847617448,0.867287102244959,0.769323814725455,0.8467192817365191,0.7854183057830113,0.4636097797246134
0.3957742037929528,0.9264674602879885,0.5747086854578635,0.9443760312733639,0.9479885223086534,0.9535325405212746
0.3571906095380745,0.870922665774015,0.9431733618354381,0.8643081939990999,0.982713388099899,0.8897721655155103
0.2153074576057886,0.928364743772459,0.8726156589995505,0.9965910709558011,0.5048000417876198,0.9847351662806028
0.7172508820102768,0.665313593418195,0.8597494317764487,0.9122587828382152,0.9743106741456414,0.8018333786779861
0.3151169590404981,0.16649763171877968,0.8944511010776377,0.8726157566669834,0.919846195067904,0.7598941605760023
0.9790539490506092,0.8302679526603796,0.8626239871317958,0.712895141659476,0.865977545474254,0.8069818030036923
0.7330715407422299,0.8997795921702323,0.9082050034682796,0.10789263043402318,0.44084812928757583,0.5294777843427297
0.9887070738654721,0.8728318870655742,0.6394555455477821,0.8734821045467765,0.9204128463904533,0.05211131701581634
0.2204556092460183,0.23501282601753992,0.34779663715554493,0.9569352376586782,0.8918443498164828,0.5555639878533087
0.35710797545747125,0.32696230686751176,0.6153534260768976,0.8746215771488762,0.8796303533009043,0.8740572794016388
0.6469267962287751,0.2379625598363234,0.9692252523734133,0.9407317412705165,0.8617398557500593,0.7253522283522098
0.4041945461024949,0.3979131984280778,0.810340001375589,0.7396491227808879,0.9193390426736219,0.9229882558278135
0.018018664153731986,0.35851266123956343,0.8507442702856465,0.5547491736477551,0.8617210150402751,0.3085986549132439
0.6211319800337846,0.29923358330673744,0.9263026691483685,0.7645856980863451,0.7545183725143003,0.21082051569156926
0.16623319929125788,0.6304580393187552,0.6096282656212942,0.6743934904635361,0.7465083867917737,0.4483867768620397
0.21724712963320925,0.47885238817587616,0.5768239834569706,0.16318257432810235,0.9319146072380926,0.4294402856773517
0.045016093232135956,0.5764500905182401,0.6280819395184626,0.45420100658186185,0.9935120736273949,0.6188428659702312
0.29108743759515227,0.3595448539259764,0.9627649971826492,0.7333379722052611,0.9044020877197402,0.08466172695805015
0.39877516863282686,0.7211478871038899,0.93204293046623,0.2562062831863303,0.657702215601706,0.9695673607053179
0.5831895293276653,0.7663197414276876,0.6645031234021564,0.744656989563235,0.9894123046847496,0.9005698841626841
0.37539635643912667,0.5125301731334124,0.9809106670581073,0.8676392640249055,0.9146498522568304,0.8840215483382181
0.383890483099071,0.44267788946556724,0.8429744155387924,0.9728754839781057,0.8869497084197421,0.9288374736344892
0.10481738817594828,0.08210427862552128,0.8989380136851685,0.8728096722466663,0.9207233586432133,0.955139165214469
