a,b,d,c,f,e
0.648246170524702,0.6375843520071994,0.18246490067765214,0.8622083303576256,0.13374553835769132,0.6322233865910242
0.39354145261970847,0.49995345657690926,0.609811219776245,0.9329063274582932,0.5149616317183086,0.6536499584387234
0.6783403095680708,0.8344249212510527,0.6274457638248944,0.9940747196257151,0.9755661776481568,0.8841557600750627
0.35589780055733544,0.7047392519191865,0.40969200629514907,0.9664757984529025,0.8616603936049831,0.8814169172529777
0.31842737461548565,0.4053500097811772,0.7847901777465024,0.01023096977539513,0.844404283664166,0.8965376252014787
0.2544840213425274,0.1797173178870252,0.7385545811295741,0.20005339101173406,0.9493232410650033,0.8431695780455176
0.8737971226934308,0.9402600459141873,0.37652040574549556,0.9254713917985268,0.882302687047466,0.7506833437635448
0.9877452197716696,0.876351725126221,0.34254310363084634,0.9845509863696277,0.9374595057232871,0.8746465786607449
0.589700785354313,0.9139451458390349,0.8822053774914729,0.9996630832080634,0.746221979449678,0.8859184298848368
0.290813336815529,0.9050640433000512,0.9316107690173939,0.9493694883048589,0.20567210972726907,0.9370140702720381
0.40894981901442107,0.9230427207947782,0.9606370411270098,0.9891219585252501,0.9026387357628644,0.544384627612859
0.8698547183055705,0.6976868682077795,0.9689108776102306,0.9218453022365448,0.8343079767855373,0.9253179760732195
0.9003834699785029,0.2681361159025554,0.8251538914140626,0.7529240553638502,0.8600329611178834,0.8848765360708797
0.8850775184196387,0.637039259566243,0.9669137117756201,0.46727768037613643,0.9354790626926142,0.912942326054711
0.9730032956669079,0.8748185818284986,0.05121254770057883,0.36618681654150886,0.8544279743244205,0.8860686026878137
0.9998426896886832,0.8794525427374543,0.49356105470920575,0.9512033693545087,0.8845111817583257,0.16422512958232222
0.1376100970684174,0.9768144917067979,0.967220524315536,0.17093976316148257,0.7813086328102071,0.9050334470716196
0.7314457959677141,0.7684692935558908,0.7156656549373438,0.9876803582709854,0.5389567778547871,0.9422404386760425
0.1941524743514039,0.6603434958028608,0.704155176486086,0.9537228529467099,0.8947613407274118,0.8399512060723958
0.206515064367531,0.44654208000313295,0.3883020230620015,0.9205495091773703,0.8724692040674424,0.9762592367479703
0.4827489988661312,0.012888309614545597,0.7229911835120475,0.9423109633050119,0.9508376238666634,0.6676545405509633
0.9805485143898395,0.15199717229345103,0.39076137275505574,0.032067502161699075,0.6823863085393318,0.8541342495342019
0.8850087475231199,0.9990683653485737,0.8223461465499767,0.2340971644900188,0.684199748938829,0.9387313176786579
0.9124389745871204,0.9598988416606923,0.9364489184416832,0.9111981957232136,0.9284698083814217,0.8676767832496619
0.989666965774548,0.7372307315557635,0.942398883232936,0.959119790515466,0.9706146845547244,0.9938066019442782
0.9406136914919204,0.9165965815733732,0.09878167529672024,0.07213385495329003,0.8427756704215502,0.9215779304993175
0.9001375172957047,0.9495918829121788,0.9606536064106621,0.904779848988875,0.9036048889805708,0.39717441276348386
0.09146101473884755,0.9870364250846106,0.8470597933695785,0.9278922506598761,0.9366506379601978,0.540493865788206
0.2573358280326039,0.9033624945860745,0.8407581002344411,0.9404193276950508,0.9089924515081971,0.9646972874972626
0.422316802218038,0.9412739537348102,0.9441700100314222,0.8925134768673018,0.8024985725585221,0.8586428460780374
0.26906329476721125,0.048529654118883096,0.8363296165289338,0.09456570925244667,0.7292917917847657,0.9729482416324698
0.5638558465936951,0.7016005680263955,0.8439116329523499,0.09416373255704936,0.4988185336766371,0.8457600485314416
0.570672880206282,0.028233614034421473,0.16152450189848322,0.5277752363816949,0.41173270207404844,0.8493758131926504
0.3987713967310088,0.9681911683665781,0.1145919327885673,0.11330601720587674,0.4685932504763694,0.4459620768925833
0.031626589334708334,0.9841015972674713,0.15132012095538067,0.36288514371897,0.5849367516677759,0.5501403474004015
0.9869726350410906,0.8882679607981914,0.3143100831229751,0.9265644482405416,0.8367256586386128,0.8744023106672816
0.9647388487089883,0.9682590850886272,0.8820680615694165,0.9246914507812452,0.9304441192072324,0.9767985103985456
0.9463601342783283,0.9924494172318157,0.9843494832075607,0.9325874632243497,0.8633532422282935,0.9158551345188629
0.9767420111233222,0.8761134468841723,0.8238842601582739,0.9790321236295167,0.975866670297304,0.8849443541349634
0.2554651501306686,0.5774983058824966,0.782282992880031,0.9874391364671699,0.9793549055762034,0.9600147002735975
0.05695391914567154,0.7003258904967421,0.02643308303621683,0.9902647394708104,0.9092480927688958,0.9046922641565219
0.654741174343998,0.6503258730248421,0.44097215552617897,0.8557449643554995,0.5634284948639845,0.7659386045301527
0.5410299359752143,0.699072997066252,0.3520100829243246,0.2594703355030414,0.04380194493643185,0.4809195674323347
0.234577875197548,0.47576957421531574,0.27648469414615495,0.7859803654424067,0.6092135008016587,0.6989477280778443
0.04075480813660914,0.17691882676190684,0.9253122048321106,0.6538813573280248,0.2292765725431456,0.7102956861452391
0.2460886676946352,0.6324192051828768,0.8388424566168852,0.5739003112153408,0.09010178501603737,0.32751937100212014
0.8403526145682063,0.0337846697454244,0.9431397904658105,0.25848718657488395,0.13688746190028395,0.8881464271882241
0.9253294449481092,0.686976638620258,0.8265214530348932,0.5427539189134075,0.024259901817888743,0.9470744280151492
0.9047596955663626,0.8956892589591458,0.9603293281987445,0.6708603397107777,0.4186336477535508,0.8642432102525941
0.9449264392049844,0.9631462058979582,0.9087618657911386,0.8958672643507126,0.8275509383964265,0.8850085500277913
0.8677762655473064,0.987207277971933,0.7443106059664353,0.9167707035799166,0.9611889912896594,0.9108474756934306
0.9301751953510159,0.9658660442750419,0.47952504649325395,0.9681420043008278,0.8957825630025921,0.9926532457965019
0.7014169735052989,0.9675717860234051,0.8812810439943534,0.9911829885203036,0.6233921756618563,0.32045068081466277
0.4926434294187121,0.9630626403044197,0.9244991149522163,0.9828992780101043,0.8662025476507588,0.13625406852470476
0.5010870966022304,0.4303735672281686,0.8788113824619574,0.9129871833220127,0.8240708761514046,0.9349020786049194
