a,b,e,f,c,d
0.7659474996685912,0.8736918801803507,0.22577079226838195,0.7415696422554099,0.11837405392689647,0.6753575351278669
0.14763669705857513,0.5398164115384898,0.6966827581901739,0.9989270081136669,0.6531609864200277,0.8110774414349179
0.7037075740757698,0.11699817825773105,0.4045195532362197,0.8807790904761138,0.664108348775818,0.6688366794074914
0.12604490384824785,0.6866015295556707,0.11777654502968583,0.9360571653233276,0.7442118019925316,0.06487254392745319
0.2265096917660123,0.033867773624800805,0.5795742363933324,0.8701587831038134,0.7504752054241707,0.45038486452743803
0.0016637708941073602,0.4936429489686893,0.0603971875271806,0.8556844262194208,0.3923529953324625,0.24460041509901365
0.8239858048277644,0.9859153703984976,0.9689181257091605,0.39779561256668866,0.7191508084893552,0.9981572824692857
0.4329430443119355,0.8809276040511174,0.9933072500443576,0.6149945026532548,0.1958481848980011,0.5767785343542036
0.3956345504879158,0.9678158291153481,0.8528500683072131,0.9251043800875356,0.9075410270905364,0.7832662417408911
0.47172772333290175,0.9751779514756234,0.9498413374566551,0.8264457628081425,0.9921411138538181,0.9680354766230247
0.5352798280955343,0.9206729049154203,0.9944404790813164,0.20836167679695994,0.8536390651738094,0.7565239027819017
0.41394659211885126,0.8381598147891014,0.9408300961780838,0.8362716782857933,0.8849630394404783,0.9958449854543812
0.26872414135706885,0.3393823308572243,0.7106167468070848,0.9348662790477495,0.45720853741576617,0.8077093904029073
0.5731090430728911,0.5444054909092024,0.6797870600269816,0.5706998744628762,0.3317793825630144,0.8730048646262922
0.7937099418877511,0.06436077897534913,0.3221777466668592,0.43284917936417894,0.13485111371971895,0.5799213554394418
0.35221922642230613,0.930553329819025,0.7052459178493627,0.13190594073335557,0.8074387564423696,0.04869140831797611
0.535272433537048,0.5010148652275288,0.5203490183509879,0.8464764489271419,0.9680699112826289,0.6739885509704259
0.08683061449642068,0.10991337294277548,0.9789138913745917,0.9302167487272965,0.6741030184647133,0.84015977458356
0.32146494984070023,0.7046299294964464,0.940127385700153,0.9389935822901023,0.4505398610592838,0.8675236165683278
0.9701168283329725,0.4920883455928542,0.44938970314248183,0.3600099265843139,0.19310477347612276,0.1815659497932766
0.46229284191052394,0.9270527731475882,0.9490606334669727,0.8360054491141498,0.285506330104832,0.5191605427658375
0.7180918711670456,0.8460433979598028,0.4643663719550049,0.9364363355716128,0.7614659785848786,0.08218217249220386
0.23171847385256752,0.4311841579364217,0.3612536165747598,0.9816758634483495,0.8821650018212921,0.4074178750175454
0.5003058294714867,0.4635462893671325,0.6610797427235069,0.9635841902269616,0.6200997678349369,0.31815713095698994
0.23504263916993767,0.743865719408905,0.4714513893148158,0.8794512301480198,0.49281757411502913,0.20422134111327603
0.3048956573689528,0.8815447593609118,0.5057040567896202,0.841082771949957,0.4804343971644681,0.22987466295611583
0.20966844294386763,0.9970367565766692,0.7348625954863616,0.2982376828802725,0.8861120001352513,0.8116014886315497
0.34082701197903065,0.134860706092205,0.8756765423153549,0.25190253581017485,0.8571531504197885,0.9524483945192778
0.0024661982243923586,0.05440908498581294,0.8652544281325276,0.6914192745178049,0.9447835306243466,0.7713083544118811
0.1631265346988225,0.000746073698079286,0.9635536900823913,0.02414703005735547,0.890925669276483,0.7422361587333374
0.7181067586271257,0.878768150934076,0.868538933011369,0.6252554702943471,0.9012333293176625,0.9330223383323354
0.2947755730220342,0.9559007496155023,0.968063966814255,0.22491586038689754,0.992760898786899,0.52801624167884
0.20203877595946163,0.9819600234440786,0.8861250397804188,0.661629066252259,0.8115316906806624,0.6016672927400939
0.53985167540715,0.9903288623755323,0.3191956137849546,0.09470968531496096,0.34532470357409384,0.48828322685389935
0.07918722811638262,0.8693719176529329,0.38190603123636774,0.9655267980820433,0.9225718089626607,0.3518751557280532
0.9214153074395506,0.9708053272025988,0.8786640001304311,0.8870713364232402,0.9333363060363097,0.8514198252250632
0.882399210261671,0.28722723946648115,0.8776135713586477,0.902271245854026,0.8725416438217384,0.7629663962155029
0.9835315744550875,0.7117666445420842,0.9485283494927246,0.9290427118210768,0.7119790748456178,0.8027566205078978
0.9653289890633413,0.9690441822495923,0.8773572142963917,0.9106785332354066,0.5084538369818119,0.9204012080835069
0.68201939810196,0.9994508860152648,0.8567013371686402,0.9569868280752468,0.14771996043002816,0.9444801388929271
0.0801122238241346,0.9087227166248727,0.3400217426628752,0.5694177158273986,0.6797447682611052,0.8649181846124785
0.21101780812421717,0.8212016566430406,0.37198485825811894,0.38940251882718463,0.2994382555502883,0.679549179274826
0.3093951862255873,0.7635408296259016,0.482092706229811,0.3935532723357214,0.5311001339864989,0.41706300562729304
0.8314523192828771,0.9638784017741756,0.6790243868349051,0.3737032089496469,0.7984651556906504,0.5546778959378037
0.08529790293218802,0.966095335394338,0.9091148205564368,0.9430406475559014,0.8671439810723732,0.7451812536428561
0.9878285574005434,0.18667921102406845,0.9886210789428904,0.9410957724843659,0.9798252199586701,0.9816372028153288
0.9749446609511921,0.840184084875066,0.8501328959745993,0.878043283178535,0.7964663883177489,0.8396797482976521
0.8605312992468948,0.8568758471115173,0.8555935804442326,0.8752050301589407,0.7931237503902564,0.9650184289067523
0.9916416865868926,0.9820359239517231,0.7493546009788796,0.8909442275132556,0.9800995826918177,0.16066399782761195
0.9124052414577168,0.8223750253080395,0.9948392632024642,0.8252931039337185,0.8781585287287701,0.8253538034524122
0.8390350286891639,0.3626125879818816,0.9696235440995674,0.7294085898622543,0.14013653438183438,0.8573339153103829
0.4772947947831591,0.4104443985164739,0.9376745972473833,0.7317125983540228,0.5436420013894996,0.08804961913761156
0.06505673298507995,0.626050100704721,0.8877828491895959,0.0714320508705135,0.23499706948987656,0.6408879084969618
0.41695080274295526,0.04278405661025247,0.9422651176756007,0.05585335441458984,0.19102144038577978,0.8022091515290065
0.6873822963391917,0.8213118093804491,0.7671495588245891,0.7422855624148569,0.7027112880399164,0.40158693628670145
0.8269421268521395,0.9760192852348225,0.2734414005559123,0.9601256178510307,0.3630630806804916,0.7545389785453291
0.10433890961008517,0.6926432768938292,0.10493492022020497,0.9862588739176044,0.337439236685516,0.8204680543637015
0.32347983667590136,0.21449286103049925,0.5317298940950727,0.9254048845784643,0.7196550429617211,0.001376285553234462
0.7757983599144282,0.5951938763592017,0.9452170154164625,0.5333980285071014,0.2437457617370654,0.12096542377645793
0.691769279091603,0.38849826808775956,0.7899724402939057,0.811657293457458,0.20215967752184263,0.5979838443171555
0.4577417089950415,0.6922434206029696,0.5439655680116092,0.2510591222045263,0.18998460608359888,0.6214227841581209
0.5719772238301727,0.7451733926702051,0.5886140359840982,0.48388645827306365,0.2970965773759888,0.7545528738855849
0.4210959055692021,0.7559677686591845,0.23947918559745626,0.6001165936052092,0.4721750999361465,0.916655899230506
0.4322284617333174,0.5102789238159068,0.12313843631134266,0.03538888846010991,0.2288286696242978,0.9100173609642208
0.394566435584033,0.19113053760598203,0.5711434518095475,0.8207383663452692,0.5874183942002043,0.09361189841328067
0.2860078747397991,0.9729685744630334,0.982999209561892,0.4174269223198273,0.1819766196713222,0.5227665788070605
0.41388902839261066,0.8742671312782333,0.9327740847944207,0.9986659213011628,0.9066318371849877,0.8238124396868273
0.7839684822471596,0.8694085852633012,0.9774685957909238,0.9653432622229839,0.8796539015780539,0.9849361141387254
0.8285576173302135,0.5025453743032814,0.9436030934157976,0.874233096465422,0.9022067180176889,0.7881832346731661
0.7464608839859032,0.7147359755427558,0.9641568975874881,0.6325637794854438,0.9162101920374305,0.8794927351102118
0.03249276564916928,0.12946188213256518,0.8679747869516996,0.341348948743662,0.9957882911616833,0.8784033045790149
0.41616786702275876,0.9710917246880617,0.597333114343491,0.2811202912188779,0.8845068427549163,0.8498453514227527
0.0746761558300394,0.9793155122033811,0.2891278675932065,0.9520680445865409,0.2726896547604383,0.09955366425478054
0.3493484085634292,0.683873715397552,0.2685237540656664,0.9412210610100914,0.3552498099432741,0.3286058140878249
0.3808816367856399,0.9080920142097849,0.7757259035247207,0.9273621945768679,0.13434526997760188,0.0978064635921174
0.2757374775789124,0.9765410305003209,0.6697498914176978,0.9363414350584554,0.8714758838234347,0.9458833661144204
0.5086482472999625,0.8624910760421164,0.091793707323426,0.8425417465704785,0.8763536290719514,0.8530854959932489
0.7013148264080364,0.8518634291535087,0.8794365651012467,0.843724788316485,0.8813313818681985,0.9780117625625764
0.21367007522708167,0.18936170954346532,0.9917223087969125,0.620654033546395,0.17808634769139678,0.9949687572873979
0.08517341941104507,0.21236210473497721,0.8202905397713647,0.16764039485387036,0.1102709764327522,0.8651937902242254
0.3896015010740053,0.10076259398973715,0.6650180672812334,0.8937163339295282,0.548248104464107,0.03270628817717616
0.45145331711819425,0.1022501133131386,0.4761688708011099,0.9928696765303433,0.4776007386938157,0.712262509894239
0.0991467416090399,0.255381765347953,0.2936145408597171,0.8589467058633238,0.10773160645177478,0.23091947785246286
0.6946120859228226,0.14842745423652898,0.0679327298046218,0.9642439617098889,0.6117410158967495,0.5729148268652201
0.6377506665868394,0.26409226152233184,0.5883338344255237,0.8774378096328137,0.7380374555317972,0.5703532520809086
0.30403978339255466,0.2747208034085175,0.7546542129003116,0.8362396767339976,0.08593185914169435,0.5273576252782641
0.3696734259039901,0.4881710747839207,0.6598570831551052,0.38665670280172953,0.40746058372235233,0.5238914696926328
0.17670788243112748,0.05771384520689065,0.4077071845212541,0.08082083304274436,0.6169882313646766,0.9342637514727223
0.26030444098661276,0.105330864854691,0.31391096518127826,0.4436699122884188,0.4378808629579878,0.6302590446578907
0.5736263569562746,0.4536541081108391,0.848761785851283,0.44982312305979016,0.35746251613894675,0.6563695830943144
0.4266345484010681,0.14175471786738258,0.40841253396784444,0.5613792805143757,0.7541977259151651,0.5314465259872024
0.5670857843274244,0.7682511946361924,0.1657243016982677,0.5615831371850261,0.2758434254522997,0.6363554886887186
0.3549281047774399,0.33073124694220346,0.7405385924093765,0.6926541886670867,0.3463564946444563,0.5032032659979917
0.6841040277563446,0.1248027231484425,0.7119400713405345,0.36906924430998045,0.513410334873116,0.5579108435885182
0.6475103033518449,0.7813609304482667,0.4631386981018,0.09002495164486998,0.47183408725958376,0.18090453945424553
0.21489818212343392,0.05610257368868626,0.9528583756964548,0.6635218316583361,0.8475916326307467,0.9836079959816645
0.3098750403616825,0.3372908502573044,0.7276897198263167,0.10529753428494631,0.4017757293894459,0.913695838480631
0.9323472414938813,0.02664727994015035,0.24191945853293922,0.4409816769098511,0.48720916352593213,0.07800385199194514
0.8706368785727273,0.8609991420431085,0.8035839449810152,0.942516621801893,0.6082948044400129,0.40564409674607077
0.9763838230947101,0.8198927179067357,0.820280357590545,0.9880213125479971,0.9360031754010185,0.017732595131278183
0.7231064084910411,0.9102707341330121,0.9140373793534257,0.9955545370321052,0.9832120460597497,0.8265988726019389
0.07050159298452176,0.809445478361507,0.9778371449294154,0.8826105724098902,0.8777031023505245,0.8676246971427265
0.7882582997272596,0.41780933614630034,0.9343596631707521,0.9482266241395936,0.8948008695123845,0.8877287997590142
0.529906497844366,0.15292017696931037,0.972683635253256,0.9506714307019721,0.8879670864850515,0.9166464124010839
0.6923140837778613,0.6285080113443081,0.36181953516532683,0.5911186446300976,0.04215407572251552,0.8646173637887093
0.4144033325211512,0.9539176546719677,0.8432818779429953,0.46366477266441847,0.8385634283904143,0.8908613247816042
0.6933482197627887,0.8493487854739087,0.29544407663422995,0.21316378547055095,0.8854670202820474,0.4651430408039975
0.3668194600300776,0.8798130985563196,0.9800677455582922,0.8893583296751851,0.8867064886722752,0.1456608476299264
0.9249421307928589,0.4079462149433374,0.9114320240461967,0.8563972420381984,0.8842222727886095,0.7802453017144427
0.6166556504632018,0.8424587297489483,0.876436915957495,0.9357004245802308,0.2649454284888779,0.9380086139722986
0.4406605416809124,0.9411558171992719,0.862005820041988,0.8724752191116705,0.946007792927652,0.7572607513554451
0.5658578549680592,0.01834562655211567,0.9568414296489508,0.844381126097074,0.9352248939924648,0.8935354650106674
0.7587271007152909,0.7267748755009602,0.9684613010789,0.17847406715310832,0.3581262966302037,0.7502886404060211
0.6566910600453991,0.7818954340390347,0.04668422662725869,0.2479372092308551,0.33373775227690644,0.9660371326137879
0.4174709851097019,0.5864927300937056,0.8094995389582431,0.7589463486021535,0.40305135467840253,0.22592966187579824
0.69027611642298,0.5538629442238945,0.11944539245208391,0.07618882941865528,0.2108568842189704,0.5819199860831736
0.15109109201863236,0.690131056433587,0.34513551955485133,0.3373351176854688,0.259686274067451,0.010679727140641616
0.8439425784904702,0.2751788544164211,0.48013295918783777,0.21938992603879198,0.37334222256605043,0.23383876221412375
0.9342116400877675,0.8039462201169855,0.9861141387284359,0.8645700591699752,0.5374502355850528,0.5428906619315362
0.3509151124592886,0.22095403139617453,0.908701091526463,0.8417914697716978,0.011753750972972526,0.7591239643690765
0.39464097054796365,0.24348552170718954,0.8984961970424644,0.9801605337964433,0.10089036055444943,0.7852591331232579
0.6966656669222385,0.0647365441220523,0.9205125254648808,0.8995312526760272,0.5630512797675545,0.7607566026119579
0.6350285219294569,0.07468289116241432,0.8873265185993244,0.9873532182177914,0.9466782630984173,0.8018574380358598
0.0976701055538911,0.5590868459479704,0.25547114907851376,0.8757942063389135,0.9779461559786933,0.11755380557065045
0.7453464586812365,0.7507419082757931,0.8438588958158333,0.7199710371339194,0.36687373706021625,0.8330663149700496
0.1439093761350704,0.4149216029111587,0.4675760506919417,0.625583065461816,0.06471563667315082,0.9717523045570277
0.054198190790284526,0.9360695057334831,0.5345966819606353,0.4160169736639344,0.19267167408924624,0.5467701002528579
0.33051067125033695,0.8622363396130884,0.8330034569104747,0.9525749517712858,0.8805772426807305,0.5555747507987119
0.37875550664109225,0.13843879069573292,0.028620366071449094,0.887141759467406,0.8903707900339175,0.8035223975454261
0.7727123753870746,0.04711718850694551,0.8766799036815607,0.6232448958151081,0.9012945714047431,0.993242627303214
0.7294816930406679,0.6164951528291563,0.37912919564265557,0.6176368806863657,0.9664280334950822,0.9810417360295233
0.5582499902475234,0.16157572528388542,0.8764832540788807,0.5487675827407236,0.875477432710048,0.7510149835557075
0.5310654762261775,0.3136745810008068,0.9970471368433037,0.8712414805943074,0.980011674506033,0.919708536077926
0.4388881168723944,0.22411485229540365,0.9277595208256096,0.42855511765721815,0.3681590649152626,0.8767697903184875
0.10756356438393662,0.7579272791065091,0.93274740766984,0.22310224138645618,0.7057827322311099,0.5062137330843663
0.04173622175854565,0.3172900350909855,0.26305537789127076,0.424330949418085,0.8775358583164761,0.08048323889404689
0.84412627619343,0.37669354118863557,0.8598948069140687,0.6898129065138955,0.9353997105194433,0.09419774095101582
0.9864191344638962,0.223695720749454,0.9879744958702861,0.8590119718727844,0.5584356603504534,0.5613007666056266
0.682659483438237,0.8260145203896576,0.94862504039417,0.8357155969269496,0.593164623064157,0.3369023018281336
0.037708481464775206,0.802041097346835,0.9334834023311751,0.9572772060144192,0.4826339349338214,0.8814932982011789
0.3838743877913005,0.9721196595849051,0.23929479814611385,0.948385131885386,0.8803337859670877,0.7778823736691624
0.4377964067539949,0.8071644699967065,0.8901154132396638,0.8393798588223492,0.9010739801747698,0.7904311358957432
0.2596858741117108,0.5202362603057512,0.6888165581087384,0.9748738456714103,0.9042610255773216,0.8913459539444819
0.6347079519121835,0.1357351309983552,0.9418646794353454,0.4439818448526979,0.7599857549478276,0.818403283439896
0.2831700907717921,0.35982926348544936,0.9928359104459047,0.22513686844607808,0.20287203850452507,0.8310619825713258
0.40115254066229344,0.13408372653310954,0.8661931271736423,0.33848796900960154,0.4311089210258158,0.7130209072410216
0.3479583769287921,0.7718651683961572,0.8908752693279023,0.533659791561306,0.015160066677209249,0.4801364293354336
0.5500301853223069,0.08880790321743195,0.7993386111010125,0.6442684441787537,0.7378358623852025,0.3991992141431289
0.4563750124215695,0.47748550445721305,0.3629601502811188,0.6397244883458825,0.5647310479377231,0.06011735274767333
0.2134812506881257,0.14951253154625385,0.3464951381629117,0.6751768222672488,0.09014015148061656,0.5240763104055679
0.4244892282322133,0.2063989836736725,0.513138556570703,0.5323333833650818,0.45988772065267813,0.8143783231238855
0.024393047338457867,0.582102781085964,0.08343531811625755,0.1543402809787524,0.027800860508973863,0.9546402278057737
0.9813727821180671,0.18325736283888017,0.5999818607376665,0.46213353186893213,0.6062941749571682,0.8961797531300517
0.9857928574539737,0.9505704861945141,0.4992216557613131,0.9658223309969239,0.4789656733797067,0.7642009813469255
0.897424783104169,0.8926249998641285,0.9630325598682288,0.8695770836165789,0.925752384965425,0.877286901305802
0.9803322421448879,0.3858963538795843,0.914971894211942,0.8768288012004247,0.9399665725794664,0.7870311060250977
0.8407203011614685,0.9964277034119071,0.9808654204148165,0.9354419782441362,0.3268532754039678,0.5740652334594943
0.9395987312839711,0.8130029046257614,0.9276877207791134,0.9575752444170933,0.9139918599685033,0.32783036730688697
0.5840310403662532,0.8456019454435314,0.9019540645194106,0.8382453328476502,0.9019707104839385,0.7720085950297861
0.4297237901782525,0.9539399893135988,0.911811409658696,0.4741130809942311,0.9792026175190545,0.8713429194141733
0.04078504116475623,0.883376609915355,0.6023344031669129,0.8120026445410983,0.8694710836237042,0.8658546750677255
0.18890508041709192,0.9685908636565929,0.7105596520507168,0.08189432428715902,0.9202340149581896,0.996295034877383
0.6592964137327001,0.4010349327399714,0.8579952773614119,0.9507655905488998,0.9936857981601995,0.8963966892589306
0.20446836285475328,0.07599093091898662,0.9648618523838941,0.909513779426081,0.6486615671050348,0.9471969274564446
0.19746183311067558,0.04472533101796694,0.8541664782796881,0.842546458380295,0.23832566866637928,0.19448269502535115
0.6901229808679262,0.24459757174559382,0.29527321556548763,0.8953068249957593,0.14512125865103512,0.5158327653863557
0.3321148389824308,0.5286013259309852,0.02821564451732339,0.9629495508353866,0.42238392824188054,0.19375182955215636
0.09028305526019699,0.22380403805845575,0.5871965128217423,0.8966668974310559,0.6475115387743661,0.20923245178637165
0.9712786947396688,0.34797997137569203,0.4115779076736069,0.5607010634724368,0.4208181953209886,0.3841378956118435
0.9408389432711477,0.6120608194459548,0.9631853597851185,0.39092462887702634,0.6627577487770819,0.03472280275634685
0.9466400351770592,0.8600889183843228,0.9747213228176852,0.9356439201010602,0.1644506638544703,0.08251673896754537
0.2122065532946489,0.9824748964087188,0.5998900576629641,0.9856133955535504,0.9557895198294615,0.7646178751121956
0.47913054252920617,0.8051228195800982,0.23681908637416602,0.9894701454043693,0.961220067593588,0.7885161071156682
0.8306206870434775,0.7141288109928285,0.8991783071513129,0.8731373022453677,0.9938662298001729,0.9460131278291197
0.8677091531419034,0.8130578832924935,0.9304100708549604,0.9451303689006965,0.555969443450318,0.8273025675308826
0.8210603218487567,0.9379553575316208,0.945210721913317,0.8406704704440087,0.25183480668699604,0.821674693908972
0.11614682060621871,0.8227846977867503,0.9762211078091693,0.19525837623711487,0.7813530727504333,0.8354455839526568
0.6003691708063549,0.8134480424038709,0.5887891888174991,0.5291265280564323,0.911337347231424,0.5355310444728211
0.13086531792173875,0.18194583406963477,0.8692193050501728,0.9517045802401287,0.9970103479401713,0.07787553426878248
0.5200800945193215,0.0988355530441793,0.909261031881848,0.3253778381548186,0.9550793580734755,0.7744784782635268
0.4405430443410494,0.319438432948584,0.9573657996264336,0.7141850071857542,0.405821526100766,0.32573660103491986
0.4260762995581361,0.5123964963515923,0.8733350995174507,0.6615726756186943,0.8284253707899665,0.2153310613780002
0.9874855141095955,0.2257938094937284,0.9086789139658037,0.7149356810923153,0.017303857187683847,0.6834763096684543
