a,b,f,c,e,d
0.22207526792651877,0.0016400727518534552,0.5871525920768335,0.17137000371553407,0.5376199370525165,0.735873332458027
0.4668748021182587,0.5778480686112493,0.07125823218720824,0.8568086539996359,0.5899541658348313,0.4008320159609217
0.28572433501173927,0.29205795936591633,0.0260053317376853,0.8242583996022907,0.7400580773771841,0.2233273330696598
0.05551611500338484,0.7906725498446869,0.22060156027998865,0.9382124940691818,0.7219071036633645,0.4263962600176335
0.2873231774805799,0.5288493567149499,0.9885202386690753,0.09507577605217021,0.023508825815516655,0.8104394585178633
0.6011283936572996,0.8126893895764009,0.8494440885756082,0.4803770295135909,0.9556330615768818,0.6360022749121693
0.007850115448322235,0.37076639583157756,0.8283465663107671,0.8555154121324858,0.8807274321147777,0.5696634269543984
0.056899200781728484,0.2010091781529038,0.9574260658624429,0.7286191819395974,0.615953725359662,0.2795316800030552
0.5524173385505039,0.4863288096922612,0.08856412453528564,0.07254960019987591,0.8170102416893492,0.6120691176660195
0.6743946020160172,0.520432627498248,0.5382359961381273,0.4415166355809675,0.7488725935449789,0.4327456361306102
0.6274165073034188,0.008442886459940296,0.7115160158315149,0.32305697456407223,0.33875063471673705,0.022124415836354716
0.45117381206013973,0.04357219911902181,0.38824220633074247,0.9844766432196639,0.8848704496598148,0.3666584752224835
0.9112961202421279,0.37642703845736586,0.9589963924507667,0.6291840304093498,0.5464648381688268,0.7879792392881413
0.8594334393806459,0.8929147650692824,0.8098949210611226,0.21578003027262962,0.1061820612717854,0.8201739844033464
0.4977057946754298,0.9944325267977524,0.8292016583023551,0.12693664898717338,0.9513887046302735,0.88770524111572
0.3013038107276619,0.9244243647457723,0.9097231163053483,0.971070376327107,0.9012309051854398,0.43311503983030536
0.33941784876103465,0.07666384246022219,0.9795126285952982,0.43326487432057675,0.5841456760798227,0.1362108000088505
0.3888447095171316,0.14367925813117607,0.7930484794541627,0.1854318663825728,0.640205047959958,0.7434148161526108
0.4948447879107264,0.5689517214195664,0.6528391575296625,0.6319064298284958,0.2603525358819171,0.3214193490670516
