a,b,f,c,d,e
0.40844653959272703,0.8902329480028013,0.22853293474298983,0.798391212620224,0.523787780689785,0.990179008103896
0.029980897782628874,0.8806680515409461,0.8482863974012336,0.9397980150623974,0.9126946719186004,0.7808805123540915
0.4936183098105921,0.9782918849655251,0.9087262504102507,0.9046822206917283,0.8477044359910142,0.9689777681345099
0.5807733935993595,0.8722141308213048,0.8812110230287221,0.9928080580412382,0.9419078542820061,0.8124714458164881
0.360940311305842,0.9177536117989404,0.9697736473860734,0.8791268529505017,0.9390371439065243,0.7922237265875905
0.011003955038369614,0.9391905277602484,0.7719627064727563,0.8998781132493762,0.839177528666416,0.7425916110287694
0.5153019880281396,0.9499240206054078,0.9978369159615093,0.950625658949897,0.8993289420109755,0.8155202877655403
0.4020044430440628,0.9023306305422912,0.005568100693659512,0.15927151037004933,0.10323702846308161,0.8408969946408357
0.3535443695246637,0.9495808157034218,0.2586096309079828,0.7756713844212232,0.7456938542697746,0.7697647287465641
0.733059893640686,0.8632181703663766,0.9805529464112325,0.922349608611585,0.9771482900391292,0.8514545399650253
0.05002102183260492,0.8972870345701286,0.9063516235775717,0.8988319125377866,0.839631339784039,0.8984477555870686
0.515072520717863,0.937835604394292,0.9989310505030594,0.8928572382881471,0.9744995039377442,0.9600349897534058
0.004284660214546301,0.8673806029612398,0.9157251321711504,0.9049703947180511,0.8792273472860622,0.8818922693837193
0.037572282349239386,0.9070018309238661,0.8358329195899317,0.91716897825512,0.8012538275481442,0.970785355639878
0.8554336743639054,0.9907895463330041,0.8735355461544263,0.8702026882960963,0.9464111812430872,0.8496458103211784
0.8474592985426869,0.9757768715606601,0.4951194442548485,0.20625891354294745,0.7357131381961928,0.8471150826626415
0.44320433730244124,0.9701452632361804,0.4635532576210496,0.39025661002816553,0.5779600437193204,0.745021715310082
0.6468548794675675,0.8656274604599173,0.9233502274285684,0.8926666840046698,0.9423823484199286,0.9422761862322242
0.07636647205406426,0.8886364281574441,0.8685285060454719,0.8820328372342682,0.8706161743058309,0.7717923703879769
0.507282212322117,0.9376845802914988,0.7826128957584726,0.9486198569006365,0.8001172803012814,0.7361637947070775
0.8433872748608948,0.967819766492635,0.9868457499647071,0.8355806886081799,0.9428007360080521,0.8735382764557995
0.7142430727780157,0.9969267852077096,0.8253507406605306,0.9426990236597577,0.8760128020434717,0.8289707937532139
0.46291408703795917,0.954167507052861,0.9626941011999558,0.8806919570647114,0.8618212347370375,0.843289423087094
0.8681878531766796,0.8810730669660649,0.21333628932845314,0.30511710432557504,0.05069814967904204,0.9714924769685753
0.5141222495467147,0.9774264620110827,0.21659105560568212,0.3273104931125619,0.7367320607464796,0.770994612141768
0.20395135383426677,0.977297359945405,0.8738560082632444,0.9439180307991443,0.9845259215581978,0.8532323432626685
0.739939313705173,0.9769992191935826,0.7827514566986332,0.9470268815686572,0.9430804058092067,0.7383119078452822
0.6715334328384925,0.9496620832492104,0.8519086993610929,0.8427327324077489,0.7591772410906772,0.7444057934794718
0.6478070636808324,0.8924039356399371,0.8253774055259239,0.8803234109561682,0.7728604337182492,0.9538008395105672
0.11035295008220188,0.9576136640909815,0.8465423183053691,0.9219378585835463,0.8279705610721706,0.7811554893400199
0.1838245533041175,0.9474895780740569,0.954982946219439,0.9005446630951991,0.9575688838585563,0.7721521553815796
0.33074257547960856,0.8902217658074437,0.7267026005224241,0.1113733458242408,0.09375127644205314,0.8466862860346193
0.2166837741827659,0.8728754179321029,0.6797345833614608,0.7038141841156087,0.7376723550726985,0.8740184592104833
0.253368955720131,0.9996863453534208,0.7915849437886215,0.932342352641942,0.7600068942739101,0.9033514375748908
0.6533989465748071,0.9628444209763278,0.9216523980092213,0.8790520052527971,0.9087762096607288,0.9238958543494942
0.43549078938431973,0.9211204979047228,0.8948861396589818,0.9235212240177576,0.8494999412228739,0.8014831315266182
0.7002250999862609,0.9023934257813608,0.8859446808339206,0.9704663155200788,0.7831160794117165,0.9067682626221456
0.3680265435713531,0.903946596420795,0.9738266736560847,0.9008946299673766,0.8676661534061536,0.8845471738803434
0.3018524170351288,0.9425990553333845,0.7642438094167727,0.8464086631862228,0.9282652468617076,0.7943958824075197
0.296795818551176,0.905424210878897,0.5507010453989456,0.16900631508347524,0.4623522943614864,0.9032876206057519
0.27941964578791706,0.863083043092566,0.6827114352278684,0.10353467504526744,0.09301324306996431,0.747236820826825
0.5727558694325247,0.9219224151555413,0.8288896052358653,0.9724572513765477,0.9590663708494774,0.8354722673281244
0.24254397733236016,0.9085907552703155,0.8205209057275835,0.8593033113927643,0.9620105310548026,0.8309227284546975
