a,b,d,c,f,e
0.3147835315335107,0.2507336999265494,0.7402401193177717,0.183997551407183,0.9130849088525508,0.9573795587272338
0.2138805068485362,0.752841322326768,0.7489054609328585,0.27910215342690575,0.8584553366589491,0.9438483278837216
0.4761667317902384,0.08545790830532445,0.24264739645074226,0.11039112265676532,0.7986534050512613,0.9247589529707296
0.6021895758415431,0.2885182588083356,0.6751193253917489,0.344557519878627,0.8478947795457131,0.9988113631876069
0.4424355780843749,0.6565333305330516,0.6076945256735611,0.26564598714908033,0.8570145667928133,0.9041434790811449
0.05796605714450306,0.6246622963159022,0.12454161277399362,0.7192577444425168,0.8163954571199376,0.9673088512206176
0.7384023006878648,0.5297526909770472,0.6534900186823744,0.1469282370854581,0.8306442043252898,0.9713652746589713
0.4583080170298853,0.7574861768136343,0.5427233730674835,0.6237072768280939,0.7491413565967197,0.922832201370608
0.7786586144904584,0.5650923345798102,0.7151088751980433,0.4523792241959723,0.8563814981360505,0.9159200306701144
0.22901932735609382,0.16570707501244178,0.6371480128457042,0.020914498166045934,0.8752881665922049,0.9024962841480147
0.04391305622523388,0.5374160095198985,0.2884887845951803,0.49515424909689565,0.88169831587475,0.9944546932336816
0.27048371797439147,0.0414242758540358,0.43537877155426946,0.2971049286824025,0.7275661637727778,0.9136355237016838
0.6357045411870464,0.1858761689497491,0.2733333897712755,0.40731545632811345,0.8380549902215806,0.9853182971489564
0.6493830896153733,0.4205390519939564,0.5736211578110021,0.4018612529736853,0.7118979625686078,0.9612132440049532
0.39789052343437187,0.3771385087565674,0.7319530624578867,0.6850493575597827,0.9531447290440618,0.9753340707742161
0.7575105678463133,0.06667847058102479,0.0615058736436958,0.0936958659637598,0.9617363073594482,0.9125466028656669
0.44853652208052325,0.4469715537255336,0.7886849585651454,0.7087249080575523,0.8894810625872478,0.9445132091205516
0.6211000137774371,0.07756095765129463,0.712833383932651,0.019237649148087968,0.9331122090490825,0.9093814181773386
0.3664360427780199,0.8455732736105444,0.5777062093078693,0.6266467616363144,0.7613870780806559,0.9855540165131629
0.7227210364632498,0.681720191258175,0.073510820302376,0.13412078053613125,0.947413420300929,0.955351255014187
0.29204845487266085,0.2582123908947865,0.7280621902019975,0.2502020276819156,0.8324444216346176,0.9631113905438115
0.7650098339329716,0.1527831174314703,0.1330376146162031,0.5874427908651202,0.8949060039812795,0.9532025874214104
0.5877122370508399,0.39681583736216536,0.10467647682441689,0.11779079428138031,0.9528959595899106,0.9738198342991893
0.4323512452008667,0.04697258661436269,0.3938181033812776,0.09414297040814883,0.7298087750223189,0.925976684272626
0.48329589660084044,0.029985808380661966,0.7366407062968662,0.6803461979972545,0.9424968827177012,0.9052128563268677
0.25607760891089043,0.5916590667916345,0.49074015344955796,0.5666948991078431,0.9198933424127219,0.9179333126153841
0.7507792435585896,0.3418412389596737,0.7321924193867522,0.17175040710774486,0.716349802901054,0.8998546195177762
0.6476192519773883,0.500377710954426,0.10362549643193912,0.08046852077871637,0.8358298320874104,0.9462546917344639
0.29002069010196446,0.576086364837466,0.7957826065206878,0.48935344376639445,0.8022777972671711,0.9970523224003512
0.3879516775548073,0.605748546535559,0.30065041544223603,0.14002451874547342,0.7432423739080134,0.986925107476977
0.6382483351044176,0.627751846641948,0.8481187032627688,0.5311284465190006,0.71780725782707,0.9373599187045704
0.13653206347319238,0.6069131142639044,0.7884775522682265,0.2782176397409728,0.953114466471578,0.9000014652191678
0.7560209900435396,0.0999260939157431,0.6216904931996186,0.04465495780872854,0.9488124036809813,0.9595000766106214
0.10392992135031424,0.2992552680489276,0.738327696558291,0.2636229242582394,0.9182606013388515,0.9820253723474461
0.5628632352161894,0.4660355479135949,0.19712637783305495,0.37541106632907073,0.9668558994385554,0.8930428685821675
0.2423147569843692,0.5364077754741685,0.8158476152575942,0.19000138068496025,0.950142561266398,0.9928240186848725
0.2621370042035543,0.40295974471075163,0.4806690322708499,0.5750855180884424,0.9084641960010971,0.9844322786839806
0.6174368649973137,0.7774568354621169,0.7951613314582505,0.5991338109303691,0.8014916108662804,0.8923422793154888
0.4101263028872904,0.03041361685196819,0.12057361844696338,0.3247491614889661,0.8855010163304755,0.923450388227132
0.6414411515209243,0.7485759604181335,0.19115524664472827,0.3085033583813688,0.7886490010084644,0.987406297872267
0.7895440195198486,0.030947468392028298,0.6425384476363446,0.016096495542685618,0.8045856443083111,0.8947403735564323
0.12704320540307965,0.24173680420631727,0.658193343811864,0.24927351490447547,0.7926558672818639,0.998767929675565
0.5585772438612252,0.5622019038811602,0.1392204798147051,0.19517677460006502,0.9609640113788467,0.9070054967310279
0.2697170938845278,0.03307484096197715,0.1932264432114681,0.1703562498704606,0.8626986863804842,0.9650937435012035
0.1735295417100021,0.7543636557683484,0.10495947940627488,0.21777194138554515,0.9182939478100884,0.94671157512439
0.2106422353250562,0.08645245377061869,0.3016328245613229,0.594430147061688,0.7344851788487816,0.8912816797899629
0.09209054588622785,0.4860703599881988,0.41273235727189644,0.3556454901324092,0.846173627919486,0.9741297225711749
0.1310692191573494,0.57150769579416,0.6965015400349105,0.48435992381880494,0.880805539069802,0.9959558235631385
0.1640064903833675,0.10869985427581637,0.1720149580611521,0.5671612142217978,0.9974766843609733,0.8942856876413515
0.34136577269102436,0.010539020152518076,0.49665857529573254,0.5853647472489258,0.899351614807859,0.9701010202449365
0.7381391985807466,0.7625180919050942,0.4790434676370274,0.7107900769077036,0.7225482647840399,0.9168859579202017
0.32228628523319275,0.33094442710917216,0.5076725072715984,0.5367284600836144,0.8336420019152139,0.9237663789523365
0.05876663562890837,0.05799742572666636,0.6938765041152782,0.4646714465324673,0.8083766169369415,0.9891906101955505
0.31644420970250514,0.23692038228770132,0.5096630458125134,0.003928281951583034,0.7285352666151205,0.9510084669528629
0.19118143347969585,0.10334297829403608,0.3017227755549135,0.4652184377851163,0.823543841984129,0.9559709881681744
0.5371535765880495,0.6218620186878164,0.023399947784069817,0.15576731931581403,0.9885881885346562,0.9394501535249525
0.2046111518072451,0.5758307660230788,0.6385589885179735,0.6998110502802474,0.777945098516734,0.9312009986104133
0.7430887503830766,0.7020250493467465,0.07424492483274439,0.5137622676055335,0.7990789510236465,0.8932515248087386
0.5248720219052538,0.38698956913914956,0.34658653305648157,0.43213279645005304,0.7498860696879897,0.9020374468161163
0.11498125888618078,0.7926519710455816,0.7804171285032441,0.5204944106832267,0.9957759265428304,0.9835135378439621
0.16923736896949063,0.13712731124114189,0.11140648273636795,0.011014285509086985,0.9619694388321032,0.9447555555532192
0.07954212017467513,0.6545285991240378,0.8424630851982469,0.26248549816243827,0.7754543264581705,0.9354279210039822
0.35029221612694317,0.34195903897248553,0.3029910280533034,0.33099808229588307,0.9741959647082514,0.9438146717980471
0.010314982955678178,0.2837588078201609,0.4687517130489264,0.3485176378910626,0.7546814099503779,0.913403119599748
0.4410419083967513,0.12043921535456464,0.4682856931831123,0.28932650844124486,0.8469604576896087,0.9741836666144393
0.5855762846879609,0.3190021418030623,0.6022931470971044,0.040934551781867216,0.95045507758041,0.9550085223600584
0.3378908622970509,0.027218005051428594,0.6926452143934455,0.29597982008311463,0.7247416848663497,0.9755258368208871
0.066824342551113,0.502445793356536,0.22458281550366377,0.053107506716417494,0.7292540340621779,0.9368591693234295
0.738345423346473,0.5604728175425023,0.34470403542385164,0.21152688560672345,0.8830327358892684,0.9620495380677813
0.5034022443150306,0.3391225722454609,0.7625136228103173,0.12311502285346423,0.7247454788566254,0.9636630186338708
0.7499916637193119,0.8514165042024571,0.8230828313890373,0.6044727278769865,0.9458417818534421,0.9943435103753739
0.464695336179753,0.5614219276305058,0.5534905614326717,0.48570022537097207,0.8211680640912504,0.9499542072942846
0.6948052559548549,0.5593547288283558,0.6556795447413091,0.5282032112441721,0.8232450193174654,0.939782769170367
0.09887357965873567,0.17433634196882197,0.6319214671852376,0.6047652423038637,0.9404763063527753,0.922648110187559
0.7696607830870387,0.3546150099507897,0.07180650217664428,0.32718147616624077,0.8829674838765922,0.9132834433214945
0.45921807785933555,0.029667669143572648,0.20261528639851656,0.3809904810814515,0.9210164850442464,0.890748159722111
0.15102902831335913,0.3236368864339463,0.10036871921289256,0.7098579566989709,0.8156905923290938,0.9701679703750298
0.2774632359854034,0.18144794725929866,0.7860716599365029,0.4123212957439686,0.7337545932266997,0.9649460750342744
0.3649634512192482,0.850723238406125,0.6042015098588054,0.48581895459686736,0.9820715949339363,0.9793233655671258
0.4500524625055493,0.8114594378745257,0.3574267095095983,0.13595727200635452,0.9798161479915057,0.9858977177094324
0.3594990945423796,0.003973071277249881,0.16403392075937606,0.008361281220861256,0.9026683650834694,0.9398848574333942
0.2782416120844262,0.6685630090133068,0.8319238104884413,0.5477461786598319,0.8904050307201107,0.901641673692982
0.4875737923805481,0.2288125610185209,0.8318573302402954,0.4997600518881899,0.794621083865507,0.9893571314957832
0.10948467784540694,0.44299513213875247,0.43037292429526797,0.3601180596032917,0.7500191619341853,0.994028916942532
0.5744688344128759,0.44191290094896424,0.3046649713730658,0.54813669077762,0.7292248012227407,0.982351195032503
0.0558285323553118,0.5132066432361942,0.7771991337858803,0.5638561242535808,0.7101551251762354,0.9164240801508309
0.08259293460078712,0.39764196205010566,0.17175057840857544,0.5124897447280361,0.715641163040211,0.9605433572457521
0.5475345566371004,0.3792629962035767,0.6957282954551555,0.006544396745369703,0.8343646086124956,0.9714066756723316
0.7858668391433827,0.6171727903596994,0.6554523145387577,0.07540651092796945,0.7450188452960502,0.9118722447425243
0.48631852495357536,0.5050876350013954,0.5807939255134866,0.6550749344822382,0.8129030104741244,0.9653511990471659
0.5523217812391631,0.19124014118159496,0.4515897905453576,0.6354047465448489,0.9548505780601206,0.9992115677232778
0.20353392002021686,0.8561543033825365,0.7209401185050729,0.09810606638759481,0.7361171430815736,0.9603843649202275
0.08114567760984903,0.28368670291298265,0.5282630599282804,0.6207208906167038,0.7730585338018008,0.9506886983444933
0.6594803162174246,0.16387304336326033,0.18720334023168897,0.36569392452718774,0.88531661849599,0.9359481882631976
0.3754858499859749,0.4016360931739799,0.34360580934822205,0.5401995623551543,0.9835679375121857,0.8909333494741491
0.49898217327995814,0.31855929673881966,0.49866327142703426,0.3757713841169237,0.8475064860381062,0.8998569979209954
0.17641867786008372,0.666612763300613,0.3919253088201595,0.6131520893839169,0.9406767517664951,0.9853706705644089
0.5149354181558479,0.43196051689738163,0.3168898902922831,0.50901972193212,0.7185684989128384,0.9085226654550874
0.7416142155370045,0.04214404848786496,0.31750572350856876,0.4158991017578065,0.8655463123114493,0.8921300741696255
0.501667942412585,0.8108085474872507,0.5158918440608299,0.7122215224855187,0.7146223947872994,0.9219384079710181
0.705084300731545,0.8274113804311655,0.7270335949682203,0.052909035380534354,0.9710397529529566,0.9994357613033199
0.7015133460043939,0.29184167938353667,0.12229251339617066,0.6857608529503785,0.8456771398448625,0.9854829421495299
0.7278963202265359,0.6252680281191373,0.19212928608736993,0.24838958565133765,0.9243932132026074,0.9082075959760241
0.5210843759109641,0.07883434862564573,0.40566654363610044,0.016458700649738454,0.9528597764481662,0.8921733870368626
0.024197788334916592,0.521875008940846,0.35714099275937,0.6029122031573971,0.737466955315435,0.9182318300060054
0.37029387435620803,0.15109287617754197,0.4686297385968736,0.6370333840544858,0.7351456970262236,0.8959574793875963
0.7554859548730686,0.6306045363722109,0.7098419621724377,0.33080810889492607,0.7129234740284667,0.9299783930150891
0.4671036814615651,0.7569886741358279,0.7925092890935563,0.6844145357619469,0.8000394425660619,0.8928530648835871
0.6284161756687023,0.7729166440226697,0.2988415474480221,0.5772949653874245,0.9523847604521809,0.8942369480166422
0.0666584080993101,0.7783899157249816,0.49119696573165283,0.5480273043087023,0.8698948278706304,0.890849787719739
0.19062738229088697,0.6014751791588286,0.3371662089873539,0.5307605803337762,0.7701099320815155,0.9924665161271968
0.09767170146494451,0.20334273548101187,0.2863622030131714,0.6847655255667172,0.8854620971432063,0.9411980363782477
0.403217019932988,0.6917733495403783,0.2721120209124623,0.03700215559391579,0.9519940533335691,0.9026410145714305
0.5281390477784021,0.3886411006488682,0.16125461347463435,0.3923648471796369,0.839340442906836,0.9788058764884036
0.09183328113282102,0.5975882479889306,0.4714260227610601,0.6718496398948823,0.8019238468324897,0.9387749742729712
0.5216910604621994,0.7667948260338131,0.810313670630512,0.16021889226832975,0.9906159875016625,0.8990465913026531
0.06544917881522792,0.8385762545194623,0.6485205841183641,0.28120972795626065,0.8062922479402796,0.9767877304245953
0.45257040014842137,0.23482884122049447,0.5515663905326769,0.3300834431599413,0.8323349520829065,0.9737694558373212
0.3661992493831647,0.3786253965365762,0.27765007406755376,0.6066954942739359,0.8620158716521824,0.9051972168626958
0.6007371133600101,0.0839588517558589,0.4484359577248734,0.36055270226702485,0.891349528908522,0.8955889818599084
0.3084746488247053,0.38603732457998136,0.5397361817265728,0.400271604926424,0.7893227767001666,0.966834778167279
0.20504123838237664,0.13307871194492607,0.6839821485352415,0.06801615228343469,0.8287930601293119,0.9495526081015132
0.3725490579145194,0.04168577796140522,0.5274926034795845,0.6512529829945087,0.8716094026028525,0.9446041074150198
0.6371424222199287,0.08828001667911027,0.11001547774539269,0.03830381820927842,0.7345118400401444,0.9198371278124139
0.7471775948933278,0.06873193202390902,0.32626265771814295,0.16519388028728285,0.8272913235841411,0.926266064068288
0.10552119463439381,0.20529066780003505,0.0037961736816145507,0.6091749699700264,0.7793979341796082,0.983091281679942
0.3100209901700119,0.7814061732423623,0.7813521740371058,0.6059459497659556,0.9267918057370603,0.9632134925457351
0.3557648062517319,0.2146002478960542,0.08176241622754327,0.4122589998028481,0.9568009980552761,0.940328844823682
0.7348997388177542,0.22797791490606192,0.8351249642471348,0.3922604335254905,0.9569773967480041,0.9374095216696193
0.1477703388003218,0.3653610759146984,0.5461105093364176,0.5692924252808742,0.7259915947364066,0.9228042213659438
0.18085825640496417,0.32752493135596894,0.4394420630208745,0.4490770545625506,0.8474882361052756,0.9231350833717278
0.3447442827804024,0.08277644263147588,0.4677108424077889,0.30253733077230044,0.8840392804252548,0.9816134431054679
0.6057376983209491,0.039771720578674244,0.07719100182282772,0.6008652375909649,0.921247398303303,0.954378381924639
0.33163049898123703,0.16801313372479057,0.8278081502405369,0.021444492756864466,0.9328004222024444,0.9217323791602146
0.05330690313744739,0.008661051390922284,0.6595575197039047,0.6785939234384565,0.920001530945628,0.9516836131588792
0.6977156100356144,0.5182659699682954,0.575707181381412,0.2708113090793801,0.8586141362796419,0.928178915335661
0.4472848410305171,0.20990645718022383,0.7881542831889752,0.661122871226932,0.9884262728815438,0.9044890046043107
0.16735964313170454,0.7397076080195432,0.45864532832104965,0.3745416872437793,0.8033237174999498,0.9807055373472634
0.26061006181351254,0.8515297485803311,0.5257437664515344,0.27183080566401735,0.7866468826175401,0.9734600861264413
0.5532986019959658,0.6733657347932184,0.3154744021441812,0.016483540855391023,0.9979990158451223,0.915117202685198
0.16120830177214504,0.16253832011906624,0.2508704730747833,0.5308400434605557,0.8356282017276042,0.922541393737893
