a,b,d,c,e,f
0.4236137951967146,0.8992557434963397,0.25628376948513865,0.5222064080370699,0.9985061067426795,0.3775735923900308
0.162358210181844,0.8957492411386516,0.12875719850042677,0.9245972697601959,0.9178388599297229,0.7595243490220642
0.16920766435592402,0.995126008714225,0.5740167525298907,0.9586695830973955,0.9912571760239435,0.8840958667188378
0.699793181653903,0.8187153426025712,0.15429326347291164,0.900214415292996,0.9183648098004968,0.8623470070217757
0.7402484510112307,0.8605083309739773,0.6303829715342644,0.9877679744384387,0.8913685005641767,0.9706308335762605
0.1780620102228891,0.9212858575795444,0.6557733743927697,0.9044012220336893,0.8511732826423528,0.7570553017259536
0.6574951880868377,0.8545288761297924,0.28303257836477574,0.9833309305804603,0.8712381755243512,0.9564465946724192
0.7424162031747192,0.7927404944835059,0.21501160391343083,0.4007570818285187,0.9772649472331804,0.1676296573498625
0.27591216188698825,0.8450690263599964,0.23973890810325257,0.8521882533365072,0.9283484575408494,0.5506493746021887
0.4430871489852893,0.9083716821174187,0.6901434691879758,0.9143057981423348,0.9100900922945592,0.8465326677509133
0.37032684231533847,0.8020415571216006,0.005435792303343456,0.9189771475258667,0.9849421005866331,0.9433998637227046
0.7030935770769069,0.88887459880441,0.14554675163909828,0.9713409454652624,0.8928749358038457,0.7958164392560212
0.15690495374690747,0.917071901158231,0.20797116769936996,0.9254370646568609,0.9470585921539489,0.7815954496915627
0.2925786388836674,0.9339296735972953,0.6040137980199869,0.9268184467793256,0.9424757781862023,0.9395391411358859
0.3033352764739503,0.91253636679252,0.08321073662760978,0.9458947169431974,0.9867936177798906,0.8790925722059333
0.4402932545486151,0.8326448862614942,0.5656584911925572,0.8452658394657048,0.923130302919172,0.20796562640117175
0.2415030027297165,0.8397865621327567,0.6206416974759623,0.4556617458367781,0.9139783594476637,0.21325682030203819
0.651710256180564,0.9129088280534585,0.7064180490984202,0.996620385313142,0.9959881810258624,0.8651153940293466
0.6356000192282938,0.8066884420207485,0.0432000344352484,0.9967862431034217,0.8603189014152529,0.9723047563553557
0.31464958257303166,0.9649016221516162,0.39777718652900884,0.9950041347081563,0.9323353974597607,0.9722762845505692
0.44492442363025464,0.8733567144130681,0.1959586219292544,0.9121642469308999,0.919939481062926,0.9559406447912592
0.2722045102821292,0.9143942636845138,0.08327553046711758,0.9759282042049247,0.9651096246864926,0.8967511056967286
0.16512204399979918,0.8831471882470275,0.6754292573775278,0.9281084961547885,0.8556815678949786,0.8792079870287043
0.26129524813269056,0.8536716132976504,0.20980227707958415,0.1650040957978523,0.9053883129694402,0.6238211769983216
0.14234520447253501,0.987823238555177,0.38527381318855175,0.07354799640313174,0.9238505738566746,0.7191132810730776
0.32614398183550675,0.9846418617835294,0.733241392540066,0.9012455919117768,0.9672327099200185,0.7637643884681092
0.7013049496805174,0.9794388435617029,0.6235869288460859,0.9102157529585103,0.9779431571583354,0.9162625289641406
0.5444104704573707,0.9149091168150438,0.4065965365418886,0.9345309560596109,0.9522099159364859,0.9750827061795386
0.6242874978819934,0.8386789644048172,0.40596569405609495,0.9419180792045894,0.9491149852559941,0.8729212655935908
0.49401753649163926,0.9917798708246335,0.6919430685162216,0.9545412539316727,0.8722844941829347,0.9839007662900582
0.3242547827705735,0.8655158388882604,0.2662552031599136,0.9048454032461088,0.8893500094333787,0.7995806260223395
0.355235984947907,0.9712726525319129,0.6811017576786542,0.018002207422578503,0.8541438600780606,0.12673531196564866
