a,b,c,d,f,e
0.5976762487303131,0.46406066046786043,0.6034862598844729,0.5472489843474279,0.7689893611707849,0.9629797025979405
0.46764658682210936,0.06740114488929577,0.18380366399963705,0.3978461244336569,0.9005830260212161,0.9842074285896689
0.41494418123195603,0.6772210384271421,0.30674187343878656,0.17759818906408348,0.8036562389223969,0.9971144126586372
0.18882259545551666,0.48839743244311734,0.27628844505538985,0.12270400258168253,0.797062106569237,0.9442441312577803
0.450077263650553,0.5917847300633028,0.4914937147609937,0.5548997797558061,0.8483968131599576,0.8706505227975485
0.14289660840597737,0.23683702458327513,0.059234037482823625,0.12022804673108561,0.8422091372932454,0.9427030061838264
0.34415653220901027,0.03226191049514047,0.7054433130801558,0.4707225246341249,0.7726333895771924,0.8447700503739011
0.5977033610649294,0.6800859753617596,0.5995825622118294,0.02747732717559349,0.7771844059605801,0.9431044154042363
0.2665960372874059,0.7081520208263408,0.5574001698860587,0.4729118506996599,0.9957097565188057,0.8297970534749194
0.5067454921713429,0.028440925176769237,0.7983363280481607,0.5369283604318761,0.9924301292895892,0.8737002284165922
0.6626389164935572,0.5426093271525563,0.5068893736049767,0.006757238348868584,0.9517823110451863,0.9920640041535216
0.40695412806049125,0.3381565419650301,0.7660397665498704,0.29993237661358035,0.7591740180121967,0.8430980985743706
0.21867328065722516,0.14867767350716685,0.3912205115118,0.5757120416564925,0.740042906135882,0.897406406565831
0.24544506840350444,0.2675860114152484,0.14981750210979256,0.480640354788968,0.7436733615965053,0.8369904158377156
0.24689333246237818,0.6890707881927349,0.005178787330501584,0.12070653096593914,0.9216722256544363,0.9503647954477178
0.058595069507299674,0.39890918277499554,0.027727896435386395,0.1876108965601865,0.8343264178914099,0.9619730944496013
0.3658880173151355,0.20275668440510314,0.5888528112262491,0.4301030988403543,0.8947054002941663,0.8720808231233642
0.01575144965230954,0.6154380734898055,0.1753468392378618,0.12659456817735013,0.8791470719997366,0.9110608245608703
0.5895513519719566,0.4206497106774249,0.06659595976507478,0.4235222565291258,0.9834125879985203,0.8301888704378586
0.5235110780257453,0.7048240783787115,0.572664469537416,0.3006744178736256,0.8050872923017329,0.8421181323457815
0.11941367113059084,0.1642450254813757,0.01841763022908287,0.37484160717065074,0.9410812189727678,0.9900126641297995
0.5118165993356569,0.2394234502937175,0.6382928249422328,0.3904916043088479,0.9188734592492035,0.9417335622255474
0.3343206615304129,0.3406971877417069,0.5925774104180412,0.6387568946211687,0.9168586630058306,0.9427411464247647
0.6702131838035694,0.07392884362632966,0.0757633248218574,0.19433190636604603,0.8232412922809589,0.9272483791758813
0.19053974369358842,0.4771052730956374,0.21707978998730407,0.2728013710826947,0.9600000401609051,0.9808329003580581
0.25741310634717285,0.0006675422339037996,0.27421082260127255,0.4498404744586133,0.8841942263593047,0.8397310670466425
0.6002021365685408,0.473451885497415,0.45887651196678886,0.2774292457004647,0.9891945049719428,0.8903823443728398
0.5430682314439289,0.757379989687907,0.4820337295200136,0.04044203009077213,0.9122663717436823,0.8414195958748566
0.35573390276872185,0.5898547388042167,0.3908815616605334,0.3788576910032046,0.9474112247540667,0.9798938591102802
0.09934959423214731,0.32038538897853275,0.6230966167045094,0.2049301836953469,0.9185882089792159,0.9852988607874789
0.47024094746198214,0.7433185307104565,0.5455250255387404,0.501624636939267,0.8578152237719766,0.9068265513704417
0.1926727772370528,0.24071570135472006,0.6675334965330302,0.44467547997740114,0.8596316122271517,0.9027602154351936
0.6759318722637255,0.40091475537248533,0.5851891486798095,0.34886311506108536,0.8035308000701923,0.8547744188858319
0.6028971672237565,0.2375362614594946,0.21804596879494514,0.12480430148117808,0.9063418692335882,0.9477056278235781
0.5227505977232627,0.7598867479085598,0.6252966289482266,0.08408982215202843,0.9871290371477726,0.8400190041776906
0.17396114733964402,0.2631742941108979,0.06223405377571036,0.32063848245340587,0.8122092549492641,0.9382193769803487
0.7232290564099728,0.2834067878814435,0.5019805333303372,0.09152655378147614,0.7412170343502426,0.8343656498037544
0.1766459871558126,0.5781481867712905,0.5186241707868577,0.0543020143663728,0.8051910987872918,0.8993442286074592
0.5541574524148235,0.19043694173965103,0.33675489464882014,0.6796869351174468,0.9486927862454554,0.9967864082899744
0.10422741123044416,0.04670268449961354,0.019132863168874994,0.16118599374092146,0.9801051349696849,0.9559564714796713
0.7016147766268246,0.5774481651264052,0.3697490118439263,0.2967366778183494,0.7735195735763682,0.9431908852042881
0.6066621357780863,0.3574864356982144,0.15635575692847706,0.25862615022353574,0.7917843831586295,0.9656423544820278
0.41365481994138986,0.09823809299112639,0.6418793788446001,0.5732694260843372,0.9801290503054544,0.9865459864280787
0.6555611064715716,0.7531529978493156,0.7996087898072546,0.573869998715765,0.7667332057286719,0.8300302853028123
0.4136811214205839,0.25766437647118307,0.08911978113903814,0.4376895914326406,0.8791148575140596,0.8188511863476156
0.24905189448036164,0.5970105834606675,0.5599929260068107,0.7264657037199883,0.8808549333954352,0.9611969003686799
0.34701432684325617,0.44090534975563367,0.47122546132195503,0.5695037909419868,0.8174324035464581,0.9288169177043116
0.2983703630009077,0.09256654916281688,0.4455360774202596,0.5395113450001223,0.869150974051469,0.931635016630063
0.5129789905277271,0.5151898025929156,0.34927976167351377,0.6618317185322796,0.9823249391175776,0.8737809368520947
0.5710457627566566,0.017809535715010733,0.7135128110961669,0.1298789231812342,0.9597579694660248,0.9543465203512415
0.31028428627790516,0.10194966644305221,0.26573054114817934,0.17949972604011263,0.8096980284422358,0.918232847060636
0.32806887459912426,0.0810266115090631,0.7281874019144875,0.5941083823558378,0.8447516903133527,0.9693190109346992
0.4762436760501156,0.7012875935706725,0.29962656639289853,0.6648356203119223,0.7713631935508121,0.9520822322846919
0.3961467969531364,0.4040190149123033,0.5973142992826435,0.21944073612018833,0.8257074712699733,0.9133622201100527
0.6309678156457114,0.6443095601752191,0.2717649807181592,0.5438471603897638,0.8559451088649606,0.9834396338780107
0.31753528698576905,0.40876160863113753,0.40962382977189304,0.4286691007003672,0.8327853620109467,0.8904449455625818
