a,b,c,e,d,f
0.17432300637217524,0.3138637296436428,0.6625598650178933,0.9697726961080385,0.4163702463212198,0.7447249929558188
0.5138031435145227,0.23041376459071186,0.6906280816368217,0.9166892375196303,0.19219696399197414,0.831996403167303
0.0739514225575542,0.4531597969940266,0.49142341029046366,0.9075269223623071,0.4751228815677923,0.8629200359499726
0.4568450335920045,0.6693942824518776,0.7160785728144945,0.9532785118065181,0.2541796823481517,0.9420455801004153
0.05253275915395307,0.5563805909019549,0.6533893569238818,0.9068641418315011,0.3801315660352642,0.9156546239484193
0.04294156039327495,0.3787925311898825,0.7958105103135604,0.9668064150721115,0.333116354272522,0.8175119725686912
0.5565226176679468,0.3658704997276859,0.0652438688178262,0.9300175211356988,0.18680470988864784,0.8391120303668983
0.27132306545755225,0.7535990535809457,0.20666622143029087,0.9534774888727579,0.5897380599826277,0.9603558144213266
0.7423014778612339,0.11634012128741028,0.5074452367781735,0.9202759381716787,0.5490976716780449,0.9079486161233763
0.6501722974441082,0.800339798163907,0.6507737662431003,0.9208658695120749,0.18009438624363186,0.7901366656807512
0.8808378258872575,0.05832060073830212,0.4664343146590467,0.9689416809530009,0.44446736378254587,0.7440480146335884
0.374943946991147,0.6021083693352144,0.1560240460433463,0.9789862094886442,0.11551793543190463,0.7500002217168535
0.17135714266122218,0.2038824955823804,0.1457039158268552,0.9361121102567919,0.5325508041424715,0.846384239934078
0.6483006920625239,0.5819933142536384,0.6923151779114931,0.923360544528435,0.355510657996197,0.8925013944522846
0.16859298254265762,0.3447018047625834,0.3767925601950286,0.9192978290018023,0.04100170318728999,0.8561698811407457
0.4297318748361716,0.3162427955576877,0.1410392831723421,0.978198505485032,0.3327396274852576,0.8184340692542527
0.2746744992948582,0.048575737957937785,0.5181244012459775,0.9788148633016833,0.1097846494651251,0.8728497472134732
0.12264426196328208,0.6793426712763043,0.7873915386094535,0.9470154523390132,0.5495744420797921,0.9730496894901505
0.6468437318056326,0.0379439399782513,0.7793676260638113,0.9553473935294147,0.2640292168230816,0.8503647172588177
0.2936773904818877,0.04467454646894922,0.7449464840438217,0.9197364345808725,0.04631947454860794,0.7402290811399257
0.7463869448389204,0.39733738288332043,0.5894702625414499,0.9400623580624272,0.37713257978317144,0.74742533383042
0.8149625692117884,0.8142728981227849,0.4883153813304573,0.9959092384176722,0.20398495522731966,0.9998653742002868
0.31831154119262856,0.2785287212460804,0.15303530043488525,0.9509953717784381,0.11376754484970522,0.8248173809656423
0.16584265190768208,0.235737360342681,0.6393085192185418,0.9549874794386333,0.13305883234881422,0.9057188435002301
