a,b,f,c,e,d
0.6383981575183039,0.20527511898033937,0.2770712102190638,0.5845290099068379,0.8176065934441247,0.8413851947611317
0.12484190719138999,0.2850348719802689,0.6185720193828197,0.45850558653945256,0.896470213935097,0.9600531594540687
0.044624981904547445,0.7205253264693159,0.9041413465393036,0.7209916406975422,0.8096942102730056,0.9983176666465059
0.46010178769430865,0.5902375021477887,0.8853464429275422,0.08526235633880525,0.8558156422427604,0.9678526256802442
0.6334100286140512,0.255079876818771,0.35476706632065397,0.7777989837450168,0.9828108491676134,0.9972494839852017
0.21534887581349438,0.5471654677892271,0.3660485225986265,0.17429518321079945,0.9443657742809392,0.7151216999819723
0.37153813412715553,0.6206566633126681,0.9126547172525575,0.3497509707130307,0.8359543749817443,0.8543775795905622
0.7480387607478929,0.3724266998278834,0.9888897813500371,0.19942348168405105,0.9112709608232944,0.9391328233984155
0.4118465604896619,0.3581026006764255,0.9139023702581546,0.013561252337685119,0.9956730440275281,0.7141103305836992
0.746603580375265,0.26992686975468333,0.9339610349777883,0.18659040532302473,0.8901152630958318,0.8037791415350565
0.413033283664514,0.22269151833937154,0.8989400075561207,0.27824776001870793,0.9931131008693034,0.8290865482831841
0.7074719929545168,0.05982538333385215,0.9831493276543324,0.6331069214625213,0.9186795878778202,0.8895572239877102
0.18007254842708673,0.6171578046525278,0.6540252898566808,0.05700258150308173,0.9193120417476919,0.7114112644632605
0.3925343214673647,0.014618258115679739,0.6364696643576573,0.1593760359305471,0.9931685420713764,0.8873753493044769
0.20125886990703434,0.40898136295797416,0.27253559511928555,0.17454112869476435,0.8242151704549713,0.9822502603985105
0.6635787645073439,0.5899612389589532,0.9353900503360003,0.08721334315127909,0.8406191557519566,0.9110138783158264
0.13441268352516958,0.022012996224905323,0.9695192541854247,0.7483392155077563,0.9534726952294662,0.8282118201862988
0.6710468830358746,0.4450971829794701,0.9169070643278839,0.07439153516647992,0.9630277286241893,0.7844208423272899
