a,b,c,e,d,f
0.6945169915475163,0.27580684301791974,0.13876999126692574,0.9684189460422105,0.8773173242372825,0.8233703500682786
0.6235886548182065,0.0688884973300564,0.6964802767673323,0.9790120085667682,0.8184469798166173,0.9226628757090889
0.18828864989616012,0.5516815388929225,0.39129676077834546,0.9629087941340783,0.9536019095689527,0.38300062358196574
0.05949120095198382,0.5694431793117141,0.16862223546306293,0.9012896641402263,0.9602385599220381,0.9921527679459938
0.12920019159399415,0.24179157750371078,0.1568080020767005,0.9247239496388738,0.9713401862440456,0.9278170760584237
0.04211684230316446,0.7276464123584235,0.4651000978678008,0.9312305962291771,0.9721506776721223,0.9676600377891593
0.1370306414926138,0.5434101967882545,0.6491611805525204,0.8710255221633422,0.8339855918270884,0.8977810690129406
0.22989763390758267,0.6129057723290365,0.10983420317133587,0.9609957161571798,0.9370801291371383,0.585069309442433
0.17906045292617662,0.411816009616262,0.45356872460503006,0.9605313600510607,0.8647695464712506,0.8705913843170183
0.5000026393354481,0.6431475388281359,0.6001664274317351,0.9391226081919293,0.9163444246723499,0.9372282629123946
0.7190549417482202,0.3469278256005636,0.47254796524882975,0.89106299286722,0.9804126174401706,0.8612440979526709
0.43503399897140443,0.5837540326404244,0.5498460399134422,0.9117836724681624,0.8977255706103118,0.9872739648214337
0.22730527644060705,0.0397188686291584,0.3337633250805642,0.9276322282309183,0.982284122175973,0.9909522533282378
0.4337395742449469,0.17620283434660947,0.19706747765391958,0.95314182617432,0.9755694007922022,0.9286093486271917
0.15439800597238498,0.3528771303173442,0.5054648648900527,0.9937806399864967,0.7588014014583431,0.6233652443397222
0.5414365619768343,0.011888103299949231,0.8465695096396468,0.9235988989803829,0.8140874999772053,0.2352554403526368
0.6429846513926206,0.283223995834423,0.09792140914363284,0.8918353925746736,0.8937886182688174,0.937738947123131
0.5474520004770562,0.5003500726511539,0.5527168201687322,0.8745605145646254,0.740419137738729,0.9147769876319025
0.09806739566387579,0.23658244243061563,0.843802878801706,0.9640847753076801,0.7448541099666589,0.9897410823159271
