a,b,c,d,e,f
0.7599008895441083,0.18548878957963347,0.877458904429588,0.8697372185632892,0.18736713777349284,0.17861697482569816
0.608545816260485,0.4742967608766333,0.9269270785762151,0.8532271161209104,0.8932657801159086,0.13298374989397
0.10075473786234486,0.7122529768601952,0.9214574474192159,0.9249689844557447,0.9537063252681374,0.7449652402476686
0.17263440165481161,0.24687467364575036,0.9439464060908249,0.9958082625816833,0.741941440924221,0.7923787517610519
0.43243302277270257,0.34966794756951913,0.8976208887121341,0.8790390561576458,0.9737849727827129,0.17433580295440781
0.29196526815847684,0.3613445572459268,0.8835737629051783,0.91752761810473,0.9417179466287731,0.20443789907818047
0.10611094899060732,0.10125082970817971,0.9242766027757247,0.8479148278298669,0.9662539534388077,0.7856378885040265
0.2422009494077992,0.4263193445678447,0.9539463987612798,0.8937169133552879,0.543733905797838,0.3400159138184655
0.09944145346082765,0.03653068858798159,0.9458614480872392,0.8255180863059222,0.9328750218752202,0.03825845917207311
0.12062670000479052,0.3901029449833089,0.9549879081864783,0.9377452413264541,0.9118873536639148,0.841470112483747
0.3931386215375316,0.2695843269056637,0.9405643684073306,0.9529843809599297,0.9085108135684947,0.8415632094379932
0.4717891609456551,0.5214761676073578,0.9479948316453113,0.9260121906259283,0.9859303580472056,0.9779424425781856
0.008000932931422485,0.07873704536038013,0.9015923795740359,0.915456288991238,0.8994572438192058,0.7858636839912387
0.6122565864593823,0.6127090077595119,0.9396551125250929,0.8893354859659006,0.8708859896299065,0.8433843030372954
0.7706829500373612,0.6277076908304988,0.990269695079372,0.9282248162033003,0.1037408587066518,0.10901589220241562
0.3636466500827813,0.42886948883534715,0.9493682911230269,0.9393790902564528,0.9896123473292733,0.07562058961986494
0.4734388572511257,0.5814115838443923,0.9387527769378703,0.8634929675513419,0.8954283051496184,0.1387404461437621
0.276865548950691,0.6702189252112877,0.979289548338022,0.9364541955586017,0.9760087468263627,0.5332103816522624
0.2625112101145331,0.36911863939728556,0.9219350193800826,0.9383027079601375,0.9816454341821159,0.7897357435074803
0.37594703287446185,0.043538738663336504,0.9776874665169899,0.8321770735919783,0.9276638302296316,0.5571502066417292
0.21302209951249315,0.4903376653746681,0.9277182640472125,0.876279376929551,0.9707656522704977,0.8328368541058901
0.5407352128356093,0.2896495296167941,0.8854989316435444,0.9715073123246903,0.5101952197814024,0.9032100730094326
0.7040432187037041,0.31559600211059513,0.9887604405957331,0.9825912226500046,0.5836351609294081,0.2678617547625461
0.1330625075246294,0.1604506898700353,0.9896527531488704,0.8952618911874329,0.9864484160185957,0.3431331966374775
0.2116764427711406,0.3636770318014717,0.8877385816591075,0.8849073326111695,0.9854612612768529,0.8126047786592154
0.3281757031766819,0.3827984656425364,0.9308099740381183,0.9317335748578329,0.892288744491066,0.3222274651667226
0.5700610128731415,0.3882272434932488,0.8726754988514372,0.9908128468559022,0.4099267747632226,0.9851185631561656
0.778879857216373,0.058623431788596886,0.8816982020799038,0.9858059416883278,0.7137488962672561,0.4086219471571324
0.5915167302661946,0.3322673339789908,0.8796802581137364,0.9423917277368171,0.9883073982169754,0.7266988202460042
0.10588270701297944,0.23299739810000614,0.9594460163454278,0.9374616805228096,0.9795415164410274,0.442166247977316
0.17528243089887433,0.6871581615389365,0.9129586359407347,0.8998074596941297,0.6594717566958863,0.9306221301043209
0.4236896395551403,0.0479447999700328,0.8708252766030056,0.9334754991137713,0.9133253137823167,0.25139799275646746
0.77564774074722,0.04632085002187859,0.9741412782277069,0.8121506542408328,0.9426449106422417,0.7453823417125451
0.4641989618479644,0.3020363612841872,0.9581893824752662,0.8955709931015439,0.9699861517513901,0.9329854788513716
0.48335163783975305,0.09204245559540954,0.9538458558983473,0.9759497397003074,0.9972623507930747,0.8759668419472605
0.5931836988958702,0.3303787379464969,0.9353646027863995,0.9233278703139791,0.9570973011607387,0.8157699472733739
0.036640073772126525,0.034521356381862656,0.9783510244281964,0.8969978572841911,0.9678985523357018,0.33334767134385257
0.41109549726337796,0.3724838692671546,0.897366505523896,0.9510697743594467,0.040993602095577536,0.9514492381792955
0.200893702056375,0.07827334314162968,0.9699685633564463,0.9364506965740986,0.019955842584385465,0.4683330998758916
0.7950954694943934,0.18026870437911394,0.9393940272124701,0.8072686812921549,0.8935617447988184,0.5625148958800853
0.2990475715453732,0.5574142872553345,0.965824663223275,0.9163110402254714,0.8960722979443341,0.3638131397185373
0.4552985132792685,0.48490509006227484,0.9742205734725616,0.8495716907448033,0.9789125740688164,0.4902788148389026
0.22295027129821507,0.37953083978579,0.9911501770673012,0.8954282372349516,0.2215562405499848,0.015882655926424717
0.3645203622023236,0.6072390752637081,0.9062686458208062,0.9723516119231003,0.9228982613153953,0.14431093465136274
0.6229753440676414,0.5992137756099813,0.9223217872463833,0.9807301594528093,0.9026043618579078,0.95698443383529
0.21665048280500565,0.5783296993516981,0.8823669696908899,0.9687116715881895,0.930277331602214,0.5425332984561646
0.5743549544666108,0.43156216275939985,0.9896945098207311,0.8885637646681476,0.9275708311450662,0.465606313711314
0.10238315346066075,0.15188905064301259,0.9564432166451623,0.9122342412439904,0.9577862009954936,0.9595863806639366
0.6527391015743019,0.6374627563413613,0.9466426238345693,0.9271836758610579,0.9889455268810428,0.40140735203291533
0.46635027452643035,0.46189473402130254,0.8975773077689451,0.9042053951316588,0.024635299206889335,0.757140498202234
0.5439531844334388,0.03872232104559284,0.9518506984120565,0.803214257683434,0.6753293117786558,0.44407614273573
0.6914319513095653,0.7814009581715852,0.8999925586705377,0.8903846156903028,0.9926160271220735,0.017433431851255787
0.3771004672429907,0.4776471158915689,0.9179077007972165,0.9738036403206561,0.4337448123702449,0.9644443047222091
0.3671778287519934,0.712328813822074,0.9530488137885146,0.986073040590856,0.49733517642184094,0.2138680029397277
0.37948111671992024,0.12451682482192396,0.9983962586552254,0.8846082956160755,0.038481024373128246,0.41011486279931314
0.5754393732546865,0.4386019610993332,0.928690581993079,0.9958811933687917,0.9742194224434138,0.4768168904567574
0.7683855936849917,0.6527680998444084,0.9765211852092857,0.8601576503177663,0.5207231651304325,0.9259980985831676
0.7523925482542491,0.35892492949723503,0.8936407934157755,0.9890437062154298,0.9814746732552563,0.411320057962227
0.7991226587384394,0.03905450610457664,0.9075621740885012,0.8122706392261321,0.940325949598215,0.644447753598364
0.040991861695888934,0.13104588777391424,0.892665958248936,0.9851530710054929,0.9690233179161806,0.228054517548721
0.6888855960203205,0.00808548688900707,0.9738234827469555,0.8330861424404485,0.9630818499011704,0.8138232885475688
0.4388280933428741,0.5115906126817951,0.8778684644143043,0.8180185043595977,0.7723152626930926,0.8098228225070554
0.12410141527211882,0.24445879457697098,0.8765667069877172,0.8748790824977521,0.4683678784203155,0.4985229895257964
0.5661119694686553,0.1444435152062456,0.882387711312757,0.9561187122757611,0.0020946930149311773,0.10027161786755405
0.8135498107362105,0.32772623566769227,0.8728091136686894,0.9964280334296266,0.9158101365910111,0.14026093520410102
0.6195038333292013,0.614593916786695,0.9942243371569146,0.8462975593509645,0.20018543115122392,0.9009769872051264
0.0967033645695752,0.2727349855833204,0.9165707027639763,0.9480292491043789,0.9524810157116456,0.49065234424723025
0.5201344869672422,0.5881204613365325,0.9648920199819251,0.8864029851426019,0.9442414281249857,0.9131164725337095
0.6348953310756248,0.652453108747606,0.9897820669467209,0.9576096317955687,0.19229077951817625,0.7722123434470585
0.2763519615791967,0.7628263527550291,0.9642574486656293,0.9833178699906719,0.9192718225410028,0.6555636067088988
0.516762305859546,0.14949781038851032,0.8966185925228906,0.8538231253563585,0.13422361670080266,0.8023811109425252
0.2449147422075997,0.701313545334028,0.9591301708514296,0.8633620097167966,0.924182685197054,0.48972095821282746
0.5498825654151906,0.10074894776921016,0.9484123800329918,0.8760946639284706,0.15006420322263633,0.28145474284993827
0.4186581834077079,0.7152989831067061,0.9164789375514237,0.8319217885861044,0.9039848676394111,0.6872345171963357
0.7125118267767329,0.13047720022838746,0.9757780758943356,0.8982670380422555,0.9096245929993558,0.9091575423893803
0.642525370459982,0.7165121143442127,0.8795026339691816,0.8123419786572526,0.894871603503298,0.3419224496060251
0.3779143306370025,0.5002483873846965,0.873048673498641,0.9761881586498294,0.8159288951111796,0.755704952264615
0.22810325514079313,0.35471040818644894,0.8782366340567811,0.8647053171566288,0.8681480140788816,0.5502925402421261
0.5183455908603478,0.5071531840285453,0.946275602635672,0.8345256024639196,0.01748153993736091,0.005971823471028631
0.15820392105334052,0.200680249683824,0.9903561173086599,0.8498526594297111,0.9617408107690684,0.24049502259956587
0.27142092088114067,0.33581845975908453,0.8726111030382009,0.9056866073168268,0.9547869457368467,0.910084084048218
