a,b,f,c,e,d
0.5405768355238301,0.20503563366949154,0.11266562554225579,0.6878122159598101,0.9427695354997824,0.9390138107692191
0.39174293289285006,0.5942058416126522,0.972249096555545,0.5120582250424912,0.920365451233687,0.8864493515952445
0.663613481784811,0.4208107406376785,0.8162630605961444,0.3296579310353039,0.8686345482950867,0.8740359524121754
0.07230847608448697,0.5573352252832272,0.9229636150549464,0.4978971768837685,0.8568009916263889,0.9897568736441291
0.17919437609246258,0.13665531585850038,0.789763025735653,0.5339054862139834,0.8172791537552367,0.9261634789128961
0.7299676434552299,0.2819243739332681,0.9358928682815103,0.25485586376243446,0.8719238763272772,0.9849321035851482
0.8467717534230229,0.5272458226362491,0.9303206290340835,0.5696733772940539,0.8391366386558996,0.8864920953113061
0.36793752621188686,0.3510271978115132,0.20567969112054013,0.37189516639242376,0.8295947489670803,0.98264237304821
0.26657050038573304,0.11678743629753449,0.6529683721101597,0.7875912230320887,0.9179783603005042,0.9130876163539664
0.5487607104023884,0.28230612759704643,0.8281674255789191,0.1499561449779257,0.8277572203031257,0.9581169979143059
0.5430471161863477,0.0508101601437651,0.8470336311736812,0.6030690114602051,0.9254300046044966,0.88158051493375
0.3572757674372981,0.565101757356881,0.7940635593953224,0.6810680941565207,0.9968722707383852,0.9192827104990108
0.3637520147765364,0.5838942480096571,0.9794026284955561,0.5040893049817713,0.9187599354650632,0.8667291668320233
0.7541499451003522,0.006545414020317824,0.8718101628327487,0.4978097300279099,0.8326618863829909,0.9135864222497047
0.2485637011851348,0.08381231627988325,0.8749152099528874,0.5016446114288962,0.8971875579445439,0.892507922106374
0.5292896375620115,0.23725759563164148,0.1794379399377547,0.47056896010962274,0.8273177321116117,0.8989671538221224
0.07903507839948333,0.11904441230680969,0.42482055891837434,0.41411157931745596,0.7767478099933465,0.9464428417591291
0.4029809578305983,0.6650126413220433,0.9952126213936626,0.5148440779271698,0.8934144397438749,0.9833398158494125
0.6967156528805719,0.6269539279790461,0.7197755767253519,0.859794108935623,0.9292154341289521,0.8609080404809305
0.18918218503135317,0.5879577276124179,0.8471731248699309,0.8230805371177413,0.8007534119123807,0.958342524796975
0.5416002437623915,0.11977458200303512,0.7517350566461319,0.001231314336967221,0.8665079933971024,0.8947621855957405
0.49531948387461433,0.01547351166612756,0.9263663353140794,0.528951848183003,0.88251905870749,0.9826422710836922
0.5793596354070694,0.1731860314713631,0.9908900101058016,0.42335188101404453,0.9736691373902966,0.9727117079189301
0.32340866442421107,0.5231998212979951,0.33418987165274805,0.15973914837300623,0.9177679171552877,0.8754670260909512
0.4480544146779128,0.30748821570476326,0.4946535088409767,0.07227099685847552,0.8256360963720641,0.9663776063573799
0.8233414096338044,0.16404228217590888,0.9840007467099486,0.3112890548222502,0.7932562019676277,0.9959651007140883
0.8180587190853881,0.6013175763558455,0.837161771866413,0.06809221499389109,0.8716322997956641,0.9064140601541962
0.264149159158607,0.28950004624947434,0.1622461769298312,0.8225316384460619,0.7983461311745897,0.8517885213543974
0.23814264141913488,0.04798002571584884,0.8787739895644162,0.4786325660618543,0.7513162804753326,0.8835568721024585
0.06645740719339847,0.6188250753370534,0.7266550539419845,0.06766089891554404,0.7881235183210678,0.9265021855191671
0.17833179025651472,0.14010946108640687,0.7247809060826669,0.21830988375649768,0.8470343045932488,0.9095270984689284
0.0058147301289123874,0.6041207668442222,0.3327841021979405,0.5271156452389538,0.8712481214869444,0.8743323104244299
0.6556038762727072,0.15762358331007098,0.8183098764628342,0.8313929055939019,0.765451695459342,0.9406853302865764
0.2564382434325358,0.7107781671764579,0.7360225015877345,0.4584281210801449,0.7728761532403823,0.9804755150546725
0.8051906566376763,0.661362142986384,0.7480726711834966,0.19184894621845086,0.8994978324068704,0.9866248151141522
0.08864651245598597,0.16491054085220316,0.8339053724054811,0.6522657764703101,0.7696672819529924,0.8814067022421526
0.5771316080312359,0.09900583874960044,0.817112833674683,0.45110274411663326,0.9860008461104928,0.8610760432807963
0.3793660578814332,0.14587964068800288,0.1533206247585685,0.5041372833081391,0.7965107035054733,0.9576400350981537
0.6114646955293678,0.45266549970696424,0.4953920374202195,0.3654606916283411,0.9655990965811687,0.9584178310682755
0.11175785325496276,0.3202373805614944,0.9260348252121364,0.6750820906795135,0.8539150511974877,0.9800318251371829
0.40854088371430847,0.413746957163309,0.8016972224479472,0.4479153608114307,0.8450333840687567,0.9493086476316664
0.13562341985894216,0.19092969256214515,0.9669747274473269,0.4352566649037177,0.827664910236036,0.8609113441612016
0.39954248641184875,0.3195939545386606,0.9301412998264549,0.7685416547911922,0.9600797309688788,0.9074420887741323
0.43672232379577697,0.5875128483106671,0.7648896190016997,0.6645459500911461,0.82897389840296,0.8895099742647641
0.6959860119418274,0.20374533829636451,0.8389561701027092,0.27781389178959026,0.8811420883034793,0.9003755309393369
0.5591502488671464,0.07319138729411864,0.18320037606106085,0.4725241712665505,0.9028137673435845,0.9961757555139585
0.8374161826135588,0.4907994279529599,0.5349905451740135,0.26007504588314584,0.9227914867873988,0.887640096638994
0.009142506752853307,0.7099087120365793,0.9834209511753527,0.607868451477763,0.9374915504434855,0.9616290211990952
0.5533901088742181,0.206471231307444,0.787309885149417,0.7813044698650159,0.8666545578755815,0.8646004319170166
0.6250031226939864,0.19044585659650384,0.896507038578992,0.5144331222169994,0.9377969930573299,0.8504386669236313
0.4506039622262145,0.176612898692468,0.7606428190663606,0.6812020134932645,0.9433901605320223,0.9555643603156073
0.15061290056428925,0.16374165072782615,0.7463665425398804,0.20520405295117028,0.7910415963867389,0.9276083062611412
0.07221779568936611,0.13307988341609303,0.7847393463109686,0.6240535095188473,0.8231700332390982,0.8551666070213272
0.16391508677074043,0.4000603173320817,0.6093913062768553,0.8472141927017424,0.9271076161458994,0.864134544966898
0.41101589566678604,0.0020988817498004317,0.202770615538808,0.08083941970198516,0.8828623781471658,0.9273121186893766
0.6837280995725089,0.6301333716577198,0.81758380387748,0.8566161648985549,0.9139791061473714,0.9385075981435886
0.11692886948953889,0.7073638523839544,0.9790067246818333,0.22760883411796118,0.9436548605646267,0.8637938196331243
0.4432462170958532,0.2175071152810401,0.7691604975366847,0.6962210638813776,0.8566125515145447,0.9973609986625214
0.3778002253544004,0.07221020715356015,0.377814206151256,0.18175057487548862,0.9181726513427041,0.9517909250536897
0.13291658715722957,0.6975131324925872,0.8360390448763626,0.20521620461286036,0.870212291866753,0.9749199843077841
0.37976548713202846,0.3176450483184109,0.7881924412320049,0.7807592516805447,0.914213697567743,0.991903829618577
0.8185269746185575,0.2024363414008996,0.8995828767220738,0.7901105698983524,0.8526476206103839,0.9482131069213852
0.2976377368829665,0.1884758705968008,0.7193467352038743,0.5775984855491254,0.8679107658648333,0.8923886428567158
0.5254485531094361,0.559137642812079,0.7886900640186375,0.6772308910642214,0.9921733511406203,0.9087436694377026
0.38100212722901694,0.04805822847189199,0.7675949141910575,0.22644993066855826,0.8716716452507732,0.8777877236917179
0.16354775152616902,0.3729582226320244,0.15536180377569658,0.686366611712977,0.9175195325490726,0.958896290527415
