a,b,c,e,f,d
0.1372979768790352,0.32990621780108853,0.24025798770375678,0.4832498610995564,0.4008961838482889,0.4172499829651073
0.11374141070338294,0.09972057371445887,0.43923742903256846,0.07932467565622643,0.7074190266591621,0.49099420622869944
0.5877133275846758,0.7871065556818004,0.4596907331466248,0.5039605050163374,0.8497462790506066,0.6465080332194553
0.23328428184768318,0.6851014129393859,0.7644178233715405,0.27268820907427377,0.9382708266104618,0.2853782827924794
0.9442133352401487,0.3034897078514491,0.9639683713166641,0.9915137400694782,0.13624007978990943,0.550522517879809
0.375824643196471,0.9334548171822257,0.9678310124731002,0.7600393651639833,0.7264823006927068,0.8452211199080576
0.7235875757354473,0.06184393943013716,0.07284916271724835,0.3855875661481394,0.8651538240067872,0.9784877247529302
0.684658701482232,0.6559981867360983,0.6570343896418119,0.023717922640531904,0.36172344903273096,0.5503904512319655
0.5055117412700096,0.15354987687720212,0.747979869457271,0.6022839721802489,0.1698577483717579,0.21678279876163897
0.33824492759598607,0.19524195776660555,0.018211822632823445,0.7569696363235892,0.6718647099587427,0.6711680995764813
0.038387888394083136,0.38416536334141016,0.8432808891430573,0.8493140602479337,0.9959478010506255,0.7830283810694099
0.6169875360075053,0.8055171101176093,0.19955502730893263,0.1928153546627903,0.7072585729760446,0.5130832427118026
0.3398244609746543,0.6630208626541122,0.17362265149387987,0.24576045832216264,0.8746283205404796,0.18898503813487058
0.5820870920066699,0.17306950606267246,0.1482317521939848,0.6683739536590656,0.597521452142865,0.45368012586998663
0.22168471057419187,0.5684486044209346,0.5036966403445875,0.5377635142128772,0.09072728994986508,0.6350061742459179
0.10173268974751783,0.23578031175840555,0.21521655322038624,0.15828928838065348,0.1925854779468044,0.11536940605966303
0.32424697709721484,0.08915218876915512,0.35020416612578065,0.03717140912027041,0.46584799822751094,0.5093659559164319
0.4162487561432013,0.6336987738762239,0.29007318354074124,0.4866792629411299,0.8624562110241752,0.8325207716995895
0.6652150317553602,0.3954627878460149,0.13228157252911124,0.5444967467963244,0.4699417178680737,0.3381183183302327
0.5446020444289108,0.6010073572324864,0.3413176045863822,0.04471855678801847,0.6877189359124392,0.1362003699541183
0.1314950808589225,0.07467807352915933,0.9976392715054212,0.0717184194871441,0.5881205261042414,0.6463902777646425
0.6314118325575546,0.43713721300261915,0.18389859806434325,0.5573926262456989,0.5370859084902507,0.9572763391732264
0.007978237707865909,0.6827376995607599,0.7467809364724673,0.2733323030279763,0.49924041054305945,0.06643441844930013
0.5900979589934489,0.0742230082073534,0.12418673141774095,0.2761672196162012,0.3783783841518412,0.01928550866037073
0.4990134059674955,0.017628498718806257,0.8718794189704303,0.475799458947225,0.5803307400887543,0.7557511022538955
0.8269012859199609,0.6163346326549101,0.1433594292322485,0.8387735992984431,0.8403114955024952,0.09981815337588851
0.23623885110020637,0.7702750864457144,0.8947704896970706,0.9459711963276145,0.8623913923261755,0.2190615940139156
0.6241768244718009,0.4448994184612881,0.3731064761842172,0.8762476429769459,0.9938285029718389,0.8856373833126007
0.8441035592005471,0.042581049255870806,0.43025512220234663,0.9077718290256811,0.16735626965153605,0.7051260951410855
0.1316424112907458,0.7320108225600027,0.889477925020302,0.9410307428779662,0.3536753392545478,0.1460674946246939
0.9881770809526385,0.5435141073782107,0.3091484382337074,0.7052923874820318,0.9712947140888979,0.9477907743598858
0.6184192171856671,0.7804641342665183,0.9058518982909265,0.47426696790822626,0.4203520697949617,0.8569847057115476
0.04938299122491283,0.07090763616438502,0.8400512615832839,0.45963294948597283,0.9426712180021489,0.9629918934682209
0.7931530861312179,0.18429547990938785,0.8402530208538985,0.7757346252236466,0.24019633382868966,0.15182939503845433
0.19633218689911996,0.8002763778931539,0.9705837939900285,0.763399009802547,0.3626154996111002,0.01784841561554256
0.5555622849887935,0.7690630577063278,0.46144807285848954,0.4830852928608496,0.8712418539299214,0.8004112541550057
0.2688303763333637,0.33991354614089897,0.1330351998780538,0.6061717273998067,0.965360843400021,0.4921601723881624
0.9773555506287792,0.48178187744287787,0.4607272560687139,0.1087554109889148,0.5539192639216161,0.4013523001900715
0.5789388330285882,0.737269950440816,0.9961116279811463,0.8628703672054946,0.20265144857313774,0.5680120345930456
0.1750410943429587,0.32339058601719756,0.6120675825448032,0.123401163288292,0.9278983248658512,0.8158247233730234
0.07832056311336226,0.644707231848919,0.7704700148543236,0.34133027255066045,0.17464317677324806,0.4050444812134788
0.3037362443285815,0.5201474397208045,0.46918833816162936,0.06256693771807814,0.8148289635785182,0.33313588045989134
0.7754660665517487,0.3572445428493272,0.16782148605687394,0.06857425562471602,0.1975400783380617,0.4977370675688957
0.2939615776510534,0.7625844111386978,0.9732256127762648,0.8052226777443856,0.6232848930267888,0.4653389504423933
0.6388535520239949,0.149353910001319,0.3227705988314,0.5303193131552506,0.9054066750513696,0.9561865437635669
0.3994311824630137,0.9650258401959725,0.6843433319495963,0.2837327319878878,0.751448573166462,0.6548575283823921
0.5888982732030392,0.22098588157915494,0.7706806503781799,0.5965750940770044,0.8903441638188206,0.039803279583745674
0.6302550316982851,0.5296211817658961,0.5748882732632463,0.25213351036591947,0.008851118064871738,0.9411642794725332
0.024859647099500188,0.392753958712304,0.033204645030255726,0.667269237661007,0.2659602617978922,0.023441854520565922
0.07274075268987439,0.7336579441612509,0.82919408724352,0.721335904640774,0.14179036202017323,0.44019695214243254
0.0681472905250728,0.4477146973150852,0.7864477750856476,0.4213485670449445,0.8939847668932778,0.5481486328321875
0.5197641823369878,0.42155880472348584,0.510519619279751,0.07014334261524421,0.3488842604747883,0.35171330742098056
0.6967934094535697,0.6242367457595943,0.4740607379058362,0.16724893834040697,0.6552185064223964,0.12790709565875794
0.11335282841145156,0.7994949658903249,0.42121088203578144,0.6174120167398167,0.5993521094656945,0.20089206754277092
0.22666205715840054,0.3019581527634623,0.5453739754744139,0.23571626004058502,0.9176810245881931,0.9990233736456181
0.56513129085015,0.45289207087596145,0.07824680281856768,0.7166927486434911,0.18400238114116627,0.06990339184067074
0.22125096948254283,0.624739910088154,0.384165249440411,0.25521493511494064,0.6757176817612615,0.3952494314680046
0.18891366133143134,0.45919202319524716,0.7356798162500188,0.02738975743933761,0.4054622626342605,0.10857385833293469
0.032679299976630126,0.5920850277918457,0.5929120105168625,0.15103693765466203,0.6351939776791704,0.7392656115211045
0.3913443060446451,0.545791351019262,0.6891301939829592,0.3713457951267299,0.8861934233857741,0.5354079501503833
0.20168172846565188,0.5019265539709694,0.36206155746123947,0.15666963771117165,0.20942786652499717,0.5450828262116404
0.6494936439745435,0.4656358722804614,0.3189301765125489,0.3463796102474248,0.7913556094102105,0.02597939070565017
0.9263844814671784,0.9389651160125332,0.5690221359771037,0.5018839322003028,0.15684986498137216,0.5176121702073881
0.06852189375521853,0.9236410454511742,0.9728923376283684,0.8548101588238569,0.9430925671396955,0.9305484254407577
0.1135569682762494,0.3559254556786195,0.23126296928596257,0.07854197446134745,0.9517800090670061,0.9269770707593772
0.6635196195038844,0.6499922169067675,0.07748321132987349,0.5883892364682999,0.6870186600159066,0.539792567066156
0.3253442537675107,0.6336930072255049,0.7851654156231109,0.628068292652454,0.3250855481770397,0.5828323405670056
0.000996872600657941,0.7313537224726154,0.7305037220330404,0.5002383833512254,0.3375740687902346,0.28542110811713595
0.34518564227070714,0.6110779637085592,0.9553725192180239,0.11265415961062385,0.9395523730886586,0.2774809257882248
0.9919249123432444,0.20458096678122697,0.7370117156744247,0.6938737772383637,0.1622861399506229,0.9019772640148299
0.5935584471937626,0.9712973794750375,0.9734838732519705,0.9501948171839416,0.5335210726040219,0.339461954199417
0.405347121558285,0.5267488334206999,0.8648996840507842,0.7074687470875874,0.9026866154830092,0.9029727016852337
0.5420979765442554,0.05268219948641387,0.3502568370817015,0.7574616902916894,0.9122677188800444,0.4416861337984891
0.5434777571653184,0.5402464766683569,0.4601339491247122,0.12354430791337362,0.30394877467205406,0.7596868678243661
0.21400366157854062,0.5212937658095714,0.4018141743574916,0.33804528223951563,0.8543005033265473,0.21998987427050387
0.38913203770676624,0.9123838516585163,0.35416339359652144,0.7173836406875947,0.49511959458715027,0.5214946244354143
0.7919258790360049,0.6836094208018381,0.5924342863711138,0.2724547186720699,0.8859840289129267,0.3819717613958755
0.6679845781415799,0.9825773302376,0.9607657494049396,0.9295772955539754,0.10770379254486741,0.9538115785529482
0.14396575975623696,0.5579530022570307,0.015556151711557548,0.08391943899066552,0.9271911959325408,0.763283807152683
0.623272291796082,0.26316278188531045,0.25181394017493147,0.11706235476389787,0.6547395617394433,0.4053499034852393
0.6322913841518982,0.3964611433399702,0.18687845423307717,0.5188643585151159,0.3029518751318945,0.3318430457742656
0.07238120091136659,0.41081506360771813,0.555000717497115,0.31645413369734593,0.5200468526070097,0.1267015648217486
0.2912291342646223,0.18740137627929615,0.9788374957116914,0.12147249995973985,0.39391619516675414,0.5035372371706339
0.5524586697268555,0.5592758524750185,0.630381508541749,0.6891779190961367,0.8045171590149518,0.9261148492096916
0.1892645379129868,0.592026097603641,0.7636902346413779,0.5709053294945555,0.3317014092228327,0.5882680843807743
0.15986497653679657,0.47223410212752354,0.12858553595105757,0.4363360548143701,0.29651407799469803,0.7590789638288393
0.3574507843173287,0.4545572240029924,0.1968957356966359,0.3974160214040071,0.6680568989435879,0.6419498747130566
0.3296912685932401,0.19839844042664606,0.961729634364522,0.1817576491577007,0.09662285740482439,0.569594543091912
0.15555546737198558,0.46065245588105824,0.8835582955067919,0.09386169755813512,0.30561928115005255,0.9480829199529579
0.43816920873150067,0.4254519265091684,0.4881817035494375,0.525056255509202,0.2016896150590151,0.858424257852048
0.02817617899820394,0.4912325500769028,0.4274308708062462,0.28574643172086883,0.7640467251119387,0.8800522523394414
0.2994975461255086,0.3957018129210301,0.5817389581772832,0.48235128981526476,0.5065560049039977,0.7403699064085104
0.6690013924535769,0.8121367563848128,0.30727149803384696,0.8385888115916947,0.610432852463635,0.7312059465052575
0.4238444327574071,0.17277852930300097,0.023508049618572526,0.4799609910251844,0.8721290147716588,0.22198350499911007
0.4362946731375694,0.24025603530296985,0.309339432722342,0.10900783151576651,0.860902452744983,0.48864228587589087
0.19557534948119698,0.7034000802194026,0.1858294367540516,0.7056939366414586,0.7090264089788426,0.5819610915177025
0.4016215380381239,0.5034188137326578,0.6044397801518542,0.7382623641871408,0.003821370707330701,0.20992592353779368
0.49885493052599605,0.6933763264719904,0.32795234394764955,0.37514740110131123,0.6787241782238322,0.1758439376629489
0.36965999101987307,0.3793882934323268,0.11634622118453337,0.5473006592989573,0.20846401152189564,0.04404762168222294
0.32556537094379034,0.6885416713217268,0.5221389625213139,0.5390624146001431,0.5012591027689737,0.7438023183715962
0.9316457758484705,0.605529343269737,0.7231900889039307,0.3172729893249006,0.7154413250640783,0.7449646435382987
0.3169638076876468,0.8716889284349942,0.8895016547139817,0.8048649926617969,0.03835255932630684,0.17321288438891033
0.28924790818041024,0.5730010269343304,0.3091608629053033,0.09270913232097963,0.8891901227940235,0.9976108870107729
0.12096240502103608,0.5220957181241297,0.2732788728184997,0.7024409721148009,0.7511368087282434,0.7541162435100721
0.4690771006319811,0.15392176575935218,0.5607194349282801,0.44954656789877034,0.5282195684163651,0.49700933437081957
0.5524688097429096,0.84780697835578,0.1451135295355504,0.38227461101021665,0.5422080409390897,0.09898681521691541
0.6227110308090351,0.4047562671054752,0.3825801186838728,0.2595889874878891,0.9715464412593073,0.49140705732938506
0.635134824165139,0.22321715283569335,0.523769435551246,0.4305489485186083,0.9556995727166826,0.047802389680923596
0.2244978038137557,0.041983605915248266,0.6698798677374022,0.6647809840526878,0.44788513098018307,0.04511433729485873
0.4938620021887281,0.23317806835608323,0.23369785561642112,0.2092052886206805,0.5580585243755114,0.2881005430356114
0.41307889007132403,0.6930047636850113,0.28680475704079994,0.11561052961524285,0.9686728465571682,0.06199492394174038
0.10735500979601528,0.577952385966041,0.2107579074001999,0.47462949656525466,0.5775095215450311,0.25482116381561176
0.8232602395251906,0.70637539112934,0.01666936788653753,0.7134626376890147,0.2912563583437809,0.6887055357920204
0.1835860514559146,0.8536765399832494,0.9065769760392199,0.8292807072611659,0.8284397514123545,0.5318607851744473
0.1225575730929467,0.27763884214929424,0.6053769870228958,0.5837758875576646,0.8987763296054215,0.9614825741080011
0.23507366314280975,0.5495747672403725,0.8195823607588978,0.1951081794465863,0.038280074822488276,0.23712266560890863
0.2601058496691839,0.24272850952623354,0.7537119265423632,0.31451468181981246,0.4723601823542793,0.29405510266183577
0.09057639869734352,0.014702469719875572,0.6345539522465065,0.7488780720857644,0.41936545069959985,0.30582978460445287
0.44369252668770576,0.7077714717695626,0.9739033161375467,0.852254767769938,0.6977370934618681,0.02540001170505565
0.551164020317199,0.3006057578806813,0.44011997544906256,0.8960050747003838,0.0637081607600153,0.9068690182888165
0.2537577222855142,0.16512762141696127,0.7344191720002686,0.401792790721105,0.26135742591965266,0.6472946470568134
0.6550698688423694,0.29207327451770704,0.18031150400710894,0.720788117786702,0.3838397551835788,0.42232461256689946
0.3076176449461831,0.5883963763156503,0.1705869706158468,0.8253366683275004,0.600939919965886,0.606681643052781
0.1679582641575929,0.2499123534840399,0.600874315813315,0.7138100715686423,0.43110011692496775,0.3110239590305146
0.09946125662314631,0.6970518181268391,0.29985821917629724,0.4984339515242665,0.09099895503784665,0.06550998446237544
0.9217677067523393,0.6796073233153433,0.4703961505582969,0.3702378539504636,0.5895032614922214,0.20083680762943898
0.27836373001560843,0.7988501043355327,0.982097351192595,0.8359257451829719,0.14580942209513398,0.7109595080345822
0.01717087744944836,0.2941280667256955,0.2633094254224935,0.214909759777378,0.975281538114597,0.8824220759505131
0.6878538008917463,0.3408031336359103,0.46437569022129316,0.05905828931814838,0.7658084760589038,0.21022838998598384
0.8963849781298245,0.06394390269840947,0.9056959410530653,0.35338027144640655,0.3179112731291742,0.9693622341061229
0.019766584740957903,0.9304708283753134,0.9246096956338927,0.9535219404161444,0.2254296780610735,0.9589189143694629
0.2311286613353748,0.24078851063043882,0.32976508932546944,0.2999821173921302,0.9489889647466884,0.9353989420847454
0.574749894111708,0.6113567944740306,0.7130977369613865,0.5885038849601049,0.2835765180734335,0.387589052744168
0.2283116721723289,0.37075929347629455,0.845902390023547,0.5721170614153244,0.4754843184849446,0.4910327756817277
0.03953130872115113,0.3088889670880884,0.210634448044995,0.2883948889121868,0.7791092498418656,0.1590261186826213
0.3906759711032523,0.01983385792286595,0.49493068381655536,0.2967307015387307,0.5429318050962562,0.951737590118693
0.26771087305944513,0.4507997597396298,0.18338692725064812,0.37065609962722396,0.5580976538888365,0.643358160859449
0.4332881449537544,0.1943307963508951,0.9770382204505695,0.5707877437742895,0.49946092514960594,0.5506120672658351
0.4784809033886387,0.6528764405156575,0.49802384232555935,0.16592971921815097,0.32044847469052584,0.903797933768298
0.5507175882517492,0.6924714268222492,0.1982580427671267,0.16985384135006945,0.3317285461808379,0.7491790091106726
0.5459256151775729,0.43412734337050074,0.07722450757067578,0.37413936813846727,0.03727236305109817,0.6911357148412576
0.4481576107772304,0.45690526626543554,0.715319545814207,0.12812408083007604,0.8618633612459862,0.5643787571023914
0.6071080060618255,0.42684384715940116,0.6687941007960156,0.7539009196527805,0.8221761747819593,0.28507669334660535
0.6308233493104367,0.5949244111156122,0.6766184339692188,0.17422065228857175,0.580615799344132,0.42676642511163104
0.6278336016439608,0.490898300217656,0.8372937738292325,0.06961075767728234,0.9483335745587205,0.7009461134259806
0.30780687474214186,0.14165645376783464,0.7197522128968604,0.14262087971908835,0.13395646804198288,0.2885485785604716
0.36375036943353145,0.4183025876934605,0.9365900168875255,0.008512612894356895,0.4479462162234474,0.8676074864489054
0.4596099876374216,0.11824755450062073,0.01101376948701251,0.16189594459999337,0.8372417559683708,0.9430979790971683
0.4289675522136462,0.5124639675721679,0.964623773044096,0.0031352303797583447,0.06912965178962525,0.4515611711918029
0.4177275719954896,0.4505070004577136,0.11332388433810144,0.10505139641606621,0.22836801197831588,0.9314928632178388
0.38226513747484325,0.058765620720670174,0.023932053142130025,0.13707081922939143,0.020283315488653596,0.15187353696095435
0.3664689313734144,0.34500426871142864,0.5797638899436395,0.10838691295307432,0.19301599446428824,0.07710564066749351
0.6314868552243376,0.17933061107823053,0.46752633510448616,0.5029712455447362,0.7945669830574088,0.6427244492396711
0.21267667058301953,0.5121536760619302,0.0855999685772287,0.36056010542716427,0.19196143115113043,0.8003173036705136
0.03892401854742287,0.09357037441274253,0.7974497875715085,0.4279081735022856,0.8887480798471178,0.6248872198049019
0.31277510896350547,0.8382198950535984,0.6655983754513106,0.7721009121704331,0.4904477227796734,0.606025326775154
0.4465549654932023,0.45474625420447545,0.5750101799248063,0.004880607164915258,0.886814809533629,0.40379345486429125
0.869084878918788,0.3019207610907461,0.01801928838201965,0.8162005613207876,0.6587722084365316,0.07441910523157236
0.5785234414829311,0.8936986420827415,0.9422301292580365,0.8883129123676077,0.44387507212370897,0.7240208635813937
0.5050406261348176,0.22847942647791508,0.4316452360557247,0.9964198091197485,0.9367648245330836,0.9564630348703955
0.4535820932982254,0.49161056563999295,0.5690728090758569,0.24424355941320286,0.4581327452970659,0.16838269082087534
0.2610250491589596,0.7654018307309876,0.6703946771563734,0.5079676365689354,0.9319306630541245,0.41442033751444113
0.1379336994606495,0.5416502136814301,0.9469382563951865,0.5499424631143139,0.9157438354921046,0.19779517806060365
0.3401913729600766,0.3830848922931048,0.6598846978062849,0.1684496751643985,0.04624550179036525,0.867242303746672
0.7150240939135831,0.7018861809858523,0.5596654164304008,0.6970449177441495,0.6560191344424684,0.5509842364271034
0.4887430053063091,0.22574040189366373,0.913435561376662,0.33647452715342724,0.7452050532120162,0.7289135141126479
0.5934856154740815,0.7539357686568631,0.5179382297083864,0.19793433966737473,0.4653460372076292,0.8997337944360358
0.28606704329649485,0.6574291634528923,0.007583863141560805,0.13480317928911395,0.8884211841003804,0.34824904449621485
