a,b,e,c,f,d
0.4121856362745935,0.5293817482091691,0.5325820764820933,0.11504364347937139,0.7217762767895842,0.6778573174664936
0.17440239153801648,0.06782661438088819,0.09167109040364657,0.5411144690860425,0.3995775266130915,0.6895090547624609
0.29022900147615915,0.6878204790015171,0.29931850574814917,0.6848548823289962,0.09135188438845764,0.6047190843641224
0.3469312402087765,0.31929094845442874,0.3240499591129517,0.7938249693003517,0.5369050238360225,0.7201609062536856
0.42812392263271637,0.554026010018755,0.6598447839067219,0.5975023835563793,0.26190757710684687,0.4243148348558011
0.423208759905745,0.6112523284831026,0.8777870702174294,0.44781715238376324,0.7302157668838885,0.773694576986876
0.07717332291557541,0.5580664934071994,0.0304837596224324,0.060364586581434954,0.41637861901945683,0.27731787800560426
0.1770685369273425,0.302044513501114,0.8584486658154009,0.7649863475405676,0.19706442718456715,0.4249285831861141
0.41625117623147234,0.5980421649772413,0.18171348547994617,0.48191478112903474,0.6402196023016379,0.6449599270056353
0.5311061451466217,0.6981138598002523,0.011064132078622274,0.7821572927532029,0.40329497111269774,0.5473929045526735
0.07488616621123931,0.5724744668572839,0.05596730173881661,0.6058486483246422,0.6534480901568449,0.68169135897726
0.9833584026789054,0.4270684308575976,0.14046535656831677,0.22940288267498468,0.5659588302576994,0.5056933388868637
0.2890419150554786,0.8908877322286674,0.9507172223281225,0.050452259173230034,0.37169571989462474,0.09407879500183544
0.22857566709409985,0.09927677503341449,0.3910435030208935,0.9026900794641052,0.9502377780337176,0.36453777306553004
0.032491234662203744,0.7676317172575896,0.9862554017577243,0.5534061816063129,0.6488776829788317,0.8363623433284634
0.19117882901171887,0.3723502055360186,0.0062964145657284495,0.8691550503291535,0.4483018393733001,0.7806181923485916
0.07297134138969533,0.7014739667423061,0.8788536778952896,0.5942342705056212,0.16028174205258622,0.8365925870335671
0.4695854462707538,0.9945983470139987,0.659018229071823,0.33821449355912797,0.17609778549445487,0.32319666962499216
0.5741882307540311,0.3382762561581007,0.5209592672714081,0.9834436065700469,0.8576940836821677,0.6199654227297601
0.5575071420945694,0.3233039483983608,0.8345960130807133,0.475528068490124,0.6887787894049626,0.9642475712050815
0.9776663081412781,0.6211566422860326,0.329961524626864,0.22889668830412402,0.9175313677744793,0.7077593301069596
0.8383630973394407,0.8998754472119852,0.9158931806830154,0.25034786699664,0.040445252412784835,0.7076315093749882
0.29241899650249137,0.8894147792975433,0.9353266051256598,0.8499689155586679,0.8383396980683466,0.7128317431141479
0.8816932577247465,0.1638529544685959,0.8261209695706146,0.8480097902973267,0.800400622057028,0.9174118823483206
0.845078381102119,0.9915365488000041,0.9133369443138221,0.6734478828398601,0.6076511344375413,0.8399881786152809
0.4086408870454965,0.9424343869221877,0.8533366102256145,0.921323439169661,0.8498360230829302,0.62912455510773
0.44363591785053147,0.015237269064068608,0.9893412833721382,0.9771886527561716,0.8765526491967148,0.8843916308194844
0.2329275360042491,0.23206668884543197,0.01217816219073768,0.02849915851228022,0.03929302139718016,0.9596134154645785
0.030764447172548393,0.9645777948872374,0.7240839050452288,0.6628523217013432,0.16173355631139882,0.13623106617707492
0.32392564075381036,0.8798061448798468,0.44418210015546356,0.8656135235249603,0.9154994804651047,0.15187063750521979
0.7793870116100636,0.06772361667000285,0.8255746714593252,0.9085002778019091,0.8291080842438296,0.9407831609486907
0.565784018275673,0.890039142311855,0.934164996343144,0.9989244470528534,0.5610203463179843,0.9184298583897208
0.41045900208672614,0.8153123626211874,0.8218872474699044,0.972246245292737,0.9349071363609841,0.8783585104051154
0.010113845816180467,0.9309708124399605,0.9595301117554562,0.17399327576328538,0.148593148751155,0.8371839062256228
0.23830495998359574,0.1564666555074177,0.6428453158443967,0.9708369327027054,0.9108236967118877,0.6540392515003629
0.782618316038391,0.21500387755520686,0.9416070733019016,0.9798381404434695,0.7112994942278342,0.9584248209633845
0.31966350363426904,0.9116301898827225,0.8511249836954426,0.15950771239011596,0.4951122716054955,0.9095308578232878
0.30830989609881465,0.7396868685341115,0.777722668597436,0.9668508348778867,0.7823563511801728,0.8213677700286756
0.5390417753275999,0.8826224523484864,0.8336243933471434,0.07342637503092403,0.7860827719973922,0.9424825629390703
0.2249332821221275,0.04956605321296838,0.7013619367152727,0.9436715474378867,0.8749143236955227,0.0668007978494285
0.3996025638176243,0.6093922563329588,0.8849522661781453,0.26527476148360873,0.0058428116514895306,0.9037045174980263
0.47367033344034193,0.5288565956687477,0.4326553036361389,0.2648079724575794,0.6201896616243794,0.7583545785617813
0.19602273138747622,0.5443806671576858,0.22679570735180257,0.4521636541979998,0.528705343459224,0.04895615222374873
0.6852946482353004,0.5434354164592955,0.19132897498671622,0.4022740286562133,0.03689045354394968,0.7088918990145322
0.055673333771838834,0.16885286617872672,0.570304283389865,0.7992022615257726,0.660727976318607,0.2061615444999131
0.9143865278466852,0.15841353513315337,0.7666386709013189,0.5298551160639251,0.7087542201990962,0.114303251628445
0.09020220391588668,0.865047885806517,0.895083462338964,0.43741309456558924,0.7119343028676492,0.922123652599269
0.38347709420461806,0.6202831528161938,0.7509418881357321,0.8958647859547622,0.8002798849445363,0.09705180709402826
0.9515193103952051,0.8210069734191039,0.9961285436550817,0.4280319565751059,0.2589566430941085,0.9706200293500519
0.6936988052758403,0.9637851125564753,0.9376477200288502,0.5243579448121932,0.1505748684543425,0.7910681840600423
0.7606004509701897,0.8379900787776159,0.27959754198983594,0.9285874994835986,0.7815313347271123,0.054640329340378
0.33732930212143475,0.9939923930125893,0.9889764806654985,0.2138428767280309,0.8463442877156786,0.9931849381733435
0.893513225470265,0.3571116120973403,0.14802610564368301,0.8700843850620241,0.9844503826556011,0.015482965863144576
0.09678653163725393,0.9597024910909794,0.9995052236938817,0.029345482772106635,0.32416826469477267,0.8894906145293277
0.3414112966433357,0.8436261252651487,0.9912215136204844,0.926655200092891,0.7692620017285564,0.44397339715387835
0.7762445086580729,0.9316324132711761,0.8632166180637405,0.2640388885691575,0.6318169419513677,0.8620093615986117
0.2393346078247251,0.9931410772223009,0.9410673412431498,0.8412799924459743,0.7710849004813631,0.6084669801239719
0.6048471423020025,0.9253852367999458,0.869656120393959,0.9086932116283272,0.8428759019863109,0.9828660827979872
0.693769863831734,0.29924780540308044,0.8516047443157637,0.8690998930810928,0.9925160249975756,0.8554842404942674
0.007763525283520395,0.9476076151649863,0.04563212974003892,0.482368603888004,0.03916520442626599,0.983580543335224
0.1703710671251779,0.7556129719130769,0.3438616005964884,0.8969551567548467,0.89684959897329,0.025323622671491117
0.3526868916257,0.5598341507751975,0.8934797516458896,0.025628210178054694,0.03949567741520708,0.9846956059842079
0.3400867979557199,0.20379639012959103,0.31424479629888136,0.11112018261545578,0.7017680014058798,0.9746681904051133
0.47928575520691125,0.670053617398498,0.4803545097159108,0.029601478238384396,0.27627533852098557,0.2071386890673906
0.43360779876193467,0.30252828958890565,0.5515474189961859,0.7167847785744902,0.011249972303342886,0.022921447794197563
0.5227748676276769,0.3064225863174495,0.7792690421800054,0.34507143685291264,0.20209114092016198,0.16686359187190836
0.6218342704832489,0.5590518160889307,0.7659529186606998,0.47641350285182626,0.7759044953777537,0.6332994927234407
0.04218521691960969,0.16550560907783188,0.5796500896676986,0.09080679807484082,0.4068329859186983,0.7890815508003894
0.9525741643932424,0.07887104354197952,0.050702332189034464,0.03252039867377469,0.5685752027650585,0.6200664554483284
0.024807669644450803,0.9844134090024124,0.9776567052333682,0.15627457132619002,0.2777151370044462,0.2978925556344422
0.08203221626980958,0.9846303989068558,0.816737300770852,0.9113143827781783,0.9455006106501747,0.655431470198557
0.44953961965362554,0.1007128513281471,0.8522170234146578,0.8900928929281298,0.9876917549089346,0.9535948433360494
0.5190386172874554,0.5176436272412123,0.8980454498589573,0.09842821999599792,0.13979954212740295,0.8616351610864657
0.460596808098009,0.5494533194050135,0.6417718324297285,0.4501199889665265,0.24162001947146186,0.7445753177924291
0.4838460293166855,0.4062868726017798,0.11064134588536996,0.25170306292411215,0.5220860763605032,0.16329944090716403
0.07416302758714122,0.3143869655286171,0.17175275689391048,0.2342667279581791,0.4449810632565566,0.2404826539954367
0.7257995831933086,0.037257252128236454,0.4254138125279713,0.5712212463539222,0.5591649228279089,0.08094017313432048
0.47921470678003375,0.08755336565790597,0.8337671214881983,0.00793753958919996,0.5681457522057773,0.05226357337983008
0.8984721372216213,0.09992570888065913,0.8017319130717747,0.6089331094739114,0.344199233273487,0.5834205649886528
0.3750182493136038,0.9508820890118513,0.9043781869860433,0.26925950177312813,0.6135045702983037,0.3777331963615327
0.43351242214933217,0.1982010455515845,0.684469154763065,0.8969870352552606,0.8716284116644756,0.34548974579225816
0.03928418726178451,0.7501826983294003,0.8864215089479005,0.639563964660637,0.05576991271281832,0.9735560518374416
0.6038366242837655,0.7355647263267692,0.1506452037209975,0.8021750806793467,0.7424291886352888,0.45651764172880244
0.4426214965759888,0.005126637980402131,0.8218268150674488,0.4512585617771704,0.5703254885827768,0.5095417439035455
0.1602220054113457,0.853615754571705,0.018861629150820253,0.3601368388169772,0.06359137216142462,0.8260771111874562
0.22775651231571026,0.9806967816725318,0.062179581070907625,0.021895488784528752,0.6828566850211513,0.8928122402298457
0.5100672381272401,0.38590804897546793,0.06529546788697743,0.916670622501996,0.8499092627751617,0.3268264503874393
0.9035320205431626,0.3544306208273152,0.9347758415720056,0.4128316842309405,0.6179308245984632,0.8821123087437709
0.3534037571499,0.9617148245047091,0.8645514242530928,0.39087689013182575,0.6039996759058888,0.39235736374840263
0.1352670628177772,0.3644699021444049,0.8993319505417685,0.9746564605072916,0.8866199282618801,0.8725012082856796
0.0713394467330922,0.7518105284647997,0.8669205503851315,0.7397339338403984,0.6273519260129761,0.979513799264385
