a,b,d,c,e,f
0.12950831253472775,0.6342984085228803,0.5549803849662674,0.5365004291659891,0.7799996054112459,0.646417404293405
0.16832450892551673,0.510149608006423,0.7580856344837088,0.7118700054269413,0.7449069607500192,0.453360284096349
0.7415666380609592,0.5797641057456145,0.6342426338544274,0.12791034264497228,0.08833810603737506,0.3310580717745387
0.5992477008425,0.07344739134959646,0.06600919812140425,0.09720336551046244,0.5062859278436336,0.7558004818363933
0.6271517917038998,0.5991095651758824,0.24132172211061764,0.32714379824561274,0.1458239244026951,0.3936363194862034
0.9583102097570124,0.42140989500965964,0.7394432285047723,0.5412212835961556,0.7658375115476996,0.807303995002834
0.04701741492643992,0.977520814564095,0.7932925232926786,0.2799562094135267,0.4388715634695275,0.3949755485425004
0.2661566288409163,0.13507097319026,0.2684137738139314,0.8140326654437533,0.3916571296452089,0.8163800151742224
0.7301326234182502,0.6266924298130725,0.6589111350388468,0.7358413441287166,0.8282895070069503,0.9103659283072065
0.5855684574352298,0.16919113737187644,0.6407443773316671,0.0722452087051784,0.03924427621036158,0.19437243451735559
0.12133527551368628,0.07335095807824273,0.2550031569007314,0.593545437852845,0.3911702390855734,0.7648067671802155
0.10132537072702662,0.5845344433997741,0.21205436383595477,0.7288518575112632,0.02538108345144126,0.3491001447113113
0.0688281172826212,0.024084634114823016,0.14108573003821737,0.027360693109825918,0.726428017274082,0.8945865151711435
0.35025915671608143,0.35943250244942376,0.5438805677149657,0.36073092288845765,0.4692443735934348,0.8022218862571691
0.47729107328657117,0.6172725548740046,0.46159697325471755,0.3983400615976019,0.3648594518246474,0.7508583171758741
0.134941409986184,0.7731836226575004,0.7254753905450894,0.6525277320888578,0.5579208010324385,0.26281484028279556
0.093832529262379,0.4281456621330576,0.3521259103537766,0.7455834710654017,0.24675472923271755,0.7014977266475593
0.38192729848479345,0.3601646579548904,0.08706273673767194,0.5043314652000622,0.37026827377468935,0.08859552855571315
0.679724064449308,0.25805823612802087,0.7943267798899352,0.6183271608269327,0.4087686531460359,0.8599968101744481
0.3958717153427264,0.3438202667855419,0.3947281906355512,0.2827174575092255,0.591077125054837,0.0935649645559767
0.3523614459505213,0.027590885761320405,0.36761118431688516,0.6103281565774532,0.023813032843046963,0.19813758003772444
0.1214406195295851,0.8563610047748514,0.3308881925654254,0.9911699187027508,0.4394243661884074,0.48097482885855564
0.6938393535454673,0.3392650168903884,0.7412869506118731,0.8104639093440946,0.965085407972027,0.9118616278751551
0.28118187048661575,0.23776203892680953,0.830094673183268,0.3306371887410287,0.8215004479244222,0.9096144307240969
0.9131271573319132,0.8401493458091117,0.5234536548115278,0.11802413335228432,0.67328254218777,0.004406168417156326
0.783143615886901,0.9649229859716977,0.8581057368112628,0.8694981916607982,0.8317455379474304,0.6317139785391813
0.3588094842034137,0.10712739289730726,0.4378339367070763,0.9098754122634002,0.9947483424425202,0.8855596958107526
0.3549359785217816,0.9484816247792582,0.3809693003307748,0.36906954566627215,0.908292033457641,0.9905296683999042
0.5611781633189923,0.18741606709336897,0.06652342223845906,0.76749926637295,0.6025880531903975,0.2951555236059759
0.6690674526367298,0.6156542456172367,0.23189864975446756,0.09624551835119183,0.8256639483888056,0.972321521473895
0.28607224440607004,0.26369171984724193,0.5593286213739826,0.3029621407472305,0.20900733756173956,0.08124226866445106
0.9751702925999786,0.7417232008277206,0.14459140970172782,0.3228381014166184,0.4197587643629632,0.9201402852599605
