a,b,c,e,d,f
0.996214623381324,0.07981041645441073,0.7442825349813758,0.8099404052679563,0.48736305176862094,0.3841548319922295
0.13061048474156273,0.8932370557712903,0.9438633733830515,0.9545161463415185,0.09608427433787516,0.005114018703131915
0.9452940526157991,0.9199877935328077,0.30087999908604524,0.4917102538872709,0.8499986339325445,0.9731308886359589
0.016909524841853013,0.8865605987474354,0.9353411249530973,0.9145908176461343,0.8375750493675663,0.34342756041633454
0.28360078368769354,0.3848443164962217,0.35527870569800724,0.6738358278213684,0.9535906863845248,0.9963932402774535
0.573624178690629,0.07741027966660613,0.5863444635804438,0.690165216602717,0.44664959038249913,0.6306598174228621
0.31812577815781107,0.7084604456260689,0.9381763676109167,0.2767653974796775,0.6310600119627106,0.5672017544207897
0.14864793903423504,0.6044850284507353,0.5285672852364467,0.451607599621932,0.4054809494765527,0.5333331785766767
0.4291192752579929,0.19708764861361738,0.5457558833657444,0.0013499957843599141,0.06630627317360141,0.7283021263751842
0.4983674579082605,0.917748016397133,0.4265411584072608,0.28347888886655775,0.32231111282554276,0.3060569662727943
0.7007785541889552,0.70626310481883,0.12032233190228218,0.1557983209918388,0.9635619232740771,0.19858434529097818
0.8860603994565679,0.43671806930255846,0.9621832420603595,0.10171644855659147,0.8695473578059119,0.37276066164025223
0.5898227831946173,0.6406538154350172,0.08407845663106298,0.5486533006012713,0.6481865778545502,0.41262655035737134
0.8027483277134501,0.6881340264075667,0.21729608289400498,0.596288689765635,0.1199354788995992,0.026707593049624417
0.5627801275059748,0.5070008486798593,0.5809649552050481,0.11467280913368989,0.7100044914550245,0.3752619996875416
0.9519427854203935,0.3824772023542016,0.12966527923766413,0.8899777449601912,0.6322871337272908,0.8153531387905734
0.6192752579586885,0.9197520990059191,0.8752342266765621,0.9738206432292545,0.5699640559575265,0.02225461217331517
0.27919622649393044,0.6992929873051319,0.6284825903684368,0.445788761288567,0.870318688388146,0.9395283414612268
0.3781615546850014,0.33649493472454417,0.44493290647978495,0.4955896879187114,0.078761184223894,0.07858573569491666
0.48387656930326434,0.9312024788962726,0.7104638445820548,0.3549781495950345,0.7132131072520103,0.2525022342276431
0.39541125006976185,0.48260366313016156,0.5120734673150967,0.5501534498533152,0.8024136014598365,0.5694147571671326
0.3417424825625228,0.2946326778997289,0.009800427915249158,0.4714444748573153,0.5112408187366735,0.3677771946960318
0.5799478670117506,0.05001159484158693,0.7816794724675528,0.9938496757737207,0.3357601491322114,0.23492805394624858
0.2588627988091015,0.8117046111685736,0.8133128451770626,0.822173631068943,0.34580253659897464,0.8230367254539928
0.41564222622157615,0.03091448502845018,0.21442894388331893,0.9961619454158234,0.9835382872460559,0.4491891372224202
0.4848642167802536,0.3547452350988821,0.5797186320190699,0.6044034036994669,0.03560275258639092,0.8710921436210816
0.1445890906428946,0.9112666849750893,0.7182126186347153,0.5021120943181409,0.6768228499038283,0.305517973884633
0.037840660281555485,0.5322863614399355,0.5323645421767847,0.444366348501433,0.7721444918613377,0.41484117752531374
0.6255207207800094,0.4377837755747462,0.7093323127063291,0.6342980723875559,0.9074364286963799,0.6305390510812076
0.945870008839722,0.7055785912571532,0.8661260561198733,0.10116498622004581,0.11364114318334465,0.2671699609081231
0.0017228058819940685,0.8722774931195679,0.8889853664864893,0.911245867779849,0.05983646360972599,0.5431250832364558
0.3321828240486582,0.28195116331834014,0.7438836867712848,0.5309207113448839,0.8265008097244548,0.9185470567953649
0.8542935230344104,0.3098355644514551,0.37771404467335096,0.4023859287793825,0.29956730529296266,0.12643567960329838
0.5482231443848592,0.4317831971856239,0.20532602633939093,0.26476394992139973,0.19190171038408538,0.60538336006695
0.9906223249867979,0.44369704771411844,0.47024108448043495,0.10773107375480999,0.9179334190138733,0.2613277497768453
0.795373088396666,0.9958546158959692,0.8605380392206089,0.9428705378644803,0.0736924323188602,0.3878824672104435
0.7868652176299605,0.7741674278289303,0.10244457960453277,0.7837432922727685,0.8373231817911501,0.9862753938328885
0.7906077634289137,0.9519178874312783,0.2884823945516791,0.8841418554841022,0.7184900454337394,0.9320522338137717
0.33350229058239544,0.5228302573158562,0.4761598623530054,0.24772730759788428,0.9717033429826687,0.2720484448964848
0.8197306150910502,0.592266262753629,0.03377008363235459,0.1900041902485413,0.1592535953776315,0.07521126024202837
0.5694125223551669,0.34236565132880903,0.26862486434824284,0.4115788654934397,0.1499572493496741,0.8413640683309607
0.0316303710727093,0.9479714224423456,0.45125026973248966,0.7327096387702196,0.019077589409411018,0.48355855053220226
0.8937870182921903,0.21195139692997256,0.4808934391820591,0.04877087671322707,0.8451653987126916,0.03810579458845609
0.5806908714318445,0.8825830940201019,0.941490950901719,0.9024382249951812,0.10472958272433397,0.975088278001822
0.04975864910212806,0.536245035391356,0.46455897520862405,0.7164318665613812,0.8263805699700116,0.9407489191528593
0.8382636184147438,0.5803533739655741,0.11502897105907242,0.4124929887525494,0.48865372179601013,0.10548089393972844
0.4512972595619387,0.6876127658726834,0.015414042022492228,0.8530334824257806,0.29136001015505436,0.5124621894895698
0.6932202183518089,0.4426826741840642,0.08222048605873084,0.005307609337371755,0.1921767074051401,0.6583160524861412
0.08903488296097495,0.6768440572706873,0.58720773058754,0.01952639967303529,0.6286183191844907,0.5816277472017326
0.27314070121916395,0.40111816052169663,0.4221887995462842,0.24354094606029505,0.9573551212357866,0.7213994957600907
0.8941460413570589,0.9742587632324315,0.1759223180566728,0.03944617601495004,0.22534135140084605,0.5421995798214524
0.44570376534269696,0.9798994200669764,0.9688898936123553,0.9447048088172547,0.8215937510266429,0.5007804832584467
0.7601513727117587,0.5169258750154838,0.6136765472726162,0.7287548133082872,0.9593760063686378,0.9500401132287457
0.012714680737188674,0.3588561968615182,0.03490039930946519,0.007064092055969862,0.2918063765585988,0.7909426219800789
