a,b,c,d,f,e
0.735138240405154,0.6319348746128203,0.8004442585933522,0.5770886036879287,0.5798497489213658,0.15788670467139118
0.9014585717290933,0.9291552812350491,0.19781479997130802,0.1655037186537005,0.4874638696893909,0.9567990694072194
0.5089800356062387,0.9224715909586236,0.8566728171851219,0.8148244228394654,0.8252722517887197,0.4478750664332229
0.8971530992187073,0.17108318871442088,0.9481436164289899,0.9711687572711545,0.9055565076515372,0.8907916705568044
0.879368850107129,0.7798498563864482,0.7639162846932368,0.6738408113285609,0.6782305048862254,0.8926378340525543
0.7117067158929894,0.9360843768008493,0.842208533831858,0.9183423548323661,0.8696374874414281,0.9027015703137241
0.519097597471959,0.5940902074142599,0.8536636348253414,0.8742810671040313,0.899113217013213,0.9430034526571214
0.09884598225789511,0.08916568979031927,0.33783318967805664,0.2359162519650695,0.37782011965668405,0.9896734485433817
0.18813082680147053,0.18098256418823525,0.5498204791812182,0.3590195312366078,0.3037745639232503,0.03475200382154202
0.1415347255098931,0.27598137472347295,0.7254232691554088,0.6608276420234813,0.07988121591707893,0.8650675930262443
0.021019858198650054,0.62385154150181,0.28728063538632564,0.6110183301243345,0.9031585541016247,0.6517955792927588
0.4602679591186584,0.4901642274640464,0.25038028476668067,0.6191262149228879,0.39507353676551804,0.15624106516773026
0.16408092722232975,0.14962108224915974,0.5178475528200949,0.9195095745811055,0.39272873218195764,0.3151967234039052
0.2567548445906362,0.7519810905975493,0.7193993659306392,0.43879611243730593,0.7826467887085568,0.760314798821519
0.5639692485079618,0.3076916271123667,0.7310211809747427,0.9303955773561373,0.48585729429863855,0.9527336652645946
0.16542929542627427,0.8910078767964544,0.89377114711469,0.8910075191922613,0.2878560565640232,0.16479728616210096
0.37158382410695745,0.574932716197959,0.9091704444292231,0.853080150983235,0.8068468762504595,0.9803004568195202
0.5962765429281317,0.8268659293637476,0.5277407777385758,0.6628278901125976,0.06821997430399422,0.9395782198313988
0.48865146784233676,0.22994449757648397,0.7647338157482493,0.8831258755364001,0.9809945709729887,0.2879159020774647
0.44264167620487327,0.10138149959191785,0.2665839599370181,0.8208169956170644,0.40184309802880763,0.9449764000211164
0.037515574739789066,0.13882522336653633,0.2592477666544491,0.8216525423672982,0.6461241962600515,0.8894440397697395
0.5025707528456125,0.343102415296302,0.3774249846247916,0.565642148896129,0.7806163346789569,0.4614630807173885
0.22318753210527187,0.7443836273341641,0.5570455498731538,0.1870595218874634,0.6036475319485283,0.9932460352630245
