a,b,c,f,d,e
0.63048321124406,0.34067945317391024,0.4425360296056561,0.8649993461996899,0.4120175979460933,0.2672857084775254
0.34708377467014245,0.12260480836449651,0.9085041036076807,0.7368375921711491,0.681527408693347,0.6693207091030793
0.08636967414360174,0.4141658806494862,0.014876025177258195,0.34152540625541855,0.32627535825596643,0.8480479027262358
0.46826857359086077,0.49754123031184316,0.29180652440430355,0.653893261300516,0.5555910645185204,0.03825514824900284
0.8056682271402265,0.5949850800052767,0.40714260038656147,0.33341192548572235,0.23729681735686,0.4346507857858066
0.38335469002702727,0.9474724166354439,0.9701264955533536,0.9924517887637664,0.3385242157511341,0.6577721557936124
0.9410326416666855,0.5118444921926355,0.10680012819477844,0.9639336962503955,0.8613620843760215,0.9434035888071994
0.376024337222877,0.9893047153493593,0.9581852426651853,0.7845703138289609,0.48167379822939627,0.11479406837843134
0.634188366878675,0.9265580302924266,0.7020330935256877,0.920871204399988,0.8008429109804985,0.7596294303371487
0.9135970393380368,0.13834061020066704,0.8069726886094367,0.8224831005153067,0.7611208792555365,0.8344287892951294
0.38055995954307126,0.9208463691124918,0.8489957258755736,0.8427526186033725,0.258903264372189,0.8309956097129404
0.7269775458410892,0.5593100075359723,0.7897364632660387,0.06379953554025608,0.9257217126984277,0.8859756787499681
0.8111762404741115,0.7226120070573717,0.4862198975467132,0.27141699959504484,0.1916853811812719,0.928265729324268
0.617626128053816,0.955731348769314,0.7989935589486921,0.9597447477636762,0.5171857504716818,0.9866930215609678
0.04419423521686884,0.4202884828742833,0.6500894973928486,0.8113867631280436,0.8595652349720887,0.6919051327843734
0.23151130457806307,0.1595297014732284,0.014859722007409482,0.6321285123435985,0.6948412003385219,0.5187079871253464
0.056649627624048224,0.2559283381150612,0.4528703924526594,0.3819277149843957,0.7034396152180047,0.44346133317687453
0.4324691144825655,0.5190275626755305,0.33291453196396664,0.27733389357619637,0.3030915301279182,0.4362065197235484
0.1809759182502038,0.8060398328229691,0.12924181972702833,0.36636945977572005,0.8534854715348372,0.20910155983360548
0.6472581352521337,0.7426553487495869,0.6828562498787212,0.529639501445434,0.34248242731016926,0.05783784147640483
0.1232089546141798,0.5178476223623697,0.08123895446241122,0.688627296818798,0.37667808541096903,0.32693740833766144
0.7271602177272185,0.8199931594897892,0.06474516891492904,0.38616143921186225,0.3226833507139907,0.162855094840002
0.2135119887612337,0.9844270836913802,0.20635124211523317,0.3754709942515624,0.3315305521814907,0.3592496436391518
0.6415757131962011,0.05190131599380408,0.4801109316135348,0.9598376907707022,0.9029592166008449,0.879838711908896
0.44675290878644064,0.5217537110087073,0.29708247346521655,0.11918120558517858,0.3308832614080617,0.43133992274966537
0.27014758647473364,0.6297674961211578,0.5273399348155445,0.5583277819967494,0.2108369519774038,0.6406981850544874
0.1450537033257214,0.709997095202987,0.06859926468055211,0.88429079615527,0.6159735356528658,0.21206546194808257
0.2821685358890921,0.40746755638742116,0.018523883338173452,0.3941529511596321,0.5374991346460541,0.5836715081505631
0.505394222241992,0.6337865501797331,0.5999161372038146,0.30159904305497004,0.4173768690954033,0.556394674815546
0.7122709597325544,0.963833029753319,0.46833515827363503,0.6099671236855215,0.559417316156276,0.5737680276507046
0.9039204452783189,0.8100673786814867,0.4167958347881241,0.9272073132675541,0.8583012035592835,0.7765886610713166
0.6743182894776539,0.9413871590318987,0.8922180137575635,0.854778226611325,0.40624154033199583,0.25241714810054994
0.48818633635559494,0.8796955471293119,0.4321799640858647,0.9303049396314013,0.8856498797955674,0.8549411394978057
0.6676709479057481,0.8465926058602448,0.37129764654787767,0.9170221956217144,0.7949923259527643,0.9008892379929498
0.6045566263321893,0.5223413784895946,0.22764703710849926,0.7149404799312948,0.8939102141074058,0.7952001438419408
0.6226318660042955,0.8270905446883257,0.44509216932381124,0.43427674441741126,0.6704257269702637,0.17469257658372564
0.4664916305775378,0.5040165609349488,0.692836330213201,0.1656105598710416,0.40717158458645836,0.29238973390335593
0.33088258559222167,0.8106068261780642,0.8934490858563717,0.670090466905908,0.028065319708237155,0.08330243303646652
0.1835707870755978,0.356237864033337,0.6028779221944184,0.030589287523765527,0.47860089254703075,0.777738930633993
0.3831926290454164,0.1947525531746627,0.9127777409609434,0.6976516021697695,0.48866690135281404,0.43411893019656417
0.00011618463441271931,0.26954441539524554,0.19001480081035022,0.10693875285451823,0.48677038702112957,0.9963570196165661
0.4103468389111857,0.10028478035928298,0.5842352220495476,0.6476104901004829,0.13845990279351864,0.596915684851485
0.3201416780885076,0.2897300544208493,0.2531336367904176,0.6480077786881968,0.20975450832214962,0.739871952481643
0.05889914572808553,0.7123468727399562,0.6908076759328137,0.4543520097970745,0.04854124974939792,0.8920922069160211
0.245642414979817,0.5109737400698412,0.002828254348398035,0.13556566951680188,0.6452879799304775,0.45009197393245837
0.4443856738003675,0.7364947341579333,0.30728283163201836,0.5552081117393257,0.010003513439444889,0.4927653871241538
0.009218784079145769,0.2826970796984708,0.7287835755433223,0.19349318366731472,0.08641611843281725,0.6152419572662997
0.2762215644573732,0.2514702353086223,0.9110744890859821,0.32412267319736926,0.4728543231579598,0.008394352348423062
0.2549658173244762,0.6936540645819466,0.11422526909746414,0.18377692137678237,0.33846744205427604,0.9072579676812063
0.1995294355004125,0.5381408376380983,0.15274910822838386,0.8521991356890533,0.11585556758141312,0.1284568634856305
0.34628853001568966,0.4742193644870304,0.4615753915196331,0.4638815236370732,0.01629435294186278,0.49349567325859317
0.45698724279727826,0.24247057541261338,0.4459373238450733,0.3723119392231574,0.5239098103202274,0.7124191815234467
