a,b,e,f,c,d
0.7582300523696999,0.574229581109999,0.20843514532822438,0.591093546344008,0.6684451886865815,0.3890256326939068
0.4285666480740701,0.5964007273074889,0.693248963433396,0.8547008394870396,0.18732004066167182,0.5119260605368006
0.6913642500798138,0.166770916847662,0.8934801100572094,0.4728342024362757,0.11334436648453085,0.49607224035393377
0.7616923542875095,0.7469898723338816,0.5873500484197058,0.5989842565156454,0.17088522791530078,0.8965420529955049
0.7028545409855698,0.8233709392778553,0.6661370646219456,0.04417135194434871,0.6351530866863245,0.02068898285295108
0.13566032921560733,0.1867064529176683,0.9088677676369564,0.9911943631898067,0.9732826335182814,0.8613377641941685
0.6051869042373454,0.9211286448240495,0.9393137330839731,0.6615082372129811,0.2574296558095639,0.9518255347501261
0.9815456490044402,0.826670424611853,0.16605228550019513,0.8634082152047109,0.9836632098652933,0.9683970942496474
0.6688114170632993,0.8399097347015612,0.9964145704613374,0.9160725076137792,0.7968053506939311,0.9374115487324135
0.07252414306788611,0.6741998725574398,0.893123339046923,0.9671458290900271,0.9948101816957254,0.9450070196772178
0.6717751890596702,0.6350976972036435,0.9254564460737084,0.05933488957987249,0.1670884219670897,0.7958778540491946
0.5016998226232527,0.9370201329263644,0.1464647344912693,0.6648601860390951,0.1402475756970856,0.5421835191903469
0.09710096404885596,0.6585230424236386,0.8700256554710616,0.9382906241011311,0.9209940305383962,0.537876955086861
0.10974331316115658,0.25743796934722524,0.9479740231458975,0.5490307978567617,0.6269364299926432,0.8312270625233028
0.10192752616835721,0.10988880781512451,0.34443248207610627,0.3191685972237424,0.5179069802885666,0.7197089139777524
0.005253778751180782,0.6862716086470426,0.8365653130333724,0.08528882020169799,0.36987099486387104,0.6479973172504625
0.48505832706989943,0.4143358887553376,0.4919869282573877,0.4060943541276998,0.30213264579592,0.5995818317636666
0.28377244845994165,0.2753104662416034,0.5170771171392914,0.8249728271510869,0.4561276675369693,0.5318130395028903
0.40833728584326523,0.4522979533323581,0.1906385448516157,0.2580528192238796,0.16358847658700462,0.7494746495801037
0.1673834251862207,0.14868054817420004,0.954912283253145,0.20460667536830543,0.5776895895623593,0.5096995148975773
0.7517232744547099,0.063496561225843,0.7855926562683563,0.5410138749407952,0.32390481831219364,0.19187210151337128
0.6141290439159537,0.7990940623982218,0.7878640075662573,0.3382170912152464,0.08812705064181559,0.29699827306056736
0.019312409976324753,0.06744043168345595,0.9716760719771765,0.38070629893423286,0.01416705004167405,0.38399427029739497
0.14967384140133452,0.3210517530307751,0.0692410796653893,0.006902934893000227,0.19278875069226134,0.6514985478135464
0.20323534899412793,0.3156569470378376,0.4692637056308127,0.5850095093535272,0.5729059961927214,0.17521704221428328
0.791987951794118,0.5836008370657936,0.7097254240445007,0.44142679897228904,0.30583458062633784,0.7002033148242216
0.4114868333471477,0.031744598755130936,0.49212318824025236,0.08687355525740814,0.598560585311408,0.04750434216133047
0.16919296750903837,0.3659298532438866,0.5422406804648681,0.4951351492842389,0.4072286310475381,0.6100417735720665
0.9522970448504169,0.09387164514283751,0.33837917612527857,0.4388021174111959,0.22188104799297814,0.34543100741375915
0.7535306144482518,0.8718433234072591,0.9237099378186814,0.9354754075386925,0.8611242376398582,0.008475395861292685
0.7630759937112457,0.5388087667920042,0.9024762701657045,0.9362967638790094,0.7843296516456285,0.9637382214921897
0.6905948114097806,0.447230692562803,0.9230572775876523,0.15517843096698045,0.6169843191390373,0.8343087720552591
0.5027958882475587,0.47084284305612245,0.38839384413177336,0.7454214960314222,0.38781034620996113,0.1328162252023618
0.8155532746967531,0.35245238285129976,0.795408665760623,0.16804572829463954,0.5776765303476721,0.48969455728176203
0.2763663513375327,0.8933739508016643,0.9255328753464357,0.872534616944201,0.2739923077212628,0.3305929659597598
0.176778643438102,0.014702713759706755,0.25804351686597404,0.9214930563601791,0.8269713750549105,0.8130246281505579
0.12404847914266447,0.26939743834947344,0.9519124923067509,0.3802693418896469,0.1801671339862711,0.9432686146123789
0.5123183580251304,0.6444585193090329,0.12778390771909875,0.29937632176727536,0.379573617694547,0.40028292176649605
0.8228471608524244,0.6421019944134745,0.03060179561157958,0.6323723486922347,0.45211243594689604,0.25382517147151185
0.47996717387605303,0.943363795887359,0.9675159369686656,0.9861233559589191,0.5985363068949777,0.44776253227410256
0.6795134667662018,0.20770135570540252,0.66778639090515,0.9201657265932013,0.8722361470765532,0.7964673833633577
0.9641382669635279,0.7272584749393094,0.8985857956635597,0.26073498807027845,0.08265559557577605,0.7611282466150264
0.6734574596644096,0.8751865275406037,0.9506750163708706,0.877628152891674,0.993637469234111,0.47046968615258694
0.7486762802462471,0.6396015261238518,0.9264182848014332,0.8562799400710956,0.8844962240031794,0.7420778027685516
0.3079623555536798,0.42576949731656416,0.9758307545943091,0.6130559929936951,0.0578720156683814,0.891677563900691
0.741105686893663,0.7981612683568592,0.14523939738681163,0.5527684687338709,0.731888658857135,0.24166118318702626
0.78209328641089,0.06590000840235107,0.23542529963889938,0.47982431597868946,0.383791209581699,0.06788804917665925
0.6911485521486928,0.5582666066515481,0.27458996624841425,0.8123774397760396,0.00393854144215112,0.7252362552576076
0.4435490023024573,0.9082250791959796,0.35337392747987434,0.46300430334757997,0.7348301556771406,0.29523510897527155
0.43076097281579867,0.4710504792846397,0.6801073613528847,0.9266941894388538,0.9877195411429146,0.9965998932410938
0.6991077306446295,0.6393504725663969,0.9388710167828298,0.1462392671743998,0.13060059722751605,0.9535196643830482
0.9100547763474314,0.3391994851945739,0.2628297629913379,0.12074949798951638,0.9919642752308541,0.7206508767816449
0.6670293204037296,0.9082978133904814,0.9309874752160091,0.8849742386768668,0.20326733222351392,0.9012620044854144
0.2973061260303291,0.7488549207498654,0.6639372511392005,0.9836999783225114,0.8257210997691584,0.8791604587555695
0.4736479964442808,0.6571411736296608,0.9228382753037542,0.019269094346027114,0.46573617156524927,0.8866213272669965
0.7945870365237405,0.7946280553975353,0.7102007065316972,0.9431196853654973,0.7550638203109082,0.023437596456018606
0.45855174004058635,0.8625745851095509,0.5571408181585688,0.06371356928088177,0.05927203657675899,0.05248678253602206
0.7383487860784671,0.36865876356020544,0.8783861307100378,0.9422582468484024,0.9548153440799027,0.8309627537605476
0.16181834512963517,0.43145311449262924,0.9587159607481622,0.4769747969919055,0.3570849931036455,0.8291462311443708
