a,b,d,c,f,e
0.6595659741238019,0.4782641281903042,0.527751121007095,0.1487818164427676,0.9577648681646148,0.13232669681880657
0.23615897725800386,0.6748278441753344,0.046040348578722634,0.37774862717666435,0.5331543030588785,0.10422953106487147
0.849356922741424,0.1666489403411025,0.930574436267438,0.18478324301885468,0.8823332115061753,0.7244672356176042
0.14325604537544379,0.6033690345035283,0.38809899979778545,0.5397446439654836,0.45017839006403204,0.8840334077049409
0.4267496868571871,0.34103469474619086,0.22131066095243757,0.30403090540806504,0.9056174780527436,0.7701775201162754
0.4466190328375791,0.7017730233198061,0.36538976541875207,0.06101134217832968,0.5236345099911969,0.047293617073793384
0.387274796083523,0.9723258200724127,0.2619466097435906,0.614216054700476,0.30795199055753336,0.2518120847604746
0.19249539584144285,0.33828945230950636,0.26606770341820984,0.8307993507232583,0.9966755205082882,0.5381549869563615
0.6249133602108718,0.15670140503504273,0.33540385480434814,0.972251715619555,0.9000242159177347,0.8393782316664483
0.51732969189189,0.10349029833256332,0.7096351490127444,0.01052520996749803,0.9996222742401426,0.8495561742615058
0.1670271966463981,0.19562711564245225,0.28305219845566837,0.011271427960847888,0.08409419562830821,0.5449541017418609
0.864110816888769,0.07044678000639158,0.8906174510830843,0.13506300745238978,0.14135125192160605,0.2761257399191601
0.8124180670580562,0.462383309192865,0.5046780129188172,0.07708305643114151,0.8137311587507833,0.9531924393394094
0.9825739297505889,0.04201938709011106,0.462321959316297,0.5457829578186394,0.8989983334558449,0.7031657457797038
0.07828384571237047,0.9242351642308277,0.8363375833253986,0.20731011015485662,0.5385176528383575,0.018438906169575504
0.8780728807668295,0.7582121336272941,0.9326845047335528,0.9138402731236376,0.9065012720169304,0.9433748713179505
0.593555486102574,0.107847107899957,0.34933813451027856,0.2851529514278588,0.9477828317647281,0.8348390777230476
0.0785985087490416,0.4621615498572502,0.8681281357981152,0.047097061088077846,0.30492615092011144,0.6781887064425045
0.9771720954646126,0.09119976626958462,0.2576981302935441,0.2978242714041966,0.7888785626243799,0.9482515728435729
0.13701996434749894,0.8378721314934332,0.8700275353323547,0.3079032267144778,0.03440795060401319,0.06569202322229233
0.16222913778476866,0.12521480856518946,0.6865022416033078,0.8426801239154222,0.9332525882185845,0.9431034586985801
